round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2279,26.1927,79.6071,2.2599,29.0188,60.2296,2.3135,16.0000,50.0900
8,2.2564,14.3464,62.0616,2.3430,5.8233,40.2610,2.2969,10.0000,50.5800
12,2.2312,19.1033,79.1423,2.3268,7.0985,37.3558,2.2949,10.3900,53.9000
16,2.2558,22.8240,68.7621,2.2967,5.3512,48.3835,2.2699,16.9200,60.6700
20,2.2371,15.9639,69.9799,2.2617,14.8148,54.9383,2.2196,18.3500,65.1000
24,2.0982,21.1000,74.2000,2.1596,22.2986,71.5128,2.2212,16.3700,61.6700
28,2.1154,23.3918,84.6004,3.1225,5.8586,42.2222,2.7041,10.0000,59.8400
32,2.0427,29.1192,82.4870,2.1350,19.2810,73.5294,2.1490,16.9800,72.7500
36,2.1573,18.5492,67.1503,2.3461,13.9797,55.4679,2.2424,12.7900,64.1400
40,2.1093,24.5917,76.2728,2.1511,9.1847,68.5243,2.1116,17.9200,72.5900
44,2.2430,20.0216,85.6061,2.5835,9.5382,75.1004,2.7001,11.0000,68.5700
48,2.1754,25.4433,78.8121,2.8824,13.7405,51.5267,2.4585,14.8000,63.3700
52,1.9010,35.9375,85.8398,2.3802,4.7269,45.9034,2.1343,17.1300,67.9200
56,2.4644,10.5916,67.8435,2.9547,9.4608,44.9644,2.6351,12.4100,56.7700
60,2.1670,18.0021,71.0718,2.2188,14.5072,65.8915,2.1327,20.3400,71.3300
64,2.1126,30.5810,74.5158,2.0878,22.2917,77.2917,2.1113,18.3900,74.3700
68,1.9658,32.9154,80.8777,2.3290,24.2086,67.1322,2.6957,16.1400,65.2700
72,2.0244,28.5714,81.0761,1.9962,26.2357,90.5894,2.0275,25.6900,77.0000
76,1.8873,34.3781,78.3546,2.2826,12.2642,68.9727,2.1299,19.5500,72.9000
80,2.6294,23.2072,81.6733,2.9499,17.0868,72.5490,2.7441,15.4600,74.6600
