round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.1126,70.1238,95.1238,1.2839,61.2489,93.9264,1.3844,57.5100,92.3900
8,0.6782,85.3323,98.7034,0.8779,76.3060,97.9478,0.8706,75.9800,98.3000
12,0.6311,80.3000,98.9000,0.6676,79.5222,99.0614,0.8497,70.4300,98.2400
16,0.5101,88.3212,99.8175,0.7091,77.3231,98.1245,0.7022,78.3200,98.4800
20,0.5460,85.2652,98.9194,0.6740,82.2100,98.6677,0.6080,83.9800,98.6900
24,0.3925,90.2166,99.3711,0.6395,81.6461,98.4362,0.5385,85.6900,98.9700
28,0.4592,87.3957,99.5826,0.5655,82.3166,99.1506,0.5580,82.8400,99.0900
32,0.4080,89.6610,99.3220,0.4924,87.1074,99.3388,0.5192,85.0100,99.0900
36,0.4364,88.6424,99.3789,0.4511,88.6115,98.2059,0.4741,86.7600,99.1200
40,0.3591,89.3540,99.5450,0.4338,87.4150,99.0646,0.5329,82.1900,99.0400
44,0.3820,90.2524,99.6519,0.5047,85.4938,99.0741,0.4878,85.6300,99.0600
48,0.4016,88.8797,99.2586,0.4781,87.5931,99.0074,0.4302,88.2700,99.1600
52,0.3239,90.9596,99.2070,0.4563,85.0267,99.3761,0.5022,84.6000,99.1000
56,0.4063,88.0762,99.4990,0.3412,92.0251,99.4624,0.4058,89.1400,99.2100
60,0.4197,88.2305,99.3506,0.4119,89.3188,99.0749,0.4144,88.8300,99.3200
64,0.3764,90.3937,99.2126,0.3671,90.4079,99.2447,0.3930,89.3200,99.2700
68,0.3983,89.1848,99.1122,0.3654,89.1122,99.3300,0.4003,88.9500,99.4100
72,0.3292,91.8092,99.4599,0.3631,90.8646,99.1028,0.3950,89.0000,99.1600
76,0.3826,89.7869,99.2895,0.4117,88.7529,99.4644,0.3841,89.4100,99.3000
80,0.2620,93.0034,99.9147,0.5125,83.2345,99.1533,0.4580,84.9700,99.0500
84,0.3472,90.6302,99.0050,0.4405,88.9800,99.1803,0.3892,88.4800,99.3300
88,0.3124,91.9685,99.6063,0.4192,87.5339,99.7290,0.3819,89.1600,99.2700
92,0.3318,90.7121,99.5356,0.3535,90.5912,99.4172,0.3791,89.3200,99.2400
96,0.3068,91.3303,99.7010,0.3689,89.5944,99.2063,0.3782,89.4600,99.2500
100,0.3752,89.7860,99.4163,0.3401,91.0045,98.7256,0.3688,89.2700,99.3600
104,0.3817,88.9917,99.4450,0.3953,88.6608,99.2180,0.3740,89.3600,99.2900
108,0.2611,93.1365,99.6808,0.3917,89.2692,99.7225,0.3663,89.6000,99.3600
112,0.4234,87.0307,99.3174,0.3705,89.3424,99.5465,0.3534,90.1900,99.2800
116,0.3396,90.4915,99.4359,0.4866,84.2991,98.9720,0.3910,88.0700,99.2800
120,0.2930,92.3676,99.9221,0.3425,90.8015,99.4536,0.3607,89.9400,99.4600
124,0.3191,91.4134,99.3161,0.4813,85.7734,99.0074,0.3727,89.2900,99.4300
128,0.3448,90.6072,99.5256,0.3627,90.3926,99.4152,0.3429,90.2900,99.3800
132,0.3171,91.2376,99.4580,0.3108,91.8898,99.5409,0.3421,90.2100,99.4900
136,0.3397,90.4684,99.7535,0.3073,92.2313,99.9097,0.3590,89.7100,99.4300
140,0.3019,91.6588,99.6209,0.3334,91.2532,99.2431,0.3588,89.8300,99.3600
144,0.2931,92.4545,99.3062,0.3260,90.9405,99.4823,0.3798,88.5600,99.3800
