round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.9901,70.2075,96.8465,1.5536,45.2401,94.0185,1.4206,50.8000,94.5900
8,0.8290,76.3081,99.0552,1.2667,51.9295,96.9799,0.9522,71.2700,98.3900
12,0.6224,86.6949,98.8136,0.8239,80.3701,98.3910,0.7975,79.2400,98.9000
16,0.6268,86.2104,99.0807,0.6652,84.1107,98.9723,0.6389,85.7300,99.1600
20,0.5588,86.0034,98.9039,0.5720,86.1678,98.7150,0.5715,85.8700,99.1100
24,0.5150,87.8553,99.3971,0.6620,81.4846,98.9992,0.5362,86.3000,99.0900
28,0.3368,92.1116,99.3625,0.5718,84.7059,99.1373,0.5326,85.4300,99.0800
32,0.4797,87.6981,99.6226,0.5489,84.9238,99.0377,0.5079,86.6800,99.1200
36,0.4359,89.0909,99.1818,0.5677,84.1046,98.7928,0.4938,85.8400,99.1200
40,0.4379,88.6984,99.4544,0.4290,90.2685,99.1611,0.4431,88.5100,99.3100
44,0.4425,87.5221,99.5575,0.4912,84.4942,99.4196,0.4422,87.9700,99.2600
48,0.3407,91.3079,99.5938,0.4927,86.8695,98.7190,0.4483,87.4100,99.2500
52,0.3598,90.8629,99.6616,0.4504,87.0000,99.5000,0.4212,88.4400,99.2100
56,0.3746,88.9155,99.4418,0.4612,86.5248,99.2021,0.4569,86.9700,99.1700
60,0.3795,90.8642,99.5885,0.4090,88.6811,99.6063,0.4345,87.5200,99.1900
64,0.3754,89.7288,99.1783,0.4290,87.8173,99.4078,0.4134,88.6100,99.3000
68,0.3791,90.0086,99.6555,0.4601,86.8823,99.6406,0.3844,89.5300,99.2400
72,0.2875,93.4295,99.7596,0.4708,84.7636,99.1243,0.4403,86.3900,99.2700
76,0.3230,91.3715,99.5459,0.6111,79.4065,98.8309,0.4935,83.7000,99.1800
80,0.2911,92.9725,99.2730,0.3642,89.2759,99.2667,0.4036,88.4000,99.3500
84,0.3851,88.5689,99.6510,0.3757,88.6865,99.6165,0.4096,87.5100,99.3000
88,0.3461,89.6493,99.7434,0.3918,89.9054,99.4479,0.3813,89.8000,99.3900
92,0.3310,91.6890,99.6425,0.4166,89.2888,98.8586,0.3878,89.2500,99.3000
96,0.2339,93.4548,100.0000,0.3550,90.1528,99.5756,0.3830,89.2100,99.3300
100,0.3009,92.0133,99.7504,0.4142,88.0741,99.4815,0.3817,88.8300,99.4000
104,0.3059,92.1462,99.5334,0.3105,91.3509,99.7529,0.3733,89.6300,99.4100
108,0.3157,91.3238,99.1055,0.3158,91.6730,99.5458,0.3745,89.3200,99.3500
112,0.3306,91.5157,99.8353,0.3977,88.3681,99.0451,0.3653,89.8800,99.4100
116,0.3522,90.6108,99.5442,0.3813,88.2353,99.4485,0.3583,89.7700,99.3700
120,0.3285,91.1565,99.8299,0.3502,89.9841,99.3641,0.3589,89.7100,99.3500
124,0.3464,90.9018,99.6010,0.3128,90.6275,99.7555,0.3664,89.6400,99.4200
128,0.2869,92.8367,99.3314,0.3890,88.6027,99.4536,0.3522,90.0000,99.4200
132,0.3096,92.3077,99.4505,0.2681,91.9932,99.8296,0.3650,89.2600,99.4500
136,0.3346,89.4109,99.5526,0.3061,90.6077,99.7632,0.3904,88.2700,99.3100
140,0.3123,91.4073,99.3234,0.2145,93.6301,99.6163,0.3581,89.2100,99.4300
144,0.3489,90.3614,99.6988,0.4292,86.6005,99.2556,0.3657,89.8000,99.3800
148,0.3214,90.4040,99.6633,0.3770,89.1304,99.3311,0.3397,90.5200,99.4300
152,0.3283,91.2510,99.4276,0.3127,90.3756,99.4523,0.3368,90.8100,99.3500
156,0.2841,92.7589,99.5417,0.3906,89.8941,99.1850,0.3541,90.0100,99.4500
160,0.3191,91.0169,99.4915,0.2963,90.9857,99.7473,0.3733,88.6300,99.3800
164,0.3290,90.5028,99.4413,0.4216,88.3006,99.1460,0.3983,87.9700,99.4200
168,0.3216,90.8463,99.3955,0.4225,88.0558,99.3025,0.3350,90.5400,99.4800
172,0.2654,92.2629,99.8336,0.4394,86.2039,98.6290,0.3451,89.9300,99.3700
176,0.3176,92.1267,99.6380,0.3736,88.9498,99.1379,0.3476,89.9300,99.4200
180,0.3429,89.1844,99.5567,0.4450,86.1362,99.4258,0.3599,89.6100,99.4000
184,0.3896,88.1135,99.5399,0.3489,90.4762,99.5591,0.3647,89.8300,99.4300
188,0.3208,90.8475,99.6610,0.4004,87.5283,99.1686,0.3591,89.8100,99.4200
192,0.3393,89.4608,99.8366,0.3842,88.5440,99.6305,0.3792,89.2700,99.3900
196,0.3498,89.5161,99.6976,0.4017,88.2175,99.5468,0.3879,88.8800,99.3600
200,0.3129,91.3944,99.3625,0.4066,88.0350,99.7082,0.3432,90.4100,99.4400
204,0.2928,91.1698,99.6981,0.2656,92.4429,99.7364,0.3346,90.3500,99.4600
208,0.3287,90.5123,99.7154,0.3278,90.7216,99.8282,0.3486,90.0400,99.4100
212,0.2852,91.9676,99.7789,0.3777,88.9083,99.5633,0.3361,90.2100,99.4300
216,0.2653,92.1899,99.6937,0.3433,90.4072,99.6380,0.3298,90.7700,99.4300
220,0.3386,89.3268,99.8358,0.3048,91.8317,99.4224,0.3273,91.0200,99.4400
224,0.3282,90.5380,99.8145,0.3271,91.3747,99.3711,0.3351,90.5300,99.4700
228,0.1942,94.5566,99.6488,0.3715,87.1518,99.1914,0.3673,88.6500,99.2900
232,0.3534,90.3120,99.3432,0.2991,92.0812,99.4924,0.3464,89.9000,99.4300
236,0.3188,91.7657,99.4058,0.5000,84.5294,99.1612,0.3673,88.9400,99.4600
240,0.3044,90.8340,99.6697,0.3334,89.9043,99.5648,0.3281,90.4900,99.5100
244,0.3080,91.1414,99.4037,0.3369,89.7302,99.6519,0.3431,89.5900,99.4600
248,0.3606,90.0744,99.1729,0.3326,91.4159,99.4690,0.3202,91.0200,99.5200
252,0.3630,90.1752,99.3907,0.4008,88.1922,99.1857,0.3239,91.0300,99.4900
256,0.2099,93.6312,99.8099,0.3772,87.8637,99.0856,0.3401,89.6700,99.4000
260,0.2607,93.3275,99.3854,0.4043,87.0209,99.4774,0.3227,90.5300,99.4400
264,0.2786,92.5804,99.6702,0.3514,89.6179,99.4186,0.3249,90.8500,99.4100
268,0.2817,91.9118,99.8366,0.2660,92.1617,99.5875,0.3410,90.3600,99.3700
272,0.2613,93.0172,99.5690,0.2565,92.2862,99.7212,0.3178,90.9200,99.4400
276,0.2725,91.6339,99.7047,0.3549,89.0190,99.3411,0.3288,90.5700,99.4200
280,0.2829,92.1788,99.5211,0.3395,90.0168,99.4966,0.3450,89.8000,99.4400
284,0.2569,92.9530,99.8322,0.3024,91.0813,99.7632,0.3321,90.2400,99.4800
288,0.2827,91.8938,99.8565,0.3714,88.7489,99.5500,0.3374,90.0300,99.5000
292,0.3220,90.6224,99.5851,0.3076,91.8826,99.5682,0.3192,91.0100,99.4700
296,0.2728,92.1078,99.6150,0.3551,89.7417,99.1882,0.3515,89.5200,99.4700
300,0.2082,94.3623,99.7227,0.3613,88.8072,99.3464,0.3181,90.7100,99.5400
304,0.2425,92.9910,100.0000,0.2621,91.6321,99.5857,0.3204,90.6700,99.5000
308,0.2785,92.3474,99.8280,0.2894,91.6472,99.8439,0.3176,91.1000,99.5800
312,0.2234,93.5581,99.4757,0.5618,80.6569,99.5438,0.3849,87.7300,99.5100
316,0.2749,92.2634,99.3416,0.3009,91.2541,99.5875,0.3558,89.4800,99.5500
320,0.3014,91.7468,99.5192,0.2973,91.1020,99.9184,0.3113,91.3900,99.5200
324,0.2299,93.6207,99.8276,0.4055,87.3836,99.3226,0.3234,90.6900,99.4500
328,0.2845,91.4189,99.6602,0.3178,91.4876,99.7521,0.3090,91.4100,99.5500
332,0.2784,91.7399,99.5606,0.3991,89.0277,99.5540,0.3423,89.8100,99.4900
336,0.2714,92.2269,99.5798,0.3210,90.6225,99.2908,0.3140,91.0000,99.5600
340,0.2443,93.7343,99.4152,0.4374,86.6232,99.4290,0.3479,89.8300,99.4800
344,0.3676,89.0909,99.6537,0.3428,89.5948,99.6317,0.3205,90.9000,99.4900
348,0.2765,92.2037,99.6022,0.2882,92.4377,99.8391,0.3280,90.8000,99.5100
352,0.2291,93.9445,99.9159,0.3213,90.4615,98.9231,0.3451,89.9800,99.4400
356,0.2978,92.4563,99.5400,0.2824,92.6426,99.4745,0.3136,90.8700,99.4600
360,0.2157,93.7394,99.9154,0.3698,88.4549,99.9132,0.3422,89.9700,99.5100
364,0.2343,93.4891,99.7496,0.2803,92.2315,99.6954,0.3340,90.4000,99.4800
368,0.3362,90.5923,99.3902,0.3076,91.4419,99.5349,0.3136,91.0000,99.4500
372,0.2695,92.0404,99.6841,0.3178,91.8960,99.4648,0.3297,90.5500,99.5000
376,0.2973,91.4209,99.8213,0.3630,89.7157,99.4983,0.3203,91.0600,99.5300
380,0.2520,93.0473,99.9260,0.3146,90.7093,99.4006,0.3058,91.4500,99.5100
384,0.2790,92.2211,99.5906,0.3806,89.3076,99.5618,0.3302,90.4100,99.5400
388,0.1895,94.6614,99.9203,0.3388,90.2289,99.6479,0.3591,88.9600,99.5300
392,0.3039,90.8531,99.7361,0.3594,89.9099,99.5495,0.3371,89.7700,99.5400
396,0.2341,92.6396,99.8308,0.2954,91.1483,99.3620,0.3068,91.3400,99.5300
400,0.2834,91.1330,99.6716,0.2747,92.4512,99.4911,0.3063,91.2600,99.5000
404,0.2561,93.1699,99.5622,0.3394,90.5186,99.5948,0.3428,89.9200,99.5900
408,0.2610,92.8994,99.8309,0.2853,91.6993,99.7651,0.3151,90.7600,99.5400
412,0.2949,92.5287,99.4253,0.2432,93.1109,99.7825,0.3124,91.2300,99.5400
416,0.2326,92.5264,99.9188,0.3070,91.1092,99.4920,0.3347,89.9400,99.6000
420,0.2549,93.3133,99.6243,0.3194,90.9091,99.7521,0.3179,90.7600,99.5300
424,0.3622,88.8706,99.4229,0.3385,90.6193,99.4536,0.3058,91.2300,99.4900
428,0.2590,92.6614,99.6463,0.2499,93.0884,99.8250,0.3157,90.7700,99.5800
432,0.2800,92.6396,99.2386,0.3106,89.9585,99.7510,0.3451,89.8800,99.5800
436,0.2736,91.7165,99.6584,0.4594,84.8784,99.2401,0.3346,90.2500,99.5500
440,0.2799,91.9962,99.8117,0.2666,92.6847,99.5611,0.3230,90.6200,99.4500
444,0.3271,90.6957,99.8261,0.2433,92.8975,99.8386,0.3067,91.4200,99.5500
448,0.2668,93.1583,99.7613,0.3217,90.1299,99.6537,0.3225,90.9400,99.4800
452,0.2919,91.4373,99.7706,0.2340,92.7810,99.5078,0.3075,91.4300,99.5300
456,0.2680,92.3605,99.8283,0.3577,88.8787,99.7243,0.3206,90.5300,99.4700
460,0.2745,92.8899,99.6177,0.3351,90.6134,99.2565,0.3057,91.1900,99.5700
464,0.2438,93.2796,99.5520,0.2502,92.6789,99.9168,0.3333,90.1700,99.5600
468,0.3035,90.5833,99.5833,0.3064,91.7606,99.2194,0.3246,90.4500,99.6000
472,0.2871,92.7495,99.6234,0.3080,90.8803,99.4449,0.3154,90.9600,99.4600
476,0.2614,93.0605,99.8221,0.3352,89.5292,99.5130,0.3098,90.9900,99.5500
480,0.3038,91.9765,99.7065,0.2752,92.7524,99.5928,0.3031,91.5800,99.5900
484,0.2940,91.6300,99.3833,0.2759,92.4267,99.6743,0.3098,91.1400,99.5300
488,0.2557,93.2014,99.5697,0.3309,91.0714,99.5536,0.3197,90.8600,99.6000
492,0.2703,92.6180,99.4850,0.3189,91.4657,99.5362,0.3151,91.1100,99.5700
496,0.2311,94.1446,99.9085,0.2596,92.8293,99.6882,0.2946,91.5100,99.5600
500,0.3409,90.6937,99.4924,0.3007,91.5414,99.7180,0.3070,91.4900,99.5600
504,0.3106,91.1335,99.2687,0.2278,93.4730,99.8388,0.3378,90.1300,99.5700
508,0.3249,90.4437,99.3174,0.3299,91.6460,99.1729,0.3178,90.8700,99.5600
512,0.3268,89.9054,99.8423,0.2714,93.0750,99.8351,0.2971,91.6800,99.5100
516,0.3251,89.9837,99.7557,0.3121,91.3080,99.4937,0.3049,91.3000,99.5200
520,0.2314,92.8877,99.7429,0.3127,91.5284,99.6507,0.3016,91.4500,99.5300
524,0.2140,93.5246,99.9180,0.3440,90.2887,99.8250,0.3337,89.8800,99.4900
528,0.2331,93.2874,100.0000,0.3341,91.2281,99.2481,0.3154,90.8400,99.5600
532,0.2883,90.4332,99.8195,0.2986,91.4327,99.5680,0.3328,89.8000,99.4400
536,0.2749,93.5131,99.2418,0.2946,90.4393,99.6555,0.3035,91.4200,99.5100
540,0.2501,92.5895,99.5004,0.2834,92.9010,99.3865,0.3265,90.1500,99.5200
544,0.2816,91.7508,99.7475,0.2574,92.7523,100.0000,0.3084,91.2400,99.5100
548,0.3111,90.3517,99.7295,0.3099,90.7871,99.5528,0.3229,90.1900,99.4700
552,0.3145,89.1169,99.6432,0.3176,90.0833,99.6667,0.3124,91.0000,99.4200
556,0.2865,93.0654,99.6060,0.2885,90.8136,99.7375,0.2978,91.4800,99.5300
560,0.3019,90.4717,99.8113,0.2890,91.7119,99.7676,0.3132,90.7600,99.5300
564,0.2272,93.2990,99.6564,0.3238,89.9753,99.6713,0.3169,90.8700,99.5700
568,0.3025,91.7415,99.6409,0.2414,93.5510,99.8367,0.3108,91.0700,99.5100
572,0.2973,91.5017,99.2574,0.2850,92.4444,99.7333,0.3240,90.6100,99.5100
576,0.2024,93.8400,99.8400,0.3660,88.6842,100.0000,0.3096,91.2500,99.5200
580,0.2822,92.1739,100.0000,0.2676,92.0548,99.8174,0.2948,91.7000,99.5100
584,0.2952,92.7536,99.4032,0.3256,91.4062,99.0234,0.3129,91.0500,99.5300
588,0.3386,90.2330,99.4624,0.3156,90.1384,99.5675,0.3069,91.0900,99.5300
592,0.3197,90.7124,99.8197,0.2910,92.5432,99.8430,0.2924,91.5600,99.5300
596,0.2449,92.3274,99.8295,0.3039,90.3302,99.1352,0.3124,90.7300,99.5300
600,0.2521,93.2464,99.6930,0.2956,90.8542,99.8274,0.3126,90.8100,99.5700
604,0.2523,92.8808,99.4205,0.3281,89.3428,99.6448,0.3097,91.0700,99.5400
608,0.2367,92.9211,99.6416,0.3160,90.7721,99.7175,0.3406,89.4200,99.5700
612,0.2489,92.9605,99.5178,0.3151,91.0995,99.3019,0.2995,91.4000,99.4900
616,0.2767,92.9796,99.5102,0.3478,91.2007,99.6334,0.3132,91.2800,99.5900
620,0.2759,92.1429,99.6429,0.3702,89.4955,99.4210,0.3129,90.8600,99.5700
624,0.1716,94.9587,100.0000,0.2431,92.8165,99.4310,0.3160,90.5900,99.5700
628,0.1934,94.0163,99.6374,0.3457,88.3700,99.4714,0.3229,90.3800,99.5500
632,0.3045,91.2578,99.5540,0.2480,93.0499,99.8365,0.2973,91.4400,99.5600
636,0.2302,93.7688,99.8498,0.3095,90.9253,99.7331,0.2981,91.4700,99.5800
640,0.2070,93.8577,99.7753,0.2522,92.4356,99.5012,0.3103,90.9300,99.5200
644,0.2167,93.9873,99.5253,0.3140,90.7298,99.5069,0.3218,90.4700,99.5300
648,0.2063,94.4954,99.9166,0.2722,91.7415,99.8205,0.3036,91.4000,99.5700
652,0.2743,91.7553,99.5567,0.3063,89.9689,99.4557,0.3223,90.7400,99.5500
656,0.2930,91.1404,99.6230,0.3116,90.5882,99.7647,0.3340,90.0200,99.5700
660,0.2125,94.4399,100.0000,0.2868,92.3342,99.7416,0.3073,91.1800,99.5900
664,0.1729,95.5519,99.7529,0.2947,91.1454,99.7563,0.3073,90.9000,99.5300
668,0.2525,93.6815,99.8315,0.2744,91.6740,100.0000,0.2954,91.5500,99.5700
