round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.7667,79.5201,99.5716,1.2717,58.9587,92.7259,1.4354,49.2400,91.9200
8,0.4239,89.5646,99.3994,0.7153,78.2910,96.1509,1.1016,62.5700,96.2200
12,0.3421,90.3148,99.5964,1.6045,51.0745,89.9713,0.9645,69.8900,96.2600
16,0.5357,82.6152,99.2571,0.5735,82.4253,98.7698,0.7153,74.3200,98.7700
20,0.3046,91.4235,99.5579,0.5022,84.2788,99.1086,0.5063,83.2600,99.0200
24,0.3751,89.2341,99.5665,0.6374,79.1161,99.0468,0.5750,78.9800,99.3400
28,0.3334,88.8247,99.2293,0.5233,80.8704,99.0934,0.5935,78.3400,99.0700
32,0.1660,94.8718,99.7669,0.4629,84.4426,99.1681,0.5191,81.5300,99.2500
36,0.1475,95.6149,99.9047,0.2413,91.5179,99.6429,0.6403,76.5300,99.1500
40,0.2094,93.7964,99.5280,0.4958,81.1304,99.3043,0.4375,84.9200,99.4200
44,0.2931,90.8272,99.7543,0.4417,86.8156,99.2075,0.3972,87.4800,99.3200
48,0.1613,95.1988,99.6999,0.3431,90.0230,99.2325,0.3820,88.2500,99.4300
52,0.2311,93.3526,99.6146,0.2846,91.1790,99.4760,0.4057,85.8500,99.6100
56,0.1472,95.7858,99.6488,0.4160,86.9565,99.4147,0.3596,88.1900,99.5200
60,0.1619,95.2500,99.8333,0.2666,91.7992,99.8326,0.3354,89.3900,99.4600
64,0.2218,93.8716,99.6109,0.3895,85.5434,99.8006,0.3575,88.3800,99.5000
68,0.2407,93.5459,99.3779,0.3443,89.9408,99.3343,0.3016,90.6800,99.5800
72,0.1651,94.4714,99.8060,0.3075,91.8672,99.3361,0.3258,90.2900,99.6100
76,0.2284,94.1419,99.8350,0.2514,92.8006,99.6044,0.2772,91.6600,99.6200
80,0.2678,92.6174,99.6165,0.4784,84.1270,99.1270,0.3200,89.8500,99.6100
84,0.2331,93.7446,99.5716,0.3181,90.6940,99.3691,0.2733,91.4100,99.6600
88,0.1558,96.1971,99.7407,0.2522,92.6850,99.7418,0.3151,89.6200,99.6700
92,0.1800,95.0735,99.5678,0.3359,90.0000,99.5726,0.3111,90.4900,99.6700
96,0.1655,95.0751,99.7496,0.2515,91.4986,99.6398,0.3086,89.6800,99.6000
100,0.1546,95.9386,99.9097,0.4546,84.0070,99.6485,0.2954,90.6000,99.6300
104,0.1776,95.0943,99.8113,0.3064,90.6832,99.6451,0.3375,88.6900,99.6500
108,0.2113,93.1373,99.8366,0.3337,87.7382,99.4200,0.3041,90.1800,99.6100
112,0.1705,95.0407,99.9187,0.3868,86.1458,99.7917,0.3364,88.2200,99.6900
116,0.1883,94.4194,100.0000,0.1877,94.2408,99.7008,0.2907,90.4700,99.6600
120,0.2075,94.2235,99.5265,0.3360,89.8486,99.5548,0.2830,91.0800,99.6700
124,0.2113,93.8525,99.7951,0.2112,93.2316,99.9047,0.2362,92.7500,99.6800
128,0.1793,94.4282,99.8534,0.2166,93.3649,99.6051,0.2738,91.2700,99.6400
132,0.1912,95.0617,99.7354,0.2095,93.4116,99.9097,0.2347,92.7800,99.7500
136,0.1499,95.5333,99.9088,0.2615,90.4808,99.8077,0.2684,91.2800,99.6700
140,0.1608,95.3102,99.8557,0.2251,92.1788,99.9202,0.2517,92.3200,99.6800
144,0.1843,95.0607,99.8381,0.1942,94.4705,99.9063,0.2161,93.4100,99.7200
148,0.1797,95.4927,99.5807,0.2166,93.7500,99.8975,0.2219,93.1100,99.7300
152,0.1396,96.1625,99.7743,0.2973,91.3806,99.5617,0.2357,92.5000,99.7100
156,0.1504,95.3227,99.8129,0.3721,87.7180,99.5640,0.3116,89.7600,99.6800
160,0.1622,95.2816,99.7717,0.1602,95.1687,99.6933,0.2219,93.1800,99.7400
164,0.0951,97.3046,100.0000,0.1713,94.0813,99.9117,0.2765,90.8700,99.6700
168,0.1511,95.2043,99.7336,0.3396,88.6646,99.5342,0.2418,92.1400,99.7000
172,0.1468,95.5307,99.9069,0.1741,93.6356,99.8409,0.2193,93.0500,99.7900
176,0.1565,95.0237,99.6840,0.1761,95.0337,100.0000,0.2232,93.0800,99.7200
180,0.1333,96.1689,99.7654,0.2297,92.9038,99.6265,0.2104,93.4400,99.7300
184,0.0645,98.2343,99.9197,0.2710,92.1182,99.7044,0.2517,92.0900,99.7100
