round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2694,19.6680,60.8299,2.3201,2.4936,25.7094,2.2985,10.0000,50.0500
8,2.2737,14.6226,70.9906,2.2832,9.0351,60.7895,2.2904,10.0000,61.8800
12,2.2536,29.4913,73.9269,2.2952,19.9850,53.7941,2.2731,28.3500,60.2800
16,2.2099,37.1486,83.1325,2.2543,5.3153,82.1622,2.2508,13.9000,76.2600
20,2.1662,36.7485,89.9238,2.1819,35.0297,82.6124,2.1829,32.1200,85.6500
24,1.8436,45.1312,93.5648,1.9431,33.4842,82.5339,1.9646,29.2800,84.2700
28,1.5354,43.1426,92.7339,1.7359,36.8221,87.4405,1.6206,41.2800,90.7100
32,1.1769,55.8140,96.7442,1.7268,34.5760,93.9422,1.5314,40.4600,95.1700
36,1.0527,58.4848,97.7273,1.1251,55.7851,97.0248,1.2318,50.9100,96.3500
40,0.8775,66.4139,98.2563,0.8790,63.9706,98.8051,1.2309,51.5800,96.4300
44,1.0771,54.4229,98.5678,1.0285,56.6520,98.1498,1.4220,46.2700,96.6400
48,0.8198,65.2803,99.1863,1.0936,55.9754,94.7276,1.1337,51.8200,96.7700
52,0.8680,66.8444,99.2889,1.2220,51.6568,98.3857,1.4052,47.7500,96.3200
56,1.4622,50.7858,99.4210,1.6733,46.8121,96.7282,1.7177,47.4700,94.5000
60,0.7428,71.1131,99.0283,1.0451,56.4452,98.5588,0.9800,60.1400,98.7100
64,0.8667,60.8503,99.8229,1.1713,53.7037,97.3430,1.1520,54.6600,95.9300
68,1.0204,52.6654,99.6324,1.5278,46.4229,98.3307,1.3023,47.5100,98.8300
72,0.8466,61.9755,99.2133,1.1372,53.0225,97.4093,1.0600,57.4600,96.9900
76,0.7946,70.5786,99.2665,0.7861,70.3704,98.7080,0.9162,65.1300,98.6700
80,0.8636,67.4886,99.5434,0.9070,68.8593,98.4180,1.0466,58.0000,98.5000
84,0.7906,71.8750,99.4531,1.3133,52.1997,98.7310,1.2514,50.8200,98.7500
88,0.7543,70.7379,99.6607,0.8698,67.9034,98.9646,0.9606,61.6700,99.0600
92,0.6740,68.6404,99.4883,1.0497,52.0259,99.3517,0.9389,58.7400,98.7700
96,0.7785,72.0090,97.8932,1.1906,48.3361,98.7521,1.0011,60.4800,98.5000
100,0.7234,67.9687,99.6528,1.0007,59.2022,99.2747,0.8746,65.0500,98.7800
104,1.0034,55.4978,99.2208,0.8993,64.5763,99.7458,0.9194,63.6000,98.9500
108,0.8454,64.0064,99.7606,0.9862,56.8052,99.1035,0.9536,57.9700,99.0300
112,0.8920,66.9811,99.0566,1.0892,56.8595,99.0909,1.2039,54.0500,98.9700
116,0.5844,75.2398,99.5641,1.0612,60.9361,99.1899,1.0776,60.5100,98.8400
120,0.5236,81.9716,99.7336,0.6248,76.8737,99.2862,0.8610,66.8500,98.8500
124,0.7447,71.9761,99.7445,1.2460,54.3156,98.5179,1.0802,60.4800,99.0100
128,0.6425,74.8739,98.9076,0.7233,71.0158,99.7373,0.8297,67.0000,98.9200
132,0.7380,68.2988,99.5021,0.8561,60.2929,99.1387,0.8194,65.1400,99.1200
136,0.5443,80.2375,99.5759,0.6466,77.4300,99.1763,0.7604,70.7100,99.3200
140,0.5629,77.9232,99.7382,0.9551,61.1940,98.9002,0.8414,64.9000,99.2400
144,0.5562,78.8308,99.4686,0.6487,74.2024,99.3619,0.8001,64.4300,99.2600
148,0.8827,67.9499,99.5524,0.9147,64.9957,99.4814,0.9450,64.9700,99.2100
