round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.5683,49.7095,96.5145,1.4870,52.1066,98.1083,1.5059,51.3700,95.9100
8,0.8070,70.8333,99.1352,0.9535,61.7544,97.7193,1.0613,59.2300,97.9400
12,0.9574,63.6725,99.9205,0.7213,76.2585,98.7228,0.9849,64.9800,98.8300
16,0.5615,81.3253,98.9960,1.2797,52.7928,98.2883,0.9031,67.0700,98.8200
20,0.8265,68.7553,99.4073,1.1706,55.2163,99.1518,0.9961,61.4700,99.2100
24,0.4648,83.9966,100.0000,0.7474,70.9502,98.4615,0.7331,71.7800,99.1800
28,0.7081,75.9310,99.0917,0.9834,64.0343,98.5728,0.8253,69.1500,99.3100
32,0.5465,78.4496,99.6899,0.9583,60.9506,99.2544,0.7824,69.2300,99.2600
36,0.5377,79.0152,99.5455,0.6191,73.2231,99.5041,0.7327,69.4300,99.3100
40,0.4221,84.3063,99.4693,0.3507,87.5000,99.7243,0.7346,72.7700,99.0200
44,0.4259,84.9200,99.8315,0.4455,85.1101,99.6476,0.7726,73.6200,99.0600
48,0.4203,83.9060,100.0000,0.9080,64.1476,99.0334,0.7349,71.2600,99.3800
52,0.5499,79.3778,99.7333,0.8517,67.8845,99.2353,0.8168,70.2700,98.9900
56,1.0357,63.8544,99.9173,1.0537,63.5906,99.0772,1.0334,64.3200,98.3500
60,0.3890,86.3958,99.8233,0.5252,81.1049,99.4396,0.5181,80.9200,99.6400
64,0.5513,78.9194,99.8229,0.7303,70.2093,99.2754,0.7227,71.6700,98.9800
68,0.4902,79.1360,99.8162,1.0466,64.3879,99.3641,0.8540,68.2900,99.5400
72,0.5956,76.3986,99.7378,0.7046,72.7979,99.2228,0.6462,75.7000,99.2400
76,0.4415,83.4556,99.8370,0.4113,83.8071,99.7416,0.5516,79.4200,99.5200
80,0.4401,83.5616,99.6347,0.4283,84.9292,99.4172,0.5371,79.7100,99.5700
84,0.4326,84.6875,99.7656,0.6764,77.3266,99.4924,0.6802,75.2100,99.4500
88,0.3971,85.8355,99.8304,0.5185,82.0535,99.4823,0.5444,79.4300,99.6900
92,0.5080,78.6550,99.7807,0.7068,71.3128,99.3517,0.6427,73.9600,99.4600
96,0.3835,87.1332,99.6238,0.9069,61.5641,99.9168,0.6453,75.2700,99.6600
100,0.5024,80.9028,99.8264,0.6101,75.3400,99.5467,0.5666,77.9200,99.7200
104,0.7278,67.7056,99.5671,0.5341,79.4068,99.5763,0.5454,78.3400,99.5200
108,0.5483,78.5315,99.7606,0.6043,77.4246,99.5925,0.5233,80.7400,99.5600
112,0.5115,81.3894,99.8285,0.7306,73.0579,99.5868,0.8392,68.4400,99.6900
116,0.3739,83.7838,99.8256,0.6396,76.9577,99.8200,0.6826,74.3800,99.4700
120,0.2384,91.8295,99.9112,0.3731,86.7951,99.7859,0.5196,80.8200,99.6000
124,0.3600,86.3714,99.9148,0.6757,73.7576,99.5641,0.6056,77.6300,99.5200
128,0.4081,84.9580,99.5798,0.4391,84.6760,99.8249,0.5321,79.8800,99.6800
132,0.5782,75.6017,99.9170,0.7273,71.3178,99.8277,0.6728,74.0100,99.6800
136,0.2941,89.2282,99.5759,0.4163,84.6787,99.5881,0.4818,83.0400,99.5700
140,0.2778,89.7033,99.8255,0.7562,71.2490,99.5287,0.6518,73.9300,99.6800
144,0.2951,88.0425,99.9114,0.4080,84.0474,99.8177,0.5351,78.9300,99.7000
148,0.5233,82.1844,100.0000,0.5279,79.7753,99.6543,0.5301,80.0600,99.7300
152,0.3294,86.7386,99.8458,0.7330,73.0989,99.5912,0.7145,73.7200,99.5900
156,0.4378,83.5209,99.7588,0.5128,81.5646,99.5918,0.4648,83.0000,99.6800
160,0.3892,85.6427,99.8331,0.5893,76.3460,99.8235,0.5348,80.2100,99.6000
164,0.2409,90.0161,99.8390,0.5294,78.3831,99.3849,0.7046,74.9600,99.6100
168,0.4626,83.0756,99.6564,0.4880,80.9233,99.8258,0.5328,79.8600,99.6700
172,0.3107,89.7412,100.0000,0.3986,84.3886,99.8265,0.4884,80.7300,99.6800
176,0.3790,85.3556,99.9163,0.6962,76.2061,99.5094,0.9241,68.8600,99.5900
180,0.3062,88.2806,99.8289,0.5457,77.5906,99.5788,0.5894,75.8600,99.7000
184,0.4271,83.8542,99.9132,0.4050,85.1821,99.8344,0.4799,82.4000,99.5300
188,0.3789,85.9716,100.0000,0.2415,92.4603,99.6825,0.4471,83.4600,99.7000
192,0.4241,82.9170,99.8388,0.4540,81.8878,99.6599,0.4421,83.7100,99.5700
196,0.3025,88.7417,99.7162,0.5552,79.6296,99.6633,0.5776,77.3300,99.7400
200,0.1740,93.5177,99.7407,0.4470,82.1429,99.5238,0.4759,81.7000,99.6100
204,0.2137,92.4731,99.6416,0.6759,74.2931,99.5716,0.4738,82.6600,99.5300
208,0.2999,89.6800,99.7600,0.3207,89.0667,100.0000,0.4498,83.8300,99.6600
212,0.2913,88.8796,99.9164,0.6246,75.1044,99.6658,0.4512,83.4900,99.7000
216,0.4830,81.1719,99.5312,0.5107,78.4192,99.8224,0.5168,80.7400,99.7000
220,0.4642,81.4371,99.8289,0.4479,82.8524,99.8351,0.4613,82.4700,99.7300
224,0.3666,86.7013,99.9257,0.3958,84.9558,99.7345,0.4666,81.2900,99.7300
228,0.2654,90.3697,99.8280,0.3267,88.0814,99.6366,0.4465,83.3000,99.6400
232,0.4649,81.5359,99.8366,0.3418,88.2609,99.3043,0.3896,85.9800,99.7200
236,0.2786,90.1361,99.9150,0.5976,76.5725,99.3619,0.5008,81.2300,99.7100
240,0.1655,94.3700,99.9106,0.4729,82.6275,99.7407,0.4727,82.7800,99.6200
244,0.4504,80.9564,99.8322,0.5300,78.0066,99.6705,0.5709,77.5600,99.7300
248,0.2179,92.1759,99.7019,0.3537,86.5648,99.7586,0.4201,84.5300,99.7200
252,0.3613,86.3222,99.8480,0.5326,81.0913,99.7178,0.5678,79.7800,99.6400
256,0.2891,89.2638,99.8466,0.2474,91.5292,99.8501,0.4202,85.1500,99.7100
260,0.5191,80.8871,99.8387,0.2741,89.6819,99.9140,0.4020,84.9900,99.7700
264,0.2310,92.1933,100.0000,0.6159,76.0714,99.8214,0.4527,83.6700,99.6200
268,0.1818,93.5000,100.0000,0.5670,79.1209,99.5421,0.5074,82.3200,99.4900
272,0.2797,89.1231,100.0000,0.4669,81.1802,99.8405,0.5991,78.0100,99.5500
276,0.3399,86.7973,100.0000,0.5465,77.8374,99.8213,0.4739,81.1400,99.7900
280,0.3106,89.3599,99.9169,0.4617,82.0312,99.9219,0.4487,83.1800,99.6800
284,0.4131,84.4652,99.7453,0.2920,89.4194,99.9355,0.5701,79.7200,99.7700
288,0.2983,89.8249,99.7498,0.3992,84.2791,99.8140,0.4035,85.1600,99.7500
292,0.2276,91.9080,99.9148,0.3906,86.9384,99.6672,0.3890,85.9800,99.6700
296,0.2631,89.7638,99.8250,0.3389,88.0162,99.8381,0.4926,82.1800,99.7200
300,0.2100,93.6742,99.6534,0.3651,86.0884,99.7545,0.3869,85.8500,99.6600
304,0.4376,82.2470,99.8285,0.3500,87.2398,99.9095,0.5594,79.5800,99.7700
308,0.3233,87.6947,99.9221,0.5312,81.9870,100.0000,0.4782,83.2800,99.6500
312,0.4180,84.6346,99.9169,0.4832,82.1340,99.8346,0.4860,81.7500,99.7400
316,0.1038,96.7254,99.9160,0.5181,81.3544,99.5362,0.6444,76.0900,99.5000
320,0.2928,88.9062,99.8438,0.2961,89.6171,99.8527,0.3829,86.0000,99.7700
324,0.2523,90.6787,100.0000,0.4706,83.4163,99.9171,0.4560,83.8800,99.7100
328,0.2752,89.4137,100.0000,0.2396,92.1429,99.7619,0.5064,83.2700,99.5600
332,0.2439,90.9933,99.8316,0.3711,86.0034,99.6627,0.4510,83.5300,99.5700
336,0.2103,91.7023,99.9145,0.5697,77.9500,99.7416,0.5243,80.6100,99.5100
340,0.3685,85.8009,99.7403,0.3576,87.3646,100.0000,0.4890,82.3200,99.8100
344,0.2668,89.8289,99.9049,0.4395,84.4924,99.8401,0.5303,80.7100,99.7200
348,0.2855,89.6341,100.0000,0.3121,88.1810,99.9077,0.3661,86.7500,99.7200
352,0.2150,92.8466,99.9263,0.3502,86.4297,99.6769,0.3848,85.8800,99.7000
356,0.3471,86.0015,100.0000,0.3575,86.5964,99.8494,0.4401,82.9800,99.8000
360,0.2382,91.5789,99.9190,0.4245,85.3464,99.6448,0.4727,82.6800,99.7200
364,0.3771,85.6533,100.0000,0.2924,88.3761,99.9145,0.3935,85.5700,99.7700
368,0.3357,88.0029,99.7126,0.2178,91.8156,99.8119,0.4539,83.1500,99.6500
372,0.2119,92.6534,99.8271,0.2792,90.0974,99.7565,0.3571,86.1900,99.7700
376,0.2574,89.4316,99.9112,0.3844,84.4444,99.7778,0.4367,83.8600,99.7300
380,0.3673,86.3678,100.0000,0.5562,78.9382,99.8259,0.5209,79.6000,99.7400
384,0.2837,89.4071,99.9209,0.3440,87.6281,99.7636,0.3549,86.9200,99.7800
388,0.3444,87.5671,99.9106,0.5917,77.5250,99.9090,0.4226,84.2300,99.7700
392,0.1951,93.7843,99.9086,0.4004,84.9916,99.9157,0.4414,83.6000,99.7600
396,0.1633,94.6415,99.7736,0.4990,80.5834,99.9088,0.4547,83.3500,99.7300
400,0.2819,90.4032,99.5968,0.3784,86.9224,99.6513,0.3528,87.3400,99.7000
404,0.3194,88.1137,99.8277,0.2433,91.0153,99.7305,0.3568,87.0300,99.7100
408,0.1684,93.6669,100.0000,0.3030,89.4776,99.7057,0.3923,85.8400,99.7400
412,0.3275,87.7882,100.0000,0.2951,89.0819,99.9173,0.3611,86.4800,99.8100
416,0.1656,94.8191,100.0000,0.4000,85.7864,99.7477,0.4132,85.6900,99.5900
420,0.2829,89.4061,99.9197,0.3676,86.3556,99.5599,0.3561,86.9900,99.7400
424,0.3490,87.1837,99.8367,0.2631,90.0329,99.8353,0.4008,85.4100,99.7200
428,0.2621,90.6357,99.8282,0.4162,83.6162,99.9262,0.4229,84.6700,99.6900
432,0.3094,87.7486,100.0000,0.3303,87.3274,99.9188,0.4281,83.5000,99.8200
436,0.2724,90.6173,99.7531,0.3350,87.2180,100.0000,0.3481,86.7500,99.7900
