round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.9815,69.9690,99.4582,0.9427,72.2840,98.7169,1.3360,62.0800,97.8200
8,0.6251,77.4716,99.6759,0.8325,73.5075,98.5075,0.8971,72.2700,97.9600
12,0.6507,79.7000,99.8000,0.8911,71.3311,99.2321,1.1457,65.3900,98.7800
16,0.5443,79.8358,99.9088,1.4845,60.3581,98.0392,1.4417,61.6600,98.2700
20,0.4766,84.0864,99.6071,0.6365,80.3292,98.9028,0.6258,80.3300,99.1600
24,0.4781,83.4382,99.8602,0.9200,71.2757,98.6008,0.7447,76.5800,98.6600
28,0.3205,89.4825,99.5826,0.5506,83.2432,99.1506,0.6632,79.6800,99.1100
32,0.5725,79.9153,100.0000,0.9902,69.0083,99.3388,0.8633,74.3100,99.2100
36,0.5530,82.5200,99.3789,0.6575,80.8112,98.9860,0.7258,77.9500,99.1700
40,0.2814,90.5369,100.0000,0.4592,85.8844,99.4898,0.5346,83.4200,99.4300
44,0.3761,88.2507,99.7389,1.1219,69.4444,99.3056,1.0943,70.0300,99.1000
48,0.8809,74.7941,99.4234,1.1480,69.6443,99.0902,0.9340,74.6900,99.0700
52,0.2830,90.1665,99.8414,0.6600,80.3030,99.1979,0.7688,78.1000,99.0500
56,0.6576,80.3607,99.6994,0.6161,81.4516,99.3728,0.8547,75.7300,99.0900
60,0.6542,80.6006,99.5130,0.7215,75.7780,99.1590,0.7890,76.4800,99.1400
64,0.7181,79.8425,98.9764,0.9069,74.0181,99.0181,0.9332,74.7400,99.0400
68,0.5759,79.6610,99.4350,0.5168,83.8358,99.0787,0.6295,80.0900,99.2600
72,0.3355,88.2988,100.0000,0.4167,85.8891,99.4290,0.6759,80.2400,98.5700
76,0.3315,88.1883,99.5560,0.7250,78.8829,99.5409,0.6847,80.0100,99.3700
80,0.3224,89.0785,100.0000,1.4560,60.0339,98.8992,1.3182,67.3500,98.6400
84,0.6567,77.2803,99.5854,0.6267,79.9636,99.6357,0.7224,77.1800,99.3600
88,0.5127,84.0945,99.7638,1.1226,67.9313,99.0967,0.9367,73.9300,99.3200
92,0.8284,78.1734,99.8452,0.8369,75.0208,99.7502,1.3833,67.7200,99.1800
96,0.3171,89.1629,99.8505,0.6990,76.9841,99.3827,0.7117,78.3500,99.3500
100,0.3568,88.1323,99.6109,0.4008,88.9805,99.5502,0.4620,86.2800,99.3400
104,0.6396,77.7058,99.8150,0.7743,76.4418,99.2180,0.7785,76.4900,99.3000
108,0.3504,87.3105,99.9202,0.7384,76.9658,99.1674,0.6612,80.3900,99.2400
112,0.6696,77.6451,99.7440,0.8722,71.6553,99.5465,0.9177,70.9000,99.3100
116,0.6037,80.9025,100.0000,1.3976,61.4953,99.2523,1.1657,67.1800,99.2500
120,0.3670,87.6168,100.0000,0.6321,81.6940,98.9071,0.9018,73.4600,99.1100
124,0.5871,82.5228,99.4681,0.6437,84.3672,99.0074,0.9699,72.7200,99.1400
128,0.4260,85.8634,99.7154,0.5292,82.2055,99.6658,0.5332,83.5600,99.4900
132,0.6150,79.4038,99.8193,0.7955,73.9097,99.3114,0.8780,73.8700,99.3200
136,0.3448,87.1816,99.9178,0.4716,83.6495,99.7290,0.5045,84.2900,99.4300
140,0.3303,88.9100,99.9052,0.5218,84.0202,99.6636,0.5672,83.4600,99.4000
144,0.5141,84.8222,99.5663,1.1747,70.6644,99.3097,1.2391,70.2900,99.0000
148,0.6425,80.8562,99.9192,0.8989,75.6938,99.5215,0.8976,75.5600,99.1200
152,0.3441,89.1816,100.0000,0.8991,76.6012,99.1460,0.8745,75.7700,99.3200
156,0.4354,85.6387,99.6221,0.8016,71.8023,99.5155,0.7267,77.0900,99.3900
160,0.3813,85.9736,99.8350,0.8031,76.1346,99.5305,0.7665,77.2200,99.1400
164,0.7252,77.8418,99.2586,0.8098,78.0405,99.1554,0.6901,79.4700,99.3200
168,0.3571,87.5310,99.9174,0.6162,82.2320,99.3392,0.6439,80.5100,99.3200
172,0.4328,83.6412,100.0000,0.4364,86.9119,99.6578,0.6991,78.5500,99.3800
176,0.2581,90.4538,99.9218,0.6222,81.4548,98.8809,0.7146,79.2000,99.1200
180,0.7704,76.8985,99.6803,0.8279,76.4947,99.5905,0.8401,75.9900,99.3900
184,0.3943,87.2549,99.9020,0.9680,69.1015,99.5617,1.0066,69.7200,99.0800
188,0.2936,89.4189,99.9133,0.6175,82.2849,99.4215,0.8324,77.0500,99.2600
192,0.5043,82.7239,99.7258,0.7530,76.5084,99.6782,0.7491,78.1400,99.3500
196,0.4339,84.2869,99.8292,0.5237,82.4936,99.7438,0.5524,83.6200,99.3800
200,0.4027,87.4256,99.8512,0.6431,79.6537,99.3074,0.8160,76.1400,99.2500
204,0.3940,86.7973,99.7445,0.7236,75.9641,99.1031,1.0028,69.9400,99.0100
208,0.4349,83.7658,99.6294,0.8116,74.7064,98.8257,0.6744,79.2500,99.3400
212,0.5624,81.0785,99.7162,0.5208,84.3413,99.7514,0.6308,81.6000,99.3300
216,0.2398,90.9579,100.0000,0.8397,75.8389,99.6644,1.1915,73.0400,99.0500
220,0.6176,81.5946,99.8304,0.6710,78.6819,99.5118,0.8139,76.7800,99.1600
224,0.2645,89.8867,99.9191,0.7971,75.1754,99.5614,0.9963,73.1800,99.1400
228,0.2842,90.1815,99.5875,0.7493,78.1086,98.7741,0.7708,77.7500,99.0400
232,0.3188,88.9231,99.8974,0.7632,76.7022,99.2617,0.8156,76.9400,99.2000
236,0.3273,88.1266,100.0000,0.7335,76.5176,99.4409,0.6552,79.3100,99.3500
240,0.5521,82.5480,99.5637,0.8041,74.0769,99.6986,0.6580,79.7200,99.2700
244,0.6313,80.2543,99.7008,1.0157,67.6301,99.7523,0.8256,75.4300,99.4500
