round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.1005,70.4334,94.5820,1.3782,58.2549,90.5902,1.4941,54.4700,88.3500
8,0.6623,86.5478,99.2707,0.8549,77.7052,98.6007,0.8838,75.9300,98.1000
12,0.6307,77.8000,99.1000,0.7107,76.3652,98.8055,0.9601,64.6500,98.2800
16,0.4667,88.7774,99.8175,0.7980,72.9753,98.2950,0.7877,72.1100,98.3900
20,0.5014,87.4263,98.8212,0.6621,81.3480,98.9812,0.5895,83.8200,98.8100
24,0.3388,90.7058,99.7205,0.6606,81.5638,97.7778,0.5383,84.7600,98.9400
28,0.4305,86.0601,99.6661,0.6165,77.7606,98.8417,0.6213,77.1200,98.8900
32,0.3470,89.8305,99.8305,0.4667,86.4463,99.4215,0.5106,83.8300,99.1000
36,0.3908,88.7311,99.4676,0.4007,88.5335,98.5959,0.4608,85.9900,99.2400
40,0.3153,89.1720,99.7270,0.4786,83.0782,99.0646,0.6186,76.8600,99.0600
44,0.3398,89.2950,99.7389,0.5051,84.0278,99.1512,0.5190,82.9100,99.2700
48,0.3484,90.5272,99.4234,0.4376,88.0066,99.0074,0.3881,88.7200,99.3800
52,0.2649,91.7526,99.6035,0.4711,83.6007,99.5544,0.5328,82.8400,99.1600
56,0.3423,88.9780,99.4990,0.3194,91.4875,99.6416,0.3862,88.8700,99.4800
60,0.3591,89.6104,99.5130,0.3825,89.6552,99.3272,0.3912,88.7000,99.4200
64,0.3148,91.2598,99.5276,0.3283,90.7100,99.5468,0.3606,89.5300,99.4100
68,0.3259,90.9605,99.5157,0.3235,90.5360,99.2462,0.3586,89.8400,99.5200
72,0.2575,92.7993,99.7300,0.3213,91.4356,99.4290,0.3658,88.8800,99.4200
76,0.3103,90.6750,99.7336,0.3661,89.0589,99.6940,0.3391,89.9000,99.5600
80,0.1864,94.5392,99.8294,0.5276,79.5089,99.4920,0.4769,82.5200,99.3300
84,0.3030,90.7960,99.4196,0.4011,87.7960,99.4536,0.3625,88.3000,99.5500
88,0.2414,93.3858,99.6850,0.3757,87.0822,99.8193,0.3536,88.9100,99.5400
92,0.2600,93.3437,99.6130,0.2905,91.8401,99.5004,0.3309,90.2600,99.5600
96,0.2439,92.0777,99.7758,0.3025,91.5344,99.5591,0.3309,90.0000,99.5500
100,0.3047,91.1479,99.6109,0.2838,91.4543,99.7001,0.3289,89.4400,99.6000
104,0.3165,90.7493,99.6300,0.3305,89.4428,99.4135,0.3367,89.5700,99.6200
