round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.7982,33.9419,82.0747,2.1860,24.5916,54.6862,2.2335,19.8000,58.7800
8,1.1060,64.6226,98.5849,1.5072,50.7895,95.5263,1.4276,54.1700,96.4200
12,1.0156,70.8267,97.6153,1.2090,52.5920,96.3937,1.1817,61.2800,94.5700
16,0.7018,82.2289,99.1968,1.1216,61.3514,98.4685,1.0419,67.1000,97.4400
20,0.7384,76.5453,98.7299,1.0523,60.9839,98.8974,0.9537,67.3900,98.2100
24,0.5460,81.5411,99.7460,0.8976,66.6063,97.6471,0.9305,63.8700,98.0900
28,0.6552,77.1117,99.3642,0.8769,68.5062,98.6679,0.8260,71.6000,99.2500
32,0.4627,82.6357,99.5349,0.7820,70.1771,99.7204,0.7387,73.7700,99.2900
36,0.4604,84.0909,99.4697,0.5853,82.2314,99.5868,0.8024,72.5200,99.3100
40,0.4704,84.1547,99.1660,0.4247,85.9375,99.1728,0.6969,74.3600,99.2500
44,0.3676,88.0371,99.8315,0.4664,84.3172,99.4714,0.6803,75.6300,99.1300
48,0.3574,87.4322,99.8192,0.7144,70.7381,99.4728,0.6266,75.7500,99.3600
52,0.4539,83.3778,99.7333,0.5960,74.7664,99.7451,0.6634,76.0000,99.2700
56,0.5185,81.7204,99.5864,0.5341,80.7886,99.5805,0.5679,79.6900,99.3700
60,0.3400,87.8092,99.8233,0.6313,78.7030,99.2794,0.5630,80.9400,99.2700
64,0.3477,87.6882,99.9114,0.5993,78.2609,99.7585,0.5958,76.8800,99.3200
68,0.3182,87.9596,99.8162,0.6356,76.5501,99.3641,0.5242,81.1600,99.4700
72,0.4192,83.2168,99.6503,0.5602,77.8929,99.6546,0.5187,80.9700,99.5300
76,0.3862,85.1671,99.9185,0.4282,82.6012,99.6555,0.4857,82.4500,99.5400
80,0.3881,85.3881,99.9087,0.4499,84.2631,99.5004,0.5031,81.5800,99.5200
84,0.3469,87.1875,99.8438,0.5955,76.9882,99.3232,0.5644,79.3200,99.5000
88,0.3235,87.4470,99.8304,0.3725,85.6773,99.6549,0.4694,83.0900,99.4700
92,0.3021,89.4737,99.6345,0.5694,77.5527,99.3517,0.5768,78.1800,99.3100
96,0.2781,90.3687,99.7743,0.6877,76.4559,99.5008,0.5533,81.4200,99.2800
100,0.2627,91.2326,99.9132,0.4770,81.9583,99.2747,0.4911,82.5100,99.4800
104,0.5727,79.0476,99.8268,0.7563,71.5254,99.7458,0.7198,73.3100,99.6200
108,0.4250,83.8787,99.8404,0.5882,77.5061,99.4295,0.4840,82.7800,99.5800
112,0.3561,85.3345,100.0000,0.4070,85.6198,99.8347,0.5283,80.5100,99.5700
116,0.3177,86.0506,100.0000,0.4734,82.2682,99.6400,0.4977,81.8400,99.6500
120,0.2424,91.9183,99.8224,0.3507,87.1520,99.8572,0.4618,83.1700,99.6300
124,0.3016,90.1193,100.0000,0.4793,82.2145,99.4769,0.4742,83.0700,99.5600
128,0.3135,88.9076,99.5798,0.3681,86.4273,99.6497,0.4362,84.5700,99.4700
132,0.3926,86.0581,99.9170,0.4311,85.7881,99.7416,0.4648,83.6800,99.5300
136,0.2574,90.5004,99.7455,0.3643,86.2438,99.9176,0.4637,83.3200,99.5400
140,0.2341,91.0995,99.9127,0.5818,80.1257,99.7643,0.5094,82.3200,99.5100
144,0.2286,91.4969,99.8229,0.4422,84.0474,99.7265,0.4715,83.4700,99.6500
148,0.3872,86.1235,99.8209,0.4104,82.8868,99.9136,0.4504,83.3800,99.6400
152,0.2305,91.7502,99.9229,0.4162,83.8103,99.6729,0.4451,83.6000,99.5900
156,0.3410,86.0932,99.9196,0.4151,84.0136,99.7959,0.4401,83.7800,99.6800
160,0.2959,89.5659,100.0000,0.4453,83.7599,99.6470,0.4244,85.2500,99.5400
164,0.2059,92.0290,100.0000,0.3903,84.1828,99.8243,0.5615,80.6100,99.6200
168,0.3237,89.0893,99.8282,0.3776,86.0627,99.9129,0.4149,85.2700,99.5600
172,0.2625,90.2957,99.9076,0.3543,86.8170,99.8265,0.4818,82.8400,99.5800
176,0.2359,91.6318,99.9163,0.3928,85.1186,99.7547,0.5131,80.6900,99.7100
180,0.2365,90.9324,99.8289,0.4303,82.8981,99.7473,0.4548,83.0900,99.5800
184,0.4245,84.5486,99.7396,0.5288,80.9603,99.7517,0.5987,78.5900,99.7100
188,0.2883,89.0995,99.9052,0.2583,90.9524,99.8413,0.4383,84.1800,99.7000
192,0.3015,87.7518,100.0000,0.3485,87.4150,99.5748,0.4526,83.7300,99.5500
196,0.2185,92.0530,100.0000,0.3928,85.3535,99.6633,0.4365,84.8800,99.5900
200,0.2262,91.3570,99.8271,0.3944,85.2381,99.7619,0.4506,84.3100,99.6500
204,0.1977,92.4731,99.7849,0.4706,82.3479,99.8286,0.4068,85.9300,99.5700
208,0.2244,92.1600,100.0000,0.3316,88.0889,99.6444,0.4148,85.5000,99.7000
212,0.2793,89.3813,99.9164,0.5428,78.6132,99.9165,0.4319,84.8700,99.6500
216,0.3735,84.5313,99.9219,0.4843,80.6394,99.9112,0.4201,84.9000,99.6800
220,0.3351,86.8263,100.0000,0.2989,88.8706,99.6702,0.3823,86.3100,99.7100
224,0.2986,88.3358,99.7771,0.2586,90.2655,99.8230,0.3960,85.5400,99.7800
228,0.1957,92.4334,100.0000,0.2680,89.3169,99.7820,0.4158,84.9500,99.7200
232,0.3411,86.9281,99.8366,0.3863,86.6957,99.7391,0.4578,83.0900,99.6600
236,0.2500,90.5612,99.9150,0.3468,86.3263,99.6354,0.4375,83.6100,99.6300
240,0.1598,94.4593,100.0000,0.4139,84.7018,99.8271,0.4371,84.4800,99.7200
244,0.2876,88.1711,99.9161,0.3522,85.9967,99.5881,0.4295,84.5800,99.6800
248,0.1952,93.2936,99.8510,0.3823,83.6685,99.7586,0.4436,84.3400,99.6800
252,0.2341,91.7933,99.9240,0.3342,87.5823,100.0000,0.4614,84.3900,99.5900
256,0.2457,90.6442,100.0000,0.2477,91.2294,99.8501,0.4114,85.2300,99.4700
260,0.4267,84.5161,99.6774,0.2885,89.1659,99.9140,0.3855,86.0800,99.7000
264,0.1810,92.7138,99.9257,0.6032,79.4643,99.9107,0.4848,84.4500,99.5700
268,0.1609,93.9167,100.0000,0.4542,83.6996,99.9084,0.4351,84.6300,99.6100
272,0.2203,92.4115,100.0000,0.2630,90.1116,100.0000,0.4388,84.1300,99.7000
276,0.2411,92.3339,100.0000,0.3536,86.0590,99.8213,0.3685,86.5100,99.8000
280,0.2266,91.6043,99.8337,0.4766,79.3750,99.9219,0.4472,83.3900,99.7300
284,0.2550,90.4924,99.8302,0.2464,91.0968,99.9355,0.4495,82.9600,99.7500
288,0.2673,89.4912,99.7498,0.4712,81.4884,99.8140,0.4063,85.0800,99.6600
292,0.2081,91.2266,99.9148,0.3373,87.8536,99.9168,0.3848,86.2100,99.7200
296,0.2276,91.8635,100.0000,0.2800,89.3927,99.8381,0.4039,85.4500,99.7500
300,0.1787,93.2409,100.0000,0.3473,88.1342,99.8363,0.3948,85.9800,99.6200
304,0.3206,87.9074,99.8285,0.3183,88.2353,99.9095,0.4590,83.8000,99.7200
308,0.2919,89.4860,100.0000,0.4601,83.9369,99.8143,0.4451,84.5100,99.6600
312,0.2779,89.5349,99.9169,0.5035,81.1414,99.9173,0.4255,84.6600,99.7100
