round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.1797,20.5298,81.4570,2.3024,2.0000,54.3000,2.3183,9.9900,49.9900
8,2.2855,11.3381,64.3514,2.3450,15.3774,36.6981,2.3209,10.6800,50.4300
12,2.1646,20.9000,69.0000,2.3990,11.0889,49.0509,2.3518,10.5200,50.0000
16,2.2129,12.5919,65.9007,2.3187,23.9316,61.7284,2.3643,12.0200,53.8000
20,2.0150,28.4848,82.5253,2.3888,3.5503,65.5819,2.3769,10.0000,56.6700
24,2.1855,18.7050,67.1120,2.3459,11.9177,47.3456,2.2581,18.1300,59.6600
28,2.1533,25.1277,70.8887,2.3327,12.9032,50.1561,2.2688,15.6500,64.8600
32,2.1163,22.7219,69.5858,2.2140,17.6070,61.0895,2.2454,15.6600,60.7300
36,2.0484,21.1788,77.8222,2.2834,12.9747,65.4008,2.2289,15.0400,64.7300
40,2.0594,21.5110,77.8594,2.1044,13.0165,77.3760,2.1822,15.7900,68.9900
44,2.0279,30.8458,75.2239,2.1573,27.5072,62.4642,2.2573,18.9400,68.9600
48,1.7467,41.5948,91.4871,2.4054,14.0673,55.8614,2.3196,18.6200,62.8500
52,2.0174,26.6667,76.3441,2.3932,14.2064,43.3962,2.3013,17.5600,65.8500
56,2.0250,29.3613,78.8370,2.2425,14.3536,68.4411,2.2890,10.5300,69.5500
60,2.1014,22.6983,76.5725,2.1338,27.4854,65.6920,2.1374,20.2600,71.8300
64,1.8645,35.6624,80.9437,1.9372,25.5789,80.2105,2.2758,20.2500,65.0700
68,2.0177,32.8767,76.8177,2.1655,21.4345,75.0626,2.1228,20.4700,74.3900
72,2.0451,24.1701,80.1867,2.2462,10.6726,66.2780,2.1872,17.5000,70.0500
76,1.9650,24.5243,82.8753,2.3589,10.6076,58.1874,2.2421,16.8000,68.3400
80,1.9986,31.8733,79.5899,2.0965,25.2768,67.7122,2.1087,20.8700,74.8200
84,1.9414,33.8645,86.5538,2.1851,19.1781,66.9406,2.0934,21.1400,74.5400
88,2.0380,22.1041,77.1520,2.1585,13.1526,67.7711,2.1006,20.4200,72.2000
