round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.5215,81.4053,99.6572,1.1768,58.9587,96.8606,1.3674,55.4100,93.5000
8,0.2832,92.7177,99.4745,0.5929,81.8322,96.9977,1.0283,66.0300,97.1600
12,0.2741,91.3640,99.5964,1.7857,52.8653,90.8309,1.0139,71.0000,96.3800
16,0.5313,81.8722,99.4799,0.6265,78.9104,98.9455,0.8160,73.0500,98.8300
20,0.2754,92.1309,99.5579,0.5187,83.5494,99.1086,0.5007,83.7200,98.9600
24,0.3732,88.8728,99.6387,0.7704,74.7834,98.7002,0.6416,76.7600,99.0900
28,0.3648,87.3475,99.2935,0.5879,78.1505,99.1840,0.6776,75.9900,98.8600
32,0.1619,94.8718,99.7669,0.5678,80.8652,99.2512,0.6628,77.3200,98.8800
36,0.1614,95.6149,99.9047,0.3179,90.2679,99.6429,0.8342,73.5200,98.6500
40,0.2175,93.7964,99.7303,0.5756,77.9130,99.3043,0.5176,82.0500,99.2000
44,0.3366,88.4521,99.6724,0.6391,78.7464,98.7752,0.5516,80.4500,99.2500
48,0.1762,94.3736,99.7749,0.3863,87.3369,99.4628,0.4570,85.7300,99.1300
52,0.2696,92.1965,99.4220,0.3454,89.4323,99.5633,0.5171,83.3800,99.2100
56,0.1507,95.6102,99.9122,0.5466,81.2709,99.6656,0.4882,83.7500,99.1900
60,0.1761,95.0833,99.9167,0.3874,86.8619,99.5816,0.4408,85.5900,99.2500
64,0.2423,92.9961,99.7082,0.5536,79.4616,99.3021,0.5374,82.1000,99.2600
68,0.2882,91.9907,99.3002,0.5145,82.6923,99.2604,0.4600,85.6600,99.0900
72,0.2148,92.9195,99.9030,0.4697,85.8921,98.7552,0.4721,85.3600,99.3200
76,0.2709,91.8317,99.5050,0.3338,88.6867,99.2880,0.3626,88.7200,99.4100
80,0.3677,88.4947,99.4247,0.7474,75.3175,98.5714,0.4667,84.6200,99.3500
84,0.3114,89.9743,99.5716,0.4818,83.0442,99.4479,0.3945,87.7100,99.3300
88,0.1799,95.0735,99.7407,0.3680,88.9845,99.3976,0.4900,83.5200,99.2600
92,0.2789,91.0977,99.3086,0.4879,84.4444,99.3162,0.4795,84.7700,99.4100
96,0.2443,92.7379,99.7496,0.3920,87.3199,99.4236,0.5541,81.4200,99.2900
100,0.1846,94.6751,99.9097,0.7913,71.7926,99.7364,0.4940,84.4200,99.2300
104,0.2400,93.1132,99.9057,0.4385,86.8678,99.2014,0.5743,81.3900,99.4000
108,0.3718,86.3562,99.9183,0.5733,79.9503,99.4200,0.5121,82.8300,99.3900
112,0.2342,91.8699,99.8374,0.6517,78.3333,99.2708,0.5730,80.0300,99.1400
116,0.2633,91.3591,99.8200,0.2710,92.0718,99.6260,0.5174,81.9900,99.2700
120,0.2992,91.2879,99.5265,0.4859,85.1291,99.5548,0.4092,86.7500,99.3400
124,0.3659,88.1148,99.5902,0.2977,90.7531,99.7140,0.4077,87.6300,99.4300
128,0.2723,91.4956,99.7801,0.2594,92.3381,99.6051,0.5124,83.3900,99.1900
132,0.2612,92.5926,99.6473,0.3139,90.4332,99.7292,0.3756,88.9100,99.4400
136,0.2057,93.8013,99.6354,0.4167,83.5577,99.7115,0.4383,85.3900,99.4100
140,0.2295,93.2179,99.6392,0.3231,89.1460,99.8404,0.3970,87.3700,99.4500
144,0.3294,89.0688,99.5951,0.3578,88.4724,99.5314,0.4142,87.0000,99.4700
148,0.3041,90.1468,99.4759,0.3999,87.7049,99.5902,0.3613,88.9300,99.5900
152,0.1892,94.7329,99.5485,0.5832,79.4741,99.3426,0.4372,86.5100,99.4000
156,0.2082,93.3583,99.8129,0.8502,72.1657,99.4186,0.6638,79.0600,99.3800
160,0.2294,93.0746,99.6195,0.3135,89.1871,99.3865,0.4193,86.3300,99.3800
164,0.1358,96.2264,99.9102,0.3171,88.1625,99.8233,0.5379,82.1400,99.3400
168,0.2954,90.3197,99.6448,0.6721,78.6491,99.0683,0.4890,84.4400,99.3600
172,0.2220,92.7374,99.9069,0.3522,87.1122,99.7613,0.4094,86.9300,99.4900
176,0.2214,92.5750,99.6840,0.2525,92.2559,99.7475,0.4475,85.9000,99.2900
180,0.2310,92.7287,99.8436,0.4886,83.4734,99.3464,0.3967,88.1200,99.4300
184,0.0870,96.9502,100.0000,0.4484,85.5172,99.4089,0.5115,83.2700,99.3600
188,0.1305,96.7944,99.6516,0.3792,88.3965,99.5971,0.4772,85.3500,99.3000
192,0.2389,92.5585,99.6656,0.1796,95.1429,99.8571,0.4648,85.3500,99.3000
196,0.2503,91.7123,99.7654,0.4672,82.9024,99.6664,0.3894,87.4300,99.4600
200,0.2396,93.0912,99.5571,0.3142,90.3683,99.5279,0.3600,88.8600,99.4700
204,0.2469,92.3846,99.8462,0.3897,86.4782,99.3125,0.3723,87.9000,99.4500
208,0.2157,93.5820,99.7398,0.3617,89.8923,99.4200,0.3715,88.4500,99.4600
212,0.1812,93.8924,99.8177,0.3716,87.4196,99.5711,0.4544,86.1500,99.2500
216,0.1997,93.2874,99.9139,0.3301,89.5173,99.8492,0.3905,87.8100,99.4200
220,0.1747,95.3414,99.6787,0.3739,88.8691,99.3767,0.5750,80.1200,99.4500
224,0.1970,94.3993,99.5483,0.3681,87.2973,99.2793,0.4566,84.5700,99.4800
228,0.1340,96.5632,99.8891,0.7703,72.7437,99.0975,0.6344,79.7900,99.1200
232,0.2117,93.1434,99.9110,0.4263,85.0000,99.9091,0.3903,88.0500,99.4200
236,0.2529,91.6477,99.6963,0.4051,86.3177,99.4490,0.4744,84.7800,99.4100
240,0.4657,86.2155,99.3317,0.4085,87.7419,99.5699,0.4419,85.8800,99.4800
244,0.3442,88.3178,99.6885,0.3809,88.0893,99.6691,0.4625,84.9100,99.3600
248,0.2268,93.0050,99.7145,0.3077,90.7289,99.5754,0.3340,90.1300,99.4500
252,0.2554,92.0695,99.5468,0.2903,91.0883,99.7429,0.3453,89.3800,99.5100
