round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2413,20.2731,59.6639,2.3070,15.2390,63.2470,2.3097,9.9989,50.8622
8,2.2048,20.0000,69.1209,2.3350,6.3853,38.5281,2.2965,10.0000,54.2611
12,2.1747,23.3945,71.6743,2.4386,12.5714,53.7143,2.4022,14.4144,56.3833
16,2.0649,20.2805,80.4746,2.3325,8.5470,70.0855,2.3793,11.9389,63.5022
20,1.8532,37.8378,87.9505,2.2365,16.0970,60.6395,2.2138,16.1678,65.8022
24,2.5504,29.7585,72.7536,2.3160,28.2974,80.0959,3.0765,15.0189,62.5278
28,2.1349,15.5604,72.3613,2.1486,11.5023,77.3474,2.1467,19.1344,72.2978
32,1.9826,20.8219,85.7534,2.1823,18.9595,69.3642,2.3130,17.0833,65.2167
36,2.1705,17.7754,72.9553,2.0507,24.1081,66.3784,2.2434,17.4967,66.9378
40,1.8702,28.2840,82.7219,2.0761,18.0101,63.8539,2.1456,17.5367,70.1311
44,2.2090,26.0684,71.3675,2.9259,11.0345,46.2069,2.5806,15.6367,61.6856
48,2.0814,23.6699,82.6276,2.1729,20.1111,76.8889,2.3528,18.5278,69.9367
52,1.8401,36.6594,86.6594,2.0572,23.7890,74.3811,2.1162,20.0556,74.1589
56,1.9839,24.5902,78.6885,2.2489,10.8265,72.4098,2.1488,15.5622,74.9178
60,1.9316,29.9550,83.7838,2.1524,13.4731,77.4451,2.0786,20.4744,77.9556
64,2.0360,34.6667,82.3333,2.5640,17.0032,84.1658,2.6852,16.3222,65.2589
68,2.1116,21.8286,91.5429,2.8826,11.7107,57.2905,2.7646,15.1378,63.9967
72,2.6003,21.5090,68.4685,2.2722,27.7259,80.7892,2.8299,18.0444,67.8089
76,1.8976,34.2760,82.2398,2.3644,22.8718,86.0513,2.4348,17.6144,76.9456
80,1.8928,34.8387,83.9785,1.9372,26.1021,83.0626,1.9659,25.7278,81.6356
84,1.8578,35.1449,87.6812,2.7367,13.6819,70.7453,2.3797,19.5867,77.5544
88,2.2984,23.7054,72.8423,2.9307,17.2254,66.7052,2.8214,14.2600,66.2800
92,2.1577,33.6373,84.8024,2.6909,23.6699,77.8502,2.8013,20.3811,78.6178
