round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.1734,60.9248,99.0027,1.2913,56.1233,98.7665,1.5670,41.9200,97.3600
8,0.5030,88.0162,99.5142,0.5304,87.1736,99.6928,0.5775,85.2300,99.6000
12,0.3299,89.9190,99.9100,0.3766,88.6606,99.5070,0.3541,89.3300,99.8400
16,0.2379,92.2581,99.8387,0.3028,90.3540,99.6460,0.3493,87.8400,99.8300
20,0.1892,94.0661,99.9027,0.2448,91.3004,99.7253,0.2354,92.7600,99.8600
24,0.1898,93.1521,100.0000,0.3687,85.6643,99.9126,0.2849,90.1200,99.9100
28,0.0977,96.7969,100.0000,0.2027,93.4392,99.7928,0.2495,91.9700,99.8600
32,0.1582,95.5029,99.8365,0.1706,95.1420,99.9253,0.1742,94.8000,99.9300
36,0.1279,95.8947,100.0000,0.1926,93.7943,99.8227,0.1663,94.9000,99.9500
40,0.1041,96.5606,99.9140,0.1235,96.1240,99.8277,0.1482,95.5200,99.9600
44,0.1186,96.3145,99.9181,0.1814,94.3262,99.9113,0.1317,95.9800,99.9400
48,0.1225,96.1512,99.9300,0.1277,95.9483,99.8276,0.1332,95.8300,99.9400
52,0.1130,96.9259,99.9096,0.1050,96.8630,99.9235,0.1210,96.1700,99.9500
56,0.0788,97.2101,100.0000,0.1460,94.7414,99.9138,0.1182,96.3200,99.9600
60,0.0724,97.4705,100.0000,0.0846,97.3299,100.0000,0.1326,95.7000,99.9300
64,0.0718,98.0299,100.0000,0.0842,96.9644,99.9133,0.1049,96.7700,99.9700
68,0.0555,97.9924,100.0000,0.0816,97.3576,100.0000,0.0910,97.1300,99.9700
72,0.0894,97.2154,99.9181,0.0846,97.2707,99.8484,0.0925,96.9800,99.9800
76,0.0521,98.2964,100.0000,0.1100,96.5462,100.0000,0.0950,97.0900,99.9800
80,0.0357,98.7267,100.0000,0.1236,95.8834,99.8285,0.1026,96.8600,99.9800
84,0.0681,98.1117,99.9179,0.0991,96.9305,100.0000,0.0928,97.0200,99.9500
88,0.0641,98.2709,100.0000,0.0776,97.6726,100.0000,0.0825,97.2700,99.9800
92,0.0714,98.1735,100.0000,0.0984,97.2038,99.9264,0.0892,97.3400,99.9900
96,0.0498,98.3507,100.0000,0.0818,97.5089,100.0000,0.0903,97.2300,99.9800
100,0.0683,97.5676,100.0000,0.0712,97.7567,99.9137,0.0784,97.5000,99.9800
104,0.0678,98.2394,100.0000,0.0889,97.4811,100.0000,0.0788,97.6500,99.9800
108,0.0522,98.4873,99.9204,0.0625,98.1432,100.0000,0.0871,97.2500,99.9600
112,0.0709,97.8947,99.8596,0.1005,96.4602,100.0000,0.0856,97.3500,99.9800
116,0.0577,97.7291,99.8378,0.0861,96.7509,100.0000,0.0786,97.6100,99.9900
120,0.0759,97.5904,100.0000,0.0813,96.8650,100.0000,0.0775,97.4600,99.9700
124,0.0448,98.7013,100.0000,0.0457,98.3289,100.0000,0.0759,97.5400,99.9800
128,0.0516,98.6429,100.0000,0.1004,96.4316,100.0000,0.0787,97.6300,99.9900
132,0.0992,97.2008,99.9035,0.0810,97.8614,99.8289,0.0784,97.3600,99.9800
136,0.0467,98.7815,100.0000,0.0818,96.9534,100.0000,0.0715,97.6800,99.9700
140,0.0560,98.1395,99.9070,0.0607,98.1026,100.0000,0.0682,97.7900,99.9700
144,0.0362,98.9170,100.0000,0.0763,97.8504,100.0000,0.0738,97.5800,99.9700
148,0.0305,99.2138,100.0000,0.0589,98.0769,100.0000,0.0614,98.0000,99.9800
152,0.0201,99.3924,100.0000,0.0658,97.7778,100.0000,0.0649,97.9100,99.9900
156,0.0387,98.8267,100.0000,0.0596,98.1636,100.0000,0.0658,97.8400,99.9800
160,0.0303,98.8333,100.0000,0.0759,97.6190,100.0000,0.0592,98.0800,99.9900
164,0.0337,98.5871,100.0000,0.0498,98.0985,100.0000,0.0565,98.1500,99.9800
168,0.0363,98.9439,100.0000,0.0523,98.2308,100.0000,0.0561,98.2400,99.9800
172,0.0344,99.1986,100.0000,0.0408,98.9091,100.0000,0.0587,98.1600,99.9800
176,0.0298,98.7332,100.0000,0.0579,98.7231,100.0000,0.0598,98.1300,99.9800
180,0.0393,98.7086,100.0000,0.0615,97.9053,99.9089,0.0601,98.1100,99.9900
184,0.0311,99.3827,100.0000,0.0661,97.8708,100.0000,0.0578,98.2100,99.9800
188,0.0275,99.1986,100.0000,0.0497,98.1938,99.9179,0.0544,98.3300,99.9800
192,0.0253,99.1393,100.0000,0.0474,98.5385,99.9231,0.0528,98.2500,99.9900
196,0.0225,99.4142,100.0000,0.0474,98.4716,99.9272,0.0503,98.3500,99.9800
200,0.0304,98.7210,100.0000,0.0546,98.1878,100.0000,0.0552,98.1200,99.9900
204,0.0213,99.2647,100.0000,0.0579,98.0423,100.0000,0.0625,98.0700,99.9800
208,0.0308,98.7913,100.0000,0.0611,97.9283,100.0000,0.0516,98.3500,99.9700
212,0.0334,98.9723,100.0000,0.0859,96.7814,100.0000,0.0592,98.1000,99.9900
216,0.0242,99.4857,99.9265,0.0384,98.6521,100.0000,0.0539,98.3100,99.9800
220,0.0186,99.4531,100.0000,0.0609,97.8525,100.0000,0.0531,98.3000,99.9900
224,0.0396,98.7267,100.0000,0.0375,98.9066,100.0000,0.0544,98.1500,99.9800
228,0.0123,99.7324,100.0000,0.0538,97.9076,99.9128,0.0525,98.3500,99.9800
232,0.0292,99.0715,100.0000,0.0459,98.6885,100.0000,0.0493,98.4000,99.9800
236,0.0243,99.2825,100.0000,0.0311,98.8822,100.0000,0.0483,98.4000,99.9800
240,0.0398,98.7128,100.0000,0.0529,98.1316,99.9188,0.0544,98.3200,99.9700
244,0.0485,98.7782,100.0000,0.0666,97.6515,100.0000,0.0496,98.3700,99.9800
248,0.0285,99.2119,99.9124,0.0376,98.7539,100.0000,0.0460,98.5500,99.9900
252,0.0385,98.9632,100.0000,0.0321,98.6981,100.0000,0.0491,98.4800,99.9900
256,0.0252,99.2574,100.0000,0.0348,98.9170,99.9097,0.0517,98.4000,99.9700
260,0.0404,98.7342,100.0000,0.0577,98.3221,99.9161,0.0511,98.4000,99.9800
264,0.0307,99.1837,100.0000,0.0338,98.8743,100.0000,0.0506,98.3800,99.9800
268,0.0254,99.0236,100.0000,0.0365,98.9860,100.0000,0.0493,98.5200,99.9800
272,0.0214,99.2876,100.0000,0.0380,98.8636,100.0000,0.0493,98.4400,99.9900
276,0.0239,99.3062,100.0000,0.0419,98.3230,100.0000,0.0470,98.5100,99.9900
280,0.0357,98.7013,100.0000,0.0249,99.1632,100.0000,0.0453,98.5900,99.9800
284,0.0380,98.7619,100.0000,0.0227,99.3897,100.0000,0.0477,98.4900,99.9800
288,0.0179,99.4695,100.0000,0.0364,98.3766,100.0000,0.0428,98.6800,99.9800
292,0.0164,99.6409,100.0000,0.0252,99.1453,100.0000,0.0415,98.6700,99.9900
296,0.0251,99.2194,100.0000,0.0263,99.1228,100.0000,0.0413,98.7300,99.9800
300,0.0193,99.4603,100.0000,0.0366,99.0706,100.0000,0.0449,98.5100,99.9900
