round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.0228,37.1064,64.5427,2.1689,18.6335,78.1832,2.0664,27.9900,77.5200
8,1.6242,63.7443,96.6210,1.9574,38.3624,78.9234,1.7821,50.3200,87.3600
12,1.3023,79.5949,93.3233,1.3584,68.0223,93.8596,1.5915,58.1800,87.0000
16,1.2136,71.9298,96.4912,1.6321,54.9658,94.6918,1.4798,61.2900,93.5400
20,0.9624,68.3268,99.1440,1.3586,52.4206,96.8986,1.4144,51.3200,96.1100
24,1.0879,74.1306,98.2188,1.3892,52.9170,96.7132,1.2541,66.3700,97.1100
28,0.9254,87.4405,98.9534,1.0747,78.2334,98.0284,1.0696,77.6500,97.4900
32,0.8995,80.7692,98.7458,1.1689,70.5485,96.6245,1.0228,75.8300,97.6800
36,0.6413,89.2294,98.9492,0.9790,73.8261,98.0000,1.0437,72.6500,96.6400
40,0.9345,74.9086,98.4638,0.8289,77.3599,98.0814,0.9674,74.2600,97.5200
44,0.8953,75.9027,97.8629,0.7758,79.8951,98.6888,0.8777,77.4100,98.2600
48,0.7751,84.4086,98.9247,0.7924,84.6582,98.6486,0.8357,81.7800,98.4700
52,0.6821,84.0833,98.7240,0.9706,66.1032,96.9751,0.8783,71.6300,97.8900
56,0.4920,90.4234,99.8992,1.1109,60.5081,96.9207,0.8492,73.7500,97.6300
60,0.7217,81.2692,98.4647,0.8869,71.9066,97.5875,0.7379,81.3200,98.5200
64,0.7237,79.9047,98.4114,0.7692,83.4902,98.4602,0.6912,83.7400,98.7100
68,0.5381,87.5735,99.4123,0.6674,83.0888,98.3784,0.7214,79.5100,98.6700
72,0.5588,86.8774,99.1379,0.8958,70.6341,97.7561,0.6807,81.8700,98.5000
76,0.5177,87.1053,99.6491,0.6552,84.1131,98.8304,0.6834,80.3700,98.7500
80,0.4586,91.5190,99.3671,0.5685,87.5725,99.0058,0.6857,81.5100,98.6700
84,0.5255,89.0870,98.8588,0.5740,87.7942,98.6051,0.6273,83.7200,98.7700
88,0.6344,84.3598,99.1896,0.5782,85.9231,99.2308,0.6088,85.6700,98.8700
92,0.5356,88.0933,99.0346,0.7060,80.6314,99.0614,0.5923,86.3200,98.8600
96,0.5671,84.8725,99.2084,0.6497,82.6030,98.6266,0.5790,85.5700,98.9500
100,0.5628,87.7178,99.1289,0.6437,82.5048,98.8528,0.5692,86.9400,99.0600
104,0.5863,86.7156,99.0220,0.5464,87.7551,99.3721,0.5491,86.5900,98.9400
108,0.4786,89.9926,99.4070,0.3937,92.0217,98.9930,0.5485,85.6000,98.9400
112,0.4200,91.1404,99.1517,0.5422,85.4151,98.8363,0.5521,85.5600,98.9400
116,0.5748,85.4927,99.2701,0.5020,87.0547,99.0443,0.5226,86.6700,99.0700
120,0.3890,90.2397,99.3151,0.6023,82.3529,98.8235,0.5566,83.8000,98.9100
124,0.5450,85.4362,98.7022,0.4873,87.7486,99.5227,0.5212,87.0800,99.1100
128,0.5574,84.0628,99.0091,0.4705,86.8918,99.2056,0.5426,84.4800,98.9500
132,0.3737,90.3910,99.4036,0.4590,89.8715,99.3953,0.5192,86.9500,98.9800
136,0.4635,89.0333,99.3501,0.4818,88.4211,99.1228,0.5118,86.0800,99.1200
140,0.3612,92.7461,99.3955,0.4228,90.3120,99.1790,0.4854,87.7500,99.0900
144,0.4332,88.4977,98.9828,0.4695,88.3317,99.0357,0.4941,87.3000,98.9800
148,0.3364,91.8683,99.3224,0.4375,88.4785,99.0325,0.4930,86.0200,99.1000
152,0.3922,88.4530,99.4819,0.4894,84.5354,99.3065,0.5234,83.4900,99.1000
156,0.4172,86.8711,99.6855,0.4773,83.4898,99.0610,0.4985,84.4600,99.1000
160,0.5254,84.3384,99.2799,0.6043,79.3495,98.8654,0.4962,85.7500,99.0700
164,0.4607,88.7550,99.3574,0.5629,86.0793,98.5903,0.4529,88.1500,99.1600
168,0.5428,84.7808,98.8420,0.5990,83.4783,98.9855,0.4540,88.4400,99.1600
172,0.4073,90.1490,99.5861,0.5334,85.9761,99.1235,0.4319,89.1500,99.2100
176,0.3900,89.7727,99.7378,0.4484,88.9437,99.6479,0.4350,88.4700,99.2600
180,0.2909,92.8284,99.6649,0.7466,73.1174,98.5425,0.4818,85.4200,99.1700
184,0.4399,88.9137,98.9583,0.6226,82.0090,98.7256,0.4293,88.8400,99.2200
188,0.3044,93.5542,99.5524,0.3799,89.6417,99.2991,0.4318,88.7300,99.2400
192,0.2031,95.5122,99.7073,0.4436,87.5931,99.0902,0.4726,85.2800,99.1600
196,0.4514,87.2861,99.3480,0.5798,80.2168,98.9160,0.4603,86.5700,99.1200
200,0.3896,90.0862,99.3966,0.5269,83.5676,99.3514,0.4282,88.2300,99.3100
204,0.4446,86.5600,99.2800,0.4418,86.3712,99.4983,0.4391,87.8500,99.2000
208,0.2803,92.4345,99.5150,0.5336,83.6595,99.3151,0.4355,87.8400,99.2500
212,0.3374,91.9551,99.5323,0.5031,86.5201,99.4264,0.4238,88.7800,99.3000
216,0.3544,91.3647,99.6145,0.4321,89.2857,99.1289,0.4018,89.3100,99.3000
220,0.4102,89.1371,99.4607,0.4041,90.6934,99.1788,0.4010,89.6000,99.2800
224,0.4540,87.4784,99.5682,0.4221,89.5572,99.1646,0.4343,87.8700,99.1100
228,0.3347,92.4956,99.3019,0.4389,88.6647,99.6158,0.3901,89.8900,99.3300
232,0.3257,91.9017,99.4540,0.3545,90.4624,99.4220,0.4015,89.1000,99.3200
236,0.3822,89.6369,99.6218,0.3672,90.6703,99.3659,0.3867,89.9000,99.2800
240,0.2737,93.4813,99.6533,0.5181,84.1185,99.3921,0.4105,88.7700,99.2400
244,0.3151,92.6656,99.1325,0.3171,91.6172,99.2582,0.4100,88.9600,99.2900
248,0.4100,88.4714,99.5730,0.4424,89.5572,98.8304,0.3948,89.7200,99.2900
252,0.4512,88.5287,99.2519,0.4076,88.5802,99.0741,0.3900,89.4600,99.2800
256,0.3114,92.8295,99.7093,0.3854,90.1563,99.6094,0.3894,89.9400,99.3500
260,0.3812,89.7993,99.4147,0.3227,91.5202,99.2361,0.3940,89.0600,99.3200
264,0.3640,90.4762,99.3755,0.3857,89.9067,99.1518,0.3912,89.1500,99.3800
268,0.3543,89.7127,99.5366,0.3895,89.3250,99.3721,0.3857,89.4300,99.3200
272,0.3734,88.4422,99.7128,0.2064,95.5277,99.8211,0.3872,89.2100,99.4000
276,0.3420,91.0243,99.2608,0.4729,84.6626,99.7371,0.3867,88.8400,99.3800
280,0.4078,87.8315,99.1420,0.3723,88.8627,99.5294,0.3809,89.5200,99.3300
284,0.3396,89.6853,99.8252,0.4230,86.5649,99.5420,0.4055,87.5200,99.3300
288,0.3114,91.8434,99.1843,0.4050,89.8981,99.3513,0.3640,90.1000,99.3600
292,0.4493,88.5135,99.3243,0.4466,87.1972,99.6540,0.3631,90.5100,99.3600
296,0.3078,90.7779,99.5188,0.3840,88.8390,99.1760,0.3752,89.7900,99.3900
300,0.3931,89.3655,99.0170,0.2842,93.3901,99.3455,0.3830,89.5200,99.4400
304,0.2801,92.9073,99.5787,0.4193,87.6875,99.4475,0.3878,89.2000,99.4500
308,0.4089,90.1435,99.3301,0.3238,92.9476,99.3671,0.3558,90.5100,99.3700
312,0.4043,88.5870,99.4565,0.2934,91.6816,99.3739,0.3714,89.4700,99.4200
316,0.2986,93.2163,99.4413,0.4227,87.7063,99.2574,0.3764,89.2600,99.3600
320,0.3029,91.5378,99.6745,0.2787,93.1542,99.4801,0.3626,89.8100,99.3700
324,0.3538,91.0575,98.9114,0.3131,90.2488,99.7015,0.3674,89.4300,99.3400
328,0.3716,88.9262,99.7483,0.3782,89.1453,99.6581,0.3561,90.2800,99.4200
332,0.3706,89.5500,99.5423,0.4073,88.2401,99.2701,0.3603,89.9700,99.3800
336,0.4245,88.0639,99.6241,0.3868,89.2623,99.2623,0.3561,90.4500,99.4200
340,0.3810,89.1182,99.0619,0.3673,89.9214,98.9993,0.3753,89.4200,99.4000
344,0.2720,92.3951,99.9126,0.3764,89.7093,99.6072,0.3524,90.2400,99.3900
348,0.2554,92.8857,99.6003,0.3484,90.2439,99.3433,0.3817,88.7200,99.4200
352,0.3237,91.6921,99.3140,0.3228,90.5598,99.6707,0.3491,90.2800,99.4000
356,0.3030,92.6244,99.3997,0.4063,87.8457,99.2722,0.3535,89.8500,99.3900
360,0.2608,93.2039,99.8058,0.3309,89.9051,99.5686,0.3422,90.6800,99.4100
364,0.3152,90.6667,99.5294,0.3657,90.6589,99.4931,0.3534,90.2700,99.3900
368,0.2361,93.8144,99.4109,0.3623,89.9924,99.1597,0.3460,90.1900,99.3700
372,0.2517,93.0693,99.9100,0.2889,92.4779,99.1150,0.3521,90.0400,99.3900
376,0.3104,91.4505,99.8079,0.3374,91.5023,99.4689,0.3406,90.8500,99.4000
380,0.2323,95.2769,99.0228,0.3718,89.5161,99.2669,0.3378,90.6700,99.4000
384,0.3268,91.2568,99.6357,0.3111,90.7275,99.5007,0.3677,89.2800,99.3700
388,0.3364,90.9420,99.4203,0.3250,91.4858,99.4157,0.3385,90.5000,99.4000
392,0.3382,90.6957,99.5809,0.3656,89.6259,99.2347,0.3336,90.5700,99.4500
396,0.2847,92.1401,99.2996,0.2504,94.2078,99.4037,0.3536,89.4800,99.4300
400,0.2477,93.3333,99.6020,0.3114,90.8367,99.4422,0.3652,88.9900,99.4300
404,0.1761,95.4807,99.7535,0.3666,89.0701,99.5922,0.3571,89.3000,99.4400
408,0.3326,90.8297,99.3886,0.3060,91.2781,99.6546,0.3312,90.9700,99.4300
412,0.3110,91.5695,99.6413,0.4356,87.0993,99.5309,0.3229,91.2700,99.4500
416,0.1963,94.5604,99.7019,0.4337,87.3127,99.5005,0.3348,90.4900,99.4800
420,0.3358,90.4891,99.6377,0.3448,90.4233,99.3754,0.3404,90.6300,99.4300
424,0.2592,92.6577,99.8966,0.3142,91.2584,99.7118,0.3592,89.3800,99.4300
428,0.2478,92.6944,99.5287,0.2507,94.7959,99.4898,0.3483,90.0600,99.4800
432,0.2035,95.3784,99.3972,0.3185,90.3442,99.7132,0.3363,90.3600,99.4700
436,0.1987,94.7624,99.7090,0.3711,89.8675,99.2985,0.3385,90.1700,99.4800
440,0.2734,93.0684,99.7227,0.2749,92.3293,99.5323,0.3790,88.3100,99.4200
444,0.3451,90.6279,99.5314,0.3243,91.5625,99.2187,0.3255,91.1700,99.4600
448,0.3973,89.4904,99.2038,0.3366,91.0767,99.2625,0.3249,91.2500,99.4600
452,0.3201,91.0509,99.5895,0.3101,90.6859,99.1533,0.3288,90.8300,99.4800
456,0.2020,94.3962,99.5264,0.2665,93.2546,99.5784,0.3396,89.9900,99.4200
460,0.2675,91.7413,99.7015,0.4709,85.2559,99.1327,0.3309,90.4600,99.4100
464,0.1974,94.5946,99.3897,0.3737,90.1869,99.5327,0.3269,90.7300,99.5000
468,0.3450,91.9200,99.5200,0.3349,90.8658,99.1263,0.3200,91.0700,99.4400
472,0.2494,93.2662,99.2448,0.3985,88.1443,99.1409,0.3164,91.1800,99.4600
476,0.2987,90.5237,99.6675,0.2607,92.6151,99.5656,0.3153,91.2100,99.4700
480,0.1907,94.9410,99.7470,0.5453,81.6740,99.6476,0.3397,89.7000,99.4700
484,0.2753,92.5373,99.7015,0.4107,87.2134,99.5591,0.3377,89.9500,99.4500
488,0.3032,91.7112,99.7326,0.3428,90.9091,99.6892,0.3183,90.9500,99.4500
492,0.2253,94.2548,99.5004,0.3075,91.4286,99.5604,0.3453,89.8100,99.4700
496,0.2545,93.4056,99.5483,0.2695,92.4723,99.4096,0.3271,90.3400,99.4800
500,0.3079,91.4286,99.1342,0.3589,90.1670,99.2579,0.3122,91.0100,99.4800
504,0.2870,91.5349,99.5349,0.3622,88.1301,99.2683,0.3327,90.0400,99.4900
508,0.3621,88.5781,99.6892,0.4344,86.8778,99.5475,0.3186,90.6900,99.5000
512,0.2672,92.6740,99.8168,0.3465,88.9384,99.2864,0.3168,90.8500,99.4900
516,0.2536,93.3865,99.7610,0.3166,91.1253,99.5425,0.3049,91.5800,99.4700
520,0.2794,91.4035,99.9123,0.3226,89.9906,99.7167,0.3217,90.7900,99.4600
524,0.3068,90.6296,99.7072,0.4415,87.4549,99.3682,0.3105,91.3200,99.4900
528,0.2150,93.6594,99.6377,0.2563,92.3469,99.5748,0.3033,91.5600,99.4900
532,0.2183,94.7560,99.4902,0.2838,92.3148,99.5370,0.3077,91.3400,99.4900
536,0.2305,93.7546,99.5539,0.4227,87.6198,98.9617,0.3118,91.2500,99.4500
540,0.1795,95.8712,99.8348,0.2250,94.1587,99.6513,0.3148,90.7800,99.5000
544,0.2459,92.8865,99.3844,0.3095,90.7390,99.4387,0.3435,89.4900,99.4600
548,0.3052,91.0764,99.6320,0.3845,89.4029,99.2431,0.3094,91.2400,99.4900
552,0.2562,92.9476,99.6383,0.2936,92.5154,99.3056,0.3083,91.2200,99.5300
556,0.3350,91.5516,99.5126,0.3076,92.3010,99.3876,0.2978,91.9000,99.5300
560,0.2123,94.5601,99.5299,0.3893,88.1860,99.5349,0.2991,91.5500,99.5300
564,0.2853,91.8383,99.5423,0.3195,91.9118,99.4281,0.3025,91.5200,99.5000
568,0.3330,90.3509,99.6810,0.2978,91.5816,99.8299,0.3247,90.5100,99.5000
572,0.3104,91.3281,99.5149,0.2252,94.4908,99.5826,0.3056,91.3400,99.4900
576,0.3019,91.6801,99.5153,0.3055,91.3907,99.3377,0.3069,91.2700,99.5200
580,0.2896,91.4330,99.7664,0.2839,91.8202,99.5578,0.3017,91.6000,99.5300
584,0.2457,93.5824,99.8084,0.2800,91.8633,99.7559,0.3143,91.1200,99.5100
588,0.3281,90.5861,99.2895,0.2221,94.2085,99.6139,0.2988,91.7500,99.5100
592,0.2441,94.0925,99.5719,0.2944,92.3454,99.5093,0.3209,90.5000,99.5600
596,0.2691,92.4062,99.7255,0.2631,93.2759,99.5690,0.3095,91.1900,99.5800
