round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.9640,41.8079,92.7495,4.8703,0.0000,59.1489,4.9264,10.0000,50.0000
8,1.9066,31.2687,100.0000,4.1519,27.4545,53.1818,4.1805,10.0000,50.0000
12,2.2981,25.1894,75.1894,3.9837,0.0000,22.4924,3.0683,10.0000,50.0000
16,2.0840,21.4552,81.9963,4.0980,6.5175,26.2646,3.3635,10.0000,50.0000
20,2.1607,24.4828,90.4598,4.7283,0.0000,39.2250,3.9098,10.1900,50.0000
24,2.0747,34.1246,82.2948,3.5184,0.0000,55.8854,3.1697,10.0000,50.0000
28,2.4068,23.8734,70.3739,2.4816,40.0697,64.0244,3.3824,10.0000,50.0000
32,2.1562,23.3684,81.2632,3.7628,2.2526,29.2840,3.0088,14.2000,50.0000
36,2.5553,24.1063,74.8854,3.0832,7.6004,64.6037,3.2531,10.0000,50.0000
40,2.3995,31.1377,65.6687,2.2112,21.4582,88.7324,3.0685,10.0000,50.0000
44,1.9372,26.9063,86.4924,3.8149,11.6523,47.5645,3.3360,11.5500,50.0000
48,1.9688,23.2625,88.1274,2.9640,20.0644,39.8069,2.9283,10.0200,50.0000
52,2.1054,19.7471,78.4047,3.3367,13.3409,44.5838,3.0942,10.0000,49.9500
56,2.1224,26.9415,90.6040,3.8918,7.4306,21.7547,3.2509,10.0000,50.0000
60,2.8779,31.9606,62.0412,2.9438,28.1040,71.5604,3.7030,10.0000,50.0000
64,2.1379,43.3884,89.2562,5.0227,26.8059,45.2567,4.2925,10.0000,50.0000
68,2.9104,35.1077,73.3840,4.3919,9.5703,38.4766,4.0046,10.0000,50.1100
72,2.7538,43.7376,75.9443,5.6329,20.9945,34.2541,5.0904,10.0000,50.0000
76,2.5737,33.5358,90.1580,4.1155,20.7231,45.0617,3.9144,10.0000,50.0000
80,2.2926,36.9610,90.3491,3.9510,9.5006,43.4836,3.7652,10.0000,50.0000
84,2.2469,32.6063,96.2923,4.0174,19.6429,65.5462,4.6439,10.0000,50.0000
88,1.9207,28.2524,90.1942,3.5502,19.2350,60.3279,4.2262,10.0000,49.7000
92,2.0008,30.0221,100.0000,4.4755,15.1616,47.6031,3.9727,10.0000,50.0000
96,1.8977,27.0874,94.2718,3.8098,8.4449,40.4737,3.4446,10.0000,50.0000
100,2.1420,35.6250,95.1042,3.6539,21.3099,46.8231,3.6837,10.0000,54.3800
104,2.2097,24.7312,76.6667,3.0712,14.5192,34.9038,2.8857,10.0000,50.0000
