round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2513,20.2731,58.8235,2.2905,15.2390,63.1474,2.3051,10.0000,50.0000
8,2.2286,20.0000,64.9451,2.3527,6.3853,43.2900,2.3094,10.0000,50.0000
12,2.2435,12.9587,62.6147,2.3585,5.4857,41.9429,2.3198,10.0000,50.0000
16,2.2176,15.9655,67.9612,2.2792,8.0586,55.4335,2.3053,10.4211,50.2967
20,2.1903,28.8288,65.2027,2.3055,10.0331,56.0088,2.2943,9.9989,53.9544
24,2.2140,32.1739,64.3478,2.1875,27.3381,73.9808,2.2905,11.5656,55.0711
28,2.2765,8.0522,56.3656,2.3213,7.6291,44.4836,2.2719,10.7244,55.5956
32,2.0368,24.2466,80.0000,2.2561,21.8497,58.4971,2.3080,17.2422,52.3089
36,2.1560,23.6641,71.7557,2.1156,24.9730,68.1081,2.2101,16.6311,62.1756
40,1.8676,36.9231,82.3669,2.1346,18.3879,60.8312,2.2022,16.9000,68.9867
44,2.0474,24.6795,78.5256,2.5055,8.8506,54.5977,2.3480,15.7600,64.4911
48,1.9699,25.9501,83.7134,2.0517,23.0000,77.4444,2.1793,20.3900,69.2744
52,1.8445,37.8525,81.2364,2.1175,22.9279,71.5823,2.1741,18.2644,68.6000
56,1.9630,27.4317,80.1093,2.2529,12.9220,69.8487,2.1929,16.4522,71.4600
60,1.8915,26.5766,85.0225,2.2044,11.4770,75.4491,2.0936,18.2011,75.2678
64,1.9576,34.5556,81.4444,2.2932,15.6217,84.8034,2.4578,15.8767,64.7233
68,1.9574,22.9714,86.9714,3.0137,10.4478,47.6464,2.8433,13.0989,53.8056
72,2.1811,22.8604,72.8604,2.0197,26.1682,79.1277,2.4162,15.9767,67.5500
76,1.7597,38.6878,83.2579,2.0198,23.7949,85.3333,2.0790,19.8378,79.1122
80,1.9248,28.7097,80.9677,1.9665,25.2900,80.6265,2.0092,22.6456,77.3544
84,1.6967,35.7488,91.3043,2.2209,15.4616,73.6374,2.0788,19.7944,79.1589
88,1.9407,26.2371,83.6594,2.2820,14.2197,65.0867,2.1618,19.4056,72.1456
92,1.6737,38.3992,89.6657,2.0656,25.9501,77.3073,2.0984,23.3744,80.0711
96,1.9405,27.2819,81.0345,2.2533,15.7303,68.7640,2.0634,20.5211,74.5856
100,1.6698,35.7296,90.6652,1.9880,13.0688,85.4142,2.0648,19.0722,82.8167
104,2.0215,27.4424,79.1438,2.5156,13.8151,70.0319,2.5319,15.7022,63.3589
108,1.7831,33.8330,86.1884,2.0140,25.2834,82.1995,2.0991,24.1644,77.4911
112,1.9805,18.3387,86.8393,1.8848,28.6184,85.3070,2.0070,20.2933,83.2389
116,1.9954,31.9101,81.7978,2.6303,11.1982,60.2464,2.3790,18.0322,66.5300
120,1.5780,40.8894,92.4078,1.7009,44.9353,89.2241,2.1139,25.5600,75.8922
124,1.8025,40.0634,80.8668,2.7016,13.1749,68.4665,2.5675,19.5800,70.6133
128,1.5193,40.5405,92.8320,2.2573,25.7361,80.3708,2.1981,19.8500,82.5156
132,1.6783,41.7400,85.3372,1.8505,28.2154,84.6461,1.8842,28.9711,84.0500
136,1.7510,36.5772,88.0313,2.2459,22.1872,61.5142,2.2117,22.1078,69.7556
140,1.6598,38.0774,90.7615,1.9222,23.0392,84.5588,1.9110,26.9133,83.1956
144,1.6460,31.7938,91.6219,1.8429,27.4600,83.6384,1.8274,29.1433,85.5878
148,2.0989,27.7389,78.3217,2.5663,14.8358,69.5357,2.2632,21.9900,75.9322
152,1.8230,33.3333,84.6906,1.9325,28.4890,87.0819,1.8943,28.3456,85.4244
