round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2384,12.9383,71.3422,2.3291,3.9160,35.6256,2.3074,9.7700,48.6778
8,2.1207,18.8876,71.0313,2.6336,6.2951,44.0660,2.4996,10.0000,50.0000
12,2.2234,22.3476,62.5282,2.4991,7.2082,35.9268,2.3694,10.0000,50.0678
16,2.0734,25.1969,81.7773,2.3605,6.8068,72.4725,2.4079,10.0000,50.0000
20,2.2753,12.7155,61.3147,2.2511,21.1346,68.8543,2.3253,10.0000,52.9878
24,2.1328,21.7716,77.5880,2.3653,5.4810,57.0470,2.3786,10.0000,50.0000
28,2.1605,17.5377,76.4228,2.2827,15.8314,71.0706,2.3832,10.0000,57.4600
32,2.1354,18.4615,72.7473,2.2441,24.5198,56.1582,2.3078,12.4967,56.0211
36,2.1191,24.6170,76.3023,2.1960,25.2155,66.0560,2.2779,14.8089,58.5778
40,2.0904,24.4373,80.0643,2.0826,26.1084,76.3547,2.2222,16.9622,65.4267
44,2.0511,27.2240,76.9561,2.0685,20.7399,78.5874,2.2480,16.8311,60.5467
48,2.0200,25.0000,85.4339,2.1352,22.1411,75.1825,2.2179,18.7522,65.3367
52,2.0405,25.0291,80.0931,2.1759,19.9224,62.7426,2.2333,14.9089,66.9678
56,1.9768,25.9898,85.7868,2.1485,28.4922,78.1596,2.2102,18.2644,69.8222
60,2.0116,28.9731,78.1174,2.4482,3.3816,54.7101,2.2840,13.3589,64.9156
64,1.9255,32.3628,88.0179,2.2400,5.9009,71.4436,2.1656,16.7356,71.3933
68,2.0043,23.0208,83.2292,2.2679,8.9691,63.7113,2.1300,15.2300,74.3589
72,1.9335,30.4393,83.7866,2.0314,24.5223,82.1656,2.0760,17.4500,78.5278
76,2.0514,21.7012,79.0622,1.9708,39.3832,84.6975,2.1116,18.4022,75.7833
80,1.7805,36.4035,86.4035,2.2477,16.1963,69.0798,2.1466,19.3289,72.4656
84,1.7915,36.9710,88.3073,2.1092,11.6528,73.9596,2.0840,16.0800,76.3211
88,1.8581,32.8804,86.9565,2.0422,17.4917,82.9483,2.0727,19.7456,78.6722
92,1.7267,34.3521,88.5086,2.3746,6.2878,70.2539,2.1884,17.8622,71.2500
