round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.7275,41.8079,100.0000,3.1658,0.0000,52.3404,3.1067,10.0000,50.0000
8,8.2131,15.5844,91.1089,8.9083,18.4545,62.7273,7.4714,10.0000,51.0500
12,2.1445,25.1894,72.4432,2.9454,0.0000,28.6727,2.5845,10.0000,50.0000
16,4.3230,21.4552,90.8582,6.4710,6.5175,43.8716,5.7661,10.0000,50.7700
20,2.1299,27.0115,82.2989,3.4701,0.0000,35.4442,3.1105,10.0000,50.4800
24,5.4015,20.7715,92.1860,7.8795,11.1566,66.7349,8.8088,10.0000,52.8100
28,2.4255,23.8734,62.5120,2.1121,40.0697,64.0244,2.8319,10.0000,50.0000
32,4.6980,15.7895,74.2105,6.8851,0.0000,17.8600,4.6520,10.0000,50.4000
36,11.6539,20.2566,53.8955,13.2767,16.2866,45.6026,13.2350,10.0000,49.1100
40,2.0975,31.1377,70.8583,2.3220,21.4582,61.1433,2.5960,10.0000,50.1900
44,2.1854,7.6253,79.0850,2.6084,11.5568,49.8567,2.4809,10.0100,53.9700
48,3.1226,23.2625,81.9498,4.0624,20.0644,63.1974,4.2198,10.0000,57.5000
52,6.4806,10.5058,62.0623,5.8824,19.0422,78.2212,4.7123,10.8000,50.1300
56,12.6536,14.0940,32.5983,13.6635,0.0000,60.3402,10.9511,10.0000,49.5000
60,3.7164,20.6804,86.8397,4.3814,16.6946,54.2785,4.4476,10.0000,55.0900
64,4.2247,43.3884,91.4876,6.1089,26.8059,44.9956,6.2931,10.0000,56.6000
68,2.1974,6.8441,79.0875,2.4908,0.0000,52.7344,2.4833,9.9800,50.0000
72,4.2409,43.7376,77.2366,6.6695,20.9945,49.6133,7.3932,10.0000,52.8300
76,1.9449,33.5358,88.4569,2.7396,20.7231,49.9118,2.7008,10.0000,50.0000
80,1.9308,36.9610,81.0062,3.1851,9.5006,53.8368,3.1167,10.0000,50.0000
84,1.7868,32.0611,88.2225,2.9432,8.9286,50.5252,3.1288,10.0000,50.0000
88,1.9118,27.0874,92.2330,2.2321,24.5902,62.6230,2.8851,10.0000,50.0000
92,2.0167,31.4570,72.4062,3.0333,12.2631,48.8294,3.1619,10.0000,50.0000
96,5.4328,22.6214,91.9417,6.4307,23.4809,46.4470,9.1970,10.0000,51.9300
100,5.4488,35.6250,85.7292,8.9491,21.3099,50.8309,11.8522,10.3000,53.0400
104,2.3963,24.7312,72.9032,2.9419,14.5192,37.9808,3.0817,10.0000,50.0000
108,16.7609,33.4746,63.7712,20.9668,20.7407,60.4938,23.4536,10.0000,51.5200
112,2.1887,16.0808,79.6134,2.6189,8.6753,66.8230,2.7161,10.0000,50.0000
116,1.8627,23.1834,100.0000,3.2894,10.8359,40.7637,2.9591,10.0000,50.0000
120,2.3151,21.3974,88.4279,2.4272,25.1109,77.1074,3.1709,10.0000,50.0000
124,1.7379,20.9574,89.0426,2.7726,9.1333,35.1351,2.8390,10.0000,50.0000
128,1.8588,37.4872,90.6027,2.9441,0.0000,28.0999,2.7597,10.0000,49.0300
132,2.1931,17.6823,77.7223,2.7648,13.4884,35.7209,2.7366,10.0000,50.0000
136,1.9753,30.9776,89.0459,2.3286,0.0000,61.4065,2.6077,10.0000,50.0000
140,2.1645,21.6390,66.2063,2.3086,10.7612,71.7848,2.5498,10.0000,50.0000
