round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.0640,18.1478,79.6071,2.3332,12.0042,60.1253,2.5641,10.0000,50.0000
8,2.2078,18.7035,69.7131,2.3678,11.5462,43.1727,2.3506,10.0000,50.0000
12,2.0241,18.8109,85.1852,2.5344,6.8323,45.0754,2.4622,10.0000,56.6000
16,2.0036,22.7273,82.9787,2.5767,0.0000,55.4069,2.4346,10.0000,58.0700
20,2.1258,19.5783,76.7068,2.2853,8.8477,54.9383,2.1861,15.4700,67.6500
24,1.9322,21.3000,87.5000,2.0813,14.3418,67.6817,2.2565,14.4200,69.5300
28,1.7544,35.6725,87.9142,2.6001,11.1111,53.8384,2.3383,17.4900,63.7200
32,1.8693,29.5337,89.1192,2.1753,11.3290,81.0458,2.1658,16.0700,75.4900
36,1.9163,23.5233,87.0466,2.1462,12.5141,71.1387,2.0867,17.7200,73.5300
40,1.8716,28.3381,86.1671,2.1348,18.3695,72.0330,2.0008,19.9200,79.9100
44,1.6806,33.2251,92.9654,1.9229,22.8916,85.5422,2.1417,19.4000,78.2700
48,1.7237,39.9823,86.6135,2.2780,17.3664,75.4771,2.1123,23.4400,78.0200
52,1.7243,38.2812,88.7695,2.4883,5.6723,63.6555,2.1789,18.3600,76.3900
56,1.7496,34.3511,86.6412,2.0612,26.8566,77.3143,1.9952,22.9000,81.4400
60,1.7480,31.9459,88.7617,1.9830,16.2791,86.0465,1.9199,19.5500,85.4800
64,1.6169,39.2457,92.2528,1.9889,31.0417,84.4792,2.1086,19.4100,81.3100
68,1.4507,46.3950,92.8945,1.8343,20.9497,89.6648,2.1906,19.1500,80.8400
72,1.7784,30.9833,87.8479,1.6395,30.8935,93.8213,1.8627,26.1300,85.1800
76,1.6305,42.3115,90.3036,2.0742,20.2306,85.7442,1.9829,24.2800,83.6200
80,1.4417,45.3187,95.5179,1.9796,20.1681,85.1541,2.0166,26.1900,81.8000
84,1.5246,38.4152,94.6841,2.1708,25.9494,85.5485,2.0937,20.8700,85.0200
88,1.4867,49.2375,92.4837,2.3275,16.0440,87.1429,2.2067,20.9600,86.5900
92,1.4250,49.3003,93.2185,2.2599,23.6269,78.4456,2.0116,27.3300,83.4000
96,1.5133,44.3820,92.5094,1.7878,29.7422,86.9245,1.7960,30.2600,86.3200
100,1.6342,39.6754,91.7042,1.8503,26.1568,86.7800,1.7423,31.4800,88.8700
104,1.5133,46.0695,91.6819,1.8846,22.9032,84.8387,1.8101,30.4300,86.5300
108,1.6343,35.5601,90.5447,1.7179,31.2109,90.0835,1.7199,32.1300,86.5100
112,1.4768,46.0385,92.6124,1.7743,33.9506,90.9465,1.7709,33.9000,88.9800
116,1.5228,47.9284,91.2429,1.7313,37.7202,88.3938,1.7333,36.0100,88.7300
120,1.4614,45.7739,93.6334,1.7616,29.5788,90.0098,1.7046,35.1600,88.8900
124,1.4811,47.2946,92.7856,1.6495,32.4182,90.4963,1.6953,32.9700,89.8600
128,1.4857,45.7987,93.9982,1.6669,41.5433,87.7378,1.8098,32.8100,88.3100
132,1.2945,50.6173,97.3251,1.9467,35.1129,86.4476,2.0674,27.0100,86.8000
136,1.5014,45.0889,92.2357,1.8334,31.8602,85.7143,1.7200,33.4200,88.9300
140,1.3676,53.8006,93.9783,1.5827,42.9098,90.0552,1.6095,39.7000,90.3900
144,1.2897,53.5585,94.8130,1.6343,37.9648,89.4325,1.8264,35.1300,86.6900
148,1.1601,60.4230,97.0796,1.8137,30.9804,87.7451,1.6994,34.8100,89.1300
152,1.2878,55.2846,95.6301,1.6897,32.0551,92.2321,1.6480,37.5100,90.6900
156,1.3561,49.4970,93.8632,1.4421,45.7348,93.3196,1.6322,35.9400,90.5800
160,1.4062,48.3804,92.9990,1.7559,28.1169,90.1978,1.5850,38.5200,91.1000
164,1.2915,51.4964,96.8008,1.8018,32.2275,87.2038,1.7725,35.4300,89.1100
168,1.2691,53.7273,94.8182,1.8506,25.7000,92.5000,1.7779,32.6500,90.5700
172,1.3901,49.9463,94.5220,1.4791,41.7476,94.3689,1.5488,42.6500,89.9000
176,1.1843,56.4878,96.7805,1.9162,23.2816,86.5854,1.7105,36.4900,89.0500
180,1.4181,44.8819,95.0506,1.6655,35.2273,90.5992,1.6678,36.1300,90.7500
184,1.2711,52.8090,95.5056,1.4838,45.9721,93.3405,1.6638,35.7900,91.7600
