round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2751,22.8599,70.8171,2.3002,27.7570,62.1495,2.3037,11.0989,49.8978
8,2.2122,22.2646,82.3155,2.3302,0.4614,46.8281,2.3054,10.0500,50.1189
12,2.2118,5.3528,90.1460,2.3320,0.0000,68.6275,2.3218,10.0078,51.4944
16,1.9679,17.7885,94.9519,2.1061,30.7538,74.8744,2.3936,10.8489,51.4378
20,2.3026,16.7173,53.5968,2.1866,17.1301,65.5172,2.3169,10.0622,50.5078
24,2.0315,33.3333,79.0219,2.2905,6.0854,70.3906,2.3432,10.0322,51.8389
28,2.2801,20.5411,54.8096,2.2258,20.2206,77.5735,2.3024,13.8244,54.0133
32,2.2610,22.5773,53.5052,2.3405,8.4137,63.3655,2.3373,10.2656,55.6100
36,2.2975,5.3631,52.8492,2.3536,17.8117,43.0025,2.2783,14.8178,57.9044
40,2.2100,33.5118,64.7752,2.2509,21.8124,63.4352,2.2797,15.8911,55.8833
44,2.1175,20.2370,72.8350,1.9990,42.2764,69.3380,2.2366,16.3978,63.2356
48,2.2023,24.2331,63.9059,2.2423,7.3367,55.6784,2.2185,16.1822,67.4844
52,2.1799,17.4370,77.3109,2.3604,6.5728,50.7042,2.2112,15.0856,65.5144
56,2.1592,29.1291,71.2713,2.2609,10.9302,42.2093,2.2366,13.7878,62.8333
60,1.6814,39.4419,92.1860,2.9027,11.0246,44.0986,2.7766,10.0000,54.0900
64,2.3303,24.3312,60.0000,2.8534,2.6078,52.9589,2.6624,11.6000,60.2089
68,2.0459,24.0664,84.4398,2.2644,13.4983,63.8920,2.2280,15.5100,66.0633
72,2.1688,18.5355,72.3112,2.3313,12.8968,45.3373,2.2221,16.4433,62.4422
76,1.8658,30.2227,90.8802,2.8536,0.0000,31.7536,2.3396,11.2189,64.8189
80,1.9997,29.8686,78.1362,2.1234,25.6871,72.6216,2.2020,17.0389,66.2044
84,2.8018,40.4472,88.2114,5.2209,5.0000,36.5000,4.8632,10.0067,52.5956
88,1.9233,32.1168,90.3024,1.9711,35.1828,89.0290,2.1667,18.8333,69.6700
92,1.9530,14.2166,84.7195,2.2112,14.3875,70.6553,2.2384,10.4144,67.6144
96,1.7301,46.3646,86.4067,2.0008,25.8786,82.8541,2.4759,12.0433,58.0689
100,2.1526,14.3541,75.9569,2.1806,12.4408,70.4976,2.1719,13.5433,71.5533
104,1.9336,41.9616,82.3054,2.1180,12.2520,72.3454,2.1629,16.4233,69.3544
108,2.5984,23.0441,64.0114,2.8275,10.8135,56.4484,2.7171,13.5900,59.2000
112,1.9536,33.6905,92.1429,2.5620,25.5380,45.7676,2.6609,14.1933,59.9422
116,2.0505,25.0623,79.5511,2.0509,23.8274,75.4221,2.1369,18.0433,70.9711
120,1.9965,26.4069,83.1169,2.0184,25.7322,82.1130,2.1212,17.5922,72.7967
124,1.6382,48.7365,98.5560,3.9148,0.0000,54.5064,3.4676,10.0000,61.3722
128,2.0755,24.7972,82.0394,2.1199,7.5188,74.9373,2.1016,19.0267,75.7333
132,2.0943,24.5169,70.5314,2.4888,8.2927,54.8780,2.3510,13.5222,67.6922
136,1.8881,27.6031,92.1415,2.2620,7.8544,64.2720,2.1988,14.0333,72.7533
140,1.9117,37.8563,76.7389,2.1941,16.1765,58.7010,2.1217,18.9156,71.7822
144,2.0504,31.8134,80.1697,2.0954,21.7204,85.6989,2.1176,15.3467,74.1756
148,2.1111,28.0976,73.8537,2.4786,3.5519,49.7268,2.2396,14.7689,67.1056
152,1.9392,36.4972,82.5989,2.3259,2.2673,68.0191,2.0980,17.3289,75.7922
156,2.0483,22.2222,78.0922,2.1755,11.9718,70.9256,2.0828,22.7922,76.6144
160,1.9621,24.0741,89.7603,2.4418,13.3646,52.1688,2.3187,14.0689,61.0111
164,1.7655,36.2600,83.6944,2.2798,2.5958,69.4685,2.1864,16.3333,70.3767
168,1.7200,50.2439,81.5854,3.1992,3.5522,62.0022,2.8687,14.8811,66.3378
172,2.1841,20.5637,67.1190,1.9324,20.3445,72.4435,2.4500,12.3544,57.5633
176,2.0608,24.6862,67.1548,2.1371,7.7121,83.1620,2.0813,21.2400,75.3144
180,1.8137,37.5703,85.9393,1.9383,29.3888,87.6463,2.1625,19.6356,76.0556
184,1.8213,29.7968,89.0519,2.2154,15.9860,70.7118,2.2440,15.7600,73.9356
188,2.1228,32.9161,74.7184,2.5006,21.8045,65.5388,2.4292,15.9011,65.8678
192,1.8714,38.6609,80.1296,1.9236,34.9953,78.8335,2.3343,15.3267,73.5744
196,1.9889,16.6667,80.6418,2.4250,12.0758,53.2934,2.1442,19.7400,71.3111
200,1.8806,27.6869,83.9953,2.3835,11.9552,66.6252,2.1105,18.9733,75.9933
204,1.7330,37.0672,89.7149,2.1901,17.0429,75.6208,2.1184,22.3700,76.1522
208,1.9436,23.8470,81.6648,2.1389,16.6857,76.6857,2.1583,11.8089,74.5889
212,2.2589,29.0557,81.9613,2.9712,26.7930,43.4371,3.1113,11.1844,56.5044
216,2.7800,13.7561,61.6585,3.4012,2.7941,39.7059,2.8370,12.1211,57.2256
220,1.5093,58.3333,90.3226,2.3687,15.5352,73.3681,2.6147,16.3667,69.1056
