round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2271,14.6991,66.5509,2.2301,14.5556,67.1111,2.3234,9.3767,49.3078
8,2.2479,11.8407,62.6480,2.3854,5.3817,41.1765,2.3308,9.8722,50.4456
12,2.2580,7.2480,64.8924,2.3541,12.7494,55.3215,2.3274,10.1544,50.0000
16,2.1427,16.3462,67.0940,2.6796,1.1111,33.1111,2.4034,10.8644,50.9578
20,2.0408,18.5350,91.4539,2.2956,22.1584,56.0276,2.3939,10.0256,51.6233
24,2.0384,32.6382,73.4098,2.5428,0.0000,46.7780,2.3791,16.1767,50.2244
28,2.2212,14.5019,64.4388,2.2616,16.7593,63.5185,2.2800,10.6189,61.7633
32,2.1177,23.8985,75.9680,2.0749,26.8176,72.9440,2.1984,20.1900,64.6322
36,2.0866,27.4510,74.2791,2.2397,19.9041,58.7530,2.2349,16.3856,64.5033
40,2.0973,24.7568,73.6216,2.0561,28.8413,74.6851,2.2091,19.5289,65.0389
44,1.8801,32.4004,85.6835,2.1915,24.1183,67.1217,2.2225,14.5067,66.1411
48,1.9375,33.2951,81.4007,2.3630,12.5683,64.5902,2.2615,17.1111,67.2000
52,1.9507,26.1294,87.7900,2.2830,17.2170,64.5047,2.2941,15.1622,64.6067
56,1.8281,37.0582,87.4572,1.9944,28.2633,79.5687,2.1528,18.8011,70.2978
60,2.0195,28.4598,74.5536,2.1616,20.6818,70.0000,2.1515,20.7267,70.2744
64,2.0044,28.5881,80.7468,2.3782,7.4589,69.1530,2.2774,14.8267,69.4200
68,1.8742,34.8339,87.6742,2.1230,16.0714,81.0924,2.3078,15.8000,68.5811
72,1.8483,32.2770,83.8028,2.2586,24.1970,67.2377,2.2990,18.0044,68.5611
76,1.9881,25.8782,81.7330,2.1740,19.2575,70.3016,2.1669,17.4667,72.5667
80,1.9920,25.7594,85.4192,2.2763,6.6667,65.1111,2.1592,17.2433,73.3300
84,1.9270,33.0905,82.6223,2.1735,18.2163,70.9677,2.1441,16.9433,70.8589
88,2.0272,19.8303,84.1994,2.1066,16.3265,75.8703,2.1023,17.6867,73.6044
92,1.8592,34.8691,85.5497,2.1091,26.4111,72.7370,2.1077,20.8378,71.6233
96,1.8137,38.0252,83.8235,2.4697,17.8894,53.0653,2.2713,15.6122,69.5678
100,1.8968,37.0741,88.2766,2.3397,17.7474,74.6303,2.3463,15.7833,73.0089
104,1.7679,38.1818,86.6029,2.0632,24.3738,78.6127,2.2349,19.5367,67.4233
108,1.9216,31.4655,81.7888,1.9655,28.2633,81.2713,2.1426,20.0500,69.6722
112,1.9672,25.6442,83.1902,2.0635,16.4994,77.7035,2.1080,19.1822,73.3100
116,1.9722,26.7699,83.0752,2.2846,12.7193,63.5965,2.1093,22.0133,72.2089
120,1.9198,34.0426,82.1682,2.1932,11.2472,77.2829,2.1272,21.4133,72.5533
124,1.9523,25.3583,85.2260,1.9788,28.3644,79.1925,2.0504,21.7600,75.5211
128,1.9227,30.7786,82.2384,2.1523,17.6342,74.5893,2.0949,18.6911,75.4233
132,1.7762,35.1209,86.4353,2.3654,10.6295,67.5955,2.2197,17.1944,70.0000
136,1.8641,28.2135,88.5621,2.0162,32.6389,75.2315,2.2142,19.7789,67.0522
140,1.6762,39.5928,91.2896,2.0678,18.2432,79.6171,2.1890,17.3011,72.2067
144,1.9687,25.0269,81.5252,1.9786,24.1245,82.1984,2.0548,19.3322,77.7422
148,1.8858,29.9539,84.1014,2.0621,13.3333,77.0000,2.0575,20.8111,75.8756
152,1.9238,27.8912,84.0816,2.2449,9.8253,73.3624,2.0942,20.7833,74.1878
156,1.7470,40.8917,91.7197,2.0971,18.3946,85.5072,2.2467,13.3767,77.7433
160,1.8653,32.6743,88.3455,2.0570,22.6018,76.0841,2.0251,23.8356,78.6911
164,1.8955,32.8844,83.9506,2.3034,8.9586,71.6685,2.0909,19.0489,78.4067
168,1.8071,30.8598,88.5748,2.0621,26.1089,77.5202,2.1356,23.1878,74.7878
172,1.8838,34.0314,82.7225,2.1001,25.6646,74.1309,2.0539,18.7089,77.6133
176,1.8040,35.5120,84.7495,2.1256,23.4637,71.6201,2.0857,25.1156,74.3256
180,1.9104,31.6667,85.0000,1.9318,27.5347,82.4973,1.9861,24.4511,80.8967
184,1.7593,36.8296,84.6246,2.2290,11.3739,75.5631,2.0789,19.9744,77.9900
188,1.8823,32.3591,86.5344,1.8591,29.1322,84.9174,1.9894,24.3378,79.1911
192,1.9471,24.9406,83.7292,2.0215,24.9184,78.7813,2.0285,21.9767,80.2000
196,1.8921,29.3532,83.6816,2.1077,17.6532,76.8432,2.0043,23.3678,80.2044
200,1.8273,36.5532,82.5467,2.1990,15.2695,72.2555,2.0653,22.7300,78.9578
204,1.8311,34.1608,83.6879,2.2887,17.1171,72.6351,2.0655,22.0733,78.8911
208,1.7696,31.0096,92.6683,2.0365,24.0000,79.3333,2.0571,23.7289,78.4967
212,1.7474,36.7187,89.0625,1.9175,31.6794,79.8982,2.0479,22.9422,78.0111
216,1.6627,44.6154,89.3491,1.8831,36.4224,79.6336,2.0850,22.1944,78.9500
220,1.8988,28.4543,85.7143,1.9310,22.6721,85.5263,1.9490,25.1789,83.1544
224,1.9106,25.6729,85.1967,1.8668,35.3630,81.1475,2.0816,16.7211,78.9278
228,1.8692,31.1530,85.9202,1.8963,31.4607,81.7978,1.9661,26.6178,80.6578
232,1.7488,32.5806,90.7527,1.9743,29.2581,79.4148,1.9778,23.9289,81.3000
236,1.7459,37.3151,88.1684,2.0976,23.7487,78.4878,2.1348,18.1389,78.3011
240,1.6533,44.3556,91.8082,1.7881,34.5763,85.4237,2.0055,25.9500,78.4822
244,1.6437,44.9575,91.3730,1.8095,23.3925,91.4634,2.0258,22.5256,79.2711
248,1.7272,39.4967,87.5274,1.8648,29.5742,87.4568,1.9684,24.9011,80.7522
252,1.7635,35.7143,89.6956,2.0659,14.3640,81.9079,2.1072,18.1044,78.2167
