round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.2231,65.8171,98.2759,1.8846,40.5280,94.1770,2.1560,32.1800,80.7400
8,1.0625,64.9315,95.5251,1.5295,50.1137,90.2199,1.3826,53.8700,91.6900
12,0.6372,83.0458,98.4996,0.8947,68.4211,96.1722,1.0861,60.7600,96.4000
16,0.6764,75.6057,99.5823,1.4054,47.1747,97.6027,1.2607,50.8000,97.8400
20,1.2132,58.5214,99.4553,1.6963,40.3933,97.8820,1.7832,36.4800,98.0600
24,0.5217,87.0229,99.3215,0.8154,73.3772,99.0961,0.8659,73.8100,98.2300
28,0.4236,90.0095,98.9534,0.6273,82.8076,98.6593,0.6262,81.9000,98.6200
32,0.3789,90.3010,99.5819,0.6655,80.5907,98.3122,0.6175,79.3500,98.6900
36,0.2560,93.2574,99.4746,0.5964,82.8696,98.7826,0.7404,76.6200,98.1900
40,0.5581,83.5406,99.1953,0.9184,69.7621,97.6209,0.6718,78.5400,98.6500
44,0.4893,83.5667,99.2631,0.5602,80.8566,99.3881,0.5542,81.8100,99.0000
48,0.3797,88.2616,99.7312,0.5873,78.6963,99.3641,0.6269,78.0200,98.9100
52,0.3174,91.4036,99.7314,0.7389,71.9751,99.1103,0.5980,79.3700,98.7500
56,0.2007,94.8589,100.0000,1.0483,62.6636,97.7675,0.7049,74.4500,98.5900
60,0.5156,81.3715,99.3859,0.4820,85.9922,99.0661,0.5506,80.4500,99.1100
64,0.3331,90.4686,99.7617,0.6786,77.3311,98.4602,0.4669,86.0600,99.3400
68,0.2501,92.9471,100.0000,0.4763,85.3282,99.1506,0.5041,83.7100,99.2300
72,0.3085,90.1341,99.7126,0.7942,72.6829,98.2439,0.6280,78.8200,98.9400
76,0.2634,90.5263,100.0000,0.4856,84.2105,99.1228,0.5708,79.4900,99.1900
80,0.4276,85.1899,99.8734,0.4349,86.6611,99.6686,0.8094,73.1000,98.5300
84,0.2614,92.5107,99.7860,0.3338,91.5432,99.4769,0.5234,83.2200,98.9200
88,0.3404,88.4117,99.6759,0.4993,82.9231,99.3846,0.5177,82.7400,99.1700
92,0.2534,92.5181,99.6782,0.3702,90.1877,99.5734,0.4230,87.2500,99.3200
96,0.2724,91.7326,99.7361,0.5713,81.4912,98.9536,0.4577,84.9900,99.2300
100,0.3246,89.9826,99.7387,0.4647,83.6520,99.8088,0.4128,87.3800,99.5200
104,0.3201,92.0945,99.5925,0.3509,88.9325,99.6075,0.3986,88.0000,99.3500
108,0.2348,93.2543,99.8517,0.3012,91.1696,99.3029,0.4156,86.9200,99.3100
112,0.2268,93.4967,99.7172,0.4075,86.8115,99.3794,0.3950,87.0600,99.4300
116,0.2954,90.8759,99.6350,0.3388,90.0087,99.3918,0.4079,87.1500,99.3400
120,0.2082,93.2363,99.8288,0.5567,82.5490,99.3137,0.4787,84.5100,99.2400
124,0.2935,91.4203,99.6395,0.3520,89.8170,99.7613,0.3830,88.6200,99.4500
128,0.3338,90.0083,99.5045,0.3356,89.6723,99.7021,0.3842,88.5200,99.5100
