round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,5.9635,8.6062,56.8756,5.9845,8.3507,48.9562,5.8484,11.5300,50.0000
8,5.4589,21.7853,56.5356,5.0895,25.3012,67.3695,6.0474,16.2900,50.0800
12,5.1263,29.8246,84.3080,7.1046,15.8829,61.3132,6.9222,16.2500,60.2500
16,4.7751,33.2689,82.9787,6.5917,19.1750,50.8361,6.8664,18.3900,54.6000
20,4.4937,11.9478,70.2811,5.7818,2.2634,43.2099,4.9541,10.0000,57.4300
24,4.5602,23.0000,82.6000,4.6099,22.4951,73.4774,5.2751,17.0600,64.2200
28,6.3195,26.9006,82.8460,9.2591,11.8182,52.7273,8.5157,17.1800,61.5200
32,3.9987,19.7927,80.9326,4.6311,17.9739,63.2898,4.9421,11.9000,60.6700
36,4.4888,18.6528,72.6425,5.3703,12.1759,43.0665,5.3577,11.3300,51.3900
40,4.4389,23.0548,84.3420,5.3251,9.4943,80.1858,4.6932,17.7200,79.0000
44,4.1314,32.4675,82.7922,5.2195,18.8755,68.6747,5.4074,17.7400,68.5900
48,3.9935,28.7234,67.1099,5.7857,12.1183,35.7824,5.0428,16.3500,56.6000
52,4.7966,16.0156,58.9844,5.4560,11.1345,64.6008,5.0240,13.5000,59.6600
56,4.5188,10.8779,73.6641,4.6890,9.3591,58.2909,4.7632,12.0100,58.4600
60,5.0112,14.2560,52.5494,4.7454,13.6213,65.4485,4.6396,14.6200,59.1100
64,3.7324,24.6687,77.3700,4.8118,14.2708,76.7708,4.8875,17.1800,67.0100
68,2.5936,36.6771,87.2518,3.1919,27.7467,68.0633,3.8599,18.1600,64.0100
72,5.2956,19.4805,70.5009,4.9971,18.8213,84.2205,5.5073,18.0200,67.8000
76,3.4613,17.8257,70.5191,3.7938,16.9811,59.9581,3.5571,16.1100,67.4600
80,5.9118,25.8964,82.5697,6.2857,24.0896,63.5854,6.4716,17.8800,71.4400
84,4.4277,34.2026,87.0612,5.8110,19.5148,67.6160,5.9099,18.1800,71.4600
88,4.3465,26.4706,82.4619,4.7814,34.1758,74.5055,5.3423,17.8300,72.0400
92,7.8575,15.1776,68.5684,9.0576,8.3938,49.6373,8.2701,10.2600,52.8700
96,4.0474,24.1573,81.0861,4.0436,19.5212,78.2689,4.5174,16.9200,71.8600
100,6.8272,20.0180,67.8088,6.7395,14.7309,51.7469,7.0366,17.1100,63.0300
104,3.1081,26.1426,72.7605,3.7834,13.8710,72.0430,3.4869,21.6600,70.5400
108,4.0054,26.3104,71.0175,4.4346,13.2568,70.2505,4.3174,18.3200,64.1300
112,4.6789,24.3041,81.0493,5.2177,24.0741,71.0905,5.3382,20.3600,66.6700
116,4.1494,24.0113,67.3258,4.8912,15.7513,62.6943,4.8580,15.3600,60.4000
120,3.7445,27.6619,80.0220,4.6405,11.3614,75.8080,4.3881,18.3700,73.9300
124,5.7248,13.8277,68.0361,5.5652,18.9018,64.0971,5.8715,18.0600,56.1700
128,4.1169,37.5808,82.1791,5.3127,23.6786,67.8647,6.0054,18.0300,66.9600
132,2.2066,42.4897,93.3128,3.8683,22.6899,71.4579,4.3854,17.0900,67.1000
136,4.8637,22.8251,67.3527,4.6948,22.5077,72.3535,5.1388,17.7700,70.6700
140,2.9591,32.8727,88.0553,3.5570,19.8895,82.3204,3.7327,20.5200,70.7800
144,5.0844,23.2811,75.3920,5.7129,16.5362,67.3190,6.5917,17.2000,60.2500
148,3.4699,36.5559,89.4260,5.9206,11.1765,54.0196,5.1832,20.6300,65.3800
152,3.5498,21.1382,73.3740,3.8677,15.0442,70.2065,3.8131,18.7100,67.0100
156,4.1911,27.5654,75.3521,4.7743,21.9938,71.2230,4.6961,21.2400,73.8400
160,4.2216,28.5266,67.8161,5.9383,5.7610,53.4824,4.6351,19.2400,66.3200
164,5.1617,20.1238,86.5841,6.1676,13.3649,57.3460,5.6560,21.5900,63.7100
168,3.3404,42.0000,82.2727,5.7960,11.7000,65.1000,5.0781,18.9900,75.4100
172,4.3943,21.4823,68.3136,4.2901,23.3010,74.0777,4.2133,24.2300,75.0700
176,3.0904,43.1220,88.0000,5.0268,11.5299,67.4058,4.3406,21.9400,71.2300
180,3.5387,26.0967,75.8155,4.6581,9.4008,67.7686,4.3215,16.3800,69.6000
184,3.8352,35.6180,87.4157,4.3430,28.1418,85.7143,5.5752,19.5700,78.8100
188,2.3846,38.6803,85.3242,3.0490,23.3233,71.4715,2.9191,27.7600,70.7900
192,2.2094,41.2681,94.9944,3.9658,15.3161,66.0730,3.5033,24.1100,75.5400
196,3.3858,35.8431,76.2460,4.5566,17.2553,61.9576,4.5482,20.1700,68.8800
200,3.8280,34.7236,82.6382,5.0338,18.0266,66.3188,4.7488,22.1600,66.1300
204,3.8334,26.7672,84.5429,4.3900,23.7712,73.9053,4.7862,20.2900,71.6800
208,2.9499,44.6009,82.8169,6.0552,14.9312,67.9764,4.8108,22.2800,70.6200
212,4.0521,22.7885,84.9038,5.4130,7.1429,61.7347,4.3200,19.9500,71.4300
216,3.4884,30.6230,79.6199,4.4740,18.7850,62.4299,4.2375,20.4000,63.3200
220,4.4626,19.5672,87.7367,4.4373,16.8288,74.3191,4.2639,22.3400,80.0400
224,4.6262,20.3801,75.9240,6.1584,3.9530,45.9402,5.1338,18.1200,64.2100
228,3.4099,33.0827,78.8400,4.1381,20.6542,68.8785,3.9427,27.2300,66.7000
232,4.2471,34.7913,77.3360,5.0959,20.8804,66.1400,5.3749,20.8800,70.3300
236,3.1161,39.4784,83.9928,4.5635,14.3836,64.6119,3.9750,23.7400,76.5800
240,4.2955,25.1769,89.5854,5.6787,11.4362,79.6099,4.8286,19.6600,77.1800
244,4.2651,32.6834,78.6444,4.9490,25.7742,80.8192,4.6006,24.9500,74.9200
248,4.1534,26.4556,84.6782,5.0865,27.0988,82.6780,5.1393,23.3400,76.8500
252,2.8997,28.1835,83.3333,3.5095,16.6304,75.2174,3.4140,17.6100,73.6200
256,3.2380,36.5538,80.9761,3.7638,32.8486,74.5937,4.2586,22.5400,69.2100
260,3.4092,39.5792,80.1603,4.6685,17.7126,78.3401,4.5504,21.5000,73.2600
264,3.3292,34.4097,85.3683,3.3752,34.5703,80.1758,4.0451,24.0800,76.7400
268,3.8378,20.1528,83.2856,5.2963,7.3197,54.0366,4.5314,15.0800,68.6700
272,3.2830,41.8144,84.5673,4.7403,25.9222,66.5005,4.7070,25.1900,67.7200
276,4.4864,22.7181,80.5274,3.4114,43.1798,75.3258,4.0860,28.2200,75.0300
280,3.7452,26.3485,78.0083,3.9902,25.3918,84.4305,4.4573,19.7800,77.7400
284,5.4810,28.8241,76.0666,5.5462,23.6511,58.3633,6.7714,16.3000,61.1100
288,3.7776,24.2843,84.5015,4.0952,22.8053,71.8511,4.1305,20.9900,71.5900
292,2.0781,46.7347,89.1837,2.5590,39.2730,72.6950,2.7683,31.4300,74.5000
296,4.3655,20.3540,87.0575,3.6057,35.1682,78.8991,4.0954,22.5900,76.5500
300,3.6772,35.1032,77.8761,4.1524,28.8314,73.5632,4.8513,22.8700,73.0800
304,4.4163,24.6602,91.2621,3.9358,25.6356,84.9576,4.0196,23.6600,84.6800
308,4.0937,28.0331,85.2022,5.1997,11.8505,72.4704,4.9811,21.6100,74.9900
312,4.2640,34.0930,88.1495,4.8475,30.6533,80.6030,5.8165,21.7200,73.5100
316,3.2111,44.7716,90.1523,5.1266,15.7895,72.6912,4.6301,22.9000,75.1000
320,3.3297,44.0714,94.6485,5.7719,12.9596,64.3382,5.3255,22.0300,71.8800
324,3.8067,33.3333,80.9524,5.4747,14.3585,82.6884,5.0753,24.9300,70.0000
328,3.2618,43.9963,85.1512,5.3602,18.9672,80.1390,5.0514,23.1700,77.2400
332,3.4691,31.8080,82.1429,4.5322,17.0443,78.0296,4.3044,20.5600,72.7700
336,3.3129,31.6304,91.9565,3.2199,33.0517,85.1109,4.0335,25.1200,76.1900
340,2.3815,48.5592,93.4899,3.9357,25.0575,71.3793,3.7243,26.3100,77.9100
344,3.3124,21.9961,84.7868,4.3188,8.7923,84.1546,4.2326,18.9000,73.9900
348,4.2969,27.7502,78.9891,5.4968,14.3829,73.4694,4.6050,23.8400,76.7300
352,3.2855,32.0537,76.6795,3.2569,26.0121,66.0931,3.4687,29.8800,74.8400
356,3.4158,29.0141,83.3803,3.4714,26.1731,80.1877,3.9415,23.9000,76.7900
360,7.3584,20.7892,67.3725,8.2839,16.9139,64.6884,7.5238,15.8800,70.3100
364,4.1360,30.9501,90.3104,4.5733,23.6308,87.8296,4.5272,21.1900,86.7100
368,3.6726,33.4702,81.8275,4.4465,22.3881,74.3284,4.3376,26.4400,74.7800
372,4.0795,30.4915,81.2437,5.7210,12.5633,55.5218,4.6671,23.5900,65.0300
376,4.7193,23.1984,81.6387,5.4455,17.6409,70.1461,5.2074,21.6100,72.0200
380,4.1310,23.1061,82.3485,4.4328,20.1681,81.1391,4.5702,20.3600,76.4000
384,2.9870,33.6310,86.0119,2.9625,31.3869,84.4630,3.1133,30.1400,82.0800
388,3.6467,36.7446,81.4815,5.8919,13.8723,58.7824,5.0199,23.0000,70.9200
392,4.6240,26.7166,66.2921,4.8679,25.9821,62.5000,5.1107,23.1900,60.2700
396,3.7633,33.4900,82.4912,5.1703,15.3768,70.3666,4.0698,23.6700,78.2600
400,3.5271,34.8712,85.4077,3.6146,37.6156,78.3145,4.0424,30.0700,82.2900
404,3.6642,39.0677,85.6826,5.7150,21.4894,73.0851,5.3758,23.2400,73.4900
408,3.3798,47.2906,83.4483,5.4695,17.3826,63.9361,5.1193,23.8000,69.6600
412,4.3157,29.5789,71.3684,4.0254,35.5161,77.5805,4.7486,25.3900,72.8800
416,3.7016,26.2000,75.1000,3.9467,24.1414,77.4747,4.2932,22.3000,74.4500
420,3.4928,37.5887,91.9959,4.6845,26.9592,79.9373,4.8970,24.3500,76.1500
424,3.1038,46.0352,90.9692,5.1726,15.3091,70.8538,4.7092,28.7300,76.8300
428,3.5792,29.7694,81.6562,3.8754,24.0812,81.8182,3.8147,25.0400,81.8700
432,3.4296,39.4366,81.6901,4.4308,29.8193,63.7550,5.0242,23.4000,70.1500
436,2.2449,45.8076,91.1739,3.3800,32.4374,80.5375,3.3153,33.1700,84.3800
440,3.2009,40.5719,83.8248,3.7792,27.9516,76.9929,3.7378,30.1200,78.9300
444,4.6881,17.8639,72.1172,3.2416,42.3890,86.3636,4.3677,22.4800,79.2200
448,2.4249,53.2646,88.6598,4.0860,31.1688,87.6124,4.1438,29.7800,80.7600
452,5.9697,15.0289,91.7148,5.1388,24.2144,64.6026,5.5257,22.0800,74.5300
456,2.1278,48.7541,91.9827,3.8019,19.9564,71.5376,3.5799,26.7800,76.8000
460,3.5993,40.0000,88.7568,4.6148,31.1348,81.9593,5.4704,21.6300,79.5800
464,4.7677,18.9512,83.5327,4.8558,21.3307,81.1155,4.8102,22.9600,80.7800
