round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,3.0995,41.8079,100.0000,6.6809,0.0000,52.3404,5.5428,10.0000,50.0000
8,3.8651,15.5844,100.0000,5.3829,18.4545,53.1818,5.4093,10.0000,50.0000
12,3.2974,25.1894,72.4432,5.4045,0.0000,28.6727,4.2291,10.0000,50.0000
16,4.2113,21.4552,91.4179,6.2302,6.5175,44.2607,5.8296,10.0000,50.0000
20,3.5086,27.0115,91.9540,5.8922,0.0000,58.7902,5.3421,10.0000,50.0000
24,3.4551,20.7715,90.9001,5.8842,11.1566,67.2467,5.7163,10.0000,50.0000
28,2.9466,23.8734,75.2637,2.5967,40.0697,77.5261,3.8563,10.0000,50.0000
32,2.2086,15.7895,81.2632,3.0415,0.0000,29.2840,2.7008,10.0000,50.0000
36,3.9667,20.2566,71.6774,4.2846,16.2866,65.4723,4.7349,10.0000,50.0000
40,2.6917,31.1377,68.6627,2.9060,21.4582,56.1723,3.5905,10.0000,50.0000
44,2.8702,7.6253,80.2832,3.1170,11.5568,37.2493,3.0418,10.0000,50.0000
48,3.0728,23.2625,86.2934,4.3234,20.0644,53.5408,4.6985,10.0000,50.0000
52,2.3492,10.3113,80.4475,2.4647,18.5861,63.1699,2.7678,10.0000,50.0000
56,3.7959,14.0940,79.4823,5.4340,0.0000,32.1397,4.5066,10.0000,50.0000
60,2.8693,20.6804,87.1979,3.5850,16.6946,44.7987,3.7020,10.0000,50.0000
64,4.1601,43.3884,75.8678,5.5392,26.8059,45.2567,6.6700,10.0000,50.0000
68,3.9832,6.8441,54.7529,4.5497,0.0000,56.4453,4.2850,10.0000,50.0000
72,3.2763,43.7376,99.6024,6.4876,20.9945,61.2155,6.9497,10.0000,56.3800
76,3.4949,15.5529,90.1580,4.8859,0.0000,45.0617,4.6387,10.0000,49.9700
80,3.2110,36.9610,92.8131,5.9962,9.5006,48.1121,5.8975,10.0000,50.0000
