round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,4.5711,10.6447,82.3838,4.0161,36.2578,56.8323,5.6291,10.2800,53.5600
8,2.6687,43.8356,86.6667,5.2638,0.7582,46.0197,4.1276,19.1800,65.2100
12,1.5311,45.7614,98.8747,2.5300,35.7257,89.7129,2.7150,28.1500,85.2200
16,1.9166,43.3584,98.0785,3.3257,14.2979,80.3938,2.5831,34.7200,91.6800
20,1.1608,57.0428,99.3774,3.4014,19.2133,93.7216,3.0969,24.3900,93.9900
24,1.7874,48.8550,99.4911,1.6432,54.1495,99.5070,2.2910,38.8700,98.3300
28,1.4791,51.5699,98.2873,2.1979,34.3849,96.0568,2.0872,41.9300,94.1700
32,1.0208,65.4682,98.9967,1.3012,61.2658,96.7089,1.4165,58.5400,98.4600
36,0.2297,93.4326,100.0000,1.2713,63.1304,96.6087,1.7000,58.7700,93.1200
40,1.1056,66.7886,98.3175,1.5832,58.1734,98.2348,1.5438,55.5000,98.1000
44,0.4083,84.7458,100.0000,0.8880,67.3077,99.4755,0.7175,74.2900,99.5500
48,0.7954,69.2652,99.3728,0.3998,85.8506,99.7615,0.7861,72.7500,99.1500
52,0.2484,91.4036,99.9328,0.9951,65.3025,99.6441,0.5908,79.9000,99.7100
56,0.1320,95.2621,99.8992,1.0880,65.3580,98.9992,0.8639,72.8900,99.4300
60,0.5046,81.9857,99.8976,0.3510,88.2490,99.7665,0.6766,77.9400,99.8400
64,0.2944,89.4361,100.0000,1.0977,61.3345,98.8879,0.5800,80.4600,99.7900
68,0.6160,74.9790,100.0000,0.6256,76.9112,99.8456,0.6241,78.3300,99.6700
72,0.4628,85.5364,100.0000,1.1026,68.1951,98.6341,0.7641,76.5000,99.4800
76,0.3134,86.8421,100.0000,0.3789,85.8674,99.6101,0.4265,85.1700,99.6800
80,0.1877,92.2785,100.0000,0.2697,91.3836,99.4200,0.6948,77.4100,99.1900
84,0.2027,92.3680,100.0000,0.3733,88.6661,99.4769,0.5814,81.2800,99.6000
88,0.5315,81.0373,100.0000,0.3696,89.0000,99.3077,0.5008,83.6600,99.5100
92,0.2447,91.9549,100.0000,0.3083,90.0171,99.9147,0.5829,81.1200,99.7400
96,0.1127,96.1302,99.9120,0.3420,87.8352,99.9346,0.2554,91.4000,99.9400
100,0.2391,91.7247,100.0000,0.2405,92.1606,99.8088,0.2043,93.2700,99.9500
104,0.1665,94.2950,100.0000,0.2773,91.4443,99.9215,0.3916,86.7700,99.9200
108,0.1241,95.9229,100.0000,0.2796,91.8668,99.6902,0.3006,90.1100,99.9100
112,0.0960,96.4185,100.0000,0.2255,92.1645,100.0000,0.3020,90.5900,99.5800
116,0.1942,93.6131,99.9088,0.3477,89.8349,99.8262,0.4085,87.4700,99.8800
120,0.1030,96.7466,100.0000,0.3893,88.5294,99.6078,0.2737,91.2900,99.8900
124,0.0820,97.5487,100.0000,0.1484,95.3063,100.0000,0.1470,95.2200,99.9600
128,0.1500,95.0454,99.9174,0.1146,96.2264,99.8014,0.1980,93.3900,99.9600
132,0.0831,97.4818,99.9337,0.2133,93.2729,99.8488,0.2012,93.4600,99.9900
136,0.1257,95.8570,100.0000,0.2637,92.2807,99.9123,0.4135,87.5000,99.5700
140,0.0286,98.8774,100.0000,0.0741,97.4548,99.9179,0.2478,91.7800,99.9500
144,0.2138,92.7230,100.0000,0.4568,85.5352,99.9036,0.3264,89.2700,99.9100
148,0.0407,98.7415,100.0000,0.2120,92.0844,100.0000,0.3148,89.4900,99.9200
152,0.1073,96.5951,100.0000,0.1383,95.2843,99.9307,0.1675,94.7000,99.9900
156,0.0825,97.0126,100.0000,0.1728,93.8185,99.9218,0.1627,94.6500,99.9500
160,0.1258,95.9496,100.0000,0.2035,93.4191,100.0000,0.1430,95.4500,99.9500
164,0.1990,92.6104,100.0000,0.4392,87.0485,99.5595,0.2633,91.9000,99.9000
168,0.0927,96.6088,100.0000,0.1236,96.3768,99.8551,0.1780,94.1100,99.9000
172,0.0637,98.0960,100.0000,0.0490,98.2470,100.0000,0.0961,96.9000,99.9800
176,0.0508,98.3392,100.0000,0.1191,96.0563,99.9296,0.1926,94.0100,99.8800
180,0.0185,99.1957,100.0000,0.4815,83.6437,99.9190,0.2155,92.8700,99.9500
184,0.0477,98.1399,100.0000,0.2598,92.0540,99.8501,0.0983,96.9400,100.0000
188,0.0407,98.7466,100.0000,0.1072,96.6511,99.9221,0.1335,95.6200,99.9800
192,0.0208,98.9268,100.0000,0.1217,95.7816,99.9173,0.1600,94.8800,99.9600
196,0.0866,96.8215,100.0000,0.1738,94.3993,99.9097,0.1520,95.3500,99.9700
200,0.0537,98.1034,100.0000,0.1474,94.7027,99.7838,0.1070,96.4400,100.0000
204,0.1309,95.8400,100.0000,0.1370,94.8997,100.0000,0.1237,96.0400,99.9800
208,0.0239,99.4180,100.0000,0.1120,95.8904,100.0000,0.0775,97.6300,100.0000
212,0.0911,97.1936,100.0000,0.3826,88.7189,99.9044,0.2368,92.9200,99.9300
216,0.0767,97.5328,100.0000,0.0946,96.6028,100.0000,0.0973,96.9200,100.0000
220,0.0689,97.9969,100.0000,0.1364,95.7117,99.9088,0.1214,96.3100,99.9700
224,0.0414,98.3592,100.0000,0.1352,95.4052,100.0000,0.2096,93.8800,99.9500
228,0.0272,98.8656,100.0000,0.1386,95.9654,100.0000,0.1334,95.8600,100.0000
232,0.0221,99.0901,100.0000,0.1827,93.7139,100.0000,0.1394,95.5100,99.9700
236,0.0642,97.8820,100.0000,0.1443,95.6522,100.0000,0.1352,95.8100,99.9300
240,0.0169,99.3759,100.0000,0.2473,92.7052,100.0000,0.1461,95.7200,99.9000
244,0.0299,99.1325,100.0000,0.1534,94.8071,99.8516,0.1599,95.0400,99.9700
248,0.1138,96.2425,100.0000,0.5647,85.4637,99.7494,0.3036,91.2800,99.9200
252,0.0677,97.7556,100.0000,0.1049,96.5278,100.0000,0.1133,96.4700,99.9900
256,0.0075,99.7093,100.0000,0.1880,95.2344,100.0000,0.1210,96.3700,99.9900
260,0.0395,98.7458,99.9164,0.0506,98.0901,100.0000,0.0723,97.7000,100.0000
264,0.1237,96.0187,100.0000,0.2067,93.5539,100.0000,0.2394,92.4000,99.9800
