round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.6951,77.1784,98.5892,1.2260,56.5291,95.8719,1.1284,58.8600,97.1700
8,0.6210,79.7238,99.0552,0.8074,71.2248,98.5738,0.7569,73.3300,98.9700
12,0.4082,86.5254,99.3220,0.5068,83.7490,98.7932,0.6068,78.1900,99.0700
16,0.4331,87.9469,99.3871,0.5235,83.3992,99.2095,0.4400,87.4400,99.1600
20,0.4259,86.0034,99.0725,0.4714,84.4293,99.2441,0.4336,85.9500,99.2900
24,0.3255,90.6115,99.6555,0.5691,80.6505,99.0826,0.3837,88.2900,99.2800
28,0.2233,93.8645,99.4422,0.3878,87.7647,99.6863,0.3736,88.5900,99.3100
32,0.2882,90.7170,99.6981,0.4586,86.2069,98.8773,0.4232,86.4200,99.4500
36,0.2933,91.0909,99.6364,0.4289,85.9155,99.4970,0.3434,89.1600,99.5500
40,0.2754,92.2058,99.6882,0.3078,90.0168,99.4966,0.3042,90.8000,99.5600
44,0.2655,92.2124,99.5575,0.2845,90.5473,99.7512,0.2802,91.4400,99.5400
48,0.2240,93.2575,99.5938,0.4131,86.9496,99.1994,0.3168,89.9700,99.5600
52,0.2480,92.4704,99.4924,0.2463,92.2000,99.7000,0.2981,90.7000,99.5700
56,0.2172,93.3812,99.8405,0.3067,89.8050,99.8227,0.3097,90.4700,99.5200
60,0.2077,94.4033,99.6708,0.3236,90.1575,99.7047,0.3503,88.3100,99.5800
64,0.2115,93.5086,99.6713,0.2603,92.1320,99.6616,0.2788,91.3500,99.5100
68,0.2191,93.1955,99.7416,0.3227,89.0386,99.8203,0.2759,91.2000,99.5900
72,0.1494,96.0737,99.9199,0.3010,89.4046,99.6497,0.2825,91.1200,99.6300
76,0.1712,95.2770,99.5459,0.4226,85.6115,99.6403,0.3257,88.9000,99.5900
80,0.1768,95.7189,99.6769,0.2479,92.2090,99.9083,0.2569,92.1600,99.6300
84,0.2229,93.2810,99.8255,0.2391,92.1381,99.9041,0.2570,91.8500,99.6800
88,0.1998,93.5843,99.8289,0.2562,92.0347,99.6845,0.2562,92.0000,99.6100
92,0.1807,94.8168,99.7319,0.2885,92.7129,99.4732,0.2421,92.6400,99.6400
96,0.1214,96.1889,100.0000,0.2289,93.0390,99.8302,0.2377,92.5800,99.6600
100,0.1463,95.6739,99.8336,0.2692,90.4444,99.7778,0.2362,92.5900,99.7000
104,0.1490,95.7232,99.7667,0.1812,94.8105,99.9176,0.2234,93.1100,99.7100
108,0.1667,95.2594,99.7317,0.1882,95.0795,99.6972,0.2538,91.9400,99.6700
112,0.1630,95.7166,100.0000,0.2756,92.1007,99.4792,0.2396,92.3900,99.7100
116,0.1622,94.6217,99.7265,0.2339,92.8309,99.6324,0.2167,93.0000,99.7000
120,0.1585,95.0680,99.9150,0.1858,94.7536,99.8410,0.2026,93.8300,99.7700
124,0.1826,95.3711,99.9202,0.1635,94.7025,100.0000,0.2096,93.6700,99.7400
128,0.1270,96.2751,99.8090,0.1843,94.9258,99.7658,0.1940,94.1100,99.7400
132,0.1641,95.6044,99.6860,0.1293,96.4225,99.8296,0.2016,93.6700,99.7400
136,0.1573,95.0783,99.8509,0.1766,94.3962,100.0000,0.2148,93.2600,99.7700
140,0.1674,95.6022,99.7294,0.1225,96.2394,99.8465,0.2078,93.2800,99.7600
144,0.1928,94.3775,100.0000,0.2650,91.1497,99.6691,0.2155,93.2700,99.7900
148,0.1486,95.6229,99.9158,0.1985,94.3144,99.7492,0.1889,94.4700,99.7500
152,0.1568,95.3393,99.9182,0.1620,95.2269,99.8435,0.1847,94.4700,99.7600
156,0.1176,96.9753,99.7250,0.2413,92.9910,99.6740,0.1963,93.6000,99.7700
160,0.1505,95.8475,99.7458,0.1354,95.7035,99.8315,0.1968,93.5500,99.7900
164,0.1457,95.6238,100.0000,0.2618,91.9727,99.9146,0.2255,92.7600,99.7500
168,0.1561,95.2504,99.7409,0.2423,92.1534,99.5641,0.1779,94.5400,99.7800
172,0.1372,95.8403,99.8336,0.2343,92.6307,99.8286,0.1983,93.7600,99.7900
176,0.1530,96.1991,99.7285,0.1989,93.4953,99.7649,0.1992,93.8400,99.7400
180,0.1613,95.0355,100.0000,0.2285,93.2732,99.7539,0.1791,94.5900,99.8200
184,0.1737,95.0920,99.7699,0.1527,95.7672,99.8236,0.1800,94.5300,99.8200
188,0.1585,95.1695,99.8305,0.2192,93.1217,99.7732,0.1847,94.3700,99.8000
192,0.1516,96.0784,100.0000,0.2074,93.7916,99.8522,0.1994,93.6700,99.8000
196,0.1494,94.9597,99.8992,0.2183,93.2024,99.6979,0.2056,93.5300,99.8300
200,0.1383,96.0956,99.6813,0.1712,94.7471,99.9027,0.1728,94.9100,99.8000
204,0.1394,95.4717,99.9245,0.1150,96.5729,100.0000,0.1644,94.9600,99.7800
208,0.1356,95.9203,99.9051,0.1553,94.9313,99.8282,0.1697,94.9000,99.8000
212,0.1207,96.1680,99.9263,0.1962,94.4105,99.6507,0.1703,94.6500,99.8400
216,0.1072,97.0904,99.9234,0.1606,95.1131,99.8190,0.1776,94.3700,99.8100
220,0.1364,95.6486,99.9179,0.1567,95.2970,99.8350,0.1627,95.0600,99.8000
224,0.1435,96.0111,99.9072,0.1620,95.0584,99.6406,0.1681,94.7500,99.8500
228,0.0700,97.8929,100.0000,0.1939,94.6092,99.6406,0.1952,93.7400,99.7500
232,0.1364,96.1412,99.9179,0.1439,95.9391,100.0000,0.1720,94.9400,99.8400
236,0.1517,95.5857,100.0000,0.2244,92.5443,99.8136,0.1828,94.4100,99.8500
240,0.1059,96.6969,99.9174,0.1939,94.2559,99.9130,0.1669,94.9000,99.8600
244,0.1430,95.3152,100.0000,0.1492,95.0392,99.8259,0.1619,95.1800,99.8800
248,0.1538,95.2854,99.6691,0.1986,94.3363,99.8230,0.1650,95.1200,99.8600
252,0.1630,94.6687,99.7715,0.1900,93.9739,99.8371,0.1613,95.1000,99.8900
256,0.0903,97.4335,100.0000,0.1998,93.3500,99.9169,0.1787,94.2400,99.8500
260,0.1117,96.8393,99.5610,0.2201,92.8571,99.6516,0.1666,94.8500,99.8300
264,0.1026,96.6200,99.9176,0.1621,95.8472,99.6678,0.1632,94.8900,99.8400
268,0.1112,96.6503,99.8366,0.1216,96.5347,99.8350,0.1776,94.3700,99.8400
272,0.1234,96.8966,99.8276,0.1097,96.9331,100.0000,0.1535,95.4400,99.8300
276,0.1100,96.3583,99.9016,0.1571,94.9488,99.8536,0.1653,94.6900,99.8500
280,0.1190,96.9673,99.8404,0.1738,94.9664,99.9161,0.1878,94.2300,99.7800
284,0.0921,97.7349,100.0000,0.1298,95.9747,99.8421,0.1572,95.0500,99.8100
288,0.1103,97.0588,99.9283,0.1516,94.7795,99.9100,0.1660,94.6900,99.8100
292,0.1038,96.5145,99.9170,0.1115,96.6321,99.9136,0.1497,95.3300,99.8200
296,0.1163,96.8239,99.9038,0.1625,94.7601,99.9262,0.1794,94.3000,99.8400
300,0.0798,97.6895,100.0000,0.1555,94.9346,100.0000,0.1512,95.4600,99.8600
304,0.0791,97.7995,100.0000,0.1257,95.4432,99.9171,0.1561,95.2100,99.8700
308,0.1093,96.9046,100.0000,0.1330,96.0187,99.9219,0.1538,95.2900,99.8600
312,0.0812,97.6779,100.0000,0.3076,91.0584,99.8175,0.1942,94.0100,99.8200
316,0.1029,96.9547,100.0000,0.1327,96.2871,99.6700,0.1713,94.9100,99.8000
320,0.1268,96.9551,99.7596,0.1458,95.2653,99.9184,0.1558,95.4400,99.8700
324,0.0868,97.6724,100.0000,0.1866,93.9881,99.9153,0.1472,95.5100,99.8600
328,0.0895,97.0263,99.9150,0.1499,95.5372,99.9174,0.1434,95.6100,99.8800
332,0.1275,95.4306,99.9121,0.1785,94.8260,99.9108,0.1513,95.4400,99.8600
336,0.1081,97.2689,99.7899,0.1301,95.8235,99.7636,0.1423,95.7900,99.8900
340,0.0715,97.9950,99.9165,0.2001,93.8010,100.0000,0.1722,94.3200,99.8000
344,0.1266,96.3636,100.0000,0.1362,96.2247,99.8158,0.1558,95.2300,99.8700
348,0.0920,97.7725,100.0000,0.1128,96.1384,100.0000,0.1520,95.5200,99.8500
352,0.0806,97.7292,100.0000,0.1577,95.1538,99.8462,0.1623,94.8600,99.8700
356,0.1120,96.8721,99.8160,0.1338,96.0210,99.9249,0.1489,95.3500,99.8300
360,0.0855,97.6311,99.9154,0.1404,95.6597,100.0000,0.1527,95.1700,99.9000
364,0.0735,97.9132,99.9165,0.1207,96.1158,100.0000,0.1592,95.1600,99.8400
368,0.1292,95.8188,99.8258,0.1091,96.5581,99.8140,0.1419,95.7200,99.8800
372,0.0995,96.9046,100.0000,0.1235,96.7125,99.8471,0.1495,95.7100,99.8900
376,0.0858,98.0340,100.0000,0.1507,95.6522,99.9164,0.1482,95.5400,99.8600
380,0.0818,97.5592,100.0000,0.1390,95.3047,99.8002,0.1419,95.6400,99.8800
384,0.0908,97.7482,100.0000,0.1765,94.3909,99.9124,0.1556,95.1600,99.9100
388,0.0653,98.0876,100.0000,0.1437,95.9507,99.8239,0.1702,94.8900,99.8800
392,0.0864,97.7133,99.9120,0.1764,94.6847,99.9099,0.1534,95.1900,99.8600
396,0.0750,97.5465,100.0000,0.1291,95.8533,99.7608,0.1447,95.3900,99.9000
400,0.0963,97.3727,99.8358,0.1114,97.2010,99.9152,0.1411,95.7000,99.9100
404,0.0793,98.0736,99.9124,0.1420,95.8671,99.8379,0.1558,95.1300,99.8500
408,0.0935,97.4641,100.0000,0.1098,96.7893,100.0000,0.1389,95.8800,99.8800
412,0.0953,97.0443,100.0000,0.1156,96.3742,99.9275,0.1373,95.8400,99.8700
