round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
5,2.1448,10.9615,84.2308,2.3608,0.0000,56.3528,2.3502,9.7400,57.4000
10,1.7636,35.3896,98.7013,2.6123,27.0149,77.7612,2.9381,19.2300,71.9700
15,1.6027,40.9949,93.4820,1.8430,33.8208,88.6654,2.2075,29.8100,86.2400
20,0.9867,68.5338,98.1878,1.3565,47.3469,98.7755,1.6174,45.2700,97.2200
25,0.5149,81.3743,99.6383,0.5766,81.3312,99.6753,1.0942,62.3400,97.8000
30,0.4632,83.2308,99.8462,0.5646,79.5539,99.2565,0.7788,72.6000,99.1300
35,0.3881,87.0307,100.0000,0.7481,78.0645,99.5699,1.0147,64.4700,99.2600
40,0.5989,85.1419,98.6644,0.5713,80.4878,98.9547,1.2439,63.3300,96.9200
45,0.1832,94.8031,100.0000,0.4921,83.7838,99.6622,0.6681,76.9400,99.4800
50,0.1473,96.0692,100.0000,0.3436,90.4605,100.0000,0.3611,88.5900,99.7600
55,0.3147,89.4022,99.7283,0.3728,85.9470,100.0000,0.4320,85.5600,99.6100
60,0.2050,93.2526,99.8270,0.4482,84.6435,99.2687,0.3454,89.0600,99.7500
65,0.0912,96.0993,100.0000,0.4083,86.6559,99.5177,0.3846,86.7700,99.8200
70,0.3312,87.6761,99.8239,0.5133,81.4655,99.7845,0.5440,79.0700,99.7000
75,0.0852,98.1667,100.0000,0.3833,86.3118,99.8099,0.3874,87.5100,99.6000
80,0.1194,97.0179,100.0000,0.2846,90.0000,99.6364,0.2665,90.9100,99.8700
85,0.1259,96.2393,99.8291,0.2060,94.1985,99.8473,0.1999,93.7200,99.8700
90,0.1259,96.2291,99.7207,0.1753,93.0556,100.0000,0.2172,92.7700,99.8300
95,0.0462,98.7823,100.0000,0.2398,91.8660,100.0000,0.2373,91.7200,99.9200
100,0.1060,97.0930,100.0000,0.1752,93.2318,100.0000,0.1819,94.1300,99.8700
105,0.0332,98.9726,100.0000,0.1799,94.2470,99.8308,0.1763,94.4900,99.9100
110,0.0974,96.3370,100.0000,0.1578,94.7536,99.8410,0.1653,94.9600,99.9200
115,0.0727,98.6355,100.0000,0.2302,93.4397,100.0000,0.1447,95.1800,99.9500
120,0.1127,97.0904,100.0000,0.1567,94.6708,99.6865,0.1447,95.1800,99.9400
125,0.0625,98.2567,100.0000,0.2056,93.7962,99.5569,0.1394,95.4600,99.9200
130,0.0428,98.7216,100.0000,0.0700,97.7778,100.0000,0.2423,92.1900,99.7700
135,0.0363,98.9736,100.0000,0.1520,95.8647,99.6241,0.1999,93.4600,99.9400
140,0.0519,99.0942,100.0000,0.1298,96.1661,99.8403,0.1156,96.3100,99.9300
145,0.0366,99.1409,100.0000,0.1883,93.6455,99.8328,0.1475,95.0400,99.9500
150,0.0280,99.2296,100.0000,0.1636,94.3598,100.0000,0.1249,95.9200,99.9600
155,0.0794,98.0600,100.0000,0.0565,98.2258,100.0000,0.0965,96.8800,99.9600
160,0.0933,96.6011,99.8211,0.0964,97.1910,100.0000,0.1317,95.8900,99.9200
165,0.0694,98.4894,100.0000,0.1552,95.3307,99.8054,0.1088,96.3500,99.9800
170,0.1050,96.8102,100.0000,0.0782,97.1483,100.0000,0.1598,94.5400,99.9300
175,0.0108,99.8405,100.0000,0.1592,94.5820,99.8452,0.1722,94.1000,99.9000
180,0.1012,96.7014,100.0000,0.1429,95.5372,100.0000,0.1132,96.3100,99.9400
185,0.0436,98.4615,100.0000,0.1001,97.2826,99.8188,0.0918,97.0100,99.9600
190,0.0376,98.7711,100.0000,0.1248,95.2978,100.0000,0.1152,96.2200,99.9600
195,0.0418,98.7676,100.0000,0.0689,97.6546,99.7868,0.1222,96.1000,99.9600
200,0.0916,96.9745,100.0000,0.1218,96.2500,99.8438,0.1196,95.9600,99.9600
205,0.0449,98.6486,100.0000,0.1413,94.9640,100.0000,0.1077,96.4200,99.9400
210,0.0330,98.9552,100.0000,0.1060,96.6102,100.0000,0.0735,97.5500,99.9400
215,0.0171,99.5074,100.0000,0.1099,95.5860,100.0000,0.0954,96.8700,99.9800
220,0.0943,96.8100,100.0000,0.1161,96.4169,100.0000,0.0939,96.9100,99.9500
225,0.0248,99.1653,100.0000,0.0862,97.3064,100.0000,0.1056,96.6300,99.9300
230,0.0208,99.4106,100.0000,0.1160,96.2751,100.0000,0.1152,96.1600,99.9800
235,0.0221,99.3300,100.0000,0.1049,96.7456,100.0000,0.1106,96.5800,99.9100
240,0.0147,99.6748,100.0000,0.0780,97.7578,100.0000,0.0847,97.1900,99.9600
245,0.0467,98.7085,100.0000,0.0667,97.5570,100.0000,0.0885,97.1500,99.9600
250,0.0180,99.3865,100.0000,0.1099,97.6231,99.6604,0.0648,97.9100,99.9800
255,0.0219,99.4106,100.0000,0.0308,98.7786,100.0000,0.0671,97.8500,99.9600
260,0.0287,99.1922,100.0000,0.0590,98.1516,100.0000,0.0717,97.8100,99.9500
265,0.0268,99.2793,100.0000,0.0809,96.7509,100.0000,0.1007,96.5800,99.9500
270,0.0226,99.6546,100.0000,0.0804,97.1074,100.0000,0.0588,98.1800,99.9800
275,0.0093,99.8363,100.0000,0.0364,98.4962,100.0000,0.0661,97.7900,99.9800
280,0.0232,99.3410,100.0000,0.0551,97.8896,100.0000,0.0636,97.9900,99.9900
285,0.0147,99.6800,100.0000,0.0377,98.8411,100.0000,0.0642,97.9100,100.0000
290,0.0194,99.3506,100.0000,0.0691,97.2603,100.0000,0.0604,97.9900,99.9900
295,0.0486,98.6784,99.8532,0.0457,98.5484,100.0000,0.0785,97.4000,99.9800
300,0.0100,99.8607,100.0000,0.0569,97.2461,100.0000,0.0872,97.0200,100.0000
305,0.0318,98.8439,99.8555,0.0904,96.8750,100.0000,0.0857,97.4300,99.9500
310,0.0140,99.5509,100.0000,0.0799,97.3822,100.0000,0.0579,98.1800,99.9900
315,0.0530,98.1848,100.0000,0.0622,98.3416,100.0000,0.0623,98.0000,99.9800
320,0.0178,99.6146,100.0000,0.0642,97.8328,100.0000,0.0717,97.6600,99.9800
325,0.0074,100.0000,100.0000,0.0348,99.1453,100.0000,0.0670,97.9200,99.9600
