round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2632,20.2731,54.0966,2.2975,15.2390,57.5697,2.3010,10.0000,50.6700
8,2.0822,20.2198,75.7143,2.4408,23.0519,41.7749,2.4211,9.9144,50.0156
12,2.2359,16.8578,68.4633,2.5297,5.8286,45.6000,2.4421,10.0000,54.6611
16,2.1835,17.4757,73.4628,2.4175,11.8437,52.7473,2.4084,10.0000,54.5433
20,2.0135,28.8288,82.6577,2.3954,10.0331,51.7089,2.3901,10.0000,52.4822
24,2.0983,31.2077,77.1014,2.1999,23.5012,73.9808,2.4255,10.0000,58.4856
28,2.2260,17.0838,66.0501,2.3668,11.0329,57.8638,2.3353,11.1811,55.4444
32,1.9636,22.4658,89.7260,2.4589,8.5549,57.2254,2.4476,10.0089,54.1778
36,2.1829,21.7012,66.8484,2.2946,14.1622,58.9189,2.3306,12.2700,55.1589
40,1.9387,32.1893,76.6864,2.3419,15.3652,46.9773,2.3610,11.2322,53.6778
44,2.0598,26.2821,78.8462,2.4238,6.7816,51.7241,2.3155,14.6422,58.1922
48,2.0271,24.1042,78.1759,2.2272,16.0000,61.7778,2.2816,14.4267,57.8467
52,1.9512,30.9111,79.6095,2.4648,17.1152,62.2174,2.5830,10.8944,55.7667
56,2.1154,23.0601,75.1913,2.2614,10.0116,63.0966,2.2605,15.3644,60.9322
60,2.0900,22.5225,74.3243,2.4545,7.6846,50.8982,2.3083,13.1622,59.0867
64,1.9370,35.6667,81.5556,2.2835,15.0903,69.5005,2.3049,16.8822,62.0200
68,1.9415,30.9714,89.3714,2.3188,12.5144,49.8278,2.2545,17.1489,57.9722
72,2.0528,22.8604,78.3784,2.1741,19.0031,69.4704,2.2084,17.0611,64.9711
76,1.8323,36.1991,80.4299,2.2469,14.3590,65.6410,2.2719,18.4156,63.9678
80,2.0976,22.4731,72.9032,2.1446,19.3735,69.6056,2.2029,15.5533,66.9733
84,1.9267,30.5556,86.2319,2.3158,11.6796,61.4016,2.2270,15.0489,64.5133
88,2.0250,24.5109,81.4730,2.2638,18.1503,62.0809,2.1952,16.1200,64.6633
92,1.8601,32.6241,85.0051,2.2427,21.7155,65.1466,2.2392,18.6633,67.6100
96,1.9516,27.0791,82.4544,2.4084,12.1348,64.4944,2.2949,14.2278,67.9711
100,1.9256,30.9013,84.9785,2.1066,21.8203,72.3454,2.2374,15.0156,68.1233
104,1.9609,28.2108,77.2777,2.2662,12.1148,70.5632,2.2632,16.4211,67.2111
108,1.9267,30.1927,87.4732,2.1927,14.6259,75.1701,2.2373,16.3056,67.2867
112,2.0454,24.5955,78.6408,2.2643,16.0088,69.5175,2.1358,17.9700,72.0144
116,1.9336,27.5281,82.8090,2.2540,17.1333,67.3012,2.2436,17.7367,65.5556
120,1.7747,38.6117,89.4794,2.0484,21.9828,79.3103,2.2143,19.0144,67.3211
124,1.7778,31.8182,85.5180,2.4803,7.3434,65.3348,2.3520,14.3489,66.3333
128,1.8535,33.2550,87.0740,2.2851,22.3555,64.6674,2.3439,15.4811,67.7544
132,1.9135,31.7693,85.0440,2.2644,11.4656,71.8843,2.1890,18.1067,69.8111
136,1.8262,35.7942,85.2349,2.3715,16.4038,64.0379,2.2672,16.6811,70.4133
140,1.9605,27.2160,81.0237,2.2661,7.5980,63.2353,2.1581,18.6511,71.0156
144,1.9485,26.1010,80.5585,2.1138,18.7643,74.5995,2.1430,16.6111,72.5444
148,1.8601,33.9161,84.2657,2.2218,16.5345,78.2559,2.2301,15.8778,70.1011
152,1.8403,33.4419,85.3420,2.2192,21.5686,68.0507,2.1407,20.3978,72.7444
156,1.9087,32.2513,80.5236,2.1805,13.2116,77.1214,2.1865,16.3144,72.7922
160,1.8108,38.6667,84.5128,2.3175,18.4524,60.5952,2.3192,16.7011,68.9011
164,1.9493,31.6122,80.1897,2.1627,20.1699,69.4268,2.1649,17.3689,71.3367
168,1.8082,35.6796,87.2573,2.3055,16.6489,66.4888,2.1873,19.9444,68.1633
