round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.7025,18.1723,74.2647,3.4079,9.6614,39.8406,3.2869,10.5589,49.9378
8,2.7673,4.6154,49.1209,3.0631,0.0000,20.2381,2.6854,10.0000,49.8578
12,3.9166,27.2936,70.8716,4.8860,13.3714,66.2857,4.9149,16.1022,58.5378
16,2.3627,24.1640,87.8101,2.6167,21.3675,84.0049,2.7912,18.4478,74.6889
20,2.8802,17.9054,81.3063,3.4609,23.9250,55.1268,3.6457,16.3533,59.4622
24,3.1366,23.3816,72.6570,2.9885,27.5779,80.5755,3.6820,16.1244,63.5456
28,4.1654,26.6594,74.7552,4.7688,23.0047,63.1455,5.0141,15.7756,68.3889
32,3.0262,23.0137,82.6027,3.7749,18.9595,62.1965,3.6754,17.7622,65.7222
36,3.1991,16.4667,77.5354,3.5832,19.2432,63.1351,3.3882,17.9022,72.7689
40,3.8971,17.0414,75.7396,3.9343,14.3577,68.5139,3.9916,17.5800,69.3856
44,3.4624,26.1752,57.6923,4.2567,12.1839,48.9655,3.8534,18.1700,60.2756
48,2.4841,30.8360,83.6048,2.6551,31.1111,79.2222,3.0782,25.5767,73.8922
52,2.5758,17.6790,82.9718,2.8389,15.8235,83.7460,2.8977,19.1622,74.1022
56,2.6140,28.3060,82.6230,3.5803,12.3399,70.4307,3.2754,17.4622,77.2300
60,2.7430,31.3063,85.6982,3.6298,15.2695,87.7246,3.4620,21.1078,81.1089
64,2.6705,34.8889,83.3333,3.8027,16.8969,74.0701,3.6209,17.2422,70.9956
68,2.2115,33.0286,96.3429,3.5818,15.6142,52.3536,3.3638,17.4011,63.9811
72,3.2631,21.1712,68.0180,3.0761,18.8993,81.9315,3.7222,13.9211,65.7211
76,3.1670,27.4887,56.9005,3.1495,19.4872,75.7949,3.4286,17.3656,63.4833
80,3.4905,21.6129,79.5699,4.0352,14.6172,76.6821,3.9405,17.9756,73.2889
84,2.5167,37.8019,83.9372,4.6275,9.5662,61.6240,3.7010,18.7300,76.5444
88,2.5836,30.7250,86.0759,3.4668,18.0347,67.6301,3.1684,19.7344,72.5456
92,2.6553,28.2675,89.6657,3.6092,21.0641,73.7242,3.6895,19.0644,71.8700
96,3.2290,20.4868,74.2394,3.5281,18.8764,76.2921,3.1851,21.2444,79.7122
100,2.8866,36.0515,88.9485,4.1642,8.7515,82.6138,3.8060,19.0789,82.7522
104,2.5455,34.6872,88.3644,3.7681,19.2349,74.2827,3.9550,16.6144,70.4389
108,3.2403,22.8051,86.7238,3.5455,19.2744,80.8390,3.4089,20.9056,80.3911
112,4.2190,19.0939,77.5620,3.0925,35.3070,84.7588,3.9353,21.6689,80.8622
116,2.5673,32.2472,91.3483,3.7956,12.3180,71.8925,3.5449,17.2122,77.8311
120,3.0645,34.3818,81.1280,3.0960,33.8362,77.2629,3.8005,21.0833,66.5178
124,2.0652,52.7484,81.8182,4.2109,15.5508,66.8467,3.8807,21.8289,68.6156
128,2.2595,43.3608,92.1269,3.6982,25.2999,80.9160,3.7357,19.8000,81.7944
132,3.2480,24.7312,93.5484,3.4087,29.1127,89.1326,4.0159,19.1800,82.7956
136,2.9872,26.1745,89.5973,3.8287,18.4017,58.8854,3.4852,20.0411,71.7767
140,2.1102,44.5693,91.2609,3.0194,27.9412,87.5000,3.1154,26.6211,81.1389
144,3.1666,29.0011,86.1439,3.8896,22.0824,70.1373,3.8162,22.6200,75.7967
148,2.5042,39.8601,86.2471,3.5549,18.4598,73.1597,3.2172,26.2767,82.3444
152,2.1462,27.5787,86.7535,2.2350,36.2168,88.3506,2.3123,30.7333,84.8322
156,2.3839,28.5864,89.1099,2.7829,19.5489,85.7143,2.5311,25.7033,87.3767
160,2.3446,41.3333,92.7179,3.4732,26.5476,74.5238,3.6170,20.2022,78.3711
164,1.9571,44.2571,92.6238,3.0244,20.0637,82.4841,2.8761,24.9744,83.5333
168,1.6005,53.5194,92.4757,3.0542,24.2263,84.4184,2.8578,27.5311,86.1522
172,2.9044,24.7568,86.9189,4.4415,11.2080,66.3761,3.2469,26.4722,80.6178
176,2.2745,29.9194,91.3694,2.7541,28.7117,76.5644,2.9708,24.7411,74.8667
180,2.3114,37.5484,97.9355,2.4526,36.8966,83.1034,2.8108,30.1889,83.5633
184,3.5893,28.3981,87.8641,4.7833,8.4475,80.2511,4.2129,21.2700,78.8200
188,1.6452,46.3830,91.7021,2.3668,30.2181,88.4735,2.4214,28.9233,86.0056
192,2.2846,33.6406,96.0829,3.1678,13.1129,82.2121,2.6924,26.0989,86.8356
196,2.3436,36.2600,93.0445,3.6407,14.6561,83.6528,3.1469,25.0511,84.9167
200,2.3149,37.8486,86.6534,3.1679,22.1847,84.4595,3.1048,27.1767,80.2867
204,2.8963,38.3901,96.9040,3.4062,35.1955,91.9553,3.7209,27.1233,89.8244
208,2.3547,38.1430,93.2246,2.6252,34.6651,91.0693,2.7756,29.2044,89.6444
212,2.8223,30.4948,79.0564,3.4272,18.6329,68.6880,3.3539,25.3444,69.1400
216,2.3854,34.1176,93.6898,3.5414,14.8380,88.6102,3.0573,25.0711,87.2400
220,1.8700,46.8415,91.6567,2.9988,22.3975,89.9054,2.8474,27.3244,84.6378
224,1.9918,46.8354,96.6245,3.8139,18.5882,80.3529,3.4140,24.8756,84.1156
228,2.9342,20.0000,85.4438,1.9921,45.9979,88.3671,2.8513,24.4711,83.0422
232,1.7802,43.9147,94.3538,1.6487,52.3000,92.5000,2.1972,35.6022,88.3111
236,2.1968,36.3844,97.2540,2.8795,25.4007,90.5055,3.2240,22.4222,86.9978
240,1.5011,48.3108,95.4955,2.4396,34.4828,89.5474,2.4091,32.9144,88.1656
244,1.7994,44.0085,96.0764,2.4493,31.5976,86.5089,2.4618,30.9867,87.0511
248,1.2637,57.3751,97.3287,2.1772,32.9282,90.9392,2.0438,37.6811,91.3378
252,2.2165,42.6316,94.8684,3.1833,22.0046,90.6682,3.1789,26.3389,87.5222
256,1.1467,61.9256,98.6871,2.0586,43.4043,83.4043,2.1709,37.9956,87.0367
260,2.6242,20.3722,92.1645,2.7557,19.7243,90.8802,2.5578,27.7400,86.9367
264,2.2724,44.3376,92.9487,3.4212,21.1779,87.0927,3.4267,26.2444,81.7211
268,1.6595,46.0369,97.7199,2.4184,34.6821,87.6301,2.3403,34.1100,90.3600
272,2.0129,35.9841,94.3340,3.0515,14.9793,87.7066,2.5963,29.4489,88.9967
276,2.2487,44.8842,94.4015,3.2398,22.4513,86.5979,3.2816,25.2667,83.9378
280,1.5742,53.0655,98.4144,2.7692,30.8051,90.4317,2.8492,30.9356,89.1167
284,2.5567,28.8288,90.0901,2.6464,31.2969,84.7803,2.7625,29.2000,83.4833
288,1.9515,41.3214,93.2811,2.3786,38.5170,77.8579,2.4543,33.5156,85.0878
292,2.6311,29.1295,95.6473,3.6081,15.4651,80.3488,2.9609,27.8100,85.6033
296,1.2196,59.8191,96.7700,1.8771,46.2138,89.1982,1.9612,44.0067,86.6544
300,2.9306,31.0417,93.4375,3.1150,35.6044,91.3187,3.6162,24.5733,85.7844
304,1.8583,46.4103,96.6667,2.4792,35.1893,90.5345,2.3928,37.3000,90.4967
308,1.5338,52.6316,98.9234,2.6305,28.3816,85.7488,2.5410,33.2178,87.1889
312,1.7194,48.3553,93.7500,2.8990,27.9609,80.3419,2.5989,33.2111,87.0689
316,1.7501,47.3358,89.7150,2.3860,34.8454,82.7835,2.6031,32.4311,77.6633
320,1.5545,49.2362,97.6498,1.9860,41.5893,94.8400,2.2771,38.3156,91.2011
324,1.6999,52.4096,98.6747,2.9488,29.6809,88.9362,2.9768,30.9156,89.1900
328,1.6241,47.5113,90.4977,1.7773,51.3393,87.8348,2.4166,34.5833,83.8678
332,1.0652,66.5031,99.0184,2.2169,36.8703,91.1040,2.0566,42.7511,88.7078
336,1.1803,58.4687,97.7958,2.0153,33.7998,90.3122,1.8213,42.3356,90.5200
340,1.0082,64.9198,99.4652,1.6643,51.1287,96.9526,2.3302,39.5300,89.9122
344,1.1790,59.6999,98.1779,1.6084,50.2691,95.8019,2.1106,38.0511,92.2700
348,1.2947,55.0575,98.0460,1.9870,41.6931,88.9947,2.2139,37.3978,89.4756
352,1.0693,64.9758,98.6715,1.6924,50.8073,94.6179,2.1362,41.6778,91.1978
356,0.8727,72.2038,97.5637,2.4488,39.4336,89.6514,2.3263,40.6144,88.1800
360,1.4888,52.2491,98.6159,2.4419,33.6235,89.4450,2.4930,33.5433,89.7222
364,1.8021,50.3769,98.8693,2.5525,35.1770,91.0398,3.1058,28.2789,85.7000
368,1.1240,65.4334,98.3087,2.0680,44.1329,90.5504,2.4840,36.0233,85.9922
372,0.9879,64.7497,98.1896,1.5061,49.0173,94.6821,1.7019,45.9256,92.5933
376,1.3414,56.4951,94.4853,1.7765,46.9697,89.7727,2.0310,40.3411,86.8044
380,1.2739,58.0681,99.8902,2.0973,44.2842,92.5850,2.8568,31.6989,85.5633
384,1.5586,52.1250,95.6250,1.7405,49.3724,93.2008,2.0616,43.0600,91.1856
388,1.2011,66.4865,96.0000,2.3382,44.9881,86.2768,2.5762,37.9156,87.8167
392,1.2921,50.0000,99.7680,1.5561,53.0928,94.4330,2.2137,38.5211,90.0267
396,1.5280,52.5784,95.2477,1.7882,49.1785,92.3330,2.0310,42.8633,89.5811
400,0.8851,69.6605,97.2618,2.0162,45.7435,89.2168,2.1337,41.1467,89.4133
404,0.7297,70.0645,99.6129,1.7452,46.7761,92.1454,1.6879,48.4633,92.1867
408,1.7439,48.2301,97.0133,2.6414,33.4673,89.0452,2.3700,38.6111,91.7922
412,0.6962,73.6264,98.5714,1.2764,56.7901,95.5107,2.0410,42.6289,89.0933
416,1.1630,66.1781,98.3089,2.1400,41.9501,92.4036,2.2327,40.2278,90.1378
420,1.6660,51.3419,95.5659,2.6536,37.6812,90.8584,2.8846,33.6667,86.5533
424,1.2028,58.1522,99.0217,1.9433,43.1472,89.6447,1.8489,46.2400,90.0067
428,1.2806,56.2168,98.0871,2.2111,39.0465,93.5301,2.4765,37.2544,87.5611
432,2.1421,39.8158,96.5200,1.9112,47.6780,95.3560,2.7101,34.6544,89.7144
436,1.1903,60.7930,99.4493,2.3289,39.8573,94.1896,2.5418,38.5711,92.1967
440,0.8684,69.4898,98.8776,2.0057,41.6468,92.0048,1.9735,44.6689,90.0700
444,1.0980,55.8511,99.0691,1.7399,44.4700,95.3917,2.1428,38.8533,90.8378
448,1.0799,65.1613,98.0645,2.1295,43.8127,91.9732,2.2286,41.2100,90.0044
452,1.1026,60.5239,98.9710,1.2869,58.2104,97.0501,1.8095,47.5178,93.4678
456,1.3412,59.0455,98.6681,3.0623,24.9471,83.6152,2.7107,35.6322,86.0144
460,0.9046,69.2400,98.1906,2.3230,39.2665,92.3409,2.2985,40.1789,92.2111
464,0.7844,71.7365,99.7605,1.4848,53.3178,96.2747,1.8642,46.5911,92.7222
468,1.3366,56.3394,97.9028,1.7239,45.8982,93.9772,1.9618,44.0700,91.9978
472,1.2150,60.9649,99.5614,2.4980,33.7349,91.2377,2.5150,38.7144,88.9856
476,1.4623,55.7794,98.7275,1.8608,50.2870,91.6188,2.3546,39.2200,89.6044
480,1.9002,50.0527,98.3140,1.9237,50.7059,93.4118,2.4866,40.8411,91.4200
484,1.2685,58.5518,99.1261,1.5764,49.4382,97.1910,2.0800,42.1133,92.7889
488,1.0656,70.3476,98.1595,2.5062,36.1582,90.7345,2.4146,39.5944,89.1211
