round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.6586,77.4363,99.0255,1.1138,60.7143,94.8758,1.3075,48.7000,93.8900
8,0.6131,78.2648,98.9041,1.0450,60.3487,96.8916,0.7917,71.7100,98.1600
12,0.3706,91.2228,99.3999,0.5776,81.8182,97.9266,0.6372,79.1200,98.5000
16,0.3469,91.3116,99.5823,0.8057,71.5753,98.2877,0.6248,80.3800,98.8600
20,0.3693,86.7704,99.6887,0.6366,79.1982,98.6384,0.6082,80.0700,98.8800
24,0.3472,91.1790,99.2366,0.3971,89.2358,99.5070,0.5389,84.1600,98.9300
28,0.3210,92.1979,99.1437,0.4123,89.1167,99.1325,0.4242,87.5600,99.1100
32,0.3113,91.8896,99.4983,0.4665,86.2447,98.4810,0.4559,85.4000,98.9900
36,0.2347,93.5201,99.4746,0.3310,90.9565,99.3043,0.4916,85.0400,98.9200
40,0.3543,90.1244,99.4148,0.4055,88.9486,99.0790,0.3855,89.1800,99.0800
44,0.3152,91.0096,99.7052,0.4369,85.8392,99.3007,0.3873,88.7500,99.1900
48,0.3280,90.5914,99.7312,0.2986,91.8124,99.4436,0.3853,88.8200,99.1500
52,0.2903,91.6723,99.1269,0.5447,80.6940,99.1993,0.4656,84.7600,99.0000
56,0.1933,96.1694,99.7984,0.6816,74.9808,98.1524,0.4575,84.6100,99.1200
60,0.3673,89.0481,99.1812,0.3617,89.4942,99.1440,0.3734,88.8500,99.2400
64,0.3015,90.6275,99.2851,0.5276,84.4311,98.6313,0.3710,89.1700,99.2400
68,0.3181,90.5122,99.8321,0.4403,86.0232,99.0734,0.4102,87.3100,99.2200
72,0.2859,92.3372,99.3295,0.5637,81.8537,98.5366,0.4260,87.0200,99.0700
76,0.2657,93.0702,99.5614,0.3347,90.1559,99.2203,0.3885,88.1300,99.1500
80,0.2621,91.3924,99.7468,0.2948,91.7978,99.5029,0.4623,84.8900,99.1800
84,0.2651,92.4394,99.5007,0.2883,92.2406,99.5641,0.3925,87.9500,99.2400
88,0.3771,87.1151,99.6759,0.2623,92.8462,99.4615,0.3441,90.0600,99.3200
92,0.2575,93.0813,99.5173,0.3048,92.0648,99.4881,0.3669,89.2300,99.1800
96,0.2724,92.3483,99.1205,0.4530,85.7423,99.2152,0.3743,88.0500,99.3600
100,0.3488,90.9408,99.2160,0.3797,87.6673,99.7132,0.3568,89.5400,99.3900
104,0.3406,91.2795,99.4295,0.3262,90.4239,99.6075,0.3549,89.8100,99.2200
108,0.2507,93.4766,99.5552,0.2910,92.0217,99.2254,0.3409,89.8600,99.3400
112,0.2266,93.7795,99.4345,0.4324,86.5787,99.2242,0.3664,88.6100,99.2900
116,0.3400,90.0547,99.5438,0.3264,89.9218,99.4787,0.3474,89.7900,99.3800
120,0.2648,92.7226,99.2295,0.4403,87.4510,99.3137,0.3630,88.7600,99.2300
124,0.3349,89.9784,99.2790,0.3570,89.2601,99.3636,0.3574,89.6200,99.2200
