round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.3181,0.0000,37.2324,2.3312,0.0000,38.5802,2.3009,10.0000,50.0000
8,2.2852,11.4754,55.1002,2.3341,3.6735,30.2041,2.2984,11.0100,51.5100
12,2.3292,8.2397,21.5356,2.3215,0.0727,30.3273,2.2957,10.7600,56.5100
16,2.2880,14.0496,60.4057,2.2666,33.9906,75.7746,2.2921,15.1700,57.2100
20,2.2734,17.4377,58.4520,2.2630,23.5632,79.5567,2.2897,12.9200,56.4500
24,2.2643,21.8910,62.0954,2.2754,0.0930,71.6279,2.2860,10.2100,58.0300
28,2.2655,22.5673,63.9752,2.2454,14.5329,73.5294,2.2797,11.1200,58.6500
32,2.2493,18.4211,74.1228,2.2417,7.3650,93.5352,2.2658,9.6200,68.8800
36,2.2021,18.0660,86.1319,2.1987,33.5466,61.1230,2.2385,11.8900,69.7000
40,1.8749,33.3333,82.0844,2.2466,11.6926,50.4497,2.2982,13.7100,59.8400
44,1.9328,30.4183,94.9620,2.1134,26.5189,65.7613,2.2735,10.1300,63.2900
48,1.8019,32.1212,98.7121,2.0730,35.6009,72.5624,2.3483,14.9700,74.1300
52,1.9025,41.0615,88.5475,3.3227,0.0682,64.8262,2.9205,10.0500,68.0900
56,1.3131,60.3318,99.6983,2.5055,30.8836,71.8285,2.6943,17.5600,75.0800
60,1.7384,40.0542,98.1917,1.7516,42.5743,92.2592,2.2312,19.9200,77.6700
64,1.9043,31.1854,93.1583,2.6875,3.0090,86.3591,2.7096,12.6500,80.9300
68,1.5475,47.0745,94.3262,2.1132,16.8889,88.2667,2.7932,11.4500,76.8600
72,1.5735,44.8899,99.0566,2.6700,18.7266,80.4307,2.2911,23.3500,83.4500
76,1.2993,36.9361,100.0000,2.8721,20.3822,63.7853,2.6222,10.1400,77.3700
80,1.5299,43.3735,97.1084,2.1880,14.6819,79.2007,2.1480,24.6000,79.2900
84,1.9510,30.3119,93.9571,2.7012,0.2786,84.7725,2.6167,11.6000,85.6200
88,1.8552,35.4003,89.7174,2.6677,0.0000,77.6636,2.3414,19.8400,79.4400
92,1.5881,49.8487,98.2602,2.9444,21.4912,71.1404,2.5817,31.4100,78.4700
96,1.4907,59.3489,97.3289,1.6362,45.6842,98.8421,1.7878,44.4900,87.7900
100,1.4315,50.3073,92.8885,2.0145,34.1369,76.3608,2.3375,23.1900,75.0800
104,1.6035,44.3315,88.7412,1.8205,23.1838,88.6752,2.4214,21.7100,73.3100
108,2.1621,42.5361,98.8764,2.7135,22.5328,96.3319,3.8618,15.3100,82.2800
112,2.0267,39.5797,95.5342,2.9455,27.5060,83.7209,2.7499,19.7100,89.1700
116,1.5811,43.3131,96.1246,1.8540,38.6997,86.0681,2.1829,24.2400,78.8300
120,1.6991,55.7746,97.7465,3.1181,21.3611,83.2703,3.6498,19.3800,76.0300
