round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.1954,37.9758,95.0692,2.8997,19.4146,84.7805,2.5056,32.6400,91.1900
8,0.8619,71.6561,99.2834,1.3023,62.2922,98.7752,1.4258,57.2900,98.8400
12,1.2580,58.4457,98.7312,1.3105,60.0524,97.8147,1.6304,52.8000,97.5300
16,1.1435,64.1903,99.1653,0.8208,69.8642,98.8115,1.1321,62.9400,99.1400
20,0.4791,84.5710,99.4953,0.5368,80.7003,99.0606,0.8100,72.0100,99.3900
24,0.7045,74.8603,99.6010,1.1040,60.2401,99.6999,0.8946,67.8200,99.2300
28,0.3952,85.5114,99.7159,0.6164,76.6547,99.7317,0.6319,76.2000,99.6200
32,0.4007,80.2297,99.9180,0.8349,63.4030,99.7148,0.8143,63.5800,99.6000
36,0.5954,77.2589,100.0000,0.6546,75.7552,99.2846,0.6556,76.2100,99.7000
40,0.5264,83.3624,99.6516,0.4796,84.8714,99.6974,0.8291,73.2400,99.6100
44,0.9605,70.3737,99.7265,1.0593,63.4146,99.6748,1.0314,66.8900,99.5000
48,0.5302,80.6034,99.9138,1.0630,55.3136,99.2160,0.7055,71.7400,99.5800
52,0.6438,75.7033,99.9147,0.6057,74.1319,99.7396,0.6637,72.9100,99.6400
56,0.6088,77.9762,100.0000,0.8684,70.9061,99.5844,0.9497,66.9100,99.6500
60,0.3822,86.4931,99.9186,0.5354,81.0384,99.6990,0.6294,76.4100,99.6700
64,0.8136,63.1497,100.0000,0.5211,78.8479,99.9100,0.6941,72.1200,99.7300
68,0.5544,76.1228,99.9251,0.3234,88.2353,99.6324,0.6349,75.3200,99.7100
72,0.3154,89.9614,99.8069,0.8901,67.1677,99.5253,0.9933,69.6800,99.6600
76,0.3929,85.4515,99.9164,0.6768,76.3636,100.0000,0.5903,78.1800,99.6600
80,0.6126,72.5831,99.8489,0.5472,76.0317,99.6825,0.5833,75.9000,99.6400
84,0.4704,82.2430,99.4902,0.5039,81.9631,99.7483,0.4899,81.2900,99.6800
88,0.4634,81.5739,99.8081,0.4301,83.6226,99.6981,0.5879,77.0900,99.7100
92,0.2869,89.2826,100.0000,0.4409,83.3333,99.6840,0.4471,82.7100,99.7100
96,0.3413,88.3574,99.9097,0.4202,84.1610,99.7432,0.5188,82.2400,99.5700
100,0.2768,89.6447,99.9244,0.6758,76.0928,99.8216,0.5526,80.1000,99.7100
104,0.2574,89.9639,99.9278,0.3008,88.4298,100.0000,0.5019,79.9500,99.8100
108,0.3184,88.3140,100.0000,0.6703,76.2274,99.4832,0.5766,79.8900,99.7100
112,0.4005,84.0070,99.9121,0.7883,67.1930,99.8246,0.6539,74.4400,99.7600
