round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.2176,28.4858,81.4093,3.7090,0.0000,25.2329,3.2290,12.7700,48.4300
8,2.0867,31.8721,70.8676,2.6743,0.0000,38.7415,2.4327,11.3500,53.3600
12,1.9965,24.6812,82.5956,2.6736,2.6316,26.7145,2.4710,10.7700,51.4400
16,1.6798,31.1612,92.8154,3.3017,12.3288,28.3390,2.9182,8.9200,49.0600
20,1.5764,52.7626,100.0000,3.8417,18.4569,64.0696,4.2774,10.0900,50.6100
24,1.9427,24.1730,85.3265,2.2322,9.6138,56.6968,2.5442,10.3200,49.7200
28,2.0490,29.7812,73.9296,2.5792,7.3344,34.4637,2.5050,11.3500,51.6300
32,1.9417,22.9097,87.7090,2.4510,5.2321,66.3291,2.3759,11.3500,53.2300
36,1.5912,35.2890,100.0000,2.5503,32.5217,38.0000,2.4952,14.4400,51.6300
40,2.0587,37.1617,65.3255,2.8818,20.4912,44.4359,2.6316,9.5800,52.2500
44,1.8935,28.7399,75.0184,2.4666,16.6958,42.7448,2.3269,10.3900,60.7500
48,1.8705,38.4409,79.8387,2.3154,0.0000,62.0032,2.2360,16.1400,62.1900
52,1.7047,37.3405,91.8737,1.9198,28.2028,75.8007,2.0386,23.6000,76.7200
56,1.4588,45.7661,97.5806,3.7225,14.2417,60.5851,2.9259,25.5300,73.0200
60,1.8363,43.2958,84.3398,1.8093,45.3696,85.2918,2.1517,25.3100,63.9200
64,1.4012,48.3717,92.5338,2.3020,12.4893,75.6202,1.9421,27.9800,85.4900
68,0.9021,70.6129,99.9160,1.6155,38.3012,89.3436,1.6540,40.7400,86.7300
72,1.1186,55.5556,99.7126,1.8716,36.2927,73.4634,1.8700,33.2900,88.5900
76,0.7778,75.8772,99.6491,2.1113,28.1676,73.9766,1.6588,45.3700,89.6300
80,0.7126,76.9620,99.6203,1.9409,34.0514,91.8807,2.5376,27.6700,77.9200
84,0.7110,77.6034,99.0014,1.0136,60.5057,97.8204,1.5914,44.2100,90.7100
88,0.9273,70.9887,95.7050,1.6858,39.8462,91.4615,1.3047,53.1100,94.2600
92,0.8190,81.0941,98.7128,0.9185,78.0717,98.3788,1.0118,67.5500,97.8000
96,0.6383,82.6737,97.9771,1.2969,55.5919,97.9071,1.1288,59.7600,98.1100
100,1.1893,57.6655,95.4704,1.4928,48.6616,93.9771,1.4100,50.4400,95.2000
104,0.6663,79.3806,99.5925,0.6462,83.9089,98.2732,0.7629,74.9800,98.2100
108,0.4832,83.6175,99.2587,1.0255,63.5167,98.0635,1.0732,62.9800,97.8600
112,0.5300,81.9981,99.7172,0.6905,77.7347,97.4399,0.8077,71.8400,98.2000
116,0.4658,85.8577,98.7226,0.6551,77.8454,98.6099,0.7158,76.8700,98.6100
120,0.3380,88.0993,100.0000,1.1165,65.4902,97.2549,1.0349,66.1500,98.0100
124,0.4083,86.6619,99.5674,0.6483,79.0772,99.2840,0.6074,80.1700,99.3500
128,0.4491,86.0446,99.1742,0.5382,84.2105,98.5104,0.4650,87.0000,99.3500
132,0.3869,88.1378,99.4698,0.8013,74.3008,99.0930,0.8636,72.7900,98.7200
136,0.4692,86.1901,99.4314,0.4501,86.5789,99.6491,0.6523,78.4200,99.4800
140,0.2077,93.2642,99.7409,0.2924,90.7225,99.3432,0.3959,87.1500,99.5300
144,0.2504,92.5665,99.6088,0.4300,86.6924,99.4214,0.3708,88.5200,99.5100
148,0.1913,94.7725,99.8064,0.2429,92.5242,99.6482,0.3542,88.4600,99.6100
152,0.8510,73.1310,96.9652,1.3364,58.5298,95.5617,0.8496,73.5700,97.7600
156,0.3376,89.7013,99.3711,0.7110,77.2300,98.2003,0.6700,80.1200,98.4800
160,0.3772,88.2988,99.4599,0.3315,90.2421,99.7731,0.4877,85.0300,99.6100
164,0.2366,92.2892,99.8394,0.5046,83.3480,99.3833,0.3882,87.7600,99.5700
168,0.3962,86.9313,99.7519,0.3466,89.7826,99.7101,0.4243,86.7600,99.6300
172,0.2493,92.1358,99.8344,0.3628,89.0837,99.6016,0.2606,92.1400,99.6800
176,0.1781,94.2308,99.9126,0.2072,94.0845,99.6479,0.2742,91.7600,99.6900
180,0.1035,97.3190,99.8660,0.5237,83.3198,99.3522,0.3152,89.7900,99.7500
184,0.5645,83.4821,98.2887,0.8867,72.9385,97.6012,0.6683,80.9400,98.6800
188,0.1625,94.8075,99.8209,0.6516,79.9065,98.7539,0.4616,86.4800,99.2800
192,0.0740,97.6585,99.8049,0.3228,90.0744,99.5037,0.3459,89.6000,99.6400
196,0.1512,95.4360,99.9185,0.2866,90.9666,99.8193,0.3580,88.9100,99.6100
200,0.2337,93.6207,99.8276,0.3832,84.3243,99.8919,0.3545,87.8000,99.7900
204,0.2655,91.4400,99.8400,0.2387,92.3077,99.8328,0.2876,91.7100,99.7500
208,0.0862,97.2842,100.0000,0.3518,88.8454,99.8043,0.2350,92.5900,99.8100
212,0.1629,94.7615,99.8129,0.2082,93.7859,99.6176,0.2490,92.4200,99.7600
216,0.1379,95.3739,100.0000,0.1667,94.8606,99.9129,0.2035,93.5600,99.8500
220,0.1462,95.3775,100.0000,0.1834,94.3431,99.8175,0.1862,94.3500,99.8500
224,0.2333,92.8325,100.0000,0.9702,67.7527,98.4962,1.3003,67.8500,96.2000
228,0.1069,97.2077,99.7382,0.2892,90.8742,99.9039,0.3175,90.1900,99.3800
232,0.1089,96.8153,100.0000,0.4071,87.5000,99.2052,0.4191,86.6600,99.4800
236,0.2303,93.5703,99.6974,0.2764,91.2138,99.8188,0.2367,92.5600,99.7700
240,0.1119,96.2552,99.7920,0.3147,90.3495,99.7720,0.2123,93.3800,99.8300
244,0.1975,94.7950,99.8423,0.4703,86.3501,99.6291,0.5582,83.0100,99.6400
248,0.2229,93.4244,99.9146,0.2448,93.2331,99.6658,0.2591,92.2100,99.8100
252,0.1848,94.4306,99.9169,0.2925,90.5864,99.6142,0.2558,91.9500,99.7500
256,0.0833,97.1899,100.0000,0.1512,95.0781,99.7656,0.1495,95.2400,99.9100
260,0.1476,95.0669,100.0000,0.2517,91.9786,99.8472,0.2576,91.8100,99.7800
264,0.2292,92.7400,99.7658,0.2749,91.8575,99.5759,0.2229,93.1400,99.8000
268,0.1703,94.0686,100.0000,0.4373,86.3422,99.5290,0.3633,89.4900,99.6800
272,0.1077,96.1235,100.0000,0.0822,97.3166,99.9106,0.1730,94.4600,99.8500
276,0.0981,96.7265,100.0000,0.2008,93.2515,99.9124,0.1944,94.0200,99.8600
280,0.1788,94.4618,99.9220,0.1308,96.3137,99.9216,0.1555,95.4700,99.8700
284,0.1288,95.9790,99.8252,0.2079,92.9771,99.9237,0.2037,93.4100,99.9000
288,0.1016,97.3083,100.0000,0.2079,93.4198,100.0000,0.1465,95.4700,99.9000
292,0.1437,95.1858,99.9155,0.2324,92.3010,100.0000,0.1818,94.2600,99.9000
296,0.0942,96.5517,100.0000,0.3077,91.1610,99.9251,0.2978,91.0700,99.8400
300,0.1125,96.0679,100.0000,0.1199,96.8586,99.9346,0.1972,93.9200,99.9100
304,0.1378,95.5758,100.0000,0.3359,90.0552,99.7632,0.2541,92.1600,99.9000
308,0.1892,94.2584,99.9043,0.1711,93.6709,99.9096,0.1712,94.3900,99.9000
312,0.1231,95.5842,99.9321,0.1892,94.2755,100.0000,0.1485,95.1600,99.9200
316,0.0615,97.9250,99.9202,0.3008,90.2640,99.7525,0.2099,93.4100,99.9400
320,0.0816,97.5590,100.0000,0.1145,96.7938,99.8267,0.1558,95.0000,99.9200
324,0.2535,91.9907,99.9222,0.3385,90.1493,99.7015,0.2673,91.5500,99.8300
328,0.1565,94.9664,99.9161,0.2505,92.0513,99.9145,0.2655,91.3300,99.8300
332,0.2285,91.8383,99.7712,0.3634,89.2944,98.9457,0.4391,86.5200,97.9600
336,0.1191,96.5226,99.8120,0.1742,93.9344,99.8361,0.1934,93.8900,99.8900
340,0.0824,97.3734,100.0000,0.2616,93.0665,99.6426,0.2377,93.0700,99.8800
344,0.1101,96.7657,100.0000,0.1462,95.9152,99.9214,0.1447,95.7000,99.8400
348,0.0707,97.8417,100.0000,0.1022,96.6229,99.8124,0.1268,95.8600,99.9600
352,0.0665,98.0945,100.0000,0.1030,96.8167,99.8902,0.1133,96.4500,99.9900
356,0.0647,97.4271,100.0000,0.1311,95.9971,99.8544,0.1164,96.1100,99.9400
360,0.0569,98.3495,100.0000,0.1272,96.1173,99.9137,0.1457,95.7000,99.9000
364,0.0641,97.6471,99.9216,0.1235,96.1622,100.0000,0.1575,94.9300,99.8700
368,0.1330,94.9926,99.9264,0.2858,91.5966,99.7708,0.2703,91.9300,99.9000
372,0.0707,97.1197,100.0000,0.1008,96.8142,100.0000,0.1374,95.4800,99.9200
376,0.1898,92.6033,100.0000,0.4510,83.2322,99.7724,0.3791,86.9900,99.8300
380,0.0491,98.4528,100.0000,0.1250,95.8211,99.9267,0.1192,96.2000,99.9500
384,0.1764,94.2623,100.0000,0.1560,94.7218,100.0000,0.1898,93.8500,99.8500
388,0.0642,98.1159,100.0000,0.1109,96.6611,100.0000,0.1682,94.8100,99.9300
392,0.0796,97.0662,100.0000,0.0907,96.9388,99.8299,0.0937,97.0300,99.9700
396,0.0542,98.6770,100.0000,0.0562,98.4668,100.0000,0.1320,95.7500,99.9000
400,0.0415,98.5075,100.0000,0.0911,97.2112,99.9203,0.1185,96.3900,99.9100
404,0.0617,97.8636,100.0000,0.1970,92.6591,99.9184,0.1306,95.9400,99.9700
408,0.0667,98.1659,99.9127,0.0658,97.9275,100.0000,0.0868,97.2000,99.9600
412,0.0738,97.3094,100.0000,0.1223,96.3253,99.9218,0.0848,97.2600,99.9700
416,0.0311,98.9568,100.0000,0.1814,93.8062,100.0000,0.1348,95.6200,99.9600
420,0.3460,91.5761,99.8188,1.4587,65.6489,96.5996,0.9385,75.1200,99.0100
424,0.3037,91.7270,99.7932,0.2427,92.1230,99.7118,0.3182,89.6400,99.8600
428,0.0802,97.4863,100.0000,0.1366,95.9184,100.0000,0.1542,95.4300,99.9300
432,0.0481,98.4595,99.9330,0.1168,96.0803,99.9044,0.1022,96.8800,99.9400
436,0.0287,99.1271,100.0000,0.2181,93.8426,100.0000,0.1525,95.2500,99.9500
440,0.0480,98.6137,100.0000,0.1047,96.5388,100.0000,0.1302,95.8800,99.9300
444,0.0782,97.6570,100.0000,0.0837,97.2656,100.0000,0.1026,96.8100,99.9400
448,0.0816,97.1338,100.0000,0.0877,96.9764,100.0000,0.0870,97.3900,99.9200
452,0.0535,98.3580,100.0000,0.1537,95.9356,100.0000,0.1166,96.3800,99.8900
