round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.8322,28.1802,83.8339,2.5395,19.8182,45.1818,2.6679,10.0000,50.0200
8,2.0472,24.8162,86.3051,2.4894,0.0000,60.5042,2.4490,10.0000,57.1000
12,1.8116,55.0476,94.6667,2.8366,18.4659,29.9242,2.4437,25.4500,57.2500
16,2.4954,9.6135,54.3112,2.2608,15.0389,70.1815,2.4754,10.0000,50.0000
20,1.5093,40.4797,87.5000,2.7464,0.0000,66.0964,3.1305,10.0000,61.8800
24,1.9564,25.4423,91.4069,1.8708,38.2629,80.9077,2.5596,10.4000,69.9300
28,1.3039,65.3971,99.2707,1.7674,45.3311,83.1919,2.0850,29.1800,67.5200
32,2.1206,32.6168,81.7757,2.4603,31.1005,78.0702,2.6331,20.1700,76.8400
36,1.9237,38.6581,97.6837,3.4711,14.0562,76.4659,3.3894,10.0100,77.9700
40,1.2794,53.3214,96.7684,2.4032,15.8038,65.2134,1.9159,23.3800,81.5500
44,0.8643,70.7460,97.7368,1.4960,31.3578,91.0560,2.1914,26.6100,85.1000
48,1.5022,48.8501,98.4933,1.7344,41.8106,80.3732,1.5845,41.8300,89.4200
52,1.0550,63.5727,99.5622,1.6037,37.3080,92.6829,1.9378,31.8200,88.9000
56,1.3900,59.1754,95.9580,1.4330,44.1825,98.6312,1.8227,39.5300,93.3000
60,1.2536,65.4148,97.9039,1.7595,33.0303,97.1212,2.4501,25.8200,89.7800
64,1.1365,64.5283,97.5849,1.3248,49.3200,97.4615,1.3187,50.9600,97.6300
68,0.9290,65.4288,97.9664,1.8606,31.1091,91.8846,1.5599,43.0700,92.1100
72,1.0840,59.3305,97.6569,1.1811,48.8871,96.4551,1.3835,43.7800,96.6300
76,0.6364,83.1020,99.2653,0.6850,77.0711,99.4979,1.2966,53.1400,95.0100
80,0.7530,68.2055,98.9576,1.2151,46.3826,98.7138,1.3623,45.8400,97.4700
84,0.8743,63.3446,98.0574,1.5640,35.0649,94.2370,1.3641,46.0900,95.9700
88,0.5521,79.6673,99.0758,0.4711,89.6956,97.5800,1.0387,58.6200,96.6100
92,0.8492,67.5022,98.0304,1.2610,45.8816,98.2301,1.1859,50.8900,98.2600
96,0.8349,68.9189,98.8176,0.8759,65.9259,99.4239,1.0783,58.5500,98.2700
100,1.1093,59.4684,94.6013,1.2795,51.0758,99.0645,1.4132,51.5000,93.6400
104,0.7690,72.3796,98.6544,1.1794,60.0156,99.0610,1.3787,53.5300,96.6100
108,0.8131,69.8039,98.6667,1.2221,54.1942,97.9265,1.0893,60.4900,96.9400
112,0.2324,93.7163,99.8205,1.0006,65.2764,97.6722,1.3418,59.6400,97.0700
116,0.5240,80.4641,98.5778,0.6259,74.0803,98.2441,0.8198,68.8600,98.3900
120,1.0361,57.7816,99.6561,1.2017,49.8998,96.5932,1.3094,50.9900,96.4800
124,0.5441,81.3913,99.1304,1.2929,55.0959,99.1927,0.8889,67.4500,98.7700
128,0.8822,66.4141,99.0741,0.5360,86.5160,97.9735,0.8132,69.5600,98.9300
132,0.3472,90.6604,98.9623,0.8577,74.2239,99.2474,0.9235,66.3000,98.9300
136,0.5453,84.6408,99.0091,0.9837,60.7595,99.5781,0.9393,63.3700,99.0700
140,0.4163,88.1233,99.6374,0.9187,65.0847,99.3220,0.8572,68.1400,99.1600
144,0.4455,91.1814,98.6689,0.6782,75.5824,99.4823,0.8446,67.9400,99.0800
148,0.7753,65.6525,99.2794,0.7252,73.7964,99.5264,0.7878,68.3000,99.2400
152,1.4047,56.0480,98.2456,1.8099,49.1445,96.2928,1.7022,45.8000,96.4600
156,0.4941,85.8905,99.3061,0.9474,69.0922,97.9827,0.9559,66.7500,97.3300
160,0.3993,88.0952,99.4898,0.8508,64.4317,99.2641,0.9115,63.6300,98.6100
164,0.5502,81.5341,99.6212,0.9915,59.5292,98.6333,0.8605,67.7400,98.7000
168,0.7022,72.7103,98.9720,0.8936,58.8386,99.3168,0.9066,65.1000,98.6500
172,0.3477,90.5072,99.7826,0.7039,74.0682,99.2070,0.7891,70.2100,99.0700
176,0.6821,71.3663,99.7820,0.5380,74.4285,98.7299,0.8061,62.3700,98.8000
180,0.6355,80.5629,99.1205,0.9887,59.7938,98.4933,0.7232,73.3700,98.8900
184,0.6229,80.7209,99.6647,0.9912,71.0687,98.8550,0.9002,67.0800,99.4200
188,0.3099,90.3704,99.5062,0.7814,69.8284,99.4580,0.7242,71.9100,99.3500
192,0.7086,70.2571,99.6525,0.6968,72.6364,99.8182,0.7769,66.5900,99.3800
196,0.3654,90.2347,99.6244,0.4209,85.7029,98.9674,0.7190,73.8600,99.0500
200,0.4494,83.0671,99.4409,0.6869,75.8278,99.5033,0.6405,75.3000,99.2000
204,0.5893,80.1221,99.0410,0.7608,63.2306,99.4687,0.6660,73.0400,99.4100
208,0.4116,84.6760,99.9124,0.8534,62.5455,99.2727,0.7323,72.9000,99.3500
212,0.5216,80.7910,99.8386,0.4135,86.8401,99.4644,0.6920,71.6800,99.4900
216,0.4407,83.4179,99.3232,0.5991,77.0941,99.1105,0.8008,64.4300,99.0500
220,0.2990,92.8874,99.8307,0.3557,88.8000,99.8000,0.8132,70.0000,99.6100
224,0.3510,87.7660,99.7720,0.8148,64.4082,99.8285,0.7171,72.8100,99.5000
228,0.3126,90.1515,99.9158,0.7502,71.4534,99.1297,0.7090,72.4100,99.0600
232,0.5636,77.1639,99.7238,0.6394,72.0266,99.5243,0.6799,70.7800,99.3400
236,0.2698,92.7651,99.6036,0.9325,62.9139,99.0894,0.7236,72.7900,98.9600
240,0.5918,76.7961,99.5146,0.8107,65.6303,99.4958,0.6758,75.3200,98.7100
244,0.2979,89.9287,99.9109,0.5755,80.6754,99.2495,0.6684,75.3600,99.5200
248,0.5553,77.4735,99.8233,0.7801,61.3893,99.4346,0.7042,69.1700,99.1900
252,0.3723,86.9296,99.9227,0.8926,67.6068,99.2748,0.6723,73.6500,99.6100
256,0.3615,88.8589,99.8203,0.7725,69.1191,99.3224,0.6591,74.6800,99.2400
260,0.5926,78.2462,99.8314,0.8374,63.3495,99.6764,0.6368,74.9800,99.5200
264,0.6392,77.1532,99.3654,0.9538,61.4535,99.4480,0.7647,72.6000,98.9600
268,0.3285,89.3220,99.9153,0.8757,63.6068,99.4314,0.7483,71.8900,98.9800
272,0.5539,78.8355,99.6303,0.4570,84.1647,99.0499,0.6838,71.7000,99.5600
276,0.6528,68.2077,99.4310,0.8788,59.8930,99.2361,0.6487,73.6200,99.5500
280,0.6830,75.3759,98.8722,0.8801,66.7220,99.3361,0.8555,68.2200,99.3500
284,0.6256,76.7540,99.5773,0.5186,79.9479,99.3924,0.6108,77.0100,99.5000
288,0.2205,92.2026,100.0000,0.5180,82.0359,99.4012,0.6572,75.2900,99.3500
292,0.5482,78.3026,99.6797,0.6947,67.2203,99.7378,0.5904,75.5500,99.5000
296,0.3472,87.9495,99.8056,0.5819,78.0291,99.5961,0.7294,72.1200,99.4500
300,0.4822,81.4891,99.5863,0.5717,78.0444,99.5556,0.5978,77.1400,99.5700
304,0.2544,92.9985,100.0000,0.7822,67.9070,98.9147,0.5828,76.6500,99.6000
308,0.7406,66.7650,99.4100,0.6618,74.6702,99.3843,0.6177,74.3100,99.5400
312,0.1879,96.1607,100.0000,0.9135,66.0911,99.6075,0.7384,72.4300,99.6200
316,0.5267,78.8631,99.8399,0.6821,74.1187,100.0000,0.6847,72.7600,99.6500
320,0.7252,69.0613,99.9042,0.4492,82.2199,99.7945,0.6158,74.2700,99.6500
324,0.3439,88.2705,99.5719,0.9302,59.2560,99.6457,0.6069,75.9900,99.6200
328,0.5118,81.8917,99.6766,0.9329,68.7664,99.3001,0.7590,72.1600,99.5500
332,0.2062,94.4984,99.5146,1.1282,55.4628,99.3930,0.7511,72.6500,99.5200
336,0.5137,80.6013,99.7137,0.7122,69.1865,99.2605,0.5608,77.6400,99.6400
340,0.1218,96.2571,99.8373,0.7000,71.3849,99.6174,0.6969,73.4800,99.5100
344,0.3567,87.9409,99.9180,0.3544,85.5749,99.8606,0.8066,66.3400,99.6400
348,0.4778,82.6772,99.5626,0.5696,84.0116,99.5640,0.5851,77.6200,99.5200
352,0.2898,91.1787,99.6294,0.7376,73.0035,99.0451,0.6716,74.6000,99.6300
356,0.2950,90.5780,99.8416,0.8834,67.8571,99.4898,0.6527,75.6200,99.7100
360,0.6174,70.2257,100.0000,0.4506,85.3112,99.5021,0.5984,74.2700,99.6800
364,0.2184,93.3583,100.0000,0.6726,75.1805,99.5487,0.5383,79.5900,99.4900
368,0.3915,85.4385,99.7586,0.3555,89.9166,99.8484,0.5316,79.6600,99.5600
372,0.3535,86.2839,99.8405,0.4744,80.8886,99.3653,0.5465,77.3000,99.7300
376,0.5794,75.1092,100.0000,0.9047,64.0648,97.7172,1.2230,54.0400,97.9600
380,0.3607,87.7179,99.6830,0.5357,79.5471,99.7809,0.5657,78.0500,99.5700
384,0.3837,86.9710,99.9170,0.5862,76.8900,99.7423,0.5961,75.6200,99.6000
388,0.4186,84.6662,100.0000,0.5965,78.5088,99.6491,0.6426,75.8600,99.7100
392,0.4361,82.7966,99.8305,0.6347,76.5974,99.2013,0.6614,74.4700,99.7500
396,0.4124,84.7767,99.7265,0.3429,87.0061,99.6488,0.5646,77.8400,99.7400
400,0.2061,92.9566,99.7543,0.7979,67.3436,99.1064,0.6363,73.8500,99.5400
404,0.5412,78.5228,100.0000,0.2415,92.4051,99.6624,0.5377,79.4700,99.7100
408,0.5301,80.8036,100.0000,0.4043,86.0223,99.7026,0.5324,78.6700,99.6900
412,0.3946,84.8869,100.0000,0.6315,76.9168,99.4290,0.5966,77.2300,99.5800
416,0.3913,85.5476,99.9102,0.2880,90.0552,99.9211,0.5341,79.3200,99.6600
420,0.3071,88.8345,99.9021,0.5090,76.7341,99.4942,0.7693,64.5100,99.6400
424,0.4843,84.4257,99.4362,1.0938,59.0406,98.4317,0.7343,75.2000,99.1000
428,0.5826,77.1548,99.8326,0.4122,86.3850,99.6088,0.5318,80.1200,99.6100
432,0.3451,87.9934,100.0000,0.8212,64.8720,99.7374,0.5400,78.8600,99.6700
436,0.6592,75.7605,99.8099,0.3710,87.8419,99.6201,0.7038,74.4900,99.3500
440,0.5437,79.4401,99.9125,0.4688,83.7879,99.6970,0.6349,76.9500,99.6300
