round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,3.1446,7.5772,56.8756,3.2717,6.5762,48.9562,3.2858,10.0000,50.0000
8,3.8157,18.7035,52.8162,3.6965,11.5462,57.6305,4.1046,10.0000,50.0000
12,3.9992,29.4347,78.9474,5.5123,16.5927,42.9459,5.3311,16.3400,50.0000
16,3.4521,30.5609,81.5280,4.9167,17.5028,44.0357,4.8448,17.1800,51.7600
20,3.7051,15.1606,69.3775,4.3347,15.0206,42.2840,3.9014,12.6800,55.0100
24,2.9553,22.8000,83.3000,2.9100,24.0668,78.9784,3.3138,17.6800,72.6900
28,3.1315,26.8031,86.5497,4.7655,13.4343,45.2525,4.1539,18.5700,61.8300
32,3.5170,18.4456,85.4922,3.8418,18.9542,78.3224,4.1700,12.4900,71.6500
36,3.7068,18.2383,70.3627,4.2416,12.4014,56.7080,4.0382,12.0200,64.9900
40,3.3997,21.9981,85.8790,4.5535,10.1135,69.3498,3.8931,17.5800,79.4800
44,2.8799,33.6580,89.0693,3.5579,23.8956,80.8233,3.7632,21.5100,72.5500
48,3.1523,27.7482,80.4078,4.3963,13.3588,56.8702,3.8144,17.7400,66.8200
52,3.3991,20.6055,65.6250,4.0487,10.1891,51.5756,3.7312,16.5900,55.6400
56,3.5097,22.8053,84.1603,3.4281,23.9064,78.5351,3.5737,19.3100,74.7700
60,2.7739,19.4589,76.4828,2.8286,20.9302,74.0864,2.6857,21.3900,78.7900
64,2.4546,31.1927,91.4373,3.4489,19.0625,81.6667,3.3840,22.1800,79.1600
68,2.0170,42.2153,88.5057,2.5848,35.5680,69.0875,3.0595,25.2200,70.8100
72,3.1041,21.4286,77.7365,3.1721,20.4373,84.2205,3.1775,20.8000,78.1800
76,2.2485,29.6768,81.6846,2.5300,26.1006,72.2222,2.3414,29.6100,76.3600
80,3.9094,26.3944,76.8924,3.9248,29.4118,86.4613,4.1671,22.5300,77.8200
84,2.4440,37.3119,95.2859,3.4032,22.2574,82.3840,3.2028,22.0200,85.1300
88,2.4769,36.2745,89.6514,2.7262,37.4725,82.3077,3.1349,22.8500,86.8100
92,2.5464,31.4316,79.1173,3.0334,27.2539,70.0518,3.0001,25.2300,71.8600
96,2.7598,28.9326,86.1423,2.6938,25.1381,89.4107,3.0295,21.5700,83.7600
100,3.7021,25.2480,76.4653,4.2201,18.8857,57.4127,3.8609,22.3700,73.8700
104,2.0453,39.3053,87.6600,2.6454,24.6237,84.6237,2.2860,32.6000,82.9900
108,2.5824,33.5046,81.7061,2.8728,21.6075,81.9415,2.8331,26.7100,74.9800
112,2.5109,34.5824,94.2184,2.8737,29.7325,83.3333,2.9812,27.8800,84.9000
116,2.3688,38.2298,90.0188,2.9485,26.0104,83.6269,2.7495,27.2000,85.3200
120,2.1340,38.7486,93.3041,2.8236,24.6817,85.7003,2.7090,28.0700,87.2200
124,2.9481,22.6453,89.1784,2.8061,28.5111,84.8997,2.9340,26.7100,83.9300
128,2.1565,44.0443,96.3066,2.4813,34.9894,92.4947,2.8273,28.3900,91.4100
132,1.4849,55.0412,97.8395,2.7123,34.7023,85.6263,2.8223,28.7400,87.7000
136,2.6736,33.5828,83.1618,2.8681,27.8520,78.9311,2.7109,27.9000,84.7800
140,1.7204,49.6545,93.4847,2.2564,36.5562,88.2136,2.4340,33.0600,88.7800
144,2.0583,43.1846,92.7624,3.0612,33.2681,87.6712,2.9841,33.8200,86.7600
148,1.5672,52.0645,96.6767,2.7439,25.0980,91.2745,2.4271,34.2500,91.5300
152,2.3033,40.5488,90.9553,2.6748,30.6785,89.2822,2.4513,34.7700,87.9300
156,2.4759,40.4427,91.5493,2.9204,33.0935,92.1891,3.0943,29.8200,87.6800
160,2.7130,36.8861,82.2362,3.8616,17.1109,72.5709,3.1102,30.7100,82.0100
164,1.8489,38.5965,98.3488,2.6902,26.5403,80.0000,2.3183,36.2200,84.3500
168,1.8998,52.1818,92.2727,3.4576,20.1000,87.1000,2.8187,29.2200,91.4500
172,2.3896,38.2385,83.9957,2.4106,38.3495,86.6019,2.4711,38.7500,87.5200
176,1.5247,52.0000,98.5366,2.6465,21.1752,90.9091,2.2740,34.1900,91.3600
180,1.9270,45.5568,90.6637,2.2170,38.1198,90.3926,2.2138,39.6900,90.2500
184,2.0748,51.5730,93.7079,2.1754,48.4425,90.8700,2.8152,35.1200,90.2200
188,1.9477,48.0091,88.1684,2.2389,36.9369,81.7818,2.2157,38.9700,83.3300
192,1.4649,58.2870,97.4416,3.0362,26.6251,80.4096,2.5744,36.9800,86.2300
196,1.8272,50.2651,95.1220,2.6764,34.0061,89.2028,2.4556,36.4400,91.3300
200,2.1561,47.4297,94.2774,2.6236,38.6148,87.1917,2.9619,32.7100,86.3800
204,2.2300,42.2243,93.9680,2.6781,36.1037,90.1698,2.7522,33.6000,87.3600
208,1.9057,54.3662,94.9296,3.4501,27.2102,92.1415,2.9938,34.9600,89.7900
212,2.2291,35.2885,95.4808,2.9269,26.5306,80.4082,2.3705,36.3000,88.9300
216,1.2150,61.1404,98.6272,2.0028,43.9252,86.2617,1.9009,46.1600,86.0600
220,2.0040,39.4950,94.4094,1.9384,46.7899,88.9105,1.7564,47.8200,93.1200
224,2.7129,40.1267,84.7941,3.5984,20.7265,77.2436,2.9736,34.2200,82.8500
228,1.7155,52.9538,96.1332,2.0361,44.9533,93.6449,2.1994,44.1000,90.9100
232,1.5358,55.0696,94.5328,1.4457,59.2551,94.0181,1.9854,45.9800,92.8100
236,2.0979,50.4496,93.8849,3.0083,31.3927,85.1598,2.5593,40.6500,89.7800
240,1.7241,48.0283,96.6633,2.3928,34.1312,93.9716,2.0663,41.8600,94.1600
244,1.8574,48.2823,93.5933,2.0790,43.2567,92.0080,2.1540,42.3300,92.5600
248,1.5182,51.3790,95.6078,1.7458,47.7152,95.9617,1.9014,45.0400,91.6300
252,1.5992,55.2434,96.7228,2.1342,43.2609,93.8043,1.9428,47.5700,94.4100
256,1.4024,61.1554,94.2231,1.9238,48.5885,90.5902,2.0256,45.0100,90.1300
260,1.4012,62.1242,96.9940,2.2702,38.6640,97.4696,2.1268,44.2700,95.5300
264,1.5538,51.5641,96.3673,1.5713,53.6133,95.9961,2.0570,41.3500,94.2200
268,1.6168,50.5253,96.6571,1.8359,51.6685,92.6803,1.7937,48.5500,94.8700
272,1.0976,66.2148,98.9572,1.8195,50.5484,94.0179,1.8505,49.1900,92.8500
276,2.1555,39.1481,94.9290,1.6385,54.9957,95.2215,2.1186,43.3800,93.0200
280,1.8913,51.4523,94.6058,2.0172,46.0815,94.4619,2.3304,41.1900,91.9200
284,1.8910,52.7575,97.5026,2.2287,43.5252,89.3885,2.6926,37.3200,89.6800
288,1.9102,45.9033,94.9654,2.0154,45.8969,92.3664,2.0485,45.0500,92.5900
292,0.9941,70.5102,96.8367,1.6148,52.6596,92.8191,1.6102,52.6900,92.1500
296,1.6869,52.2124,97.8982,1.1188,66.9725,96.8400,1.7221,51.7200,95.4300
300,1.7411,53.2940,92.0354,2.0403,49.3295,93.7739,2.4892,41.4700,91.9300
304,1.5709,51.4563,97.9612,1.9359,46.1864,91.1017,1.7146,50.0300,94.7400
308,1.8846,46.6912,95.8640,2.4285,40.6563,89.7903,2.2423,42.2800,92.9500
312,1.7978,55.9708,97.4476,1.9665,51.5578,95.5779,2.8004,37.2300,93.1800
316,1.3810,61.1168,99.1878,2.2136,44.6872,94.3396,2.1218,46.6300,93.4000
320,1.2221,63.7985,99.6852,2.6486,38.2353,94.9449,2.4848,43.0900,93.9000
324,1.6599,53.8095,95.8333,2.8515,33.8086,95.9267,2.3723,42.9100,90.7600
328,1.3536,60.1283,98.5335,2.2876,40.4171,96.2264,2.0939,43.6700,95.3800
332,1.4147,58.9286,96.9866,2.2277,38.2266,93.8916,1.8911,46.6400,92.6200
336,1.7247,55.6522,98.5870,1.5947,57.7614,96.3041,2.2335,44.1900,93.8300
340,1.4691,59.9787,97.6521,2.2873,39.8851,93.1034,2.3640,41.3100,92.7400
344,1.0409,66.7636,98.3527,1.7018,48.4058,96.4251,1.6289,52.9200,95.6700
348,1.4304,55.6987,97.3241,1.9911,46.1613,94.9465,1.7925,50.7800,95.3300
352,1.7062,51.9194,95.2015,1.9137,45.8502,91.7004,1.7631,50.3200,93.8100
356,1.2302,60.5634,98.3099,1.5542,52.7633,95.8290,1.4964,54.2300,95.9000
360,1.9147,48.8932,93.9365,1.9487,47.3788,94.2631,2.3617,43.9900,91.6600
364,1.4336,59.8307,98.4948,1.3308,59.1278,97.5659,1.5631,54.9900,96.1400
368,1.5100,55.0308,96.8172,1.7970,51.0448,96.0199,2.0060,45.8800,93.9900
372,1.1180,63.5908,96.5898,1.8445,46.4032,87.8419,1.5930,54.3600,90.7300
376,1.4766,60.9082,97.4334,1.9562,48.9562,94.2589,1.8840,51.8900,95.5400
380,1.8319,47.5000,97.9545,1.9106,47.0588,97.1055,1.8081,48.3400,95.9900
