round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.3268,27.2374,81.8093,2.9755,29.9065,57.1028,3.2363,10.0000,50.0000
8,2.0519,26.9720,100.0000,2.7751,21.2226,46.8281,3.4220,10.0000,50.0000
12,4.0592,49.3917,82.4818,5.6959,23.9651,78.9760,7.8931,10.0000,50.0000
16,2.9770,48.9183,100.0000,6.1555,9.9497,68.4422,6.7631,10.0000,50.0000
20,2.2391,19.0476,73.6575,4.0490,20.2447,43.0478,3.4314,10.0000,50.0000
24,1.6107,33.3333,100.0000,3.4775,5.9946,57.8565,4.3467,10.0000,50.0000
28,2.4977,20.6413,77.3547,3.9352,0.0000,64.2157,3.6175,10.0000,50.0000
32,2.2701,14.5361,74.7423,3.0428,29.9737,57.9316,3.5865,10.0000,50.0000
36,2.2841,29.2737,78.3240,4.4571,12.2137,51.1450,3.6332,10.0000,50.0000
40,2.3487,37.0450,91.1135,4.5116,14.9631,40.7798,4.6419,10.0000,50.0022
44,3.1151,38.4686,75.2051,5.1611,0.0000,54.8200,4.8733,10.0000,49.9967
48,2.6304,24.2331,79.2434,3.6351,9.5477,61.8090,3.7550,10.0000,50.0000
52,2.0417,26.3655,88.1303,4.7874,13.7324,31.1033,3.9505,10.0000,50.0011
56,2.0230,17.2172,87.0871,3.4997,9.4186,34.8837,3.0936,10.0022,50.0000
60,2.7932,39.4419,84.7442,4.3729,11.0246,67.7043,4.9026,10.0000,50.3422
64,2.9136,22.9299,77.3248,3.5385,0.0000,67.6028,3.8930,10.0000,50.0000
68,2.3496,26.3485,79.3568,4.0906,0.0000,44.3195,3.6425,10.0000,50.0000
72,2.4998,16.3616,61.2128,2.8688,7.2421,55.5556,2.7728,10.0011,50.0000
76,2.1760,27.9958,86.9565,3.8808,0.0000,36.8483,3.6090,10.0000,50.0000
80,2.2666,24.8507,77.4194,2.8095,7.2939,49.4715,2.7782,10.0000,50.0000
84,2.1551,40.4472,91.3618,4.6428,4.9000,44.0000,4.3187,10.0000,50.0000
