round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,2.0942,27.2374,81.8093,2.6869,29.9065,57.1028,2.8674,10.0000,50.0000
8,1.9530,26.9720,100.0000,2.6841,21.2226,46.8281,3.2098,10.0000,50.0000
12,2.8848,49.3917,87.9562,4.4307,23.9651,71.4597,5.7247,10.0000,50.0000
16,2.4220,48.9183,100.0000,5.0810,9.9497,68.4422,5.5575,10.0000,50.0000
20,2.0916,19.0476,73.6575,3.4441,20.2447,43.0478,2.9444,10.0000,50.0000
24,1.6875,33.3333,100.0000,3.0666,5.9946,57.8565,3.6029,10.0000,50.0000
28,2.2307,20.6413,77.3547,3.2229,0.0000,64.2157,3.1283,10.0000,50.0000
32,2.1804,14.5361,74.7423,2.6325,29.9737,57.9316,3.0156,10.0000,50.0000
36,2.1264,29.2737,78.3240,3.7875,12.2137,51.1450,3.1679,10.0000,50.0000
40,2.1748,37.0450,100.0000,3.6773,14.9631,52.4763,3.8425,10.0000,50.0000
44,2.4996,38.4686,75.2051,4.0701,0.0000,54.8200,3.9747,10.0000,50.0000
48,2.1472,24.2331,79.2434,3.0649,9.5477,61.8090,3.1532,10.0000,50.0000
52,1.9518,26.3655,88.6555,3.9121,13.7324,29.9296,3.3104,10.0000,50.0000
56,2.0447,29.2292,87.0871,3.3376,0.0000,34.8837,2.8348,10.0000,50.0000
60,2.3417,39.4419,84.7442,3.6854,11.0246,59.9222,3.9717,10.0000,50.0000
64,2.3929,22.9299,77.3248,3.1069,0.0000,67.6028,3.2567,10.0000,50.0000
68,2.2297,26.3485,79.3568,3.3336,0.0000,44.3195,3.0503,10.0000,50.0000
72,2.4070,16.4760,59.3822,2.6494,7.2421,55.5556,2.6199,10.0000,50.9311
76,1.9788,27.9958,86.9565,3.4922,0.0000,36.8483,3.0475,10.0000,50.0000
80,2.1715,24.8507,77.4194,2.6509,7.2939,49.4715,2.6413,10.0000,50.0000
84,2.1014,40.4472,88.6179,4.2970,4.9000,34.1000,3.8972,10.0000,50.0000
88,2.4807,29.9270,71.5328,3.0433,20.3026,47.7932,3.3744,10.0000,50.0000
92,2.1144,34.9130,90.8124,3.4053,23.0769,50.8547,3.8528,10.0000,50.0000
96,2.0510,42.3604,95.7850,3.0770,21.4058,83.1736,4.1876,10.0000,53.8444
100,2.2437,31.1005,80.5024,2.8403,0.0000,89.2180,2.9916,10.0000,50.0000
104,2.3127,31.2437,89.7877,4.0056,7.7013,34.0723,3.5400,10.0000,50.0000
108,2.1074,26.1735,87.3400,2.7080,28.4722,66.3690,3.2413,10.0000,50.0000
112,2.1770,28.2143,86.1905,3.4910,26.9727,26.9727,3.4564,10.0000,50.0000
116,2.1492,23.5661,79.4264,2.8752,5.5347,47.0919,2.7869,12.7589,54.6967
120,2.4848,18.1818,65.2597,2.8876,0.0000,47.2803,2.7518,10.0000,50.0000
124,1.4886,48.7365,100.0000,4.5112,0.0000,33.4764,3.8770,10.0000,50.0122
128,2.0803,27.4623,75.3187,2.5181,17.6692,43.3584,2.8525,10.0000,50.0000
132,1.9008,25.2415,82.4879,2.5172,9.6341,70.9756,2.8092,10.0000,50.0000
