round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.8741,26.6574,93.7893,3.2934,4.0698,42.0266,2.7692,13.0200,61.5900
8,0.9782,72.0785,99.2864,2.1579,40.6250,87.1622,2.4033,33.9600,80.1200
12,1.2439,51.3953,98.0620,1.7371,39.1499,86.5772,1.7939,32.4100,87.6000
16,1.2835,56.4815,96.6667,2.5484,6.4712,94.3377,1.8127,32.4300,94.6800
20,0.9954,74.9343,99.8247,2.6985,36.0711,98.4759,3.0181,32.7600,93.7700
24,1.0169,61.2121,99.6212,1.9841,34.4182,89.6664,1.4711,48.1300,96.0500
28,1.1286,74.9331,97.0562,3.1171,22.2130,84.8885,1.7326,47.3500,93.2700
32,0.6346,79.2490,99.8024,1.6656,32.7616,97.7702,1.3180,47.8300,98.2800
36,0.3938,90.0376,99.4361,0.6436,72.7426,99.7468,1.2481,56.8300,91.1800
40,0.8464,59.2994,99.5830,0.9358,58.8808,98.3779,1.3307,52.2800,98.3400
44,0.7558,71.1089,99.5931,0.9211,66.0069,98.7952,0.8083,70.4100,99.0900
48,0.2701,91.4708,99.4778,1.5356,47.2763,96.2062,1.2480,56.3400,97.6300
52,0.4278,82.1462,99.9075,1.0108,49.1274,99.2147,1.0245,55.4300,99.0000
56,0.6892,69.9734,99.9114,1.2918,59.3817,97.0149,0.8400,71.0500,98.7400
60,0.8773,70.2955,98.6003,1.2845,54.6889,99.2989,1.3036,57.8900,98.5000
64,0.6137,72.0539,99.8316,1.4449,43.8659,96.2910,0.9834,60.0300,98.6000
68,0.6519,75.2838,99.9127,0.5407,83.1335,99.3605,0.7084,73.5600,99.5100
72,0.4531,83.0365,99.9152,0.8538,68.1818,99.0724,0.8460,69.9400,99.0100
76,0.5979,77.2201,99.5367,0.7490,73.8946,99.1497,1.0396,64.6500,99.4000
80,0.4245,83.6163,99.8302,0.2941,89.1705,99.9232,0.7811,66.3800,99.3200
84,0.5933,77.1709,99.8599,0.8917,66.9472,99.6940,0.7547,71.0900,99.3900
88,0.5288,78.5203,99.9204,0.7377,65.9682,99.5665,0.7560,70.3500,99.2900
92,0.2730,92.7461,99.8273,0.5216,81.6827,99.1236,0.7731,69.7100,99.1400
96,0.4020,84.6847,99.5905,0.4369,86.2264,99.5283,0.6302,76.7200,99.3400
100,0.3502,89.5091,99.8075,0.8630,63.0865,100.0000,0.7015,69.7900,99.5700
104,0.4258,84.2061,99.7466,0.6688,71.0569,99.5935,0.6526,75.0600,99.3300
108,0.2360,93.8956,99.8394,0.8935,70.7883,99.7682,0.8068,71.7200,99.5000
112,0.2451,92.5983,99.7687,0.8768,64.0783,99.7299,0.7903,70.5900,99.3800
116,0.4118,86.3810,99.9235,0.5865,77.4300,99.3410,0.7218,72.0700,99.4200
120,0.5187,82.1361,99.3384,0.8258,69.7380,99.0702,0.6443,76.7200,99.5600
124,0.4084,84.3571,99.4267,0.6891,70.2954,99.9156,0.6319,73.3800,99.4800
128,0.4465,80.6588,99.6622,0.6371,76.5385,99.4231,0.7250,70.4300,99.4800
132,0.6172,76.0073,99.9084,1.3258,53.2599,99.5409,0.9556,63.4900,99.3900
136,0.5627,80.3785,99.1036,0.2716,90.3308,99.6607,0.6086,76.6900,99.4000
140,0.4070,85.1333,100.0000,0.5194,79.7517,99.8448,0.5818,76.2100,99.5700
144,0.2538,92.3145,99.4700,0.7315,70.5588,99.9166,0.6829,74.2200,99.5100
148,0.2512,94.0028,99.5816,1.0073,61.1665,99.6930,0.6995,73.7200,99.4600
152,0.3001,89.5987,99.5905,0.7174,74.1208,99.0081,0.6155,76.8000,99.6100
156,0.3707,88.0539,99.7110,0.4332,85.3731,99.7761,0.6176,76.5400,99.4300
160,0.3034,86.9822,99.9155,0.7114,69.3811,99.6743,0.7755,68.2300,99.4100
164,0.3707,87.7287,99.6189,0.5367,77.8466,99.8451,0.5803,79.6800,99.5600
168,0.2417,91.4644,100.0000,0.7807,70.6113,99.6082,0.7901,72.7800,99.5100
172,0.6296,76.1803,99.3562,0.6529,74.4780,99.6133,0.6041,76.1400,99.5800
176,0.2773,88.8963,99.8005,1.2705,45.2862,98.3165,0.7733,69.9800,99.3200
180,0.3250,89.6332,99.8405,0.5261,80.2000,99.6000,0.5566,78.6100,99.6200
184,0.5275,76.5833,100.0000,0.4634,83.5582,99.9157,0.5596,78.5400,99.6800
188,0.3487,86.7229,99.5785,0.3056,89.5215,99.5875,0.5239,79.5000,99.6800
192,0.2149,92.9266,99.9116,0.5634,78.3401,99.5951,0.6372,76.1800,99.6300
196,0.6062,75.2028,99.8841,0.5225,79.7774,99.9072,0.6350,74.4300,99.6800
200,0.4533,83.0818,99.7617,0.7158,69.9122,99.2817,0.5215,79.8300,99.7500
204,0.2950,90.1042,99.9132,0.6112,76.3636,99.6047,0.5486,79.7800,99.6400
208,0.4266,83.6379,100.0000,0.4534,85.9841,99.6024,0.4977,81.3700,99.5100
212,0.2080,93.4579,99.9065,0.6283,77.1272,99.2974,0.6360,76.8600,99.4900
216,0.5918,78.5455,99.7273,0.8152,67.7284,99.5809,0.6549,75.5900,99.5800
220,0.2988,89.2734,99.7232,0.7084,73.0146,99.6145,0.5542,79.8000,99.7300
224,0.2790,90.3256,99.9070,0.4116,85.3296,99.6286,0.6906,73.7700,99.6200
228,0.2973,90.3657,99.7187,0.4443,82.1328,99.6258,0.5496,78.1000,99.5500
232,0.2838,91.2530,99.6848,0.7008,77.3160,99.3074,0.5698,80.4100,99.7000
