round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,0.8239,75.8514,98.9164,0.9296,71.5997,97.0060,1.0854,64.2900,96.4200
8,0.4886,87.2771,98.7844,0.6258,82.4627,98.4142,0.6905,79.6600,98.1200
12,0.4531,88.0000,99.5000,0.5217,83.7884,98.9761,0.6193,80.8200,98.6600
16,0.3720,89.2336,99.9088,0.6808,74.2540,98.5507,0.6933,73.8500,98.7800
20,0.3802,88.8998,99.1159,0.4590,86.7555,98.9812,0.4396,87.1400,99.2700
24,0.2724,91.1251,99.6506,0.5320,84.6914,98.2716,0.4058,88.4100,99.1400
28,0.3266,91.0684,99.4992,0.4002,87.8764,99.0734,0.4253,86.8700,99.1300
32,0.2719,92.2034,99.8305,0.3972,87.6859,99.5041,0.3788,88.3700,99.3900
36,0.3016,91.6593,99.4676,0.3625,90.4836,98.7520,0.3485,89.6900,99.3500
40,0.2206,94.4495,99.7270,0.3060,90.7313,99.4898,0.3299,90.1500,99.4000
44,0.2604,93.1245,99.6519,0.3577,89.2747,99.5370,0.3454,89.4500,99.5900
48,0.2834,91.5980,99.5881,0.3410,90.4880,99.0074,0.3049,90.8100,99.4600
52,0.2085,93.4179,99.5242,0.2939,90.7308,99.7326,0.3366,89.8000,99.4500
56,0.2819,90.0802,99.7996,0.2409,92.7419,99.8208,0.3012,91.1400,99.5600
60,0.2878,91.9643,99.7565,0.2791,92.3465,99.4954,0.2983,91.0900,99.5800
64,0.2547,92.9921,99.3701,0.2818,90.8610,99.5468,0.2852,91.1500,99.5500
68,0.2548,92.5747,99.5157,0.2506,92.6298,99.2462,0.2646,92.1400,99.5600
72,0.2086,94.2394,99.7300,0.2497,93.6378,99.7553,0.2755,91.4200,99.6000
76,0.2202,93.5169,99.4671,0.2957,89.8240,99.7705,0.2859,91.0000,99.6600
80,0.1343,96.3311,99.9147,0.3947,85.9441,99.5766,0.3408,88.3700,99.5800
84,0.2390,93.6153,99.2537,0.2509,92.7140,99.5446,0.2449,92.3600,99.6600
88,0.1872,94.6457,99.6850,0.2842,91.4182,99.9097,0.2679,91.4800,99.6600
92,0.2024,94.3498,99.8452,0.2444,93.3389,99.6669,0.2533,92.4500,99.5800
96,0.1769,94.3199,99.7758,0.2469,92.8571,99.6473,0.2446,92.7200,99.6500
100,0.2308,93.2879,99.4163,0.2297,93.3283,99.6252,0.2341,92.6800,99.6700
104,0.2230,93.2470,99.9075,0.2267,93.7439,99.5112,0.2300,93.0400,99.7100
108,0.1516,95.6105,99.7606,0.2559,92.5994,99.5375,0.2447,92.6900,99.6000
112,0.2464,91.8089,99.7440,0.2315,94.0287,99.8488,0.2279,93.2000,99.7000
116,0.1991,94.1176,99.8388,0.2886,91.2150,99.5327,0.2358,92.4500,99.7500
120,0.1663,94.7819,99.9221,0.2222,92.7140,99.7268,0.2424,92.4300,99.7700
124,0.1908,93.8450,99.7720,0.2835,91.4806,99.6691,0.2367,92.8000,99.7400
128,0.1951,94.0228,99.8102,0.2123,93.8179,99.6658,0.2083,93.8600,99.7600
132,0.1688,95.4833,99.8193,0.2152,94.1086,99.4644,0.2088,93.7500,99.7500
136,0.1780,95.2342,99.8357,0.1961,94.2186,99.9097,0.2060,93.7700,99.7400
140,0.1585,95.7346,99.9052,0.2072,93.7763,99.6636,0.2292,92.9200,99.6600
144,0.1593,95.5768,99.6531,0.2032,93.8740,99.7412,0.2309,93.0000,99.6900
148,0.2003,94.0226,99.8384,0.1705,95.5024,99.8086,0.1946,94.1600,99.7200
152,0.1476,96.0489,100.0000,0.2319,92.9974,99.3168,0.2100,93.4300,99.7400
156,0.1669,94.5578,99.7732,0.2085,93.9922,99.8062,0.1964,94.1700,99.6900
160,0.1364,95.8746,99.6700,0.2191,92.9577,99.7653,0.2046,93.8700,99.7700
