round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.4047,41.8079,100.0000,3.0606,0.0000,52.3404,3.2314,10.0000,50.0000
8,1.6506,31.2687,100.0000,2.6802,27.4545,53.1818,2.8115,10.0000,50.0000
12,2.0830,25.1894,75.8523,2.7376,0.0000,20.2634,2.4086,10.0000,50.0000
16,2.0309,18.3769,78.8246,3.2236,0.0000,33.7549,2.6364,10.0000,50.0000
20,1.8914,27.0115,90.4598,3.1633,0.0000,39.2250,2.6637,10.0000,50.0000
24,1.8154,34.1246,90.9001,2.7888,0.0000,67.2467,2.5880,10.0000,50.0000
28,2.0366,23.8734,78.8111,2.0956,40.0697,64.6341,2.4913,10.0000,50.0600
32,2.0634,20.4211,81.7895,2.6794,7.4819,35.8005,2.4487,11.5300,51.4500
36,2.0861,24.1063,74.8854,2.5066,7.6004,64.6037,2.5367,10.0000,50.0000
40,2.0632,31.1377,71.8563,2.0567,21.4582,100.0000,2.4140,10.0000,50.0000
44,1.8898,24.8366,86.4924,2.7076,10.9838,47.5645,2.4882,10.0000,50.1800
48,1.9578,23.1660,89.8649,2.4915,11.4807,42.3820,2.4763,9.9900,53.7800
52,2.0422,19.7471,78.8911,2.3821,13.3409,45.4960,2.4982,10.0000,51.1700
56,1.9274,26.9415,90.6040,2.9069,7.4306,21.7547,2.4659,10.0000,50.0000
60,1.9970,31.9606,87.9141,2.3151,28.1040,56.9631,2.5870,10.0000,50.0000
64,1.7099,43.3884,89.1736,2.5441,26.8059,58.3986,2.6562,10.0000,54.5800
68,1.9410,35.1077,83.0165,2.6094,9.5703,66.0156,2.5558,10.0000,50.0000
72,1.6575,43.7376,95.8250,2.8936,20.9945,65.1934,2.9293,10.0000,53.1700
76,1.9668,33.5358,90.1580,2.7236,20.7231,43.8272,2.6074,10.0000,56.4400
80,1.8046,36.9610,92.6078,2.9268,9.5006,42.2655,2.7382,10.0000,53.5500
84,1.6577,35.8779,97.4918,2.5693,11.4496,69.1176,2.7519,11.8700,56.4500
88,1.6569,33.6893,96.4078,2.2427,22.6230,69.8361,2.6994,13.3400,50.1300
92,1.7463,39.7351,94.1501,2.9416,18.3946,45.4849,2.7364,13.1500,57.5500
96,1.7851,32.3301,96.5049,2.6143,5.5613,53.1411,2.4826,13.2900,61.7300
100,1.7055,35.6250,98.3333,2.6006,21.3099,58.9443,2.7547,10.0000,58.7900
104,2.0098,24.7312,78.7097,2.6016,14.5192,47.7885,2.5279,10.0000,55.3400
108,1.7508,36.8644,89.9364,2.2990,23.7037,60.0000,2.4248,12.7200,57.5900
112,1.9180,29.9649,87.5220,2.2864,8.4408,76.7878,2.3376,15.5400,62.6000
116,1.6593,32.8720,95.8478,2.4597,16.9247,65.7379,2.4413,14.1500,62.9300
120,1.8373,32.4236,84.4978,2.0872,23.1588,63.3540,2.4370,15.3300,53.7300
124,1.6161,41.5957,94.0426,2.3745,10.2516,71.0158,2.4899,10.0000,58.1200
128,1.8098,37.4872,85.0868,2.6885,0.0000,65.1204,2.5275,10.0000,63.3700
132,1.9753,25.9740,84.2158,2.5386,0.0000,56.4651,2.3338,11.2300,63.1700
136,1.7095,37.3380,85.3946,2.3114,11.4923,65.4374,2.3200,15.5500,62.6900
140,1.9423,25.4144,87.7532,2.2765,5.6430,62.2047,2.1775,18.0000,66.1000
144,1.8201,37.0829,86.7493,2.8749,12.2060,52.4076,2.5674,10.0000,60.5000
148,1.5578,57.0213,83.5461,2.8191,17.7060,61.5813,2.7434,16.3400,57.8200
152,1.8086,38.8489,87.2559,2.5907,7.4115,43.4735,2.1640,18.5400,70.6300
156,1.8338,25.2915,92.0179,2.7069,15.9881,68.3217,2.5073,10.0000,54.1200
160,1.8451,32.3423,86.5766,2.3909,11.3438,64.7469,2.3415,16.7500,62.8200
164,1.7593,30.6897,96.4368,2.3451,7.3446,75.7062,2.4102,10.0000,61.7500
168,1.7516,43.1772,82.1792,2.6875,21.0898,49.1423,2.5141,15.6300,57.2800
172,1.7770,28.8577,92.1844,2.7676,6.0576,52.1351,2.4417,12.5900,64.1200
176,1.7518,35.3368,93.0570,2.5540,9.8672,73.4345,2.5304,10.0000,62.6600
180,1.8665,31.4124,86.3277,2.1565,24.6914,67.7778,2.1645,17.9600,71.5000
184,1.8129,24.2494,92.0323,2.3881,12.0560,70.1830,2.2677,15.4300,67.8700
188,1.3050,54.5069,96.9247,2.9320,22.2352,51.4552,2.5914,17.0800,62.1800
192,1.9038,37.3958,79.2708,2.8151,0.0000,70.6736,2.3460,17.0700,66.5900
196,1.7854,30.6920,92.1875,2.6868,11.8201,48.0126,2.2821,17.1500,70.7900
200,1.8466,30.6590,87.4881,2.2158,16.1731,76.7654,2.1885,17.2700,73.4900
204,1.9116,26.6600,87.7264,2.3286,13.7998,62.2935,2.1217,17.4600,76.3500
208,1.6526,34.8170,95.4500,2.7725,7.1298,48.1718,2.4497,15.2200,56.5800
212,1.7065,32.2548,93.4277,2.2415,27.1936,65.0471,2.2164,17.0500,69.7800
216,1.5865,41.8838,95.9920,1.9389,29.7669,89.3008,2.2280,16.7700,71.4300
220,1.7860,34.0887,86.4039,2.4532,15.0049,63.5735,2.3950,12.8500,69.7000
224,1.6606,39.1863,93.2548,1.9266,30.0731,84.8263,2.1337,20.6800,75.6500
228,1.9439,25.5440,81.6462,2.7357,3.8069,66.9452,2.3610,12.8200,68.9400
232,1.6686,41.0167,95.2673,2.2696,7.0892,74.5621,2.1855,16.1900,71.8600
236,1.3430,55.2154,99.6599,2.3863,31.5306,61.8367,3.0242,13.5300,59.2300
240,1.8925,34.6939,84.3878,2.2543,13.4409,65.3226,2.1067,19.9700,74.5100
