round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.3930,41.8079,100.0000,2.7441,0.0000,73.7234,3.2709,10.0000,50.0100
8,1.7755,36.5634,98.7013,3.6931,23.0000,52.4545,3.7407,12.3300,49.5500
12,2.1086,25.1894,74.5265,2.9508,0.0000,23.5056,2.5055,10.0300,53.5200
16,2.0948,16.0448,74.9067,3.5080,0.0000,19.7471,2.8803,8.0400,47.3100
20,1.8050,26.4368,90.4598,3.5088,0.0000,39.2250,2.9715,11.7300,49.9900
24,2.0417,34.1246,72.7003,3.0981,0.0000,65.7114,2.8014,10.0000,52.1200
28,2.1078,25.6951,78.7152,2.3076,39.1115,63.4146,2.6268,12.7400,49.1800
32,2.0851,22.4211,79.6842,3.0766,5.1488,32.3411,2.6104,13.6500,50.0000
36,2.1669,24.1063,74.8854,2.5604,7.6004,64.6037,2.6731,10.0000,50.0000
40,2.1262,28.6427,71.6567,1.9606,20.2154,100.0000,2.3731,10.0600,50.5900
44,1.8302,31.6993,87.7996,2.8936,13.8491,48.2330,2.6497,13.6700,52.0200
48,1.8853,22.9730,93.5328,2.6476,11.3734,46.6738,2.6301,10.0000,56.3900
52,1.9236,29.5720,80.2529,2.4552,13.4550,48.6887,2.5501,16.4700,51.9300
56,1.9156,27.5168,90.6040,3.3122,7.3411,21.7547,2.6404,11.0000,49.9800
60,1.8345,32.3187,88.0036,2.2243,28.7752,56.7953,2.7559,10.7200,50.9100
64,1.6805,43.3884,88.7603,2.7992,26.8059,56.3098,2.8040,10.0000,59.4700
68,1.8875,34.9810,80.8619,2.6745,9.4727,68.3594,2.8191,10.0400,59.5500
72,1.5582,44.0358,98.8072,3.0505,21.2155,60.8840,3.2444,10.1400,60.6100
76,1.9497,33.5358,86.3913,3.4742,20.7231,35.0970,3.2949,10.0000,50.0100
80,1.6509,38.6037,93.2238,2.7329,11.5713,46.5286,2.6356,14.3000,55.0600
84,1.6642,32.6063,94.6565,2.2837,20.2731,67.0168,2.5538,10.5700,59.6700
88,1.6446,33.8835,96.0194,2.2049,22.9508,72.0219,2.8405,14.5100,55.9700
92,1.7493,36.5342,92.7152,3.3135,17.2798,43.2553,3.0133,13.7200,60.6300
96,1.7020,26.2136,96.0194,2.8058,7.4150,56.0247,2.6782,11.7600,63.6100
100,1.7650,35.6250,96.6667,2.7079,21.3099,65.4936,3.0020,10.0000,60.3400
104,1.9932,24.8387,82.0430,2.5900,15.0000,48.5577,2.5182,10.5400,60.5800
108,1.7397,35.1695,89.7246,2.3970,22.1399,64.1152,2.5043,12.6000,62.6300
112,1.9979,29.0861,80.3163,2.2992,7.7374,73.1536,2.3310,15.0900,64.4600
116,1.5617,37.2549,97.2318,2.7364,14.0351,63.0547,2.5502,18.3500,64.2900
120,1.8339,37.1179,86.8996,2.1159,23.2476,72.0497,2.8067,16.7900,57.1000
124,1.9308,42.8723,90.1064,2.9704,12.0224,60.2982,3.4991,11.8300,56.0200
128,1.8388,38.7130,83.1461,2.7572,1.1597,66.9938,2.6082,12.1100,61.6800
132,2.1882,27.0729,71.4286,2.6995,0.2791,45.8605,2.5644,14.1800,57.1900
136,1.6206,38.3981,93.2862,2.4155,15.6947,63.8079,2.6503,14.6100,57.4600
140,1.9857,28.1768,81.0313,2.4382,8.2677,53.0184,2.3958,15.1200,58.3600
144,1.9056,37.0829,89.4185,3.3492,12.2060,31.5789,3.0721,10.0000,53.4100
148,1.7114,55.8865,80.6383,3.3439,17.2606,48.5523,3.3994,15.8400,54.6100
152,1.7968,37.7184,89.8253,2.8469,7.5221,25.0000,2.3171,18.2300,64.5300
156,1.7341,28.8789,95.1570,2.6751,12.2145,69.6127,2.5493,13.2900,57.7300
160,1.9444,35.6757,85.2252,2.5385,12.3037,67.4520,2.5510,16.8200,60.5200
164,1.9772,30.6897,89.5402,2.7208,7.3446,69.0207,3.0966,10.2400,51.9700
168,2.0098,40.8350,78.5132,4.1984,22.0989,50.7568,3.0337,15.2000,54.7500
172,1.8227,26.2525,86.9739,3.3889,0.8937,45.1837,2.7653,11.0200,54.8200
176,1.9693,35.7513,91.2953,3.0133,11.1006,67.3624,2.9875,11.7800,54.9700
180,1.9020,29.2655,86.4407,2.3847,11.9753,61.1111,2.2617,19.4400,67.5300
184,1.9633,22.7483,92.4942,2.3588,6.8891,69.8601,2.3367,15.7900,63.6600
188,1.4008,52.4920,99.0456,3.6346,22.9336,48.0792,3.0712,16.1800,58.2300
192,1.9075,36.3542,78.6458,2.7730,0.0000,63.6269,2.3476,17.2400,62.9600
