round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,1.3921,66.4918,95.8021,1.6273,59.4720,91.9255,1.7165,44.2000,91.1900
8,0.9312,71.6895,98.5388,1.4998,47.0053,91.4329,1.2282,60.1200,94.8500
12,0.6533,86.1965,98.7997,0.7541,78.3892,97.7671,0.9332,72.2800,97.7400
16,0.5878,87.7193,99.7494,1.0507,67.4658,97.3459,0.8518,77.1200,98.3600
20,0.5118,83.2685,99.6109,0.7748,76.2481,98.1846,0.8165,73.3700,98.4900
24,0.4616,90.2460,99.1518,0.5891,87.7568,99.0961,0.6808,83.1500,98.6800
28,0.4231,90.5804,99.1437,0.5429,86.8297,99.1325,0.5620,84.4000,98.7400
32,0.4204,89.2977,99.5819,0.6297,82.4473,98.0591,0.5589,82.2400,98.7400
36,0.2792,93.5201,98.9492,0.4290,88.4348,99.3913,0.5833,83.0400,98.5800
40,0.4436,88.2955,99.1953,0.4788,86.7229,99.0023,0.4657,88.0400,99.0100
44,0.4136,89.2410,99.4105,0.4629,86.7133,99.3007,0.4560,87.4800,99.1600
48,0.3953,90.0538,99.4624,0.3467,91.9714,99.3641,0.4568,87.7500,99.0700
52,0.3438,90.9335,99.2612,0.5877,78.7367,98.9324,0.5018,84.2000,98.8900
56,0.2180,95.3629,100.0000,0.7553,71.2856,98.3064,0.5070,82.2600,98.9700
60,0.3844,89.2528,99.4882,0.4041,88.7938,99.0661,0.4083,88.3600,99.2100
64,0.3352,90.7863,99.2851,0.5109,85.8854,98.8879,0.3850,89.5800,99.3400
68,0.3141,91.6037,99.9160,0.4430,86.5637,99.0734,0.4125,87.8700,99.2900
72,0.2834,93.1992,99.4253,0.5756,80.0000,98.6341,0.4412,86.4200,99.1700
76,0.2818,92.3684,99.3860,0.3463,90.9357,98.8304,0.3977,88.1500,99.2300
80,0.2541,92.7848,99.7468,0.3190,91.0522,99.5029,0.4484,85.8200,99.1800
84,0.2721,92.1541,99.6434,0.2963,92.4150,99.3025,0.3845,88.7000,99.3900
88,0.3725,88.7358,99.5948,0.2927,92.1538,99.6923,0.3413,90.5600,99.4000
92,0.2714,92.7595,99.5977,0.3292,91.7235,99.4881,0.3470,90.3700,99.3800
96,0.2989,91.8206,98.9446,0.4062,88.0314,99.2806,0.3436,90.0900,99.4200
100,0.3285,91.3763,99.7387,0.3688,87.6673,99.5220,0.3461,89.9200,99.4400
104,0.3361,91.1165,99.3480,0.3400,90.8948,99.5290,0.3363,90.4200,99.3300
108,0.2390,93.6249,99.7035,0.2538,93.2610,99.2254,0.3233,90.4500,99.4400
112,0.2263,94.3450,99.3402,0.3793,88.1303,99.3794,0.3384,89.7400,99.3800
116,0.3170,90.5109,99.6350,0.2926,91.3119,99.6525,0.3109,90.9500,99.4700
120,0.2365,92.9795,99.4863,0.3957,88.0392,99.3137,0.3426,89.6200,99.3900
124,0.3131,90.1226,99.3511,0.2982,91.2490,99.6022,0.3201,91.0500,99.4700
128,0.3275,89.0999,99.6697,0.2943,91.1619,99.6028,0.3213,90.6900,99.3900
132,0.2177,93.2406,99.6024,0.3020,90.9297,99.6977,0.3019,91.3100,99.4300
136,0.2692,91.6328,99.5938,0.2705,92.5439,99.5614,0.3237,90.2600,99.4600
140,0.1794,95.0777,99.6546,0.2507,92.6929,99.6716,0.3091,90.3900,99.4500
144,0.2300,93.3490,99.8435,0.2906,91.1283,99.9036,0.2948,91.3800,99.4700
148,0.1953,94.2885,99.6128,0.2642,91.9965,99.6482,0.3256,90.0500,99.4800
152,0.2153,93.1902,99.7039,0.3126,90.7074,99.5146,0.3080,90.5200,99.5200
156,0.2371,93.1604,99.7642,0.2810,91.0798,99.5305,0.3120,90.3700,99.4900
160,0.2788,92.5293,99.4599,0.3293,90.0908,99.3949,0.2979,91.2600,99.5100
164,0.2570,91.7269,99.5984,0.3454,89.2511,99.2952,0.2902,91.1500,99.4900
168,0.3009,91.7287,99.3383,0.3362,89.3478,99.5652,0.2832,91.6300,99.5100
172,0.2522,92.7980,99.5861,0.3401,88.8446,99.3625,0.2701,92.1500,99.5400
176,0.2369,93.4441,99.7378,0.2672,92.1127,99.7887,0.2796,91.7500,99.5300
