round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
4,5.0989,10.6447,77.5112,4.0826,36.2578,59.7050,5.5676,10.2800,50.4500
8,4.5499,31.8721,76.5297,7.8373,0.0000,33.5102,6.3675,11.3500,50.7100
12,5.6357,18.6797,80.0450,6.3966,21.1324,26.7145,6.7403,11.3500,50.0400
16,5.2189,7.1846,88.2206,6.8313,0.0000,34.1610,5.8996,9.8200,50.2100
20,4.0176,8.3268,100.0000,6.2860,0.0000,41.5280,5.7184,10.1000,49.2100
24,2.7440,7.5488,70.9075,2.4120,22.7609,76.9104,3.2015,8.9200,48.9200
28,2.7162,10.5614,73.3587,2.8842,7.7287,66.1672,3.0540,10.2800,51.8600
32,3.0785,13.0435,74.7492,3.5885,12.9958,40.5063,3.7164,9.8200,50.8100
36,2.4870,26.8827,100.0000,4.6959,0.0000,38.0000,4.1086,10.2800,51.6300
40,2.3890,37.1617,83.1748,3.2443,20.4912,48.7337,3.6537,9.5800,48.5100
44,2.4720,28.5188,80.7664,3.8192,16.3462,32.3427,3.5762,9.8000,48.3800
48,2.7553,19.9821,69.1756,3.2359,0.0000,52.7027,3.2102,9.5800,50.6400
52,2.5994,9.8724,82.4715,3.8143,9.1637,17.2598,3.3045,11.3500,49.7600
56,2.6368,12.2984,90.3226,3.2427,19.2456,36.8745,3.3103,8.9200,49.4700
60,2.6822,7.6766,68.7820,2.7652,13.2296,50.8949,2.9435,8.9200,50.2100
64,3.1400,17.1565,78.5544,4.1443,8.7254,23.7810,3.8628,10.3200,48.6000
68,2.6621,16.1209,100.0000,3.8882,0.0000,65.3282,3.7771,9.8000,50.0900
72,2.7397,35.2490,100.0000,3.9325,23.0244,69.5610,4.6782,10.3200,51.3300
76,2.3434,14.5614,100.0000,4.2013,11.6959,39.6686,3.7177,9.8200,51.1000
80,2.6802,27.4684,100.0000,4.2403,7.5394,61.8061,4.5749,9.8200,51.6400
84,2.4275,17.9743,100.0000,2.8454,27.1142,66.1726,3.8074,9.8200,49.9100
88,2.9155,22.5284,77.8768,3.6982,11.5385,44.5385,3.5381,10.1000,50.3900
92,2.5384,18.8254,90.3459,2.4080,40.8703,74.4881,3.6150,9.7400,49.8300
96,2.6701,26.7370,90.9411,4.2877,0.0000,44.9313,3.8913,11.3500,50.5000
100,2.4837,27.7875,66.9861,3.3871,5.5449,55.6405,3.3705,10.2800,49.7200
104,2.5330,18.0929,85.9821,3.6276,0.0000,56.6719,3.5343,10.1000,48.6500
108,2.8256,22.2387,91.1045,3.6197,18.2029,62.5097,3.8486,11.3500,51.1200
112,2.4389,10.7446,69.4628,2.9483,11.7921,40.1086,2.7942,10.3200,50.6700
116,2.7111,8.7591,77.1898,3.5798,8.7750,37.7932,3.2641,10.1000,49.5600
120,2.8342,18.4075,100.0000,4.3442,10.1961,44.4118,4.1414,11.3500,51.1600
124,2.4982,22.7830,91.3482,3.7718,6.5235,43.1981,3.5020,9.7400,50.2400
128,2.7759,13.4600,68.8687,2.5053,29.0963,61.2711,3.2916,9.8200,50.1300
132,2.2433,30.1524,89.8608,4.2559,15.0416,22.7513,3.9058,11.3500,51.0800
136,3.2050,19.9838,72.7864,4.2869,0.0000,43.5088,3.8998,10.3200,50.8700
140,2.4911,8.7219,84.7150,2.6633,16.5025,76.1084,3.1916,10.1000,48.4900
144,2.9774,21.3615,78.4820,4.1693,0.0000,37.0299,3.5714,10.1000,49.2300
148,2.3099,26.2343,85.9632,3.2577,10.7300,71.6799,3.6126,9.5800,51.1300
152,2.6078,21.5396,70.9845,3.0061,15.0485,56.2413,3.3366,9.8200,50.6400
156,2.8796,25.5503,75.2358,3.6144,13.4585,44.9139,3.7171,9.8200,50.1700
160,2.8411,22.7723,77.4077,3.5392,12.1785,27.9123,3.4505,9.7400,48.8400
164,2.5694,33.4940,100.0000,3.7264,16.1233,57.3568,4.0393,9.8200,48.6900
168,2.7144,6.6170,87.9239,2.8719,0.0000,73.1884,3.3414,9.8000,48.6500
172,2.7769,12.8311,59.6854,2.2034,40.5578,54.0239,3.0256,9.7400,50.7500
176,2.4257,10.5769,83.1294,2.7968,7.5352,64.1549,3.1850,11.3500,51.2700
180,2.5093,5.2279,90.2145,4.0199,6.4777,20.8097,3.2917,10.2800,50.6700
184,2.8097,20.6101,62.4256,3.5006,11.3943,43.3283,3.3167,9.5800,50.5600
188,2.2884,19.1585,93.2856,3.2582,9.3458,59.1121,3.5690,9.8200,49.0300
192,2.4025,8.3902,100.0000,3.1901,22.4979,58.5608,3.4006,10.1000,51.1300
196,2.1154,8.8835,100.0000,2.9745,21.7706,57.8139,3.1549,11.3500,49.9300
200,2.7740,16.2069,87.4138,3.9648,15.4595,61.2973,3.8016,9.7400,51.5600
204,2.5460,21.5200,77.7600,3.1076,13.6288,82.9431,3.5029,9.8200,50.2500
208,2.5334,30.2619,100.0000,4.0960,7.8278,51.9569,3.9073,9.8000,50.3200
212,2.5482,10.0094,100.0000,4.0191,0.0000,43.5946,3.7775,10.1000,50.0200
216,3.1181,19.5837,61.3724,3.9913,0.0000,50.7840,3.6436,9.8200,49.8700
220,2.8139,6.9337,62.6348,3.1034,14.2336,58.5766,3.1509,9.5800,48.7300
224,1.8525,32.0380,100.0000,3.7717,11.4453,48.8722,4.0726,9.7400,48.6600
228,2.4456,21.2914,79.2321,3.1925,0.0000,60.3266,3.2599,9.8000,51.3500
232,2.4320,23.2029,100.0000,3.8826,12.2832,30.7803,3.6049,8.9200,48.6100
236,2.7675,7.2617,78.1392,2.8220,33.4239,42.4819,3.2097,10.2800,50.6700
240,2.4462,20.9431,80.5132,4.2236,0.0000,32.1429,3.5891,9.5800,48.4400
244,2.0480,24.0536,100.0000,3.5706,18.6944,43.3976,3.6348,11.3500,50.1500
248,2.4191,8.2835,90.2647,4.2066,0.0000,38.4294,3.4601,9.7400,49.1700
