round,distance
0,10.0000
1,9.8750
2,9.7586
3,9.6437
4,9.5301
5,9.4107
6,9.2999
7,9.1833
8,9.0680
9,8.9613
10,8.8487
11,8.7447
12,8.6419
13,8.5331
14,8.4328
15,8.3337
16,8.2286
17,8.1320
18,8.0365
19,7.9421
20,7.8417
21,7.7425
22,7.6445
23,7.5549
24,7.4663
25,7.3788
26,7.2851
27,7.1997
28,7.1082
29,7.0178
30,6.9356
31,6.8545
32,6.7743
33,6.6950
34,6.6167
35,6.5322
36,6.4558
37,6.3804
38,6.3059
39,6.2322
40,6.1594
41,6.0876
42,6.0093
43,5.9321
44,5.8629
45,5.7946
46,5.7199
47,5.6460
48,5.5803
49,5.5153
50,5.4511
51,5.3877
52,5.3179
53,5.2561
54,5.1950
55,5.1346
56,5.0750
57,5.0089
58,4.9508
59,4.8933
60,4.8294
61,4.7734
62,4.7110
63,4.6492
64,4.5954
65,4.5422
66,4.4897
67,4.4306
68,4.3722
69,4.3217
70,4.2646
71,4.2154
72,4.1596
73,4.1044
74,4.0499
75,4.0033
76,3.9572
77,3.9045
78,3.8524
79,3.8009
80,3.7501
81,3.6998
82,3.6502
83,3.6083
84,3.5598
85,3.5118
86,3.4644
87,3.4247
88,3.3784
89,3.3326
90,3.2945
91,3.2569
92,3.2197
93,3.1830
94,3.1467
95,3.1109
96,3.0683
97,3.0262
98,2.9846
99,2.9507
100,2.9100
101,2.8698
102,2.8373
103,2.7980
104,2.7663
105,2.7278
106,2.6970
107,2.6594
108,2.6222
109,2.5854
110,2.5563
111,2.5275
112,2.4919
113,2.4567
114,2.4291
115,2.3947
116,2.3678
117,2.3341
118,2.3008
119,2.2751
120,2.2496
121,2.2174
122,2.1926
123,2.1682
124,2.1369
125,2.1059
126,2.0825
127,2.0522
128,2.0223
129,1.9999
130,1.9778
131,1.9559
132,1.9343
133,1.9058
134,1.8776
135,1.8498
136,1.8294
137,1.8022
138,1.7824
139,1.7557
140,1.7293
141,1.7104
142,1.6918
143,1.6662
144,1.6480
145,1.6229
146,1.6053
147,1.5807
148,1.5636
149,1.5467
150,1.5300
151,1.5063
152,1.4901
153,1.4669
154,1.4440
155,1.4213
156,1.4061
157,1.3911
158,1.3691
159,1.3473
160,1.3258
161,1.3046
162,1.2836
163,1.2628
164,1.2495
165,1.2364
166,1.2234
167,1.2034
168,1.1836
169,1.1712
170,1.1519
171,1.1399
172,1.1209
173,1.1092
174,1.0906
175,1.0722
176,1.0611
177,1.0503
178,1.0323
179,1.0218
180,1.0113
181,0.9939
182,0.9838
183,0.9738
184,0.9568
185,0.9399
186,0.9305
187,0.9140
188,0.8977
189,0.8887
190,0.8799
191,0.8712
192,0.8625
193,0.8468
194,0.8385
195,0.8303
196,0.8150
197,0.8070
198,0.7992
199,0.7914
200,0.7766
201,0.7619
202,0.7474
203,0.7331
204,0.7189
205,0.7121
206,0.7054
207,0.6988
208,0.6850
209,0.6715
210,0.6652
211,0.6519
212,0.6459
213,0.6328
214,0.6270
215,0.6141
216,0.6014
217,0.5888
218,0.5764
219,0.5713
220,0.5591
221,0.5470
222,0.5423
223,0.5376
224,0.5330
225,0.5212
226,0.5096
227,0.4981
228,0.4940
229,0.4899
230,0.4786
231,0.4747
232,0.4708
233,0.4598
234,0.4561
235,0.4453
236,0.4346
237,0.4240
238,0.4135
239,0.4032
240,0.4002
241,0.3900
242,0.3800
243,0.3772
244,0.3745
245,0.3718
246,0.3692
247,0.3666
248,0.3568
249,0.3472
250,0.3376
251,0.3354
252,0.3260
253,0.3167
254,0.3075
255,0.3057
256,0.3038
257,0.3020
258,0.3002
259,0.2912
260,0.2895
261,0.2807
262,0.2791
263,0.2776
264,0.2689
265,0.2675
266,0.2661
267,0.2575
268,0.2490
269,0.2479
270,0.2395
271,0.2384
272,0.2374
273,0.2363
274,0.2281
275,0.2272
276,0.2191
277,0.2183
278,0.2103
279,0.2024
280,0.1946
281,0.1869
282,0.1793
283,0.1718
284,0.1643
285,0.1570
286,0.1497
287,0.1497
288,0.1426
289,0.1355
290,0.1285
291,0.1287
292,0.1218
293,0.1150
294,0.1154
295,0.1158
296,0.1163
297,0.1167
298,0.1171
299,0.1175
300,0.1179
301,0.1182
302,0.1186
303,0.1190
304,0.1122
305,0.1055
306,0.1060
307,0.0994
308,0.0928
309,0.0863
310,0.0799
311,0.0736
312,0.0745
313,0.0754
314,0.0763
315,0.0700
316,0.0710
317,0.0719
318,0.0657
319,0.0667
320,0.0605
321,0.0616
322,0.0555
323,0.0494
324,0.0435
325,0.0376
326,0.0389
327,0.0403
328,0.0416
329,0.0429
330,0.0442
331,0.0383
332,0.0324
333,0.0338
334,0.0352
335,0.0294
336,0.0309
337,0.0323
338,0.0265
339,0.0209
340,0.0224
341,0.0168
342,0.0112
343,0.0128
344,0.0073
345,0.0018
346,0.0036
347,0.0054
348,0.0071
349,0.0017
350,0.0037
351,0.0019
352,0.0001
353,0.0017
354,0.0037
355,0.0018
356,0.0000
357,0.0054
358,0.0107
359,0.0160
360,0.0211
361,0.0191
362,0.0171
363,0.0151
364,0.0203
365,0.0254
366,0.0233
367,0.0212
368,0.0263
369,0.0242
370,0.0221
371,0.0201
372,0.0180
373,0.0160
374,0.0212
375,0.0191
376,0.0243
377,0.0222
378,0.0273
379,0.0324
380,0.0302
381,0.0280
382,0.0259
383,0.0309
384,0.0360
385,0.0337
386,0.0387
387,0.0364
388,0.0414
389,0.0391
390,0.0368
391,0.0346
392,0.0324
393,0.0374
394,0.0423
395,0.0472
396,0.0448
397,0.0496
398,0.0544
399,0.0591
400,0.0638
401,0.0613
402,0.0659
403,0.0705
404,0.0678
405,0.0724
406,0.0769
407,0.0742
408,0.0715
409,0.0689
410,0.0734
411,0.0707
412,0.0753
413,0.0726
414,0.0699
415,0.0673
416,0.0647
417,0.0621
418,0.0595
419,0.0570
420,0.0617
421,0.0664
422,0.0710
423,0.0683
424,0.0657
425,0.0631
426,0.0677
427,0.0651
428,0.0625
429,0.0600
430,0.0646
431,0.0693
432,0.0666
433,0.0712
434,0.0686
435,0.0659
436,0.0633
437,0.0608
438,0.0654
439,0.0629
440,0.0675
441,0.0721
442,0.0766
443,0.0810
444,0.0854
445,0.0898
446,0.0941
447,0.0912
448,0.0955
449,0.0925
450,0.0896
451,0.0939
452,0.0910
453,0.0953
454,0.0923
455,0.0894
456,0.0937
457,0.0980
458,0.1022
459,0.1064
460,0.1105
461,0.1074
462,0.1114
463,0.1083
464,0.1052
465,0.1093
466,0.1062
467,0.1103
468,0.1144
469,0.1112
470,0.1081
471,0.1122
472,0.1090
473,0.1059
474,0.1100
475,0.1069
476,0.1038
477,0.1080
478,0.1049
479,0.1090
480,0.1059
481,0.1028
482,0.1070
483,0.1039
484,0.1080
485,0.1121
486,0.1162
487,0.1202
488,0.1241
489,0.1280
490,0.1318
491,0.1356
492,0.1322
493,0.1360
494,0.1398
495,0.1435
496,0.1471
497,0.1436
498,0.1472
499,0.1509
500,0.1472
