round,distance
0,10.0000
1,9.8811
2,9.7636
3,9.6475
4,9.5328
5,9.4194
6,9.3074
7,9.1968
8,9.0874
9,8.9794
10,8.8726
11,8.7672
12,8.6630
13,8.5600
14,8.4582
15,8.3577
16,8.2584
17,8.1602
18,8.0633
19,7.9674
20,7.8728
21,7.7792
22,7.6868
23,7.5955
24,7.5052
25,7.4161
26,7.3280
27,7.2409
28,7.1549
29,7.0699
30,6.9859
31,6.9030
32,6.8210
33,6.7400
34,6.6600
35,6.5809
36,6.5027
37,6.4255
38,6.3493
39,6.2739
40,6.1994
41,6.1258
42,6.0531
43,5.9813
44,5.9103
45,5.8402
46,5.7709
47,5.7024
48,5.6347
49,5.5679
50,5.5018
51,5.4365
52,5.3721
53,5.3083
54,5.2454
55,5.1832
56,5.1217
57,5.0610
58,5.0010
59,4.9417
60,4.8831
61,4.8252
62,4.7680
63,4.7115
64,4.6557
65,4.6005
66,4.5460
67,4.4921
68,4.4389
69,4.3863
70,4.3343
71,4.2830
72,4.2323
73,4.1822
74,4.1326
75,4.0837
76,4.0353
77,3.9876
78,3.9404
79,3.8937
80,3.8476
81,3.8021
82,3.7571
83,3.7127
84,3.6687
85,3.6253
86,3.5825
87,3.5401
88,3.4982
89,3.4568
90,3.4160
91,3.3756
92,3.3357
93,3.2963
94,3.2573
95,3.2188
96,3.1808
97,3.1432
98,3.1061
99,3.0694
100,3.0331
101,2.9973
102,2.9619
103,2.9269
104,2.8924
105,2.8582
106,2.8245
107,2.7912
108,2.7582
109,2.7257
110,2.6936
111,2.6618
112,2.6304
113,2.5994
114,2.5687
115,2.5385
116,2.5085
117,2.4790
118,2.4498
119,2.4209
120,2.3924
121,2.3642
122,2.3364
123,2.3089
124,2.2817
125,2.2548
126,2.2283
127,2.2021
128,2.1762
129,2.1506
130,2.1253
131,2.1003
132,2.0756
133,2.0512
134,2.0271
135,2.0033
136,1.9797
137,1.9565
138,1.9335
139,1.9108
140,1.8884
141,1.8662
142,1.8443
143,1.8227
144,1.8013
145,1.7802
146,1.7593
147,1.7387
148,1.7183
149,1.6981
150,1.6783
151,1.6586
152,1.6392
153,1.6200
154,1.6010
155,1.5823
156,1.5638
157,1.5455
158,1.5274
159,1.5095
160,1.4919
161,1.4745
162,1.4572
163,1.4402
164,1.4234
165,1.4068
166,1.3904
167,1.3741
168,1.3581
169,1.3423
170,1.3266
171,1.3111
172,1.2959
173,1.2808
174,1.2659
175,1.2511
176,1.2365
177,1.2222
178,1.2079
179,1.1939
180,1.1800
181,1.1663
182,1.1527
183,1.1394
