round,distance
0,10.0000
1,9.8019
2,9.6077
3,9.4174
4,9.2308
5,9.0479
6,8.8687
7,8.6930
8,8.5208
9,8.3519
10,8.1865
11,8.0243
12,7.8653
13,7.7095
14,7.5568
15,7.4071
16,7.2603
17,7.1165
18,6.9755
19,6.8373
20,6.7019
21,6.5691
22,6.4389
23,6.3114
24,6.1863
25,6.0638
26,5.9437
27,5.8259
28,5.7105
29,5.5974
30,5.4865
31,5.3778
32,5.2712
33,5.1668
34,5.0644
35,4.9641
36,4.8658
37,4.7694
38,4.6749
39,4.5823
40,4.4915
41,4.4025
42,4.3153
43,4.2298
44,4.1460
45,4.0639
46,3.9834
47,3.9044
48,3.8271
49,3.7513
50,3.6770
51,3.6041
52,3.5327
53,3.4627
54,3.3941
55,3.3269
56,3.2610
57,3.1964
58,3.1330
59,3.0710
60,3.0101
61,2.9505
62,2.8920
63,2.8348
64,2.7786
65,2.7235
66,2.6696
67,2.6167
68,2.5649
69,2.5140
70,2.4642
71,2.4154
72,2.3676
73,2.3207
74,2.2747
75,2.2296
76,2.1855
77,2.1422
78,2.0997
79,2.0581
80,2.0173
81,1.9774
82,1.9382
83,1.8998
84,1.8622
85,1.8253
86,1.7891
87,1.7537
88,1.7189
89,1.6849
90,1.6515
91,1.6188
92,1.5867
93,1.5553
94,1.5245
95,1.4943
96,1.4647
97,1.4356
98,1.4072
99,1.3793
100,1.3520
101,1.3252
102,1.2990
103,1.2732
104,1.2480
105,1.2233
106,1.1990
107,1.1753
108,1.1520
109,1.1292
110,1.1068
111,1.0849
112,1.0634
113,1.0423
114,1.0217
115,1.0014
116,0.9816
117,0.9621
118,0.9431
119,0.9244
120,0.9061
121,0.8881
122,0.8705
123,0.8533
124,0.8364
125,0.8198
126,0.8036
127,0.7877
128,0.7721
129,0.7568
130,0.7418
131,0.7271
132,0.7127
133,0.6986
134,0.6847
135,0.6711
136,0.6579
137,0.6448
138,0.6320
139,0.6195
140,0.6072
141,0.5952
142,0.5834
143,0.5719
144,0.5605
145,0.5494
146,0.5385
147,0.5279
148,0.5174
149,0.5072
150,0.4971
151,0.4873
152,0.4776
153,0.4682
154,0.4589
155,0.4498
156,0.4409
157,0.4321
158,0.4236
159,0.4152
160,0.4070
161,0.3989
162,0.3910
163,0.3833
164,0.3757
165,0.3682
166,0.3609
167,0.3538
168,0.3468
169,0.3399
170,0.3332
171,0.3266
172,0.3201
173,0.3138
174,0.3075
175,0.3014
176,0.2955
177,0.2896
178,0.2839
179,0.2783
180,0.2727
181,0.2673
182,0.2620
183,0.2569
184,0.2518
185,0.2468
186,0.2419
187,0.2371
188,0.2324
189,0.2278
190,0.2233
191,0.2189
192,0.2145
193,0.2103
194,0.2061
195,0.2020
196,0.1980
197,0.1941
198,0.1903
199,0.1865
200,0.1828
201,0.1792
202,0.1756
203,0.1721
204,0.1687
205,0.1654
206,0.1621
207,0.1589
208,0.1558
209,0.1527
210,0.1496
211,0.1467
212,0.1438
213,0.1409
214,0.1381
215,0.1354
216,0.1327
217,0.1301
218,0.1275
219,0.1250
220,0.1225
221,0.1201
222,0.1177
223,0.1154
224,0.1131
225,0.1108
226,0.1086
227,0.1065
228,0.1044
229,0.1023
230,0.1003
231,0.0983
232,0.0964
233,0.0944
234,0.0926
235,0.0907
236,0.0889
237,0.0872
238,0.0855
239,0.0838
240,0.0821
241,0.0805
242,0.0789
243,0.0773
244,0.0758
245,0.0743
246,0.0728
247,0.0714
248,0.0700
249,0.0686
250,0.0672
251,0.0659
252,0.0646
253,0.0633
254,0.0620
255,0.0608
256,0.0596
257,0.0584
258,0.0573
259,0.0561
260,0.0550
261,0.0539
262,0.0529
263,0.0518
264,0.0508
265,0.0498
266,0.0488
267,0.0478
268,0.0469
269,0.0460
270,0.0450
271,0.0442
272,0.0433
273,0.0424
274,0.0416
275,0.0408
276,0.0399
277,0.0392
278,0.0384
279,0.0376
280,0.0369
281,0.0361
282,0.0354
283,0.0347
284,0.0340
285,0.0334
286,0.0327
287,0.0321
288,0.0314
289,0.0308
290,0.0302
291,0.0296
292,0.0290
293,0.0284
294,0.0279
295,0.0273
296,0.0268
297,0.0262
298,0.0257
299,0.0252
300,0.0247
301,0.0242
302,0.0237
303,0.0233
304,0.0228
305,0.0224
306,0.0219
307,0.0215
308,0.0211
309,0.0206
310,0.0202
311,0.0198
312,0.0194
313,0.0191
314,0.0187
315,0.0183
316,0.0179
317,0.0176
318,0.0172
319,0.0169
320,0.0166
321,0.0162
322,0.0159
323,0.0156
324,0.0153
325,0.0150
326,0.0147
327,0.0144
328,0.0141
329,0.0138
330,0.0136
331,0.0133
332,0.0130
333,0.0128
334,0.0125
335,0.0123
336,0.0120
337,0.0118
338,0.0116
339,0.0113
340,0.0111
341,0.0109
342,0.0107
343,0.0105
344,0.0102
345,0.0100
346,0.0098
347,0.0096
348,0.0095
349,0.0093
350,0.0091
351,0.0089
352,0.0087
353,0.0086
354,0.0084
355,0.0082
356,0.0081
357,0.0079
358,0.0077
359,0.0076
360,0.0074
361,0.0073
362,0.0071
363,0.0070
364,0.0069
365,0.0067
366,0.0066
367,0.0065
368,0.0063
369,0.0062
370,0.0061
371,0.0060
372,0.0059
373,0.0057
374,0.0056
375,0.0055
376,0.0054
377,0.0053
378,0.0052
379,0.0051
380,0.0050
381,0.0049
382,0.0048
383,0.0047
384,0.0046
385,0.0045
386,0.0044
387,0.0043
388,0.0042
389,0.0042
390,0.0041
391,0.0040
392,0.0039
393,0.0038
394,0.0038
395,0.0037
396,0.0036
397,0.0035
398,0.0035
399,0.0034
400,0.0033
401,0.0033
402,0.0032
403,0.0031
404,0.0031
405,0.0030
406,0.0030
407,0.0029
408,0.0028
409,0.0028
410,0.0027
411,0.0027
412,0.0026
413,0.0026
414,0.0025
415,0.0025
416,0.0024
417,0.0024
418,0.0023
419,0.0023
420,0.0022
421,0.0022
422,0.0022
423,0.0021
424,0.0021
425,0.0020
426,0.0020
427,0.0019
428,0.0019
429,0.0019
430,0.0018
431,0.0018
432,0.0018
433,0.0017
434,0.0017
435,0.0017
436,0.0016
437,0.0016
438,0.0016
439,0.0015
440,0.0015
441,0.0015
442,0.0014
443,0.0014
444,0.0014
445,0.0014
446,0.0013
447,0.0013
448,0.0013
449,0.0013
450,0.0012
451,0.0012
452,0.0012
453,0.0012
454,0.0011
455,0.0011
456,0.0011
457,0.0011
458,0.0010
459,0.0010
460,0.0010
461,0.0010
462,0.0010
463,0.0009
464,0.0009
465,0.0009
466,0.0009
467,0.0009
468,0.0009
469,0.0008
470,0.0008
471,0.0008
472,0.0008
473,0.0008
474,0.0008
475,0.0007
476,0.0007
477,0.0007
478,0.0007
479,0.0007
480,0.0007
481,0.0007
482,0.0006
483,0.0006
484,0.0006
485,0.0006
486,0.0006
487,0.0006
488,0.0006
489,0.0006
490,0.0006
491,0.0005
492,0.0005
493,0.0005
494,0.0005
495,0.0005
496,0.0005
497,0.0005
498,0.0005
499,0.0005
500,0.0005
