round,distance
0,10.0000
1,4.5560
2,3.9267
3,3.8539
4,3.8455
5,3.8445
6,3.8444
7,3.8444
8,3.8444
9,3.8444
10,3.8444
11,3.8444
12,3.8444
13,3.8444
14,3.8444
15,3.8444
16,3.8444
17,3.8444
18,3.8444
19,3.8444
20,3.8444
21,3.8444
22,3.8444
23,3.8444
24,3.8444
25,3.8444
26,3.8444
27,3.8444
28,3.8444
29,3.8444
30,3.8444
31,3.8444
32,3.8444
33,3.8444
34,3.8444
35,3.8444
36,3.8444
37,3.8444
38,3.8444
39,3.8444
40,3.8444
41,3.8444
42,3.8444
43,3.8444
44,3.8444
45,3.8444
46,3.8444
47,3.8444
48,3.8444
49,3.8444
50,3.8444
51,3.8444
52,3.8444
53,3.8444
54,3.8444
55,3.8444
56,3.8444
57,3.8444
58,3.8444
59,3.8444
60,3.8444
61,3.8444
62,3.8444
63,3.8444
64,3.8444
65,3.8444
66,3.8444
67,3.8444
68,3.8444
69,3.8444
70,3.8444
71,3.8444
72,3.8444
73,3.8444
74,3.8444
75,3.8444
76,3.8444
77,3.8444
78,3.8444
79,3.8444
80,3.8444
81,3.8444
82,3.8444
83,3.8444
84,3.8444
85,3.8444
86,3.8444
87,3.8444
88,3.8444
89,3.8444
90,3.8444
91,3.8444
92,3.8444
93,3.8444
94,3.8444
95,3.8444
96,3.8444
97,3.8444
98,3.8444
99,3.8444
100,3.8444
101,3.8444
102,3.8444
103,3.8444
104,3.8444
105,3.8444
106,3.8444
107,3.8444
108,3.8444
109,3.8444
110,3.8444
111,3.8444
112,3.8444
113,3.8444
114,3.8444
115,3.8444
116,3.8444
117,3.8444
118,3.8444
119,3.8444
120,3.8444
121,3.8444
122,3.8444
123,3.8444
124,3.8444
125,3.8444
126,3.8444
127,3.8444
128,3.8444
129,3.8444
130,3.8444
131,3.8444
132,3.8444
133,3.8444
134,3.8444
135,3.8444
136,3.8444
137,3.8444
138,3.8444
139,3.8444
140,3.8444
141,3.8444
142,3.8444
143,3.8444
144,3.8444
145,3.8444
146,3.8444
147,3.8444
148,3.8444
149,3.8444
150,3.8444
151,3.8444
152,3.8444
153,3.8444
154,3.8444
155,3.8444
156,3.8444
157,3.8444
158,3.8444
159,3.8444
160,3.8444
161,3.8444
162,3.8444
163,3.8444
164,3.8444
165,3.8444
166,3.8444
167,3.8444
168,3.8444
169,3.8444
170,3.8444
171,3.8444
172,3.8444
173,3.8444
174,3.8444
175,3.8444
176,3.8444
177,3.8444
178,3.8444
179,3.8444
180,3.8444
181,3.8444
182,3.8444
183,3.8444
184,3.8444
185,3.8444
186,3.8444
187,3.8444
188,3.8444
189,3.8444
190,3.8444
191,3.8444
192,3.8444
193,3.8444
194,3.8444
195,3.8444
196,3.8444
197,3.8444
198,3.8444
199,3.8444
200,3.8444
201,3.8444
202,3.8444
203,3.8444
204,3.8444
205,3.8444
206,3.8444
207,3.8444
208,3.8444
209,3.8444
210,3.8444
211,3.8444
212,3.8444
213,3.8444
214,3.8444
215,3.8444
216,3.8444
217,3.8444
218,3.8444
219,3.8444
220,3.8444
221,3.8444
222,3.8444
223,3.8444
224,3.8444
225,3.8444
226,3.8444
227,3.8444
228,3.8444
229,3.8444
230,3.8444
231,3.8444
232,3.8444
233,3.8444
234,3.8444
235,3.8444
236,3.8444
237,3.8444
238,3.8444
239,3.8444
240,3.8444
241,3.8444
242,3.8444
243,3.8444
244,3.8444
245,3.8444
246,3.8444
247,3.8444
248,3.8444
249,3.8444
250,3.8444
251,3.8444
252,3.8444
253,3.8444
254,3.8444
255,3.8444
256,3.8444
257,3.8444
258,3.8444
259,3.8444
260,3.8444
261,3.8444
262,3.8444
263,3.8444
264,3.8444
265,3.8444
266,3.8444
267,3.8444
268,3.8444
269,3.8444
270,3.8444
271,3.8444
272,3.8444
273,3.8444
274,3.8444
275,3.8444
276,3.8444
277,3.8444
278,3.8444
279,3.8444
280,3.8444
281,3.8444
282,3.8444
283,3.8444
284,3.8444
285,3.8444
286,3.8444
287,3.8444
288,3.8444
289,3.8444
290,3.8444
291,3.8444
292,3.8444
293,3.8444
294,3.8444
295,3.8444
296,3.8444
297,3.8444
298,3.8444
299,3.8444
300,3.8444
301,3.8444
302,3.8444
303,3.8444
304,3.8444
305,3.8444
306,3.8444
307,3.8444
308,3.8444
309,3.8444
310,3.8444
311,3.8444
312,3.8444
313,3.8444
314,3.8444
315,3.8444
316,3.8444
317,3.8444
318,3.8444
319,3.8444
320,3.8444
321,3.8444
322,3.8444
323,3.8444
324,3.8444
325,3.8444
326,3.8444
327,3.8444
328,3.8444
329,3.8444
330,3.8444
331,3.8444
332,3.8444
333,3.8444
334,3.8444
335,3.8444
336,3.8444
337,3.8444
338,3.8444
339,3.8444
340,3.8444
341,3.8444
342,3.8444
343,3.8444
344,3.8444
345,3.8444
346,3.8444
347,3.8444
348,3.8444
349,3.8444
350,3.8444
351,3.8444
352,3.8444
353,3.8444
354,3.8444
355,3.8444
356,3.8444
357,3.8444
358,3.8444
359,3.8444
360,3.8444
361,3.8444
362,3.8444
363,3.8444
364,3.8444
365,3.8444
366,3.8444
367,3.8444
368,3.8444
369,3.8444
370,3.8444
371,3.8444
372,3.8444
373,3.8444
374,3.8444
375,3.8444
376,3.8444
377,3.8444
378,3.8444
379,3.8444
380,3.8444
381,3.8444
382,3.8444
383,3.8444
384,3.8444
385,3.8444
386,3.8444
387,3.8444
388,3.8444
389,3.8444
390,3.8444
391,3.8444
392,3.8444
393,3.8444
394,3.8444
395,3.8444
396,3.8444
397,3.8444
398,3.8444
399,3.8444
400,3.8444
401,3.8444
402,3.8444
403,3.8444
404,3.8444
405,3.8444
406,3.8444
407,3.8444
408,3.8444
409,3.8444
410,3.8444
411,3.8444
412,3.8444
413,3.8444
414,3.8444
415,3.8444
416,3.8444
417,3.8444
418,3.8444
419,3.8444
420,3.8444
421,3.8444
422,3.8444
423,3.8444
424,3.8444
425,3.8444
426,3.8444
427,3.8444
428,3.8444
429,3.8444
430,3.8444
431,3.8444
432,3.8444
433,3.8444
434,3.8444
435,3.8444
436,3.8444
437,3.8444
438,3.8444
439,3.8444
440,3.8444
441,3.8444
442,3.8444
443,3.8444
444,3.8444
445,3.8444
446,3.8444
447,3.8444
448,3.8444
449,3.8444
450,3.8444
451,3.8444
452,3.8444
453,3.8444
454,3.8444
455,3.8444
456,3.8444
457,3.8444
458,3.8444
459,3.8444
460,3.8444
461,3.8444
462,3.8444
463,3.8444
464,3.8444
465,3.8444
466,3.8444
467,3.8444
468,3.8444
469,3.8444
470,3.8444
471,3.8444
472,3.8444
473,3.8444
474,3.8444
475,3.8444
476,3.8444
477,3.8444
478,3.8444
479,3.8444
480,3.8444
481,3.8444
482,3.8444
483,3.8444
484,3.8444
485,3.8444
486,3.8444
487,3.8444
488,3.8444
489,3.8444
490,3.8444
491,3.8444
492,3.8444
493,3.8444
494,3.8444
495,3.8444
496,3.8444
497,3.8444
498,3.8444
499,3.8444
500,3.8444
