round,distance
0,10.0000
1,9.4167
2,8.8675
3,8.3487
4,7.8619
5,7.4017
6,6.9685
7,6.5605
8,6.1781
9,5.8181
10,5.4791
11,5.1599
12,4.8593
13,4.5745
14,4.3064
15,4.0557
16,3.8179
17,3.5939
18,3.3831
19,3.1845
20,2.9976
21,2.8215
22,2.6558
23,2.4997
24,2.3528
25,2.2161
26,2.0858
27,1.9647
28,1.8508
29,1.7417
30,1.6390
31,1.5441
32,1.4530
33,1.3672
34,1.2881
35,1.2119
36,1.1419
37,1.0743
38,1.0106
39,0.9506
40,0.8959
41,0.8444
42,0.7958
43,0.7484
44,0.7055
45,0.6651
46,0.6253
47,0.5896
48,0.5542
49,0.5226
50,0.4911
51,0.4632
52,0.4370
53,0.4123
54,0.3890
55,0.3653
56,0.3448
57,0.3237
58,0.3056
59,0.2885
60,0.2707
61,0.2539
62,0.2399
63,0.2249
64,0.2108
65,0.1993
66,0.1885
67,0.1783
68,0.1669
69,0.1562
70,0.1461
71,0.1384
72,0.1311
73,0.1242
74,0.1178
75,0.1117
76,0.1060
77,0.1006
78,0.0938
79,0.0891
80,0.0829
81,0.0789
82,0.0733
83,0.0698
84,0.0648
85,0.0601
86,0.0556
87,0.0514
88,0.0474
89,0.0437
90,0.0402
91,0.0369
92,0.0355
93,0.0343
94,0.0331
95,0.0302
96,0.0292
97,0.0265
98,0.0240
99,0.0234
100,0.0229
101,0.0206
102,0.0202
103,0.0180
104,0.0178
105,0.0175
106,0.0156
107,0.0154
108,0.0136
109,0.0118
110,0.0102
111,0.0104
112,0.0106
113,0.0090
114,0.0075
115,0.0061
116,0.0048
117,0.0036
118,0.0042
119,0.0047
120,0.0052
121,0.0057
122,0.0044
123,0.0050
124,0.0037
125,0.0043
126,0.0031
127,0.0037
128,0.0026
129,0.0032
130,0.0021
131,0.0027
132,0.0016
133,0.0023
134,0.0012
135,0.0020
136,0.0009
137,0.0016
138,0.0023
139,0.0030
140,0.0036
141,0.0025
142,0.0031
143,0.0037
144,0.0043
145,0.0031
146,0.0020
147,0.0009
148,0.0016
149,0.0006
150,0.0013
151,0.0003
152,0.0011
153,0.0018
154,0.0008
155,0.0015
156,0.0005
157,0.0005
158,0.0003
159,0.0011
160,0.0018
161,0.0025
162,0.0014
163,0.0004
164,0.0006
165,0.0002
166,0.0007
167,0.0016
168,0.0025
169,0.0033
170,0.0041
171,0.0048
172,0.0055
173,0.0044
174,0.0051
175,0.0057
176,0.0046
177,0.0035
178,0.0043
179,0.0050
180,0.0056
181,0.0045
182,0.0052
183,0.0059
184,0.0047
185,0.0036
186,0.0044
187,0.0051
188,0.0040
189,0.0030
190,0.0037
191,0.0045
192,0.0034
193,0.0024
194,0.0032
195,0.0040
196,0.0030
197,0.0020
198,0.0028
199,0.0019
200,0.0027
201,0.0035
202,0.0025
203,0.0016
204,0.0007
205,0.0016
206,0.0025
207,0.0015
208,0.0006
209,0.0002
210,0.0008
211,0.0017
212,0.0025
213,0.0016
214,0.0007
215,0.0016
216,0.0025
217,0.0015
218,0.0006
219,0.0002
220,0.0008
221,0.0001
222,0.0009
223,0.0016
224,0.0023
225,0.0030
226,0.0036
227,0.0024
228,0.0013
229,0.0021
230,0.0010
231,0.0017
232,0.0024
233,0.0013
234,0.0020
235,0.0027
236,0.0016
237,0.0006
238,0.0004
239,0.0004
240,0.0006
241,0.0002
242,0.0007
243,0.0016
244,0.0025
245,0.0033
246,0.0041
247,0.0030
248,0.0021
249,0.0011
250,0.0003
251,0.0005
252,0.0005
253,0.0004
254,0.0011
255,0.0019
256,0.0026
257,0.0015
258,0.0022
259,0.0028
260,0.0035
261,0.0041
