round,distance
0,10.0000
1,8.8660
2,7.8606
3,6.9692
4,6.1789
5,5.4782
6,4.8570
7,4.3062
8,3.8179
9,3.3849
10,3.0011
11,2.6608
12,2.3590
13,2.0915
14,1.8543
15,1.6441
16,1.4576
17,1.2923
18,1.1458
19,1.0158
20,0.9006
21,0.7985
22,0.7080
23,0.6277
24,0.5565
25,0.4934
26,0.4374
27,0.3878
28,0.3439
29,0.3049
30,0.2703
31,0.2396
32,0.2125
33,0.1884
34,0.1670
35,0.1481
36,0.1313
37,0.1164
38,0.1032
39,0.0915
40,0.0811
41,0.0719
42,0.0638
43,0.0565
44,0.0501
45,0.0444
46,0.0394
47,0.0349
48,0.0310
49,0.0275
50,0.0243
51,0.0216
52,0.0191
53,0.0170
54,0.0150
55,0.0133
56,0.0118
57,0.0105
58,0.0093
59,0.0082
60,0.0073
61,0.0065
62,0.0057
63,0.0051
64,0.0045
65,0.0040
66,0.0035
67,0.0031
68,0.0028
69,0.0025
70,0.0022
71,0.0019
72,0.0017
73,0.0015
74,0.0014
75,0.0012
76,0.0011
77,0.0009
78,0.0008
79,0.0007
80,0.0007
81,0.0006
82,0.0005
83,0.0005
84,0.0004
85,0.0004
86,0.0003
87,0.0003
88,0.0003
89,0.0002
90,0.0002
91,0.0002
92,0.0002
93,0.0001
94,0.0001
95,0.0001
96,0.0001
97,0.0001
98,0.0001
99,0.0001
100,0.0001
101,0.0001
102,0.0000
103,0.0000
104,0.0000
105,0.0000
106,0.0000
107,0.0000
108,0.0000
109,0.0000
110,0.0000
111,0.0000
112,0.0000
113,0.0000
114,0.0000
115,0.0000
116,0.0000
117,0.0000
118,0.0000
119,0.0000
120,0.0000
121,0.0000
122,0.0000
123,0.0000
124,0.0000
125,0.0000
126,0.0000
127,0.0000
128,0.0000
129,0.0000
130,0.0000
131,0.0000
132,0.0000
133,0.0000
134,0.0000
135,0.0000
136,0.0000
137,0.0000
138,0.0000
139,0.0000
140,0.0000
141,0.0000
142,0.0000
143,0.0000
144,0.0000
145,0.0000
146,0.0000
