round,distance
0,10.0000
1,8.2705
2,6.8559
3,5.5161
4,4.4202
5,3.7068
6,3.1232
7,2.6459
8,2.2555
9,1.9363
10,1.4922
11,1.1291
12,1.0149
13,0.7387
14,0.6956
15,0.6604
16,0.4487
17,0.2756
18,0.3168
19,0.1677
20,0.0457
21,0.0540
22,0.0472
23,0.0528
24,0.1346
25,0.0187
26,0.1067
27,0.1787
28,0.2376
29,0.1029
30,0.1756
31,0.2350
32,0.2837
33,0.1406
34,0.0236
35,0.0722
36,0.1504
37,0.2145
38,0.0840
39,0.0227
40,0.1100
41,0.0014
42,0.0926
43,0.1672
44,0.2282
45,0.2780
46,0.3188
47,0.1694
48,0.2299
49,0.2795
50,0.1372
51,0.0208
52,0.1084
53,0.0028
54,0.0937
55,0.0148
56,0.1035
57,0.1761
58,0.0526
59,0.1345
60,0.0186
61,0.0763
62,0.0291
63,0.1152
64,0.0028
65,0.0937
66,0.1681
67,0.2289
68,0.2786
69,0.1365
70,0.0202
71,0.1079
72,0.1797
73,0.0556
74,0.0460
75,0.1290
76,0.1970
77,0.0697
78,0.0344
79,0.1196
80,0.0064
81,0.0967
82,0.0124
83,0.1015
84,0.0084
85,0.0983
86,0.0110
87,0.0824
88,0.1588
89,0.0385
90,0.1229
91,0.0091
92,0.0840
93,0.0227
94,0.1100
95,0.1814
96,0.0569
97,0.1380
98,0.2043
99,0.0757
100,0.1533
101,0.2168
102,0.2688
103,0.3113
104,0.1632
105,0.0420
106,0.0571
107,0.1381
108,0.2044
109,0.0757
110,0.0295
111,0.1155
112,0.1859
113,0.2435
114,0.2906
115,0.3291
116,0.1777
117,0.0540
118,0.0473
119,0.1301
120,0.1978
121,0.2532
122,0.1157
123,0.0032
124,0.0888
125,0.1641
126,0.2256
127,0.2760
128,0.1343
129,0.0184
130,0.1065
131,0.1785
132,0.0546
133,0.0468
134,0.0532
135,0.0479
136,0.1306
137,0.1983
138,0.0707
139,0.0336
140,0.1189
141,0.1887
142,0.2457
143,0.1096
144,0.1810
145,0.0566
146,0.1378
147,0.0212
148,0.0741
149,0.1520
150,0.0329
151,0.0645
152,0.1442
153,0.0265
154,0.1131
155,0.0011
156,0.0905
157,0.1655
158,0.2268
159,0.0941
160,0.1684
161,0.0463
162,0.1293
163,0.0143
164,0.0797
165,0.1566
166,0.0367
167,0.0614
168,0.1417
169,0.2073
170,0.2610
171,0.3049
172,0.1579
173,0.2206
174,0.2719
175,0.1309
176,0.1985
177,0.2538
178,0.1162
179,0.0036
180,0.0944
181,0.1686
182,0.2293
183,0.0961
184,0.1701
185,0.2305
186,0.2800
187,0.3204
188,0.1706
189,0.2310
190,0.2804
191,0.3207
192,0.3538
193,0.1979
194,0.0705
195,0.1490
196,0.2133
197,0.0831
198,0.0235
199,0.1106
200,0.0009
201,0.0922
202,0.1668
