round,distance
0,10.0000
1,9.9800
2,9.9601
3,9.9401
4,9.9203
5,9.9004
6,9.8807
7,9.8609
8,9.8412
9,9.8215
10,9.8019
11,9.7823
12,9.7627
13,9.7432
14,9.7237
15,9.7043
16,9.6849
17,9.6656
18,9.6462
19,9.6269
20,9.6077
21,9.5885
22,9.5693
23,9.5502
24,9.5311
25,9.5121
26,9.4930
27,9.4741
28,9.4551
29,9.4362
30,9.4174
31,9.3985
32,9.3797
33,9.3610
34,9.3423
35,9.3236
36,9.3050
37,9.2864
38,9.2678
39,9.2493
40,9.2308
41,9.2123
42,9.1939
43,9.1755
44,9.1572
45,9.1389
46,9.1206
47,9.1024
48,9.0842
49,9.0660
50,9.0479
51,9.0298
52,9.0118
53,8.9938
54,8.9758
55,8.9578
56,8.9399
57,8.9221
58,8.9042
59,8.8864
60,8.8687
61,8.8509
62,8.8333
63,8.8156
64,8.7980
65,8.7804
66,8.7628
67,8.7453
68,8.7278
69,8.7104
70,8.6930
71,8.6756
72,8.6583
73,8.6409
74,8.6237
75,8.6064
76,8.5892
77,8.5721
78,8.5549
79,8.5378
80,8.5208
81,8.5037
82,8.4867
83,8.4698
84,8.4528
85,8.4359
86,8.4191
87,8.4022
88,8.3854
89,8.3687
90,8.3519
91,8.3353
92,8.3186
93,8.3020
94,8.2854
95,8.2688
96,8.2523
97,8.2358
98,8.2193
99,8.2029
100,8.1865
101,8.1701
102,8.1538
103,8.1375
104,8.1212
105,8.1050
106,8.0888
107,8.0726
108,8.0565
109,8.0404
110,8.0243
111,8.0083
112,7.9923
113,7.9763
114,7.9603
115,7.9444
116,7.9285
117,7.9127
118,7.8969
119,7.8811
120,7.8653
121,7.8496
122,7.8339
123,7.8183
124,7.8026
125,7.7870
126,7.7715
127,7.7559
128,7.7404
129,7.7250
130,7.7095
131,7.6941
132,7.6787
133,7.6634
134,7.6481
135,7.6328
136,7.6175
137,7.6023
138,7.5871
139,7.5719
140,7.5568
141,7.5417
142,7.5266
143,7.5116
144,7.4965
145,7.4816
146,7.4666
147,7.4517
148,7.4368
149,7.4219
150,7.4071
151,7.3923
152,7.3775
153,7.3627
154,7.3480
155,7.3333
156,7.3187
157,7.3040
158,7.2894
159,7.2749
160,7.2603
161,7.2458
162,7.2313
163,7.2169
164,7.2024
165,7.1881
166,7.1737
167,7.1593
168,7.1450
169,7.1307
170,7.1165
171,7.1023
172,7.0881
173,7.0739
174,7.0598
175,7.0456
176,7.0316
177,7.0175
178,7.0035
179,6.9895
180,6.9755
181,6.9616
182,6.9476
183,6.9338
184,6.9199
185,6.9061
186,6.8923
187,6.8785
188,6.8647
189,6.8510
190,6.8373
191,6.8236
192,6.8100
193,6.7964
194,6.7828
195,6.7692
196,6.7557
197,6.7422
198,6.7287
199,6.7153
200,6.7019
201,6.6885
202,6.6751
203,6.6617
204,6.6484
205,6.6351
206,6.6219
207,6.6086
208,6.5954
209,6.5822
210,6.5691
211,6.5560
212,6.5429
213,6.5298
214,6.5167
215,6.5037
216,6.4907
217,6.4777
218,6.4648
219,6.4518
220,6.4389
221,6.4261
222,6.4132
223,6.4004
224,6.3876
225,6.3748
226,6.3621
227,6.3494
228,6.3367
229,6.3240
230,6.3114
231,6.2988
232,6.2862
233,6.2736
234,6.2611
235,6.2486
236,6.2361
237,6.2236
238,6.2112
239,6.1987
240,6.1863
241,6.1740
242,6.1616
243,6.1493
244,6.1370
245,6.1248
246,6.1125
247,6.1003
248,6.0881
249,6.0759
250,6.0638
251,6.0517
252,6.0396
253,6.0275
254,6.0154
255,6.0034
256,5.9914
257,5.9794
258,5.9675
259,5.9556
260,5.9437
261,5.9318
262,5.9199
263,5.9081
264,5.8963
265,5.8845
266,5.8727
267,5.8610
268,5.8493
269,5.8376
270,5.8259
271,5.8143
272,5.8026
273,5.7910
274,5.7795
275,5.7679
276,5.7564
277,5.7449
278,5.7334
279,5.7219
280,5.7105
281,5.6991
282,5.6877
283,5.6763
284,5.6650
285,5.6536
286,5.6423
287,5.6311
288,5.6198
289,5.6086
290,5.5974
291,5.5862
292,5.5750
293,5.5639
294,5.5527
295,5.5416
296,5.5306
297,5.5195
298,5.5085
299,5.4975
300,5.4865
301,5.4755
302,5.4646
303,5.4536
304,5.4427
305,5.4319
306,5.4210
307,5.4102
308,5.3993
309,5.3885
310,5.3778
311,5.3670
312,5.3563
313,5.3456
314,5.3349
315,5.3242
316,5.3136
317,5.3030
318,5.2924
319,5.2818
320,5.2712
321,5.2607
322,5.2502
323,5.2397
324,5.2292
325,5.2188
326,5.2083
327,5.1979
328,5.1875
329,5.1772
330,5.1668
331,5.1565
332,5.1462
333,5.1359
334,5.1256
335,5.1154
336,5.1051
337,5.0949
338,5.0848
339,5.0746
340,5.0644
341,5.0543
342,5.0442
343,5.0341
344,5.0241
345,5.0140
346,5.0040
347,4.9940
348,4.9840
349,4.9741
350,4.9641
351,4.9542
352,4.9443
353,4.9344
354,4.9245
355,4.9147
356,4.9049
357,4.8951
358,4.8853
359,4.8755
360,4.8658
361,4.8560
362,4.8463
363,4.8366
364,4.8270
365,4.8173
366,4.8077
367,4.7981
368,4.7885
369,4.7789
370,4.7694
371,4.7598
372,4.7503
373,4.7408
374,4.7314
375,4.7219
376,4.7125
377,4.7030
378,4.6936
379,4.6843
380,4.6749
381,4.6655
382,4.6562
383,4.6469
384,4.6376
385,4.6283
386,4.6191
387,4.6099
388,4.6006
389,4.5914
390,4.5823
391,4.5731
392,4.5640
393,4.5548
394,4.5457
395,4.5367
396,4.5276
397,4.5185
398,4.5095
399,4.5005
400,4.4915
401,4.4825
402,4.4736
403,4.4646
404,4.4557
405,4.4468
406,4.4379
407,4.4290
408,4.4202
409,4.4113
410,4.4025
411,4.3937
412,4.3849
413,4.3762
414,4.3674
415,4.3587
416,4.3500
417,4.3413
418,4.3326
419,4.3239
420,4.3153
421,4.3067
422,4.2981
423,4.2895
424,4.2809
425,4.2723
426,4.2638
427,4.2553
428,4.2468
429,4.2383
430,4.2298
431,4.2213
432,4.2129
433,4.2045
434,4.1961
435,4.1877
436,4.1793
437,4.1710
438,4.1626
439,4.1543
440,4.1460
441,4.1377
442,4.1294
443,4.1212
444,4.1130
445,4.1047
446,4.0965
447,4.0883
448,4.0802
449,4.0720
450,4.0639
451,4.0557
452,4.0476
453,4.0395
454,4.0315
455,4.0234
456,4.0154
457,4.0073
458,3.9993
459,3.9913
460,3.9834
461,3.9754
462,3.9674
463,3.9595
464,3.9516
465,3.9437
466,3.9358
467,3.9280
468,3.9201
469,3.9123
470,3.9044
471,3.8966
472,3.8888
473,3.8811
474,3.8733
475,3.8656
476,3.8578
477,3.8501
478,3.8424
479,3.8348
480,3.8271
481,3.8194
482,3.8118
483,3.8042
484,3.7966
485,3.7890
486,3.7814
487,3.7739
488,3.7663
489,3.7588
490,3.7513
491,3.7438
492,3.7363
493,3.7288
494,3.7214
495,3.7139
496,3.7065
497,3.6991
498,3.6917
499,3.6843
500,3.6770
