round,distance
0,10.0000
1,7.4227
2,5.5127
3,4.0971
4,3.0481
5,2.2707
6,1.6945
7,1.2675
8,0.9511
9,0.7166
10,0.5428
11,0.4140
12,0.3186
13,0.2478
14,0.1954
15,0.1565
16,0.1278
17,0.1064
18,0.0906
19,0.0789
20,0.0702
21,0.0638
22,0.0590
23,0.0555
24,0.0528
25,0.0509
26,0.0495
27,0.0484
28,0.0476
29,0.0470
30,0.0466
31,0.0463
32,0.0460
33,0.0458
34,0.0457
35,0.0456
36,0.0455
37,0.0455
38,0.0455
39,0.0454
40,0.0454
41,0.0454
42,0.0454
43,0.0454
44,0.0454
45,0.0454
46,0.0453
47,0.0453
48,0.0453
49,0.0453
50,0.0453
51,0.0453
52,0.0453
53,0.0453
54,0.0453
55,0.0453
56,0.0453
57,0.0453
58,0.0453
59,0.0453
60,0.0453
61,0.0453
62,0.0453
63,0.0453
64,0.0453
65,0.0453
66,0.0453
67,0.0453
68,0.0453
69,0.0453
70,0.0453
71,0.0453
72,0.0453
73,0.0453
74,0.0453
75,0.0453
76,0.0453
77,0.0453
78,0.0453
79,0.0453
80,0.0453
81,0.0453
82,0.0453
83,0.0453
84,0.0453
85,0.0453
86,0.0453
87,0.0453
88,0.0453
89,0.0453
90,0.0453
91,0.0453
92,0.0453
93,0.0453
94,0.0453
95,0.0453
96,0.0453
97,0.0453
98,0.0453
99,0.0453
100,0.0453
101,0.0453
102,0.0453
103,0.0453
104,0.0453
105,0.0453
106,0.0453
107,0.0453
108,0.0453
109,0.0453
110,0.0453
111,0.0453
112,0.0453
113,0.0453
114,0.0453
115,0.0453
116,0.0453
117,0.0453
118,0.0453
119,0.0453
120,0.0453
121,0.0453
122,0.0453
123,0.0453
124,0.0453
125,0.0453
126,0.0453
127,0.0453
128,0.0453
129,0.0453
130,0.0453
131,0.0453
132,0.0453
133,0.0453
134,0.0453
135,0.0453
136,0.0453
137,0.0453
138,0.0453
139,0.0453
140,0.0453
141,0.0453
142,0.0453
143,0.0453
144,0.0453
145,0.0453
146,0.0453
147,0.0453
148,0.0453
149,0.0453
150,0.0453
151,0.0453
152,0.0453
153,0.0453
154,0.0453
155,0.0453
156,0.0453
157,0.0453
158,0.0453
159,0.0453
160,0.0453
161,0.0453
162,0.0453
163,0.0453
164,0.0453
165,0.0453
166,0.0453
167,0.0453
168,0.0453
169,0.0453
170,0.0453
171,0.0453
172,0.0453
173,0.0453
174,0.0453
175,0.0453
176,0.0453
177,0.0453
178,0.0453
179,0.0453
180,0.0453
181,0.0453
182,0.0453
183,0.0453
184,0.0453
185,0.0453
186,0.0453
187,0.0453
188,0.0453
189,0.0453
190,0.0453
191,0.0453
192,0.0453
193,0.0453
194,0.0453
195,0.0453
196,0.0453
197,0.0453
198,0.0453
199,0.0453
200,0.0453
201,0.0453
202,0.0453
203,0.0453
204,0.0453
205,0.0453
206,0.0453
207,0.0453
208,0.0453
209,0.0453
210,0.0453
211,0.0453
212,0.0453
213,0.0453
214,0.0453
215,0.0453
216,0.0453
217,0.0453
218,0.0453
219,0.0453
220,0.0453
221,0.0453
222,0.0453
223,0.0453
224,0.0453
225,0.0453
226,0.0453
227,0.0453
228,0.0453
229,0.0453
230,0.0453
231,0.0453
232,0.0453
233,0.0453
234,0.0453
235,0.0453
236,0.0453
237,0.0453
238,0.0453
239,0.0453
240,0.0453
241,0.0453
242,0.0453
243,0.0453
244,0.0453
245,0.0453
246,0.0453
247,0.0453
248,0.0453
249,0.0453
250,0.0453
251,0.0453
252,0.0453
253,0.0453
254,0.0453
255,0.0453
256,0.0453
257,0.0453
258,0.0453
259,0.0453
260,0.0453
261,0.0453
262,0.0453
263,0.0453
264,0.0453
265,0.0453
266,0.0453
267,0.0453
268,0.0453
269,0.0453
270,0.0453
271,0.0453
272,0.0453
273,0.0453
274,0.0453
275,0.0453
276,0.0453
277,0.0453
278,0.0453
279,0.0453
280,0.0453
281,0.0453
282,0.0453
283,0.0453
284,0.0453
285,0.0453
286,0.0453
287,0.0453
288,0.0453
289,0.0453
290,0.0453
291,0.0453
292,0.0453
293,0.0453
294,0.0453
295,0.0453
296,0.0453
297,0.0453
298,0.0453
299,0.0453
300,0.0453
301,0.0453
302,0.0453
303,0.0453
304,0.0453
305,0.0453
306,0.0453
307,0.0453
308,0.0453
309,0.0453
310,0.0453
311,0.0453
312,0.0453
313,0.0453
314,0.0453
315,0.0453
316,0.0453
317,0.0453
318,0.0453
319,0.0453
320,0.0453
321,0.0453
322,0.0453
323,0.0453
324,0.0453
325,0.0453
326,0.0453
327,0.0453
328,0.0453
329,0.0453
330,0.0453
331,0.0453
332,0.0453
333,0.0453
334,0.0453
335,0.0453
336,0.0453
337,0.0453
338,0.0453
339,0.0453
340,0.0453
341,0.0453
342,0.0453
343,0.0453
344,0.0453
345,0.0453
346,0.0453
347,0.0453
348,0.0453
349,0.0453
350,0.0453
351,0.0453
352,0.0453
353,0.0453
354,0.0453
355,0.0453
356,0.0453
357,0.0453
358,0.0453
359,0.0453
360,0.0453
361,0.0453
362,0.0453
363,0.0453
364,0.0453
365,0.0453
366,0.0453
367,0.0453
368,0.0453
369,0.0453
370,0.0453
371,0.0453
372,0.0453
373,0.0453
374,0.0453
375,0.0453
376,0.0453
377,0.0453
378,0.0453
379,0.0453
380,0.0453
381,0.0453
382,0.0453
383,0.0453
384,0.0453
385,0.0453
386,0.0453
387,0.0453
388,0.0453
389,0.0453
390,0.0453
391,0.0453
392,0.0453
393,0.0453
394,0.0453
395,0.0453
396,0.0453
397,0.0453
398,0.0453
399,0.0453
400,0.0453
401,0.0453
402,0.0453
403,0.0453
404,0.0453
405,0.0453
406,0.0453
407,0.0453
408,0.0453
409,0.0453
410,0.0453
411,0.0453
412,0.0453
413,0.0453
414,0.0453
415,0.0453
416,0.0453
417,0.0453
418,0.0453
419,0.0453
420,0.0453
421,0.0453
422,0.0453
423,0.0453
424,0.0453
425,0.0453
426,0.0453
427,0.0453
428,0.0453
429,0.0453
430,0.0453
431,0.0453
432,0.0453
433,0.0453
434,0.0453
435,0.0453
436,0.0453
437,0.0453
438,0.0453
439,0.0453
440,0.0453
441,0.0453
442,0.0453
443,0.0453
444,0.0453
445,0.0453
446,0.0453
447,0.0453
448,0.0453
449,0.0453
450,0.0453
451,0.0453
452,0.0453
453,0.0453
454,0.0453
455,0.0453
456,0.0453
457,0.0453
458,0.0453
459,0.0453
460,0.0453
461,0.0453
462,0.0453
463,0.0453
464,0.0453
465,0.0453
466,0.0453
467,0.0453
468,0.0453
469,0.0453
470,0.0453
471,0.0453
472,0.0453
473,0.0453
474,0.0453
475,0.0453
476,0.0453
477,0.0453
478,0.0453
479,0.0453
480,0.0453
481,0.0453
482,0.0453
483,0.0453
484,0.0453
485,0.0453
486,0.0453
487,0.0453
488,0.0453
489,0.0453
490,0.0453
491,0.0453
492,0.0453
493,0.0453
494,0.0453
495,0.0453
496,0.0453
497,0.0453
498,0.0453
499,0.0453
500,0.0453
