round,distance
0,10.0000
1,9.7765
2,9.5582
3,9.3166
4,9.0807
5,8.8790
6,8.6821
7,8.4900
8,8.3023
9,8.1192
10,7.9118
11,7.7093
12,7.5402
13,7.3466
14,7.1861
15,7.0295
16,6.8480
17,6.6708
18,6.5265
19,6.3569
20,6.1914
21,6.0298
22,5.9007
23,5.7461
24,5.5951
25,5.4763
26,5.3318
27,5.1906
28,5.0529
29,4.9470
30,4.8150
31,4.6862
32,4.5604
33,4.4662
34,4.3743
35,4.2846
36,4.1970
37,4.1115
38,3.9994
39,3.8899
40,3.7831
41,3.7074
42,3.6336
43,3.5615
44,3.4911
45,3.4224
46,3.3553
47,3.2611
48,3.1979
49,3.1361
50,3.0472
51,2.9604
52,2.9043
53,2.8210
54,2.7395
55,2.6887
56,2.6391
57,2.5906
58,2.5147
59,2.4692
60,2.3961
61,2.3248
62,2.2838
63,2.2438
64,2.1762
65,2.1387
66,2.1022
67,2.0665
68,2.0316
69,1.9690
70,1.9079
71,1.8768
72,1.8465
73,1.7882
74,1.7314
75,1.6759
76,1.6217
77,1.5975
78,1.5738
79,1.5507
80,1.4995
81,1.4781
82,1.4286
83,1.3803
84,1.3618
85,1.3438
86,1.2975
87,1.2809
88,1.2648
89,1.2204
90,1.2057
91,1.1627
92,1.1207
93,1.1084
94,1.0963
95,1.0846
96,1.0444
97,1.0339
98,1.0236
99,0.9850
100,0.9759
101,0.9670
102,0.9583
103,0.9498
104,0.9129
105,0.8769
106,0.8417
107,0.8074
108,0.7739
109,0.7698
110,0.7658
111,0.7619
112,0.7581
113,0.7543
114,0.7507
115,0.7472
116,0.7151
117,0.6838
118,0.6532
119,0.6233
120,0.5942
121,0.5658
122,0.5666
123,0.5674
124,0.5683
125,0.5691
126,0.5698
127,0.5706
128,0.5427
129,0.5155
130,0.5175
131,0.5195
132,0.4929
133,0.4668
134,0.4701
135,0.4446
136,0.4197
137,0.3954
138,0.4003
139,0.4051
140,0.4098
141,0.4143
142,0.4188
143,0.3945
144,0.3994
145,0.3756
146,0.3810
147,0.3576
148,0.3348
149,0.3125
150,0.3194
151,0.3261
152,0.3327
153,0.3105
154,0.3174
155,0.2955
156,0.2742
157,0.2533
158,0.2330
159,0.2418
160,0.2217
161,0.2308
162,0.2110
163,0.2202
164,0.2293
165,0.2382
166,0.2182
167,0.1987
168,0.1797
169,0.1611
170,0.1429
171,0.1252
172,0.1366
173,0.1190
174,0.1018
175,0.1137
176,0.0967
177,0.0801
178,0.0925
179,0.1046
180,0.0878
181,0.0714
182,0.0554
183,0.0684
184,0.0525
185,0.0369
186,0.0217
187,0.0069
188,0.0210
189,0.0062
190,0.0082
191,0.0224
192,0.0361
193,0.0210
194,0.0062
195,0.0203
196,0.0342
197,0.0190
198,0.0043
199,0.0102
