round,distance
0,10.0000
1,9.9004
2,9.8019
3,9.7043
4,9.6077
5,9.5121
6,9.4174
7,9.3236
8,9.2308
9,9.1389
10,9.0479
11,8.9578
12,8.8687
13,8.7804
14,8.6930
15,8.6064
16,8.5208
17,8.4359
18,8.3519
19,8.2688
20,8.1865
21,8.1050
22,8.0243
23,7.9444
24,7.8653
25,7.7870
26,7.7095
27,7.6328
28,7.5568
29,7.4816
30,7.4071
31,7.3333
32,7.2603
33,7.1881
34,7.1165
35,7.0456
36,6.9755
37,6.9061
38,6.8373
39,6.7692
40,6.7019
41,6.6351
42,6.5691
43,6.5037
44,6.4389
45,6.3748
46,6.3114
47,6.2486
48,6.1863
49,6.1248
50,6.0638
51,6.0034
52,5.9437
53,5.8845
54,5.8259
55,5.7679
56,5.7105
57,5.6536
58,5.5974
59,5.5416
60,5.4865
61,5.4319
62,5.3778
63,5.3242
64,5.2712
65,5.2188
66,5.1668
67,5.1154
68,5.0644
69,5.0140
70,4.9641
71,4.9147
72,4.8658
73,4.8173
74,4.7694
75,4.7219
76,4.6749
77,4.6283
78,4.5823
79,4.5367
80,4.4915
81,4.4468
82,4.4025
83,4.3587
84,4.3153
85,4.2723
86,4.2298
87,4.1877
88,4.1460
89,4.1047
90,4.0639
91,4.0234
92,3.9834
93,3.9437
94,3.9044
95,3.8656
96,3.8271
97,3.7890
98,3.7513
99,3.7139
100,3.6770
101,3.6403
102,3.6041
103,3.5682
104,3.5327
105,3.4975
106,3.4627
107,3.4282
108,3.3941
109,3.3603
110,3.3269
111,3.2938
112,3.2610
113,3.2285
114,3.1964
115,3.1645
116,3.1330
117,3.1019
118,3.0710
119,3.0404
120,3.0101
121,2.9802
122,2.9505
123,2.9211
124,2.8920
125,2.8633
126,2.8348
127,2.8065
128,2.7786
129,2.7509
130,2.7235
131,2.6964
132,2.6696
133,2.6430
134,2.6167
135,2.5907
136,2.5649
137,2.5393
138,2.5140
139,2.4890
140,2.4642
141,2.4397
142,2.4154
143,2.3914
144,2.3676
145,2.3440
146,2.3207
147,2.2976
148,2.2747
149,2.2520
150,2.2296
151,2.2074
152,2.1855
153,2.1637
154,2.1422
155,2.1208
156,2.0997
157,2.0788
158,2.0581
159,2.0376
160,2.0173
161,1.9973
162,1.9774
163,1.9577
164,1.9382
165,1.9189
166,1.8998
167,1.8809
168,1.8622
169,1.8436
170,1.8253
171,1.8071
172,1.7891
173,1.7713
174,1.7537
175,1.7362
176,1.7189
177,1.7018
178,1.6849
179,1.6681
180,1.6515
181,1.6351
182,1.6188
183,1.6027
184,1.5867
185,1.5709
186,1.5553
187,1.5398
188,1.5245
189,1.5093
190,1.4943
191,1.4794
192,1.4647
193,1.4501
194,1.4356
195,1.4214
196,1.4072
197,1.3932
198,1.3793
199,1.3656
200,1.3520
201,1.3385
202,1.3252
203,1.3120
204,1.2990
205,1.2860
206,1.2732
207,1.2606
208,1.2480
209,1.2356
210,1.2233
211,1.2111
212,1.1990
213,1.1871
214,1.1753
215,1.1636
216,1.1520
217,1.1405
218,1.1292
219,1.1179
220,1.1068
221,1.0958
222,1.0849
223,1.0741
224,1.0634
225,1.0528
226,1.0423
227,1.0319
228,1.0217
229,1.0115
230,1.0014
231,0.9915
232,0.9816
233,0.9718
234,0.9621
235,0.9526
236,0.9431
237,0.9337
238,0.9244
239,0.9152
240,0.9061
241,0.8971
242,0.8881
243,0.8793
244,0.8705
245,0.8619
246,0.8533
247,0.8448
248,0.8364
249,0.8281
250,0.8198
251,0.8117
252,0.8036
253,0.7956
254,0.7877
255,0.7798
256,0.7721
257,0.7644
258,0.7568
259,0.7492
260,0.7418
261,0.7344
262,0.7271
263,0.7198
264,0.7127
265,0.7056
266,0.6986
267,0.6916
268,0.6847
269,0.6779
270,0.6711
271,0.6645
272,0.6579
273,0.6513
274,0.6448
275,0.6384
276,0.6320
277,0.6258
278,0.6195
279,0.6134
280,0.6072
281,0.6012
282,0.5952
283,0.5893
284,0.5834
285,0.5776
286,0.5719
287,0.5662
288,0.5605
289,0.5550
290,0.5494
291,0.5440
292,0.5385
293,0.5332
294,0.5279
295,0.5226
296,0.5174
297,0.5123
298,0.5072
299,0.5021
300,0.4971
301,0.4922
302,0.4873
303,0.4824
304,0.4776
305,0.4729
306,0.4682
307,0.4635
308,0.4589
309,0.4543
310,0.4498
311,0.4453
312,0.4409
313,0.4365
314,0.4321
315,0.4278
316,0.4236
317,0.4194
318,0.4152
319,0.4111
320,0.4070
321,0.4029
322,0.3989
323,0.3949
324,0.3910
325,0.3871
326,0.3833
327,0.3794
328,0.3757
329,0.3719
330,0.3682
331,0.3646
332,0.3609
333,0.3573
334,0.3538
335,0.3503
336,0.3468
337,0.3433
338,0.3399
339,0.3365
340,0.3332
341,0.3298
342,0.3266
343,0.3233
344,0.3201
345,0.3169
346,0.3138
347,0.3106
348,0.3075
349,0.3045
350,0.3014
351,0.2984
352,0.2955
353,0.2925
354,0.2896
355,0.2867
356,0.2839
357,0.2811
358,0.2783
359,0.2755
360,0.2727
361,0.2700
362,0.2673
363,0.2647
364,0.2620
365,0.2594
366,0.2569
367,0.2543
368,0.2518
369,0.2493
370,0.2468
371,0.2443
372,0.2419
373,0.2395
374,0.2371
375,0.2347
376,0.2324
377,0.2301
378,0.2278
379,0.2255
380,0.2233
381,0.2211
382,0.2189
383,0.2167
384,0.2145
385,0.2124
386,0.2103
387,0.2082
388,0.2061
389,0.2041
390,0.2020
391,0.2000
392,0.1980
393,0.1961
394,0.1941
395,0.1922
396,0.1903
397,0.1884
398,0.1865
399,0.1846
400,0.1828
401,0.1810
402,0.1792
403,0.1774
404,0.1756
405,0.1739
406,0.1721
407,0.1704
408,0.1687
409,0.1671
410,0.1654
411,0.1637
412,0.1621
413,0.1605
