round,distance
0,10.0000
1,9.8805
2,9.7625
3,9.6459
4,9.5307
5,9.4168
6,9.3044
7,9.1932
8,9.0833
9,8.9749
10,8.8676
11,8.7617
12,8.6571
13,8.5536
14,8.4515
15,8.3505
16,8.2508
17,8.1522
18,8.0549
19,7.9587
20,7.8636
21,7.7696
22,7.6767
23,7.5851
24,7.4945
25,7.4050
26,7.3165
27,7.2291
28,7.1427
29,7.0574
30,6.9731
31,6.8898
32,6.8076
33,6.7263
34,6.6460
35,6.5665
36,6.4881
37,6.4107
38,6.3341
39,6.2585
40,6.1837
41,6.1099
42,6.0369
43,5.9647
44,5.8935
45,5.8231
46,5.7535
47,5.6848
48,5.6169
49,5.5498
50,5.4836
51,5.4181
52,5.3533
53,5.2894
54,5.2263
55,5.1639
56,5.1022
57,5.0412
58,4.9810
59,4.9216
60,4.8628
61,4.8047
62,4.7473
63,4.6905
64,4.6345
65,4.5792
66,4.5245
67,4.4704
68,4.4170
69,4.3643
70,4.3121
71,4.2606
72,4.2097
73,4.1594
74,4.1096
75,4.0606
76,4.0121
77,3.9641
78,3.9167
79,3.8699
80,3.8237
81,3.7779
82,3.7328
83,3.6882
84,3.6441
85,3.6006
86,3.5575
87,3.5150
88,3.4730
89,3.4315
90,3.3905
91,3.3501
92,3.3101
93,3.2706
94,3.2315
95,3.1930
96,3.1548
97,3.1171
98,3.0798
99,3.0430
100,3.0067
101,2.9707
102,2.9352
103,2.9001
104,2.8655
105,2.8313
106,2.7975
107,2.7640
108,2.7310
109,2.6983
110,2.6661
111,2.6343
112,2.6028
113,2.5717
114,2.5410
115,2.5106
116,2.4806
117,2.4510
118,2.4216
119,2.3928
120,2.3642
121,2.3359
122,2.3081
123,2.2805
124,2.2532
125,2.2263
126,2.1997
127,2.1734
128,2.1474
129,2.1218
130,2.0965
131,2.0715
132,2.0468
133,2.0223
134,1.9981
135,1.9742
136,1.9506
137,1.9273
138,1.9043
139,1.8815
140,1.8590
141,1.8368
142,1.8149
143,1.7932
144,1.7718
145,1.7506
146,1.7297
147,1.7090
148,1.6887
149,1.6685
150,1.6486
151,1.6289
152,1.6095
153,1.5902
154,1.5712
155,1.5524
156,1.5339
157,1.5156
158,1.4974
159,1.4795
160,1.4618
161,1.4443
162,1.4270
163,1.4099
164,1.3931
165,1.3765
166,1.3601
167,1.3438
168,1.3277
169,1.3119
170,1.2962
171,1.2808
172,1.2654
173,1.2503
174,1.2354
175,1.2206
176,1.2060
177,1.1917
178,1.1774
179,1.1634
180,1.1495
181,1.1357
182,1.1222
183,1.1088
184,1.0955
185,1.0824
186,1.0695
187,1.0567
188,1.0441
189,1.0316
190,1.0193
191,1.0072
192,0.9952
193,0.9833
194,0.9716
195,0.9600
196,0.9485
197,0.9372
198,0.9260
199,0.9150
200,0.9040
201,0.8932
202,0.8825
203,0.8719
204,0.8615
205,0.8512
206,0.8411
207,0.8311
208,0.8211
209,0.8113
210,0.8016
211,0.7920
212,0.7826
213,0.7732
214,0.7640
215,0.7548
216,0.7458
217,0.7368
218,0.7280
219,0.7193
220,0.7107
221,0.7022
222,0.6938
223,0.6856
224,0.6774
225,0.6693
226,0.6612
227,0.6533
228,0.6455
229,0.6379
230,0.6302
231,0.6227
232,0.6153
233,0.6079
234,0.6007
235,0.5935
236,0.5864
237,0.5793
238,0.5724
239,0.5655
240,0.5588
241,0.5521
242,0.5454
243,0.5390
244,0.5325
245,0.5262
246,0.5200
247,0.5138
248,0.5076
249,0.5015
250,0.4955
251,0.4896
252,0.4837
253,0.4779
254,0.4722
255,0.4666
256,0.4610
257,0.4556
258,0.4501
259,0.4447
260,0.4395
261,0.4342
262,0.4290
263,0.4239
264,0.4188
265,0.4139
266,0.4090
267,0.4040
268,0.3992
269,0.3944
270,0.3897
271,0.3851
272,0.3805
273,0.3760
274,0.3715
275,0.3671
276,0.3626
277,0.3584
278,0.3540
279,0.3498
280,0.3456
281,0.3414
282,0.3373
283,0.3332
284,0.3292
285,0.3252
286,0.3213
287,0.3175
288,0.3137
289,0.3099
290,0.3062
291,0.3025
292,0.2989
293,0.2953
294,0.2918
295,0.2883
296,0.2849
297,0.2816
298,0.2782
299,0.2749
300,0.2717
301,0.2685
302,0.2653
303,0.2622
304,0.2590
305,0.2559
306,0.2529
307,0.2498
308,0.2468
309,0.2438
310,0.2409
311,0.2379
312,0.2351
313,0.2324
314,0.2296
315,0.2268
316,0.2242
317,0.2215
318,0.2188
319,0.2163
320,0.2136
321,0.2111
322,0.2086
323,0.2060
324,0.2035
325,0.2011
326,0.1987
327,0.1964
328,0.1941
329,0.1918
330,0.1895
331,0.1872
332,0.1850
333,0.1828
334,0.1806
335,0.1784
336,0.1763
337,0.1743
338,0.1722
339,0.1701
340,0.1681
341,0.1660
342,0.1640
343,0.1621
344,0.1601
345,0.1582
346,0.1563
347,0.1545
348,0.1527
349,0.1508
350,0.1490
351,0.1472
352,0.1455
353,0.1438
354,0.1420
355,0.1404
356,0.1387
357,0.1370
358,0.1354
359,0.1337
360,0.1321
361,0.1305
362,0.1290
363,0.1275
364,0.1260
365,0.1244
366,0.1230
367,0.1215
368,0.1200
369,0.1186
370,0.1173
371,0.1159
372,0.1146
373,0.1132
374,0.1118
375,0.1105
376,0.1092
377,0.1079
378,0.1066
379,0.1053
380,0.1041
381,0.1028
382,0.1017
383,0.1004
384,0.0992
385,0.0980
386,0.0968
387,0.0957
388,0.0945
389,0.0934
390,0.0923
391,0.0913
392,0.0902
393,0.0891
394,0.0880
395,0.0869
396,0.0859
397,0.0849
398,0.0838
399,0.0828
400,0.0817
401,0.0808
402,0.0798
403,0.0788
404,0.0779
405,0.0769
406,0.0760
407,0.0751
408,0.0742
409,0.0734
410,0.0725
411,0.0717
412,0.0708
413,0.0700
414,0.0692
415,0.0684
416,0.0676
417,0.0668
418,0.0660
419,0.0653
420,0.0645
421,0.0637
422,0.0629
423,0.0622
424,0.0615
425,0.0608
426,0.0600
427,0.0593
428,0.0586
429,0.0580
430,0.0572
431,0.0565
432,0.0559
433,0.0552
434,0.0546
435,0.0539
436,0.0533
437,0.0527
438,0.0521
439,0.0515
440,0.0508
441,0.0502
442,0.0496
443,0.0489
444,0.0483
445,0.0477
446,0.0471
447,0.0466
448,0.0460
449,0.0455
450,0.0449
451,0.0444
452,0.0439
453,0.0433
454,0.0428
455,0.0424
456,0.0418
457,0.0413
458,0.0408
459,0.0402
460,0.0397
461,0.0393
462,0.0388
463,0.0383
464,0.0379
465,0.0374
466,0.0370
467,0.0365
468,0.0361
469,0.0357
470,0.0353
471,0.0348
472,0.0345
473,0.0341
474,0.0336
475,0.0333
476,0.0329
477,0.0325
478,0.0321
479,0.0317
480,0.0314
481,0.0310
482,0.0306
483,0.0303
484,0.0299
485,0.0295
486,0.0291
487,0.0287
488,0.0283
489,0.0280
490,0.0276
491,0.0272
492,0.0269
493,0.0266
494,0.0262
495,0.0259
496,0.0255
497,0.0253
498,0.0249
499,0.0246
500,0.0243
