round,distance
0,10.0000
1,9.4189
2,8.8716
3,8.3562
4,7.8708
5,7.4136
6,6.9830
7,6.5775
8,6.1956
9,5.8359
10,5.4972
11,5.1781
12,4.8777
13,4.5947
14,4.3282
15,4.0772
16,3.8408
17,3.6181
18,3.4085
19,3.2110
20,3.0250
21,2.8499
22,2.6849
23,2.5295
24,2.3832
25,2.2454
26,2.1156
27,1.9934
28,1.8783
29,1.7699
30,1.6678
31,1.5716
32,1.4810
33,1.3957
34,1.3154
35,1.2397
36,1.1685
37,1.1014
38,1.0382
39,0.9787
40,0.9226
41,0.8698
42,0.8201
43,0.7733
44,0.7292
45,0.6876
46,0.6485
47,0.6117
48,0.5770
49,0.5443
50,0.5135
51,0.4845
52,0.4572
53,0.4315
54,0.4073
55,0.3845
56,0.3630
57,0.3428
58,0.3237
59,0.3058
60,0.2889
61,0.2730
62,0.2580
63,0.2439
64,0.2306
65,0.2181
66,0.2063
67,0.1952
68,0.1847
69,0.1749
70,0.1656
71,0.1568
72,0.1486
73,0.1409
74,0.1336
75,0.1267
76,0.1202
77,0.1141
78,0.1084
79,0.1030
80,0.0979
81,0.0931
82,0.0886
83,0.0843
84,0.0803
85,0.0765
86,0.0730
87,0.0696
88,0.0665
89,0.0635
90,0.0607
91,0.0581
92,0.0556
93,0.0533
94,0.0511
95,0.0490
96,0.0470
97,0.0452
98,0.0435
99,0.0418
100,0.0403
101,0.0389
102,0.0375
103,0.0362
104,0.0350
105,0.0339
106,0.0328
107,0.0318
108,0.0308
109,0.0299
110,0.0291
111,0.0283
112,0.0276
113,0.0269
114,0.0262
115,0.0256
116,0.0250
117,0.0244
118,0.0239
119,0.0234
120,0.0230
121,0.0225
122,0.0221
123,0.0217
124,0.0214
125,0.0210
126,0.0207
127,0.0204
128,0.0201
129,0.0198
130,0.0196
131,0.0193
132,0.0191
133,0.0189
134,0.0187
135,0.0185
136,0.0183
137,0.0182
138,0.0180
139,0.0179
140,0.0177
141,0.0176
142,0.0175
143,0.0173
144,0.0172
145,0.0171
146,0.0170
147,0.0169
148,0.0169
149,0.0168
150,0.0167
151,0.0166
152,0.0166
153,0.0165
154,0.0164
155,0.0164
156,0.0163
157,0.0163
158,0.0162
159,0.0162
160,0.0161
161,0.0161
162,0.0161
163,0.0160
164,0.0160
165,0.0160
166,0.0159
167,0.0159
168,0.0159
169,0.0159
170,0.0158
171,0.0158
172,0.0158
173,0.0158
174,0.0158
175,0.0157
176,0.0157
177,0.0157
178,0.0157
179,0.0157
180,0.0157
181,0.0157
182,0.0156
183,0.0156
184,0.0156
185,0.0156
186,0.0156
187,0.0156
188,0.0156
189,0.0156
190,0.0156
191,0.0156
192,0.0156
193,0.0156
194,0.0156
195,0.0155
196,0.0155
197,0.0155
198,0.0155
199,0.0155
200,0.0155
201,0.0155
202,0.0155
203,0.0155
204,0.0155
205,0.0155
206,0.0155
207,0.0155
208,0.0155
209,0.0155
210,0.0155
211,0.0155
212,0.0155
213,0.0155
214,0.0155
215,0.0155
216,0.0155
217,0.0155
218,0.0155
219,0.0155
220,0.0155
221,0.0155
222,0.0155
223,0.0155
224,0.0155
225,0.0155
226,0.0155
227,0.0155
228,0.0155
229,0.0155
230,0.0155
231,0.0155
232,0.0155
233,0.0155
234,0.0155
235,0.0155
236,0.0155
237,0.0155
238,0.0155
239,0.0155
240,0.0155
241,0.0155
242,0.0155
243,0.0155
244,0.0155
245,0.0155
246,0.0155
247,0.0155
248,0.0155
249,0.0155
250,0.0155
251,0.0155
252,0.0155
253,0.0155
254,0.0155
255,0.0155
256,0.0155
257,0.0155
258,0.0155
259,0.0155
260,0.0155
261,0.0155
262,0.0155
263,0.0155
264,0.0155
265,0.0155
266,0.0155
267,0.0155
268,0.0155
269,0.0155
270,0.0155
271,0.0155
272,0.0155
273,0.0155
274,0.0155
275,0.0155
276,0.0155
277,0.0155
278,0.0155
279,0.0155
280,0.0155
281,0.0155
282,0.0155
283,0.0155
284,0.0155
285,0.0155
286,0.0155
287,0.0155
288,0.0155
289,0.0155
290,0.0155
291,0.0155
292,0.0155
293,0.0155
294,0.0155
295,0.0155
296,0.0155
297,0.0155
298,0.0155
299,0.0155
300,0.0155
301,0.0155
302,0.0155
303,0.0155
304,0.0155
305,0.0155
306,0.0155
307,0.0155
308,0.0155
309,0.0155
310,0.0155
311,0.0155
312,0.0155
313,0.0155
314,0.0155
315,0.0155
316,0.0155
317,0.0155
318,0.0155
319,0.0155
320,0.0155
321,0.0155
322,0.0155
323,0.0155
324,0.0155
325,0.0155
326,0.0155
327,0.0155
328,0.0155
329,0.0155
330,0.0155
331,0.0155
332,0.0155
333,0.0155
334,0.0155
335,0.0155
336,0.0155
337,0.0155
338,0.0155
339,0.0155
340,0.0155
341,0.0155
342,0.0155
343,0.0155
344,0.0155
