round,distance
0,10.0000
1,11.1585
2,12.0497
3,12.7353
4,13.2627
5,13.6685
6,13.9806
7,14.2208
8,14.4055
9,14.5477
10,14.6570
11,14.7411
12,14.8058
13,14.8556
14,14.8939
15,14.9234
16,14.9460
17,14.9635
18,14.9769
19,14.9872
20,14.9952
21,15.0013
22,15.0060
23,15.0096
24,15.0124
25,15.0145
26,15.0161
27,15.0174
28,15.0184
29,15.0191
30,15.0197
31,15.0202
32,15.0205
33,15.0208
34,15.0210
35,15.0211
36,15.0212
37,15.0213
38,15.0214
39,15.0215
40,15.0215
41,15.0215
42,15.0216
43,15.0216
44,15.0216
45,15.0216
46,15.0216
47,15.0216
48,15.0216
49,15.0216
50,15.0216
51,15.0216
52,15.0216
53,15.0216
54,15.0216
55,15.0216
56,15.0216
57,15.0216
58,15.0216
59,15.0216
60,15.0216
61,15.0216
62,15.0216
63,15.0216
64,15.0216
65,15.0216
66,15.0216
67,15.0216
68,15.0216
69,15.0216
70,15.0216
71,15.0216
72,15.0216
73,15.0216
74,15.0216
75,15.0216
76,15.0216
77,15.0216
78,15.0216
79,15.0216
80,15.0216
81,15.0216
82,15.0216
83,15.0216
84,15.0216
85,15.0216
86,15.0216
87,15.0216
88,15.0216
89,15.0216
90,15.0216
91,15.0216
92,15.0216
93,15.0216
94,15.0216
95,15.0216
96,15.0216
97,15.0216
98,15.0216
99,15.0216
100,15.0216
101,15.0216
102,15.0216
103,15.0216
104,15.0216
105,15.0216
106,15.0216
107,15.0216
108,15.0216
109,15.0216
110,15.0216
111,15.0216
112,15.0216
113,15.0216
114,15.0216
115,15.0216
116,15.0216
117,15.0216
118,15.0216
119,15.0216
120,15.0216
121,15.0216
122,15.0216
123,15.0216
124,15.0216
125,15.0216
126,15.0216
127,15.0216
128,15.0216
129,15.0216
130,15.0216
131,15.0216
132,15.0216
133,15.0216
134,15.0216
135,15.0216
136,15.0216
137,15.0216
138,15.0216
139,15.0216
140,15.0216
141,15.0216
142,15.0216
143,15.0216
144,15.0216
145,15.0216
146,15.0216
147,15.0216
148,15.0216
149,15.0216
150,15.0216
151,15.0216
152,15.0216
153,15.0216
154,15.0216
155,15.0216
156,15.0216
157,15.0216
158,15.0216
159,15.0216
160,15.0216
161,15.0216
162,15.0216
163,15.0216
164,15.0216
165,15.0216
166,15.0216
167,15.0216
168,15.0216
169,15.0216
170,15.0216
171,15.0216
172,15.0216
173,15.0216
174,15.0216
175,15.0216
176,15.0216
177,15.0216
178,15.0216
179,15.0216
180,15.0216
181,15.0216
182,15.0216
183,15.0216
184,15.0216
185,15.0216
186,15.0216
187,15.0216
188,15.0216
189,15.0216
190,15.0216
191,15.0216
192,15.0216
193,15.0216
194,15.0216
195,15.0216
196,15.0216
197,15.0216
198,15.0216
199,15.0216
200,15.0216
201,15.0216
202,15.0216
203,15.0216
204,15.0216
205,15.0216
206,15.0216
207,15.0216
208,15.0216
209,15.0216
210,15.0216
211,15.0216
212,15.0216
213,15.0216
214,15.0216
215,15.0216
216,15.0216
217,15.0216
218,15.0216
219,15.0216
220,15.0216
221,15.0216
222,15.0216
223,15.0216
224,15.0216
225,15.0216
226,15.0216
227,15.0216
228,15.0216
229,15.0216
230,15.0216
231,15.0216
232,15.0216
233,15.0216
234,15.0216
235,15.0216
236,15.0216
237,15.0216
238,15.0216
239,15.0216
240,15.0216
241,15.0216
242,15.0216
243,15.0216
244,15.0216
245,15.0216
246,15.0216
247,15.0216
248,15.0216
249,15.0216
250,15.0216
251,15.0216
252,15.0216
253,15.0216
254,15.0216
255,15.0216
256,15.0216
257,15.0216
258,15.0216
259,15.0216
260,15.0216
261,15.0216
262,15.0216
263,15.0216
264,15.0216
265,15.0216
266,15.0216
267,15.0216
268,15.0216
269,15.0216
270,15.0216
271,15.0216
272,15.0216
273,15.0216
274,15.0216
275,15.0216
276,15.0216
277,15.0216
278,15.0216
279,15.0216
280,15.0216
281,15.0216
282,15.0216
283,15.0216
284,15.0216
285,15.0216
286,15.0216
