round,distance
0,10.0000
1,1.4960
2,0.5129
3,0.3993
4,0.3862
5,0.3846
6,0.3845
7,0.3844
8,0.3844
9,0.3844
10,0.3844
11,0.3844
12,0.3844
13,0.3844
14,0.3844
15,0.3844
16,0.3844
17,0.3844
18,0.3844
19,0.3844
20,0.3844
21,0.3844
22,0.3844
23,0.3844
24,0.3844
25,0.3844
26,0.3844
27,0.3844
28,0.3844
29,0.3844
30,0.3844
31,0.3844
32,0.3844
33,0.3844
34,0.3844
35,0.3844
36,0.3844
37,0.3844
38,0.3844
39,0.3844
40,0.3844
41,0.3844
42,0.3844
43,0.3844
44,0.3844
45,0.3844
46,0.3844
47,0.3844
48,0.3844
49,0.3844
50,0.3844
51,0.3844
52,0.3844
53,0.3844
54,0.3844
55,0.3844
56,0.3844
57,0.3844
58,0.3844
59,0.3844
60,0.3844
61,0.3844
62,0.3844
63,0.3844
64,0.3844
65,0.3844
66,0.3844
67,0.3844
68,0.3844
69,0.3844
70,0.3844
71,0.3844
72,0.3844
73,0.3844
74,0.3844
75,0.3844
76,0.3844
77,0.3844
78,0.3844
79,0.3844
80,0.3844
81,0.3844
82,0.3844
83,0.3844
84,0.3844
85,0.3844
86,0.3844
87,0.3844
88,0.3844
89,0.3844
90,0.3844
91,0.3844
92,0.3844
93,0.3844
94,0.3844
95,0.3844
96,0.3844
97,0.3844
98,0.3844
99,0.3844
100,0.3844
101,0.3844
102,0.3844
103,0.3844
104,0.3844
105,0.3844
106,0.3844
107,0.3844
108,0.3844
109,0.3844
110,0.3844
111,0.3844
112,0.3844
113,0.3844
114,0.3844
115,0.3844
116,0.3844
117,0.3844
118,0.3844
119,0.3844
120,0.3844
121,0.3844
122,0.3844
123,0.3844
124,0.3844
125,0.3844
126,0.3844
127,0.3844
128,0.3844
129,0.3844
130,0.3844
131,0.3844
132,0.3844
133,0.3844
134,0.3844
135,0.3844
136,0.3844
137,0.3844
138,0.3844
139,0.3844
140,0.3844
141,0.3844
142,0.3844
143,0.3844
144,0.3844
145,0.3844
146,0.3844
147,0.3844
148,0.3844
149,0.3844
150,0.3844
151,0.3844
152,0.3844
153,0.3844
154,0.3844
155,0.3844
156,0.3844
157,0.3844
158,0.3844
159,0.3844
160,0.3844
161,0.3844
162,0.3844
163,0.3844
164,0.3844
165,0.3844
166,0.3844
167,0.3844
168,0.3844
169,0.3844
170,0.3844
171,0.3844
172,0.3844
173,0.3844
174,0.3844
175,0.3844
176,0.3844
177,0.3844
178,0.3844
179,0.3844
180,0.3844
181,0.3844
182,0.3844
183,0.3844
184,0.3844
185,0.3844
186,0.3844
187,0.3844
188,0.3844
189,0.3844
190,0.3844
191,0.3844
192,0.3844
193,0.3844
194,0.3844
195,0.3844
196,0.3844
197,0.3844
198,0.3844
199,0.3844
200,0.3844
201,0.3844
202,0.3844
203,0.3844
204,0.3844
205,0.3844
206,0.3844
207,0.3844
208,0.3844
209,0.3844
210,0.3844
211,0.3844
212,0.3844
213,0.3844
214,0.3844
215,0.3844
216,0.3844
217,0.3844
218,0.3844
219,0.3844
220,0.3844
221,0.3844
222,0.3844
223,0.3844
224,0.3844
225,0.3844
226,0.3844
227,0.3844
228,0.3844
229,0.3844
230,0.3844
231,0.3844
232,0.3844
233,0.3844
234,0.3844
235,0.3844
236,0.3844
237,0.3844
238,0.3844
239,0.3844
240,0.3844
241,0.3844
242,0.3844
243,0.3844
244,0.3844
245,0.3844
246,0.3844
247,0.3844
248,0.3844
249,0.3844
250,0.3844
251,0.3844
252,0.3844
253,0.3844
254,0.3844
255,0.3844
256,0.3844
257,0.3844
258,0.3844
259,0.3844
260,0.3844
261,0.3844
262,0.3844
263,0.3844
264,0.3844
265,0.3844
266,0.3844
267,0.3844
268,0.3844
269,0.3844
270,0.3844
271,0.3844
272,0.3844
273,0.3844
274,0.3844
275,0.3844
276,0.3844
277,0.3844
278,0.3844
279,0.3844
280,0.3844
281,0.3844
282,0.3844
283,0.3844
284,0.3844
285,0.3844
286,0.3844
287,0.3844
288,0.3844
289,0.3844
290,0.3844
291,0.3844
292,0.3844
293,0.3844
294,0.3844
295,0.3844
296,0.3844
297,0.3844
298,0.3844
299,0.3844
300,0.3844
301,0.3844
302,0.3844
303,0.3844
304,0.3844
305,0.3844
306,0.3844
307,0.3844
308,0.3844
309,0.3844
310,0.3844
311,0.3844
312,0.3844
313,0.3844
314,0.3844
315,0.3844
316,0.3844
317,0.3844
318,0.3844
319,0.3844
320,0.3844
321,0.3844
322,0.3844
323,0.3844
324,0.3844
325,0.3844
326,0.3844
327,0.3844
328,0.3844
329,0.3844
330,0.3844
331,0.3844
332,0.3844
333,0.3844
334,0.3844
335,0.3844
336,0.3844
337,0.3844
338,0.3844
339,0.3844
340,0.3844
341,0.3844
342,0.3844
343,0.3844
344,0.3844
345,0.3844
346,0.3844
347,0.3844
348,0.3844
349,0.3844
350,0.3844
351,0.3844
352,0.3844
353,0.3844
354,0.3844
355,0.3844
356,0.3844
357,0.3844
358,0.3844
359,0.3844
360,0.3844
361,0.3844
362,0.3844
363,0.3844
364,0.3844
365,0.3844
366,0.3844
367,0.3844
368,0.3844
369,0.3844
370,0.3844
371,0.3844
372,0.3844
373,0.3844
374,0.3844
375,0.3844
376,0.3844
377,0.3844
378,0.3844
379,0.3844
380,0.3844
381,0.3844
382,0.3844
383,0.3844
384,0.3844
385,0.3844
386,0.3844
387,0.3844
388,0.3844
389,0.3844
390,0.3844
391,0.3844
392,0.3844
393,0.3844
394,0.3844
395,0.3844
396,0.3844
397,0.3844
398,0.3844
399,0.3844
400,0.3844
401,0.3844
402,0.3844
403,0.3844
404,0.3844
405,0.3844
406,0.3844
407,0.3844
408,0.3844
409,0.3844
410,0.3844
411,0.3844
412,0.3844
413,0.3844
414,0.3844
415,0.3844
416,0.3844
417,0.3844
418,0.3844
419,0.3844
420,0.3844
421,0.3844
422,0.3844
423,0.3844
424,0.3844
425,0.3844
426,0.3844
427,0.3844
428,0.3844
429,0.3844
430,0.3844
431,0.3844
432,0.3844
433,0.3844
434,0.3844
435,0.3844
436,0.3844
437,0.3844
438,0.3844
439,0.3844
440,0.3844
441,0.3844
442,0.3844
443,0.3844
444,0.3844
445,0.3844
446,0.3844
447,0.3844
448,0.3844
449,0.3844
450,0.3844
451,0.3844
452,0.3844
453,0.3844
454,0.3844
455,0.3844
456,0.3844
457,0.3844
458,0.3844
459,0.3844
460,0.3844
461,0.3844
462,0.3844
463,0.3844
464,0.3844
465,0.3844
466,0.3844
467,0.3844
468,0.3844
469,0.3844
470,0.3844
471,0.3844
472,0.3844
473,0.3844
474,0.3844
475,0.3844
476,0.3844
477,0.3844
478,0.3844
479,0.3844
480,0.3844
481,0.3844
482,0.3844
483,0.3844
484,0.3844
485,0.3844
486,0.3844
487,0.3844
488,0.3844
489,0.3844
490,0.3844
491,0.3844
492,0.3844
493,0.3844
494,0.3844
495,0.3844
496,0.3844
497,0.3844
498,0.3844
499,0.3844
500,0.3844
