round,distance
0,10.0000
1,9.9020
2,9.8050
3,9.7090
4,9.6139
5,9.5198
6,9.4266
7,9.3343
8,9.2429
9,9.1525
10,9.0629
11,8.9743
12,8.8865
13,8.7996
14,8.7136
15,8.6284
16,8.5441
17,8.4606
18,8.3779
19,8.2961
20,8.2151
21,8.1348
22,8.0554
23,7.9768
24,7.8990
25,7.8219
26,7.7456
27,7.6700
28,7.5952
29,7.5212
30,7.4479
31,7.3753
32,7.3034
33,7.2323
34,7.1618
35,7.0921
36,7.0231
37,6.9547
38,6.8870
39,6.8200
40,6.7537
41,6.6880
42,6.6230
43,6.5586
44,6.4949
45,6.4318
46,6.3693
47,6.3074
48,6.2462
49,6.1856
50,6.1256
51,6.0661
52,6.0073
53,5.9490
54,5.8914
55,5.8343
56,5.7777
57,5.7218
58,5.6664
59,5.6115
60,5.5572
61,5.5034
62,5.4502
63,5.3975
64,5.3453
65,5.2936
66,5.2425
67,5.1918
68,5.1417
69,5.0921
70,5.0429
71,4.9943
72,4.9461
73,4.8984
74,4.8512
75,4.8044
76,4.7582
77,4.7123
78,4.6670
79,4.6221
80,4.5776
81,4.5336
82,4.4900
83,4.4468
84,4.4041
85,4.3618
86,4.3199
87,4.2785
88,4.2374
89,4.1968
90,4.1565
91,4.1167
92,4.0773
93,4.0382
94,3.9996
95,3.9613
96,3.9234
97,3.8859
98,3.8487
99,3.8120
100,3.7756
101,3.7395
102,3.7038
103,3.6685
104,3.6335
105,3.5989
106,3.5646
107,3.5306
108,3.4970
109,3.4638
110,3.4308
111,3.3982
112,3.3659
113,3.3340
114,3.3023
115,3.2710
116,3.2399
117,3.2092
118,3.1788
119,3.1487
120,3.1189
121,3.0894
122,3.0602
123,3.0312
124,3.0026
125,2.9743
126,2.9462
127,2.9184
128,2.8909
129,2.8636
130,2.8367
131,2.8100
132,2.7835
133,2.7573
134,2.7314
135,2.7058
136,2.6804
137,2.6552
138,2.6303
139,2.6057
140,2.5813
141,2.5571
142,2.5332
143,2.5095
144,2.4861
145,2.4628
146,2.4399
147,2.4171
148,2.3946
149,2.3723
150,2.3502
151,2.3283
152,2.3067
153,2.2853
154,2.2640
155,2.2430
156,2.2222
157,2.2016
158,2.1813
159,2.1611
160,2.1411
161,2.1213
162,2.1017
163,2.0823
164,2.0631
165,2.0441
166,2.0253
167,2.0067
168,1.9882
169,1.9700
170,1.9519
171,1.9340
172,1.9163
173,1.8987
174,1.8814
175,1.8642
176,1.8471
177,1.8303
178,1.8136
179,1.7971
180,1.7807
181,1.7645
182,1.7485
183,1.7326
184,1.7169
185,1.7013
186,1.6859
187,1.6707
188,1.6556
189,1.6406
190,1.6258
191,1.6112
192,1.5967
193,1.5823
194,1.5681
195,1.5540
196,1.5400
197,1.5262
198,1.5126
199,1.4991
200,1.4857
201,1.4724
202,1.4593
203,1.4463
204,1.4334
205,1.4207
206,1.4081
207,1.3956
208,1.3832
209,1.3710
210,1.3588
211,1.3468
212,1.3350
213,1.3232
214,1.3116
215,1.3000
216,1.2886
217,1.2773
218,1.2661
219,1.2551
220,1.2441
221,1.2332
222,1.2225
223,1.2118
224,1.2013
225,1.1909
226,1.1805
227,1.1703
228,1.1602
229,1.1502
230,1.1403
231,1.1304
232,1.1207
233,1.1111
234,1.1015
235,1.0921
236,1.0828
237,1.0735
238,1.0643
239,1.0553
240,1.0463
241,1.0374
242,1.0286
243,1.0199
244,1.0113
245,1.0027
246,0.9943
247,0.9859
248,0.9776
249,0.9694
250,0.9613
251,0.9532
252,0.9453
253,0.9374
254,0.9296
255,0.9219
256,0.9142
257,0.9066
258,0.8991
259,0.8917
260,0.8844
261,0.8771
262,0.8699
263,0.8628
264,0.8557
265,0.8487
266,0.8418
267,0.8349
268,0.8281
269,0.8214
270,0.8148
271,0.8082
272,0.8017
273,0.7952
274,0.7888
275,0.7825
276,0.7762
277,0.7700
278,0.7639
279,0.7578
280,0.7518
281,0.7458
282,0.7399
283,0.7341
284,0.7283
285,0.7226
286,0.7169
287,0.7113
288,0.7057
289,0.7002
290,0.6948
291,0.6894
292,0.6841
293,0.6788
294,0.6736
295,0.6684
296,0.6632
297,0.6582
298,0.6531
299,0.6482
300,0.6432
301,0.6384
302,0.6335
303,0.6287
304,0.6240
305,0.6193
306,0.6147
307,0.6101
308,0.6055
309,0.6010
310,0.5966
311,0.5922
312,0.5878
313,0.5835
314,0.5792
315,0.5749
316,0.5707
317,0.5666
318,0.5625
319,0.5584
320,0.5544
321,0.5504
322,0.5464
323,0.5425
324,0.5386
325,0.5348
326,0.5310
327,0.5272
328,0.5235
329,0.5198
330,0.5162
331,0.5126
332,0.5090
333,0.5054
334,0.5019
335,0.4985
336,0.4950
337,0.4916
338,0.4882
339,0.4849
340,0.4816
341,0.4783
342,0.4751
343,0.4719
344,0.4687
345,0.4656
346,0.4625
347,0.4594
348,0.4563
349,0.4533
350,0.4503
351,0.4474
352,0.4444
353,0.4415
354,0.4387
355,0.4358
356,0.4330
357,0.4302
358,0.4275
359,0.4247
360,0.4220
361,0.4194
362,0.4167
363,0.4141
364,0.4115
365,0.4089
366,0.4064
367,0.4038
368,0.4013
369,0.3989
370,0.3964
371,0.3940
372,0.3916
373,0.3892
374,0.3869
375,0.3846
376,0.3822
377,0.3800
378,0.3777
379,0.3755
380,0.3733
381,0.3711
382,0.3689
383,0.3667
384,0.3646
385,0.3625
386,0.3604
387,0.3584
388,0.3563
389,0.3543
390,0.3523
391,0.3503
392,0.3483
393,0.3464
394,0.3445
395,0.3426
396,0.3407
397,0.3388
398,0.3370
399,0.3351
400,0.3333
401,0.3315
402,0.3298
403,0.3280
404,0.3262
405,0.3245
406,0.3228
407,0.3211
408,0.3195
409,0.3178
410,0.3162
411,0.3145
412,0.3129
413,0.3113
414,0.3098
415,0.3082
416,0.3067
417,0.3051
418,0.3036
419,0.3021
420,0.3006
421,0.2992
422,0.2977
423,0.2963
424,0.2948
425,0.2934
426,0.2920
427,0.2906
428,0.2893
429,0.2879
430,0.2866
431,0.2852
432,0.2839
433,0.2826
434,0.2813
435,0.2801
436,0.2788
437,0.2775
438,0.2763
439,0.2751
440,0.2739
441,0.2727
442,0.2715
443,0.2703
444,0.2691
445,0.2680
446,0.2668
447,0.2657
448,0.2646
449,0.2635
450,0.2624
451,0.2613
452,0.2602
453,0.2591
454,0.2581
455,0.2570
456,0.2560
457,0.2550
458,0.2539
459,0.2529
460,0.2519
461,0.2510
462,0.2500
463,0.2490
464,0.2481
465,0.2471
466,0.2462
467,0.2452
468,0.2443
469,0.2434
470,0.2425
471,0.2416
472,0.2407
473,0.2399
474,0.2390
475,0.2382
476,0.2373
477,0.2365
478,0.2356
479,0.2348
480,0.2340
481,0.2332
482,0.2324
483,0.2316
484,0.2308
485,0.2300
486,0.2293
487,0.2285
488,0.2278
489,0.2270
490,0.2263
491,0.2256
492,0.2248
493,0.2241
494,0.2234
495,0.2227
496,0.2220
497,0.2213
498,0.2206
499,0.2200
500,0.2193
