round,distance
0,10.0000
1,9.8015
2,9.6069
3,9.4161
4,9.2292
5,9.0460
6,8.8664
7,8.6904
8,8.5179
9,8.3489
10,8.1831
11,8.0207
12,7.8616
13,7.7055
14,7.5526
15,7.4028
16,7.2559
17,7.1119
18,6.9708
19,6.8325
20,6.6970
21,6.5641
22,6.4339
23,6.3063
24,6.1812
25,6.0586
26,5.9384
27,5.8207
28,5.7052
29,5.5921
30,5.4812
31,5.3726
32,5.2661
33,5.1617
34,5.0593
35,4.9591
36,4.8608
37,4.7644
38,4.6700
39,4.5775
40,4.4868
41,4.3979
42,4.3108
43,4.2254
44,4.1417
45,4.0596
46,3.9792
47,3.9004
48,3.8232
49,3.7475
50,3.6733
51,3.6006
52,3.5293
53,3.4595
54,3.3910
55,3.3239
56,3.2581
57,3.1937
58,3.1305
59,3.0686
60,3.0079
61,2.9484
62,2.8901
63,2.8330
64,2.7770
65,2.7221
66,2.6683
67,2.6156
68,2.5639
69,2.5132
70,2.4636
71,2.4149
72,2.3672
73,2.3205
74,2.2747
75,2.2298
76,2.1858
77,2.1426
78,2.1004
79,2.0589
80,2.0183
81,1.9785
82,1.9395
83,1.9013
84,1.8638
85,1.8271
86,1.7911
87,1.7558
88,1.7212
89,1.6873
90,1.6541
91,1.6216
92,1.5896
93,1.5584
94,1.5277
95,1.4977
96,1.4682
97,1.4394
98,1.4111
99,1.3834
100,1.3562
101,1.3295
102,1.3034
103,1.2779
104,1.2528
105,1.2282
106,1.2041
107,1.1805
108,1.1574
109,1.1347
110,1.1125
111,1.0907
112,1.0693
113,1.0484
114,1.0279
115,1.0078
116,0.9881
117,0.9688
118,0.9498
119,0.9313
120,0.9131
121,0.8953
122,0.8778
123,0.8607
124,0.8439
125,0.8275
126,0.8114
127,0.7956
128,0.7801
129,0.7649
130,0.7500
131,0.7355
132,0.7212
133,0.7072
134,0.6935
135,0.6800
136,0.6668
137,0.6539
138,0.6412
139,0.6288
140,0.6166
141,0.6047
142,0.5930
143,0.5816
144,0.5704
145,0.5594
146,0.5486
147,0.5380
148,0.5276
149,0.5175
150,0.5075
151,0.4978
152,0.4882
153,0.4788
154,0.4697
155,0.4607
156,0.4518
157,0.4432
158,0.4347
159,0.4264
160,0.4183
161,0.4103
162,0.4025
163,0.3948
164,0.3873
165,0.3799
166,0.3727
167,0.3656
168,0.3587
169,0.3519
170,0.3453
171,0.3387
172,0.3323
173,0.3261
174,0.3199
175,0.3139
176,0.3080
177,0.3022
178,0.2965
179,0.2910
180,0.2855
181,0.2802
182,0.2750
183,0.2698
184,0.2648
185,0.2599
186,0.2551
187,0.2503
188,0.2457
189,0.2411
190,0.2367
191,0.2323
192,0.2280
193,0.2238
194,0.2197
195,0.2157
196,0.2117
197,0.2079
198,0.2041
199,0.2004
200,0.1967
201,0.1931
202,0.1896
203,0.1862
204,0.1828
205,0.1796
206,0.1763
207,0.1732
208,0.1701
209,0.1670
210,0.1640
211,0.1611
212,0.1582
213,0.1554
214,0.1527
215,0.1500
216,0.1473
217,0.1448
218,0.1422
219,0.1397
220,0.1373
221,0.1349
222,0.1326
223,0.1303
224,0.1280
225,0.1258
226,0.1236
227,0.1215
228,0.1194
229,0.1174
230,0.1154
231,0.1135
232,0.1115
233,0.1097
234,0.1078
235,0.1060
236,0.1042
237,0.1025
238,0.1008
239,0.0992
240,0.0975
241,0.0959
242,0.0944
243,0.0928
244,0.0913
245,0.0898
246,0.0884
247,0.0870
248,0.0856
249,0.0842
250,0.0829
251,0.0816
252,0.0803
253,0.0790
254,0.0778
255,0.0766
256,0.0754
257,0.0743
258,0.0731
