round,distance
0,10.0000
1,151.5105
2,151.5105
3,74.6222
4,151.5105
5,151.5105
6,74.6222
7,151.5105
8,151.5105
9,74.6222
10,74.6222
11,74.6222
12,151.5105
13,74.6222
14,151.5105
15,151.5105
16,151.5105
17,74.6222
18,151.5105
19,74.6222
20,74.6222
21,74.6222
22,151.5105
23,74.6222
24,74.6222
25,151.5105
26,74.6222
27,151.5105
28,151.5105
29,74.6222
30,74.6222
31,151.5105
32,151.5105
33,74.6222
34,151.5105
35,151.5105
36,74.6222
37,74.6222
38,74.6222
39,74.6222
40,74.6222
41,74.6222
42,74.6222
43,151.5105
44,151.5105
45,151.5105
46,151.5105
47,74.6222
48,74.6222
49,74.6222
50,74.6222
51,151.5105
52,151.5105
53,151.5105
54,151.5105
55,74.6222
56,151.5105
57,151.5105
58,74.6222
59,151.5105
60,74.6222
61,74.6222
62,74.6222
63,74.6222
64,151.5105
65,151.5105
66,74.6222
67,151.5105
68,151.5105
69,151.5105
70,151.5105
71,74.6222
72,151.5105
73,151.5105
74,151.5105
75,151.5105
76,151.5105
77,74.6222
78,74.6222
79,74.6222
80,74.6222
81,74.6222
82,151.5105
83,151.5105
84,74.6222
85,74.6222
86,74.6222
87,74.6222
88,151.5105
89,74.6222
90,151.5105
91,151.5105
92,74.6222
93,151.5105
94,74.6222
95,151.5105
96,151.5105
97,151.5105
98,74.6222
99,151.5105
100,151.5105
101,151.5105
102,151.5105
103,151.5105
104,151.5105
105,74.6222
106,151.5105
107,74.6222
108,151.5105
109,151.5105
110,74.6222
111,74.6222
112,151.5105
113,74.6222
114,74.6222
115,151.5105
116,151.5105
117,74.6222
118,74.6222
119,74.6222
120,151.5105
121,74.6222
122,74.6222
123,74.6222
124,151.5105
125,74.6222
126,151.5105
127,74.6222
128,151.5105
129,151.5105
130,151.5105
131,151.5105
132,74.6222
133,74.6222
134,74.6222
135,151.5105
136,151.5105
137,74.6222
138,151.5105
139,74.6222
140,74.6222
141,151.5105
142,74.6222
143,151.5105
144,151.5105
145,151.5105
146,74.6222
147,74.6222
148,74.6222
149,74.6222
150,74.6222
151,74.6222
152,74.6222
153,74.6222
154,151.5105
155,151.5105
156,151.5105
157,74.6222
158,74.6222
159,151.5105
160,74.6222
161,74.6222
162,74.6222
163,74.6222
164,151.5105
165,74.6222
166,74.6222
167,74.6222
168,74.6222
169,151.5105
170,74.6222
171,74.6222
172,74.6222
173,151.5105
174,151.5105
175,74.6222
176,151.5105
177,74.6222
178,74.6222
179,151.5105
180,74.6222
181,151.5105
182,74.6222
183,151.5105
184,151.5105
185,74.6222
186,74.6222
187,151.5105
188,74.6222
189,151.5105
190,74.6222
191,151.5105
192,74.6222
193,74.6222
194,151.5105
195,74.6222
196,151.5105
197,74.6222
198,74.6222
199,74.6222
200,74.6222
201,74.6222
202,151.5105
203,151.5105
204,74.6222
205,151.5105
206,74.6222
207,74.6222
208,74.6222
209,151.5105
210,74.6222
211,74.6222
212,151.5105
213,151.5105
214,74.6222
215,151.5105
216,151.5105
217,74.6222
218,151.5105
219,151.5105
220,151.5105
221,74.6222
222,151.5105
223,74.6222
224,151.5105
225,74.6222
226,74.6222
227,74.6222
228,74.6222
229,74.6222
230,74.6222
231,74.6222
232,151.5105
233,74.6222
234,74.6222
235,151.5105
236,151.5105
237,151.5105
238,74.6222
239,74.6222
240,151.5105
241,151.5105
242,74.6222
243,151.5105
244,151.5105
245,151.5105
246,74.6222
247,151.5105
248,74.6222
249,151.5105
250,74.6222
251,151.5105
252,151.5105
253,151.5105
254,74.6222
255,151.5105
256,74.6222
257,74.6222
258,151.5105
259,74.6222
260,151.5105
261,74.6222
262,151.5105
263,151.5105
264,151.5105
265,151.5105
266,151.5105
267,151.5105
268,74.6222
269,151.5105
270,151.5105
271,74.6222
272,74.6222
273,151.5105
274,74.6222
275,151.5105
276,151.5105
277,74.6222
278,74.6222
279,151.5105
280,74.6222
281,74.6222
282,151.5105
283,74.6222
284,74.6222
285,74.6222
286,74.6222
287,74.6222
288,151.5105
289,151.5105
290,74.6222
291,151.5105
292,151.5105
293,74.6222
294,74.6222
295,74.6222
296,151.5105
297,151.5105
298,151.5105
299,74.6222
300,151.5105
301,74.6222
302,74.6222
303,74.6222
304,151.5105
305,74.6222
306,74.6222
307,151.5105
308,74.6222
309,151.5105
310,74.6222
311,151.5105
312,151.5105
313,151.5105
314,151.5105
315,74.6222
316,151.5105
317,151.5105
318,151.5105
319,151.5105
320,151.5105
321,151.5105
322,74.6222
323,151.5105
324,151.5105
325,74.6222
326,74.6222
327,74.6222
328,74.6222
329,151.5105
330,74.6222
331,151.5105
332,74.6222
333,151.5105
334,74.6222
335,151.5105
336,151.5105
337,74.6222
338,151.5105
339,74.6222
340,74.6222
341,151.5105
342,74.6222
343,151.5105
344,74.6222
345,151.5105
346,151.5105
347,74.6222
348,151.5105
349,151.5105
350,151.5105
351,151.5105
352,151.5105
353,74.6222
354,151.5105
355,151.5105
356,151.5105
357,74.6222
358,74.6222
359,151.5105
360,151.5105
361,74.6222
362,74.6222
363,151.5105
364,74.6222
365,74.6222
366,74.6222
367,151.5105
368,74.6222
369,151.5105
370,151.5105
371,74.6222
372,74.6222
373,74.6222
374,151.5105
375,74.6222
376,151.5105
377,151.5105
378,151.5105
379,74.6222
380,151.5105
381,74.6222
382,151.5105
383,74.6222
384,74.6222
385,74.6222
386,74.6222
387,74.6222
388,151.5105
389,74.6222
390,151.5105
391,74.6222
392,151.5105
393,151.5105
394,74.6222
395,151.5105
396,151.5105
397,151.5105
398,151.5105
399,151.5105
400,151.5105
401,74.6222
402,151.5105
403,151.5105
404,74.6222
405,74.6222
406,74.6222
407,151.5105
408,151.5105
409,151.5105
410,74.6222
411,151.5105
412,151.5105
413,74.6222
414,74.6222
415,74.6222
416,151.5105
417,151.5105
418,74.6222
419,74.6222
420,74.6222
421,151.5105
422,74.6222
423,151.5105
424,74.6222
425,151.5105
426,151.5105
427,74.6222
428,74.6222
429,151.5105
430,74.6222
431,74.6222
