round,distance
0,10.0000
1,8.4000
2,7.3760
3,0.4794
4,1.6932
5,4.1163
6,7.8345
7,10.2141
8,4.5370
9,0.9037
10,1.4216
11,2.9099
12,3.8623
13,2.7281
14,6.9460
15,2.4454
16,6.7651
17,9.5297
18,11.2990
19,12.4313
20,13.1561
21,13.6199
22,13.9167
23,14.1067
24,14.2283
25,7.1061
26,9.7479
27,4.2387
28,0.7127
29,5.6562
30,8.8199
31,3.6448
32,7.5326
33,10.0209
34,4.4134
35,8.0246
36,3.1357
37,7.2069
38,9.8124
39,11.4799
40,5.3472
41,1.4222
42,1.0898
43,4.5025
44,0.8816
45,1.4358
46,4.2811
47,0.7399
48,5.6735
49,1.6311
50,6.2439
51,1.9961
52,0.7225
53,2.4624
54,3.5759
55,2.9114
56,0.1367
57,5.1125
58,1.2720
59,1.1859
60,4.4410
61,8.0422
62,3.1470
63,7.2141
64,9.8170
65,4.2829
66,0.7411
67,1.5257
68,4.2235
69,7.9031
70,10.2580
71,4.5651
72,0.9217
73,1.4101
74,2.9025
75,3.8576
76,4.4689
77,4.8601
78,2.0896
79,0.6627
80,4.7759
81,1.0566
82,5.8762
83,1.7608
84,6.3269
85,9.2492
86,11.1195
87,12.3165
88,13.0825
89,13.5728
90,13.8866
91,14.0874
92,7.0160
93,2.4902
94,0.4063
95,4.9400
96,1.1616
97,5.9434
98,9.0038
99,3.7624
100,0.4080
101,5.4611
102,1.4951
103,6.1569
104,1.9404
105,0.7581
106,4.7148
107,1.0175
108,5.8512
109,8.9448
110,10.9246
111,4.9918
112,1.1947
113,5.9646
114,9.0174
115,10.9711
116,12.2215
117,13.0218
118,6.3339
119,2.0537
120,0.6856
121,2.4388
122,3.6392
123,0.3291
124,5.4106
125,1.4628
126,6.1362
127,1.9272
128,6.4334
129,2.1174
130,6.5551
131,2.1953
132,6.6050
133,2.2272
134,6.6254
135,2.2403
136,6.6338
137,2.2456
138,0.5628
139,2.3602
140,3.5105
141,2.9533
142,0.1099
143,2.0703
144,3.3250
145,3.0720
146,7.1661
147,9.7863
148,4.2632
149,7.9285
150,3.0742
151,7.1675
152,2.5872
153,0.3442
154,4.9797
155,1.1870
156,5.9597
157,9.0142
158,3.7691
159,0.4122
160,1.7362
161,3.1112
162,3.2089
163,7.2537
164,9.8423
165,4.2991
166,7.9514
167,10.2889
168,11.7849
169,12.7423
170,13.3551
171,13.7473
172,13.9982
173,6.9589
174,9.6537
175,11.3784
176,5.2821
177,1.3806
178,6.0836
179,9.0935
180,11.0198
181,5.0527
182,8.4337
183,10.5976
184,4.7825
185,1.0608
186,5.8789
187,8.9625
188,3.7360
189,0.3910
190,5.4503
191,8.6882
192,3.5604
193,0.2787
194,5.3784
195,8.6421
196,3.5310
197,0.2598
198,5.3663
199,1.4344
200,6.1180
201,9.1155
202,3.8339
203,0.4537
204,1.7096
205,4.1058
206,7.8277
207,3.0098
208,0.0738
209,2.0472
210,3.8898
211,7.6895
212,10.1213
213,4.4776
214,0.8657
215,5.7540
216,8.8826
217,3.6848
218,0.3583
219,1.7707
220,4.0668
221,0.6027
222,1.6143
223,3.0331
224,3.9412
225,4.5224
226,4.8943
227,2.0676
228,6.5233
229,2.1749
230,6.5919
231,2.2188
232,0.5799
233,4.8288
234,1.0905
235,1.3021
236,4.3667
237,7.9947
238,10.3166
239,4.6026
240,8.1457
241,3.2132
242,7.2565
243,9.8441
244,11.5002
245,12.5602
246,13.2385
247,6.4726
248,2.1425
249,0.6288
250,2.4024
251,3.5376
252,2.9360
253,0.1210
254,2.0774
255,3.3296
256,4.1309
257,2.5562
258,0.3640
259,2.2330
260,3.4291
261,4.1946
262,4.6846
263,2.2019
264,0.5908
265,2.3781
266,3.6780
267,0.3539
268,5.4265
269,8.6730
270,10.7507
271,12.0804
272,5.7315
273,1.6682
274,0.9324
275,2.5967
276,3.6619
277,2.8564
278,0.1719
279,5.0900
280,8.4576
281,10.6129
282,4.7922
283,1.0670
284,1.3171
285,4.3571
286,7.9885
287,3.1126
288,0.0079
289,2.0051
290,3.9168
291,7.7067
292,2.9323
293,7.0767
294,9.7291
295,4.2266
296,0.7050
297,1.5488
298,2.9912
299,3.9144
300,2.6948
301,0.2753
302,2.1762
303,3.8072
304,7.6366
305,2.8874
306,7.0480
307,9.7107
308,4.2148
309,0.6975
310,5.6464
311,1.6137
312,0.9672
313,4.5810
314,0.9318
315,1.4036
316,4.3017
317,7.9531
318,3.0900
319,0.0224
320,5.1856
321,1.3188
322,1.1560
323,4.4602
324,0.8545
325,1.4531
326,2.9300
327,3.3248
328,7.3279
329,9.8898
330,4.3295
331,0.7709
332,1.5066
333,4.2358
334,0.7109
335,1.5450
336,4.2112
337,7.8952
338,10.2529
339,4.5619
340,8.1196
341,10.3965
342,4.6538
343,0.9784
344,5.8262
345,8.9288
346,10.9144
347,4.9852
348,1.1905
349,1.2381
350,4.4076
351,0.8209
352,1.4746
353,4.2562
354,0.7240
355,5.6634
356,1.6245
357,0.9603
358,4.5854
359,0.9347
360,1.4018
361,2.8972
362,3.3458
363,7.3413
364,2.6984
365,6.9270
366,2.4333
367,0.4427
368,2.2833
369,3.4613
370,4.2153
371,4.6978
372,5.0066
373,1.9958
374,6.4773
375,9.3455
376,11.1811
377,5.1559
378,1.2998
379,6.0319
380,1.8604
381,0.8094
382,4.6820
383,8.1965
384,3.2458
385,7.2773
386,2.6575
387,0.2992
388,5.0085
389,8.4054
390,10.5795
391,4.7709
392,1.0534
393,1.3259
394,2.8485
395,3.8231
396,2.7532
397,6.9621
398,9.6557
399,11.3797
400,12.4830
401,5.9891
402,9.0330
403,3.7811
404,7.6199
405,10.0768
406,4.4491
407,8.0474
408,3.1504
409,7.2162
410,9.8184
411,4.2838
412,7.9416
413,10.2826
414,11.7809
415,12.7398
416,13.3535
417,13.7462
418,6.7976
419,2.3504
420,6.7043
421,9.4907
422,11.2741
423,5.2154
424,1.3379
425,6.0562
426,1.8760
427,6.4006
428,9.2964
429,11.1497
430,12.3358
431,5.8949
432,1.7727
433,6.3346
434,9.2541
435,11.1226
436,5.1185
437,8.4758
438,3.4245
439,7.3917
440,2.7307
441,0.2524
442,2.1615
443,3.3834
444,3.0346
445,0.0578
446,2.0370
447,3.3037
448,3.0856
449,7.1748
450,2.5919
451,6.8588
452,2.3896
453,6.7294
454,2.3068
455,0.5237
456,4.8649
457,1.1135
458,1.2874
459,4.3761
460,8.0007
461,10.3204
462,11.8051
463,5.5553
464,1.5554
465,1.0046
466,2.6429
467,3.5085
468,0.2455
469,5.3571
470,1.4285
471,6.1143
472,9.1131
473,3.8324
474,7.6527
475,2.8978
476,7.0546
477,2.5149
478,0.3905
479,2.2499
480,3.7601
481,7.6064
482,2.8681
483,0.1644
484,2.1052
485,3.8527
486,0.4657
487,1.7019
488,3.0892
489,3.2229
490,0.0626
491,5.2401
492,1.3537
493,1.1337
494,2.7255
495,3.4557
496,7.4116
497,9.9434
498,11.5638
499,12.6008
500,6.0645
