round,distance
0,10.0000
1,6.8485
2,4.7866
3,2.7160
4,2.0831
5,0.9472
6,0.2041
7,0.2821
8,0.1217
9,0.3858
10,0.5586
11,0.6716
12,0.7456
13,0.0722
14,0.3684
15,0.0652
16,0.3729
17,0.6596
18,0.8471
19,0.9698
20,1.0500
21,1.1026
22,1.1369
23,1.1594
24,1.1741
25,0.4619
26,0.7178
27,0.1634
28,0.1993
29,0.2852
30,0.6022
31,0.0878
32,0.4730
33,0.7250
34,0.1682
35,0.5256
36,0.0377
37,0.4402
38,0.7036
39,0.8759
40,0.2669
41,0.1316
42,0.3923
43,0.1589
44,0.2022
45,0.4385
46,0.1287
47,0.2220
48,0.2704
49,0.1293
50,0.3310
51,0.0896
52,0.3648
53,0.5449
54,0.6626
55,0.0179
56,0.3179
57,0.2076
58,0.1704
59,0.4176
60,0.1423
61,0.5087
62,0.0266
63,0.4330
64,0.6989
65,0.1510
66,0.2074
67,0.4419
68,0.1265
69,0.4984
70,0.7416
71,0.1790
72,0.1891
73,0.4299
74,0.5874
75,0.6905
76,0.7579
77,0.8020
78,0.1091
79,0.3776
80,0.1686
81,0.1959
82,0.2874
83,0.1181
84,0.3383
85,0.6369
86,0.8323
87,0.9601
88,1.0437
89,1.0984
90,1.1342
91,1.1576
92,0.4512
93,0.0110
94,0.3134
95,0.2106
96,0.1684
97,0.3054
98,0.6154
99,0.0964
100,0.2431
101,0.2565
102,0.1383
103,0.3251
104,0.0935
105,0.3674
106,0.1752
107,0.1915
108,0.2903
109,0.6055
110,0.8117
111,0.2249
112,0.1591
113,0.3115
114,0.6194
115,0.8208
116,0.9526
117,1.0388
118,0.3734
119,0.0619
120,0.3467
121,0.5330
122,0.0669
123,0.2624
124,0.2439
125,0.1466
126,0.3197
127,0.0970
128,0.3521
129,0.0758
130,0.3660
131,0.0668
132,0.3719
133,0.0629
134,0.3745
135,0.0612
136,0.3755
137,0.0605
138,0.3458
139,0.5324
140,0.6545
141,0.0126
142,0.3144
143,0.5119
144,0.6411
145,0.0038
146,0.4131
147,0.6858
148,0.1425
149,0.5088
150,0.0267
151,0.4331
152,0.0229
153,0.3211
154,0.2055
155,0.1718
156,0.3032
157,0.6140
158,0.0955
159,0.2437
160,0.4656
161,0.6108
162,0.0160
163,0.4260
164,0.6943
165,0.1481
166,0.5124
167,0.7508
168,0.9068
169,1.0088
170,1.0756
171,1.1193
172,1.1478
173,0.4448
174,0.7066
175,0.8778
176,0.2681
177,0.1308
178,0.3300
179,0.6315
180,0.8287
181,0.2360
182,0.5700
183,0.7885
184,0.2097
185,0.1690
186,0.3050
187,0.6151
188,0.0963
189,0.2432
190,0.2565
191,0.5834
192,0.0755
193,0.2568
194,0.2476
195,0.5776
196,0.0717
197,0.2593
198,0.2459
199,0.1453
200,0.3205
201,0.6253
202,0.1029
203,0.2389
204,0.4625
205,0.1130
206,0.4895
207,0.0141
208,0.2970
209,0.5005
210,0.0882
211,0.4733
212,0.7252
213,0.1683
214,0.1961
215,0.2873
216,0.6035
217,0.0887
218,0.2482
219,0.4685
220,0.1090
221,0.2348
222,0.4598
223,0.6070
224,0.7033
225,0.7663
226,0.8075
227,0.1127
228,0.3418
229,0.0825
230,0.3616
231,0.0696
232,0.3517
233,0.1855
234,0.1848
235,0.4271
236,0.1362
237,0.5047
238,0.7457
239,0.1817
240,0.5345
241,0.0435
242,0.4440
243,0.7061
244,0.8775
245,0.9897
246,1.0631
247,0.3893
248,0.0515
249,0.3399
250,0.5285
251,0.6520
252,0.0110
253,0.3133
254,0.5112
255,0.6406
256,0.7253
257,0.0589
258,0.3447
259,0.5317
260,0.6540
261,0.7341
262,0.7864
263,0.0989
264,0.3709
265,0.5488
266,0.0565
267,0.2692
268,0.2395
269,0.5722
270,0.7900
271,0.9324
272,0.3038
273,0.1074
274,0.3765
275,0.5525
276,0.6676
277,0.0212
278,0.3201
279,0.2062
280,0.5505
281,0.7757
282,0.2013
283,0.1745
284,0.4203
285,0.1406
286,0.5076
287,0.0259
288,0.2893
289,0.4954
290,0.0915
291,0.4754
292,0.0049
293,0.4188
294,0.6895
295,0.1449
296,0.2114
297,0.4445
298,0.5970
299,0.6967
300,0.0402
301,0.3325
302,0.5237
303,0.0730
304,0.4633
305,0.0031
306,0.4136
307,0.6862
308,0.1427
309,0.2128
310,0.2764
311,0.1254
312,0.3882
313,0.1616
314,0.2005
315,0.4373
316,0.1295
317,0.5003
318,0.0211
319,0.2924
320,0.2243
321,0.1594
322,0.4105
323,0.1470
324,0.2100
325,0.4436
326,0.5964
327,0.0254
328,0.4322
329,0.6984
330,0.1507
331,0.2076
332,0.4420
333,0.1264
334,0.2235
335,0.4524
336,0.1196
337,0.4938
338,0.7387
339,0.1771
340,0.5314
341,0.7633
342,0.1932
343,0.1798
344,0.2979
345,0.6105
346,0.8150
347,0.2270
348,0.1577
349,0.4093
350,0.1478
351,0.2095
352,0.4432
353,0.1256
354,0.2240
355,0.2690
356,0.1302
357,0.3913
358,0.1596
359,0.2018
360,0.4382
361,0.5929
362,0.0277
363,0.4337
364,0.0224
365,0.4009
366,0.0439
367,0.3349
368,0.5253
369,0.6498
370,0.7313
371,0.7846
372,0.8195
373,0.1206
374,0.3367
375,0.6359
376,0.8316
377,0.2379
378,0.1506
379,0.3171
380,0.0987
381,0.3708
382,0.1730
383,0.5288
384,0.0398
385,0.4416
386,0.0173
387,0.3175
388,0.2079
389,0.5516
390,0.7764
391,0.2018
392,0.1742
393,0.4201
394,0.5810
395,0.6863
396,0.0334
397,0.3937
398,0.6732
399,0.8560
400,0.9756
401,0.3321
402,0.6328
403,0.1078
404,0.4861
405,0.7336
406,0.1738
407,0.5293
408,0.0401
409,0.4418
410,0.7046
411,0.1548
412,0.5169
413,0.7537
414,0.9087
415,1.0101
416,1.0764
417,1.1198
418,0.4264
419,0.0272
420,0.3978
421,0.6758
422,0.8577
423,0.2550
424,0.1394
425,0.3244
426,0.0940
427,0.3541
428,0.6473
429,0.8390
430,0.9645
431,0.3248
432,0.0937
433,0.3543
434,0.6474
435,0.8391
436,0.2428
437,0.5744
438,0.0696
439,0.4611
440,0.0045
441,0.3091
442,0.5084
443,0.6388
444,0.0023
445,0.3077
446,0.5075
447,0.6382
448,0.0019
449,0.4143
450,0.0351
451,0.3926
452,0.0493
453,0.3833
454,0.0554
455,0.3424
456,0.1916
457,0.1809
458,0.4245
459,0.1379
460,0.5058
461,0.7465
462,0.9040
463,0.2852
464,0.1196
465,0.3844
466,0.5577
467,0.0507
468,0.2730
469,0.2370
470,0.1511
471,0.3167
472,0.6228
473,0.1013
474,0.4818
475,0.0090
476,0.4215
477,0.0304
478,0.3261
479,0.5195
480,0.0757
481,0.4651
482,0.0019
483,0.3074
484,0.5073
485,0.0837
486,0.2514
487,0.4707
488,0.6141
489,0.0138
490,0.2971
491,0.2212
492,0.1615
493,0.4118
494,0.5756
495,0.0390
496,0.4411
497,0.7042
498,0.8763
499,0.9889
500,0.3408
