round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
69,1.8898,29.9618,81.8702,2.1098,16.6400,76.9800
70,1.7830,34.2828,92.2686,2.0655,17.5200,79.3000
71,1.9481,30.1310,83.0786,2.0818,17.3100,80.4200
72,1.8855,25.0000,89.5105,2.0202,19.3500,82.3900
73,1.8898,26.5835,86.2764,2.0301,17.2700,77.9300
74,1.8294,31.2175,87.2008,1.9911,17.1000,81.8900
75,1.8554,31.7829,85.8250,1.9983,19.9800,80.2500
76,1.7530,37.0250,89.3594,2.0199,21.4000,80.5700
77,1.8912,33.1068,85.5340,1.9869,24.5800,78.6500
78,1.8445,31.6027,87.2460,2.1142,16.7200,76.5800
79,1.7796,36.6972,89.9083,2.0434,19.7900,82.5200
80,1.7828,31.1458,91.7708,2.1039,18.2300,74.7900
81,1.8764,31.3160,85.3026,2.0420,17.4500,81.1800
82,1.7333,33.4769,95.3714,2.1668,16.0000,75.8600
83,1.9359,22.4122,86.3248,2.0892,16.2900,75.2900
84,1.5827,43.4692,91.1181,2.2224,17.1900,75.3900
85,1.6035,40.8752,91.5270,2.1198,18.0700,75.4500
86,1.6718,36.7265,91.3174,2.0854,21.1700,75.4400
87,1.6572,39.1220,89.9512,2.0426,19.8600,79.0200
88,1.7578,38.3588,89.0267,2.0387,16.2000,83.7500
89,1.8650,25.2319,87.1985,1.9772,19.0100,79.7400
90,1.4278,52.1863,95.8175,2.1908,18.1000,79.6300
91,1.6164,41.9981,90.9796,2.2840,17.9600,77.6000
92,1.6261,43.9331,92.6778,2.0620,22.6700,79.4900
93,1.8137,37.2973,88.4324,2.0841,21.8400,82.1700
94,1.7085,41.7238,89.6180,2.0116,24.0600,80.1900
95,1.8293,33.5430,86.8973,2.0404,16.6200,82.9500
96,1.7683,30.6620,92.6829,1.9932,20.1300,81.3000
97,1.8333,31.3417,88.8889,1.9374,26.9800,81.4800
98,1.8059,31.6555,85.7942,1.9846,21.7800,78.7600
99,1.6209,37.2510,90.8367,2.1244,18.2300,80.9000
100,1.5721,42.2035,92.9038,2.0771,17.8800,77.4200
